G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	Fc	Fg	m2	W
1.000000000000000000e+00	1.000000000000000000e+00	2.858512726646287305e+00	1.914911802053490320e+00	1.980964864944235071e+00	4.819513297843222688e+00	4.941056765470755785e+00	2.669810020396692352e+00	7.365042079697609267e+00	5.185157837291447080e+00	2.589015405008290305e-01	6.952844693358996686e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.665106857007771612e+00	7.823785782629857799e+00	4.806594921828363454e+00	6.299398366994702236e+00	2.919813349524075008e+00	7.193414203984261235e+00	2.448578313841934140e+00	5.446126645549616008e+00	1.207173149074061236e+01	2.919319357543465054e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.159473625552993603e+00	8.952416110459029852e+00	4.187604511070081692e+00	4.914279615844835192e+00	1.569519550690844145e+00	2.792957469501446965e+00	2.089132019924318406e+00	8.087503012966145377e+00	6.354860515960840672e+00	-9.064019520938521035e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.080543349898945849e+00	1.969253178731785514e+00	3.547498921548409179e+00	7.427715140170112917e+00	7.575730936494832868e+00	8.941992060032752931e+00	6.879738140648549161e-01	2.023250643532803927e+00	1.222590553630823607e+01	4.636190690374620837e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.807780828261956962e+00	5.169738611736012679e+00	8.212761408937538476e+00	4.061589464328135612e+00	2.265121664514426314e+00	8.063608832841669738e+00	4.177942753502083661e+00	6.005931096471323727e+00	1.027370435140082527e+01	1.940818946588026339e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.184376964432770407e+00	8.874721676833111417e+00	1.400380414337051960e+00	1.054186742834234636e+00	7.415926596093460610e+00	3.692788837634522814e+00	7.122280510934051456e+00	7.048183449758006702e+00	6.264544226464044741e+00	1.818899425125278357e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.503121976649959279e+00	1.100894845333132865e+00	6.878711433759707283e+00	7.716895405485121984e+00	3.468768962396034716e+00	3.737078607100476457e+00	9.771061815779253479e+00	1.652091309809063047e+00	8.953915714392270964e-01	1.177765211456934047e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.964184118651953526e+00	7.117433554151809894e+00	9.865983832932124997e+00	3.772426926809682612e+00	1.955411228311464855e+00	4.739979125324435216e+00	6.137897542491121960e+00	4.627444174536948118e+00	5.845426683793194300e+00	2.711123740376851554e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.552692723055931756e+00	3.649881016227745523e+00	6.329054402201029106e+00	4.564696859038746446e+00	1.323157323361287663e+00	3.557958582753033561e+00	4.756301451689427751e+00	8.761163768874320468e+00	1.844560533896237198e+00	1.431101717638248338e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.684526188473862707e+00	1.028365428061048625e+01	9.849097891366172419e+00	6.724839743387040158e+00	2.390638150620796765e+00	7.200257152905537694e+00	9.107889191761701753e+00	8.605859985616527652e+00	8.483776373066827858e+00	1.900729845897202841e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.280764468673652345e+00	9.550612139736674777e+00	1.695008915663090310e+00	4.473791914349464882e+00	1.254180707088368507e+01	8.123874191596421213e+00	7.548340219022871445e+00	2.323154858206851081e+00	1.757738085520867699e+01	1.745274030398008991e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.216348041077174535e+00	9.471264599301514764e+00	4.228234138783159679e+00	-2.290822825753100478e-01	1.372837463237130518e+00	6.956163090078725020e+00	8.641242855717688798e+00	2.615724264950709532e+00	1.217292614325701017e+01	2.163940244658705492e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.720564220340415673e+00	4.256773301641070262e+00	3.661413920606213956e+00	4.132578351155834717e+00	1.031458169216157472e+01	9.061722027902288090e+00	5.448845951572985236e+00	3.230076933638464709e+00	1.106021577520514043e+01	4.339646748892164396e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.359507852858567567e+00	9.997839085591598618e+00	7.699861527871207478e+00	8.777764039342862645e+00	2.956572925520370987e+00	4.963298084549602862e+00	2.854343375099741120e+00	8.406822328960465995e+00	6.523209647781551546e+00	1.107524220773661083e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.907432402342102762e+00	7.868884808200058423e+00	1.104097335154216353e+01	6.305428454394764515e+00	3.685982269888473439e+00	2.070451524975091662e+00	1.762699101800248247e+00	3.234429654837676082e+00	1.250048098517296324e+01	4.378603733048525015e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.987513963800303429e+00	3.478669978880068125e+00	3.313142791351427530e+00	7.175263324739471926e+00	1.363877060897178239e+01	6.885810007244329789e+00	7.252302794980842293e+00	7.545144933923781494e+00	2.583510809736894842e+00	6.150103861173652930e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.648843596664253619e+00	8.847280280299163024e+00	7.098995328963575879e+00	6.579439244195595116e+00	1.217898854365920824e+00	4.356938806461197800e+00	1.888092200512475394e+00	9.832650638562855372e-01	1.719519500470777729e+01	3.589908689171675826e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.740897220582308336e+00	1.470029397741089872e+00	2.730519293153509608e+00	2.630928297002401273e+00	6.375140509707454051e+00	6.724490521405533272e+00	4.005275238961946371e+00	7.621276752280176758e+00	1.386413480008330534e+00	8.680997138659833467e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.036156236574535150e+00	7.280559024213487440e+00	6.114970874905274023e+00	5.408930593902114836e+00	2.737510072182751664e+00	3.339147554563158593e+00	6.693354733302955495e+00	4.817226953699782932e+00	4.752411639899296603e+00	1.377647679581282425e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.380787712339127449e-01	3.470634350639735910e+00	5.165114734485594106e+00	7.751086168862840964e+00	2.579748792161121518e+00	9.388503060777702025e-01	7.240501901031268339e+00	8.971320701314962065e+00	1.892607644878247619e+00	1.077839926768703105e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.854994516304198982e+00	2.039882386325973851e+00	9.508063976333318124e+00	2.890042470456760881e+00	1.017903378557753591e+00	1.050012881948768850e+01	6.655425550302534354e+00	3.883413075597433650e+00	3.975820224383238788e+00	1.488608889531895407e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.649787179083341826e+00	2.273418927475812090e+00	6.574673959657674871e+00	3.886211127239901586e+00	5.174565365209804924e+00	2.352990263605783561e+00	2.447704680195323057e+00	8.191631657953273304e+00	1.510836231763332371e+00	7.162079287089771817e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.716796720930377163e+00	7.912652677247891120e+00	4.488871799963890297e+00	2.963555714562119636e+00	6.561370147280663367e+00	9.925561951515650350e+00	5.139753657952954136e+00	2.557072102827133708e+00	2.051852350018915061e+01	1.994030316449353801e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.140908047540519554e+00	3.691618069303443939e+00	1.795225089991864031e+00	5.935166945108757197e+00	9.409863909735580734e+00	9.341826640981633290e+00	7.195075566445933823e+00	6.990127537146380021e+00	6.697107507882831712e+00	3.273770010404658315e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.026186643482580152e+00	8.058649186365906658e+00	2.822595913109077870e+00	9.973867533878873815e+00	7.893703523452955118e+00	7.993272935806317037e+00	1.021214716567550873e+01	8.595321719813350470e+00	6.330885783344237794e+00	8.858294617914871383e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.662310488862083879e+00	1.464559723551723591e+00	3.422269642788677846e+00	2.620770307215837036e+00	4.638691312518714582e+00	7.001509862188112443e+00	6.682225587719187843e+00	1.857887335567453224e+00	2.832914314504551889e+00	1.695473965772454150e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.183286106142771743e+00	3.780046668378301611e+00	2.772649808601644672e+00	5.524261442534323052e+00	8.081101327259199607e+00	5.866225433617398011e+00	9.966260631981089801e+00	8.866243932626233004e+00	2.847477199988682539e+00	6.245387454211031475e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.809778203918129824e+00	5.934937641484408388e+00	8.123428634729611630e+00	2.761651405265408865e+00	4.910529705956619417e-01	8.677335139311269430e+00	8.056424247380734371e+00	6.075683194856657643e+00	6.827262882612831874e+00	1.054005258230431341e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.310334236398021268e+00	7.904674150189168635e+00	6.298459780960691923e+00	9.970008530547817216e+00	7.990403525253308104e+00	4.360061406807011153e+00	5.835151509996590491e+00	1.496905115652983120e+00	7.184776042213478320e+00	1.932158563464529077e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.470534823933115076e+00	3.627002705860672638e+00	5.386101413101421542e+00	1.928725242522372207e+00	4.321449236386971648e-01	4.255892166314044545e+00	2.359606994048443873e+00	4.372201963909079225e+00	5.014857564408877089e+00	8.754635594972479673e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.367731574930617811e+00	7.180837934560352132e+00	1.455514869935947253e+00	5.320947065289584721e+00	1.978758092232326860e+01	6.675039517059045302e+00	7.319484283691181759e+00	2.287947437556183683e+00	9.311553006943873001e+00	4.085680222092801017e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.604238183752233482e+00	8.123227204270012436e+00	9.689268181895617005e+00	8.687144056108468959e+00	3.148435528537497863e+00	4.272875005365451173e+00	5.232485819396588411e+00	7.925605219496601350e+00	5.175488245787644104e+00	1.747347265705434083e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.147513402754812617e+00	5.952169085776132462e+00	6.971756322129667893e+00	6.099472103307336468e+00	6.769107843603261898e+00	5.575357224765589592e+00	6.353385688457920288e+00	7.516857147710821252e+00	3.314728848430348762e+00	2.879251719530334874e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.616344742238568610e+00	3.472000293547972571e+00	7.677389454982995742e-01	5.245649507100194064e+00	1.147811705182630604e+01	3.874120790766966138e+00	5.048693672531856080e+00	2.392773318106716118e+00	3.158086694696867980e+00	3.066034796125382211e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.828870112674866988e+00	1.179051925486418684e+00	6.937787699887087989e+00	3.634489015380859556e+00	3.758956386118884829e+00	5.507706708678597352e+00	5.342638000505324669e+00	4.836512062621550534e+00	1.515473267136981050e+00	1.351317825536888861e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.152192239009987240e+00	9.382483800779825245e+00	6.019752020444354201e+00	3.174926852141028100e+00	4.767436408223992395e+00	8.537729085733859691e+00	3.759158343450998530e+00	6.591495680732795570e+00	1.165949579948052950e+01	1.565772876015522064e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.440459658008069521e+00	1.390548000988961030e+00	1.776141004071342566e+00	3.658367762634783027e+00	4.238294704231453380e+00	3.004199358702678513e+00	4.862188497468977744e+00	9.353023052855382602e+00	7.831502379017052373e-01	6.452004887891735763e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.107948040952965840e+01	8.130354376194748767e+00	6.166759263350451548e+00	3.129098689275889189e+00	4.992957359513642501e+00	1.092176444251238188e+01	3.355412689054181108e+00	5.289829497515571077e+00	1.990633371126833495e+01	1.540055807433047486e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.401678277243091131e+00	5.795389976068020310e+00	4.937986770046270735e+00	5.715535653868049515e+00	7.894546175417596956e+00	6.052586347388876575e+00	7.079168080455949585e+00	9.072867412202270998e+00	5.080498539755531340e+00	5.549113636006635986e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.753325966309743578e+00	9.748986557139238229e+00	2.622368198714022380e+00	3.617655119804716435e+00	1.272130303634837389e+01	7.756306598296117016e+00	2.764866789423736648e+00	5.277848201650776616e+00	1.932615096134424704e+01	1.910152405410484810e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.109057414396565022e+00	8.319249027127151308e+00	1.013439556027818256e+01	4.060838984425785725e+00	3.261720084146917387e+00	6.716662154406501273e+00	1.299711067569027989e+00	4.162841806858362581e+00	1.644805291385483059e+01	1.259463648581296891e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.255924893849738488e+00	9.720898774006096588e+00	8.285892752859055577e+00	6.584351613577845264e+00	6.300887941524864644e+00	7.193727853868407074e+00	6.014441288129319219e+00	8.096731563044793134e+00	1.218917831665266505e+01	2.006570160663596614e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.648351709090599471e+00	4.004009073393347329e+00	7.409773025368662225e+00	9.859388781209633024e+00	1.294063056552266389e+01	1.151050038196593572e+00	6.937213149421731728e+00	4.949039747960266133e+00	5.802721062149096554e-01	7.589704323873217362e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.857635322943543166e+00	7.593110504721701126e+00	4.148999012859604818e+00	6.810678422348920513e+00	2.522772342587175309e+00	8.102137488568558865e+00	3.774552734755785011e+00	4.507939596054297837e+00	1.310468423366711654e+01	-2.940955549342432196e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.962632615938663339e+00	3.880150444028512169e+00	5.677012840219035184e+00	2.425221143158217352e+00	-4.957467853510091338e-01	1.012414088131857071e+00	3.790783097374149868e+00	4.254465398566019907e+00	2.912630725568773116e+00	1.419500569681590108e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.242743088949862074e+00	4.505135778422829418e+00	7.408031772075958088e+00	1.703987720490831359e+00	8.980218997168808448e-01	8.915427969348032278e+00	5.424133365949802332e+00	7.419196052072365433e+00	7.179208509059540333e+00	9.276786978655524596e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.065995392017195620e+00	6.864523902314010328e+00	5.533041805683857284e+00	9.447073423979901463e+00	8.472294915086211020e+00	9.746454184958084355e+00	4.663348926569742758e+00	9.826252113862928184e+00	1.051271412775351521e+01	1.285308755607485365e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.753686260675554109e+00	8.378288168599851815e+00	2.018654410672922950e+00	3.645714222564378826e+00	1.159324052668894289e+01	4.222383114303324803e+00	9.734703008190948026e+00	4.597275069876691767e+00	4.511133684125018029e+00	2.175776935479006635e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.550400137468347150e+00	1.017696558993390177e+01	6.337617677251242476e+00	1.182466110969203843e+00	7.949786685548141385e-01	3.616382217141893118e+00	1.011169871587603630e+01	4.829016222780264656e+00	3.901269487780654188e+00	1.496625483703866610e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.730628648465412311e+00	7.583415408764655474e+00	7.546074673608785588e+00	6.808027799857028661e+00	8.238880932983608574e+00	8.120475818094941900e+00	5.623955372364417116e+00	5.330746560964118252e+00	1.063940921484103974e+01	2.730402829174802815e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.303874808316136225e+00	4.029376029384777347e+00	4.801927227832532452e+00	5.823938646317439627e+00	5.444970416823068149e+00	3.148649588503945385e+00	4.400355755415305659e+00	6.076469322731807843e+00	4.187750479963029626e+00	1.764173330550391050e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.531833561876208449e+00	4.565267622146469861e+00	2.210869554825694472e+00	7.048186926935144037e+00	1.666371656676729174e+01	8.930848642081700817e+00	7.657647431520535619e+00	3.311856959080554663e+00	8.124054932892958547e+00	2.393211232065754590e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.014642975130197300e+00	8.803374126307044634e+00	8.113759968354571583e+00	3.452401451678138500e+00	2.283583358910064476e+00	2.364076562272853899e+00	1.006921783148208904e+00	8.493780082455378633e+00	2.286718561763385171e+00	7.926338844173581588e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.342496752373357527e+00	3.095804544436344674e+00	3.053109797834089534e+00	2.963964821936925231e-01	6.987094133379054828e-01	2.679216618961708818e+00	5.857613432087855010e+00	4.700184190006988949e+00	1.180815869874312307e+00	2.647367609745904460e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.064113412481587417e+00	2.353572706738588316e+00	3.366347973508526437e+00	8.876409217930513407e+00	2.225667697510467846e+01	1.001392658972374861e+01	3.351844845295873121e+00	3.799820795183291189e+00	5.690435441288995477e+00	8.079287633786860212e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.267405612114112179e+00	4.285507608520515710e+00	2.974606254204487321e+00	2.795902165546475082e+00	2.777190212652028922e+00	7.896659368756067110e+00	9.264904173747273930e+00	2.127183499440334469e+00	4.978111752525689937e+00	1.265488988452373231e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.036350345806756756e+01	2.803417367017218886e+00	4.255158558037185124e+00	6.898047884971932220e+00	1.740494691026740881e+01	8.286174116063202533e+00	7.961019200301279186e-01	2.097811061822709711e+00	1.399553267620060915e+01	1.489583802550693559e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.663265379730510141e+00	4.472853900853761999e+00	7.869413021837630140e+00	8.161107846775296437e+00	7.351567116308877381e+00	4.539892655496180929e+00	6.437321876731553871e+00	1.024925399719809960e+01	2.081808904614275590e+00	6.593593367465858002e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.376533608661837604e+00	2.964602627457737949e+00	4.513991296512330997e+00	6.430121647137090335e+00	3.391964308179466148e+00	7.472014897749890139e+00	7.146606149788302886e+00	4.324013787133484499e+00	4.278191302251432404e+00	3.611537785759725061e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.481627369283337714e+00	6.497801594764055499e-01	3.197323038038634380e+00	4.112000445032222729e+00	1.101052128916187645e+00	6.015912422704496443e+00	5.140868954238436928e+00	1.376413581971786204e+00	1.933057586059726107e+00	2.630979099225075224e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.116014800578287947e+00	8.759019313968974263e-01	9.303132155814063609e+00	4.125527322872385660e+00	3.418612514631074628e+00	6.555093868073608832e+00	1.792719009431639199e+00	4.667898238772444586e+00	1.772138067684827512e+00	6.652245413568145693e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.217769710763858093e+00	9.774764707786879114e+00	8.231806518057377176e+00	6.959960284608707859e+00	6.159183371792680717e+00	7.306979260944198806e+00	1.056834421525063483e+01	3.820825638050871831e+00	1.074941033477186636e+01	2.964174208849851500e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.090286328628728540e+00	5.266905331802743895e+00	8.188289738995997880e+00	8.791039012380394979e+00	7.826795080961145956e+00	6.100868229682556709e+00	5.369945827156063167e+00	1.774376908520748142e+00	7.862767253391274913e+00	3.959502175306588878e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.937205762550838095e+00	4.080220659980272835e+00	3.434965808028251910e+00	9.138676240818901064e+00	2.389480297277931342e+01	4.778258149930232790e+00	6.307739575495300954e+00	4.738486511792291189e+00	3.807581452251879384e+00	5.961974932564388041e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.427216181002887385e+00	8.574564608228799401e+00	5.168453631074868326e+00	2.223200941653800555e+00	5.514833170667002848e-01	2.652738582898596320e+00	2.389840269469991174e+00	5.550277962940535659e+00	5.415201438482188934e+00	1.995314485814292660e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.561980671792034592e+00	2.442923288954379935e+00	8.774494708711362279e+00	2.022331746210777492e+00	1.174156997781615308e+00	7.541791719946099093e+00	4.812194109118532737e+00	7.237324653478053094e+00	4.623769753896596058e+00	4.371461188783618113e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.876064635440475525e+00	9.890112989094623330e+00	7.494220549551769750e+00	1.048504822160152550e+01	1.825141230192121711e+00	2.906611811441040416e+00	5.088914395365462084e+00	4.182506292373110668e+00	6.117527873006191719e+00	1.757702433232316563e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.840923058375629751e+00	6.978953350024085012e+00	1.417800012879529836e+00	8.098588967493814295e+00	5.390152193319906360e+01	6.919313741053587208e+00	1.691655942670746926e+00	4.903804172002729445e+00	1.779844035152622439e+01	1.261579866249870729e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.504949180742998216e+00	1.735883525396890281e+00	1.960478707333174198e+00	9.059919564483539745e+00	3.777453952213760147e+01	2.633919639673822033e+00	1.981833434896034474e+00	9.995227143102797029e+00	1.712149388515362247e+00	3.342327569633059436e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.515612272966277541e+00	4.962525129131159396e+00	4.852741678293054584e+00	3.101222184199772247e+00	2.235357845369135621e+00	7.205942462087977063e+00	9.492514603419785146e+00	4.565199489813944744e+00	4.550584392856870330e+00	3.665083025409008766e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.939765929891787311e+00	8.289223168784511486e+00	9.101561515394024582e+00	6.384786010181425553e+00	7.618958005584899329e-01	7.667096946722023354e+00	2.240937738501227461e+00	3.462692529115317441e+00	2.331379085159276343e+01	-2.561636914612896998e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.392372502912810894e+00	1.033653054820768524e+01	5.362768589580340084e+00	7.110865693132511822e+00	4.535510990637774853e+00	4.148637927125687241e+00	4.026223207730471820e+00	4.277071056355559620e+00	1.040291109974112516e+01	7.559280010498820035e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.221718461113401766e+00	5.448319727874226359e+00	6.211337088763037251e+00	7.390923243463137560e+00	5.585934738815573120e+00	1.660819112296197719e+00	6.190625806137468601e+00	5.254445667865882186e+00	1.678824084795007554e+00	2.484730921274129312e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.141030949606985700e+00	6.343994162267819092e+00	2.045664863059100114e+00	4.541878715470364369e+00	1.732458163442695920e+01	2.745330804570288219e+00	7.739988262328989066e+00	7.300257829643842733e+00	1.686438134737369587e+00	4.687290722756608297e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.017121383664299827e+00	2.739003902783172517e+00	6.542346736830779719e+00	2.186956187550965325e+00	5.044714187248786619e-01	6.340609716356913061e+00	1.772156034808925584e+00	2.397085514311234622e+00	6.966951834169569757e+00	2.797548163635288354e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.395766795960563300e+00	9.590447731055935066e+00	7.760459092213234378e+00	5.871348153278526993e+00	5.490268257367701743e+00	8.284606862122052107e+00	5.816650148077344262e+00	8.184740503522460742e+00	1.370589832891461946e+01	2.539003254765602957e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.324896890097329027e+00	3.781207439509577384e+00	3.724249011542440257e+00	3.553344998071132466e+00	3.915291595665888469e+00	1.548143982674854424e+00	2.248031087751237500e+00	1.562336394965376352e+00	2.792129578913093546e+00	1.799752690617560491e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.504836636828160934e+00	1.004941239511099838e+01	8.980784049625988530e+00	4.628568983428482220e+00	1.953769495740868667e+00	8.313022184507772749e+00	2.507592332197156715e+00	3.923777274312305607e+00	2.273518479232289735e+01	4.561372817635723775e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.336687537740196774e+00	7.054542549750383529e+00	9.584482695916282324e+00	9.188859616766041682e+00	8.359222625891307601e+00	4.023350518447679214e+00	1.120130199743684996e+00	7.109415257959882162e+00	4.792559058949107609e+00	4.500470297754676219e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.942315685852850748e+00	6.809924962910806734e+00	2.613296505916038903e+00	3.624440361365891317e+00	1.386203531400639832e+01	5.550113079130226446e+00	8.380194507889223487e+00	4.062225723497413732e+00	5.541156995301808941e+00	5.182276188834634922e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.613911547837471261e+00	4.792409341511169707e+00	5.592220876416604369e+00	8.780961382219011568e+00	8.557966459832000439e+00	9.500027775202370961e+00	1.646576749118354277e+00	6.408989995612469848e+00	1.300485721230981540e+01	1.355136361910547871e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.340478140220900727e+00	3.892112720034151430e+00	3.236261736701819380e+00	2.408621661989360341e+00	6.158715629370959732e+00	3.934362948199407128e+00	1.079323598618060043e+00	2.475970129290177013e+00	5.180005341823064491e+00	2.156172282653700645e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.929834837662199654e+00	2.533477986567119977e+00	8.076602304663371257e+00	7.638623900216060747e+00	4.420681845653583686e+00	5.162527367631402520e+00	4.720173769703047029e+00	6.763982943156170435e+00	1.152820125698603038e+00	5.615084589257886449e+00
