G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	m1	Fc	Fg	m2	W
1.000000000000000000e+00	1.000000000000000000e+00	9.729259264772268878e+00	9.888782104691522079e+00	1.561651507606492073e+00	3.589841541540777392e+00	2.232923041934538588e+01	4.522039182380646949e+00	7.361598663355887417e+00	8.367651031552265195e+00	5.699950678148904437e+00	3.622286921223834444e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.491013608065799190e+00	9.496643095719592864e+00	9.149736399544996956e+00	3.766458962549396716e+00	3.488797603570828798e+00	7.280631149599698482e+00	5.821400120611479601e+00	9.814617166540870130e+00	8.851941616894855258e+00	2.606278047529485775e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.910456616251539952e+00	1.350377256712585794e+00	2.241891856060299837e+00	4.174213477519445270e+00	5.394901710791076610e+00	2.741085894859378147e+00	6.712697674932304182e+00	5.516937304888224425e+00	6.106943951081580391e-01	7.214858460152884234e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.643417729750074052e+00	7.353397220238094611e+00	5.798748111687483053e+00	6.586857655268589795e+00	3.006517478908139029e+00	6.781932727926480275e+00	2.761699566335328981e+00	5.094613653176133461e+00	1.266766134304257463e+01	4.953238473627817884e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.646585841136603001e+00	9.329794147097604906e+00	4.703265423592249306e+00	3.998639733225114234e+00	2.268709246124720469e+00	3.335585518041525699e+00	2.907887041272608108e+00	7.778248962526427057e+00	5.832977081925422524e+00	4.129358465977845949e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.745300127336214313e+00	2.633747824535162874e+00	4.126575699271543662e+00	7.596890224593946250e+00	6.869006483526608697e+00	8.972406675956651867e+00	1.370018363148451934e+00	2.193705109658560470e+00	1.322598348889657593e+01	9.812007149380046478e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.723947151008893286e+00	6.118490776344041926e+00	9.096069066875619669e+00	4.648234221204042171e+00	2.914525839541100893e+00	9.065651999360392566e+00	3.889991910583282753e+00	5.928158603133646842e+00	1.128536535820330577e+01	1.828688119586118654e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.886636930738381679e+00	9.235580163641998297e+00	1.193489625094213302e+00	1.622033921158680725e+00	6.604315344687111455e+00	3.666744579933914672e+00	6.043030919978058080e+00	5.912403383853730432e+00	5.684676115188755929e+00	1.596080001121699565e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.634597906222856167e+00	1.310077257615969604e+00	6.968167337083897905e+00	8.057681712495694981e+00	4.178205886834741811e+00	3.063334118294914088e+00	8.729068010739124972e+00	1.796916795067247330e+00	7.672904729501140997e-01	1.208961257254447830e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.500962602909805099e+00	7.271492108222212813e+00	9.668167562277940164e+00	3.575281594704617039e+00	2.397325279885033744e+00	4.707713693463406734e+00	7.010889895556807083e+00	4.765682122284395916e+00	5.810836283241292755e+00	3.131546632892239668e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.253530493387425615e+00	3.680012648666501907e+00	6.029807267174340346e+00	4.904091794858275399e+00	1.834941227950797948e+00	3.158400806941634276e+00	4.919592868096694716e+00	8.681327669394532265e+00	1.716147929418148310e+00	1.505485009623148906e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	2.749139512691083365e+00	7.041546313886547281e+00	9.581515006398303669e+00	8.699288965464099022e+00	7.182147354054042587e+00	1.859513566780693905e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	1.166535292753711772e+01	8.444759930248977753e+00	7.480722154201193241e+00	1.889149492615810111e+00	1.753890878008755294e+01	1.644014532746011170e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	1.617879712706227879e+00	7.050237127885593758e+00	9.367967907262835681e+00	1.811814602135723318e+00	1.196408975847393030e+01	2.519411621392141587e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	1.053406917299508017e+01	8.420156918770645760e+00	5.754385138143895517e+00	3.360317994177078216e+00	9.736742524620709105e+00	4.406073867726156834e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	3.512585828401055821e+00	4.573305763445645766e+00	3.331649343422714793e+00	8.871133797172756630e+00	6.560034456903926170e+00	5.318968537796087137e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	3.874456365673437208e+00	2.391543393984375765e+00	1.480452966960736694e+00	2.158673311424140984e+00	1.139532929462317412e+01	4.835107589979378284e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	1.348867478781007812e+01	7.640102468101190425e+00	7.535784599884196133e+00	7.476431045981630774e+00	3.943627051423191698e+00	6.165151304710446034e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	1.376554916766869141e+00	4.246713033608977561e+00	2.098838478157797116e+00	1.906366335956503733e+00	1.795106713918459462e+01	1.696270398073918551e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	6.491593523088885931e+00	7.043367334742716146e+00	3.726202441685577238e+00	6.606996143603793392e+00	1.809823088551913317e+00	9.038499642423598601e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	1.989435185784352855e+00	3.440716910094059777e+00	5.784096793166036754e+00	4.205517894982619076e+00	4.382821288511287605e+00	1.153012409928925841e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	2.372123421294030532e+00	1.728956064994802366e+00	6.087714821436261303e+00	8.098505086568650313e+00	7.631485284605731279e-01	1.571945446201193031e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	1.856304565574189658e+00	9.937117134576810784e+00	6.400050445417988954e+00	3.109516933182852050e+00	4.361423918615878748e+00	1.465119531334817538e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	5.240483941258520240e+00	2.402058830478068341e+00	2.503172473396394704e+00	6.755580345160275613e+00	8.856154410937414623e-01	7.143145354608084752e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	6.961210475860895031e+00	9.888106207463765784e+00	4.417141551272364630e+00	3.112488959235137465e+00	1.907811456148236218e+01	2.516031970057807321e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.027532113066676800e+00	9.788450731145276862e+00	6.561199848420269376e+00	7.425791513589882875e+00	5.685511354000457374e+00	3.027185385580508648e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	7.815670994403449257e+00	8.136398900521959021e+00	9.734595325336401928e+00	8.866396335775196036e+00	6.596016368383322614e+00	1.218125334557647488e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	3.797126599218955345e+00	6.940305822170813599e+00	7.551040081956018390e+00	2.138851327609219588e+00	2.263572840152252574e+00	1.700919977165377261e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	8.644900660803376269e+00	6.192013647000726984e+00	9.306223726493611181e+00	8.791227654736189834e+00	2.626097036202660551e+00	6.008941830898717029e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	6.228537972691011726e-01	8.796406585288444546e+00	7.862227136837232955e+00	6.342221171392908197e+00	7.240752825163943918e+00	1.402155400400532104e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	8.785120254620091274e+00	3.603507214768711275e+00	6.314404514087759601e+00	2.143952486635281929e+00	6.904926250844345859e+00	2.131083018936566376e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	4.588889951717248783e-01	5.208571788568085559e+00	2.728859500927958148e+00	4.841775191736279460e+00	5.324282341785335326e+00	4.582114923118528194e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	2.092480056872355831e+01	6.581937217897253944e+00	6.994047940589156909e+00	2.439848327379786408e+00	9.234685129607983711e+00	4.844917276091713632e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	2.907632550429857243e+00	4.698326188971480022e+00	6.611355253553199418e+00	7.302654728008167950e+00	6.063953420045191223e+00	1.230990508876374401e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	6.804284011387878195e+00	4.850709451843222553e+00	6.415952141000700770e+00	7.828545321456301664e+00	4.451728597464858161e+00	3.411279356968680343e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	1.136725057419713991e+01	3.972766615618038788e+00	5.401571949881986967e+00	1.949898848397348061e+00	3.330558678857711730e+00	3.328424437251255696e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	3.184697197298334892e+00	6.077258310940731434e+00	5.766714400211026437e+00	5.554804933990585170e+00	1.308085955331153682e+00	1.340849004240395459e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	4.604182477087655379e+00	8.667698561999294782e+00	4.015849921302370618e+00	8.325626639629641446e+00	1.238181727622422912e+01	1.339963623836722517e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	5.186070703129753490e+00	2.805904486600510506e+00	5.673791503031663019e+00	9.423102041720703426e+00	4.397981677763014297e-01	6.341616649692960017e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	5.397941730824910245e+00	9.416919183947868532e+00	2.779016824148016429e+00	5.624561970596889893e+00	1.988265233942667365e+01	1.520036059085922764e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.957851697300402094e+00	7.205364292365483259e+00	8.245209467958069638e+00	9.550609249912579202e+00	4.655980169806290370e+00	5.710933111645638327e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	1.298065443868212832e+01	8.406846962336000928e+00	2.675119034605820456e+00	5.812105568333977956e+00	1.871295558564167649e+01	1.334163715981091958e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	3.411659238510939218e+00	6.014591043082076816e+00	1.760987653783127715e+00	4.545143108212555738e+00	1.556890437565173180e+01	9.684615478955622692e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	5.095438291187186941e+00	8.005583750498608708e+00	4.931666078355450900e+00	8.628006733871242062e+00	1.179857948864342632e+01	1.573850668406841846e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.286203339953501867e+01	1.142961544200111978e+00	6.923378479932665641e+00	5.438297552563482462e+00	7.635093036777128583e-01	7.739524246707073729e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	2.235613335320593364e+00	8.358841280391510864e+00	4.937148063639368090e+00	5.248857005187789859e+00	1.298350542485587056e+01	5.620241542117963007e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	9.738555502826358179e-01	1.363494327164887832e+00	3.490906311536493334e+00	5.403789031710641844e+00	1.405751266045761616e+00	1.040387004745262134e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	3.477008583626609584e-01	9.003157587828010122e+00	6.020297521846585731e+00	8.625193883238191361e+00	6.544921822596573513e+00	7.949345295000471712e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	6.350671135222238917e+00	9.930023606756614996e+00	4.124824230664498437e+00	8.481423831698654325e+00	1.046568935240235554e+01	1.218797585044253839e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	1.058320068462733410e+01	3.645591650555777274e+00	9.392861141893401822e+00	4.640161537943898296e+00	4.618899885516479564e+00	2.383445991245546569e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	1.127062307289806720e+00	2.890255994047201682e+00	9.306376665007954685e+00	3.999433407873674629e+00	4.289934213428760579e+00	1.625441923648810905e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	6.538953496655331321e+00	7.890387211301829851e+00	5.528017611243245533e+00	5.420572114131068986e+00	1.139249853967615955e+01	2.952988918293802723e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	5.422063889831269634e+00	3.275773902008760619e+00	3.947009621458646311e+00	6.148740437522298485e+00	3.079019065603216365e+00	1.743324811166706345e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	1.644722247079343092e+01	8.784131712724347452e+00	7.633475369485123174e+00	3.146928461650924103e+00	7.816101399412122674e+00	2.810214737861494783e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	2.471493269290055750e+00	1.940842262731721224e+00	1.332947433516986191e+00	8.143467174859656765e+00	3.098282700331641770e+00	5.002235198696152185e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	9.049018092447149719e-01	2.130943195733935536e+00	5.270529857920759120e+00	5.377819114038696391e+00	1.242448788165102513e+00	1.900032765552288172e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	2.392612769314759547e+01	9.800284798870949388e+00	4.029457896361345881e+00	4.015183108934065714e+00	4.880522494264546651e+00	8.297755919558591486e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	2.201617477522879174e+00	7.059963212307810210e+00	9.287869988344951366e+00	1.957585206436521341e+00	5.270727388721938134e+00	1.847056173157013426e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	1.761355872021348290e+01	8.615082229899607924e+00	1.113970219528023886e+00	3.149932624727260766e+00	1.452368418809199291e+01	1.528223361459556839e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	7.494079069168223306e+00	3.923464372130955446e+00	5.972009309284979750e+00	9.551254191011519623e+00	1.848020451296996214e+00	6.482090890304404773e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	3.193534169601393469e+00	7.090105775279691436e+00	7.660799994952963488e+00	3.747368713672780238e+00	3.856883701516859109e+00	3.443266563509856937e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	1.393279200962716180e+00	6.350348217859655087e+00	5.363474464953084109e+00	2.510994035289650483e+00	2.215684175133240341e+00	2.038756576495656336e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	3.228850010123751169e+00	6.426335586905604025e+00	1.763318006080177414e+00	5.148804324812569000e+00	2.159756158314250385e+00	6.353131311472763443e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	5.273353385762818313e+00	7.141270533757560379e+00	9.755249448984365301e+00	3.757463210833602130e+00	1.044671064532375127e+01	3.624830022896915693e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	7.524225059512445135e+00	6.176212117603005147e+00	5.655720302784241760e+00	1.324085972830469249e+00	8.597303886769799064e+00	4.411164124229661532e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	2.401794348148159486e+01	4.861119064955926383e+00	6.540475548952832341e+00	3.903830741627118961e+00	4.144241391068963942e+00	5.817431541531759898e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	6.515111873609044091e-01	3.487854267704158406e+00	3.136597734037388285e+00	5.913131097104069589e+00	5.500691921895447756e+00	3.666126312170345791e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	1.026137924470708285e+00	7.919062565263432774e+00	5.351551762940728985e+00	5.973393551898557696e+00	4.147843124696598771e+00	3.807908887541682219e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	2.439013837165876275e+00	3.039175958528621990e+00	4.867104112668835469e+00	4.204696893231700372e+00	6.389934888163364413e+00	5.134643281869621934e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	5.374013295801130141e+01	7.233909831347768105e+00	1.665082789689029896e+00	5.025833680687235017e+00	1.743657614280995816e+01	9.092171236953714430e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.726650218459691644e+01	3.104812911879717863e+00	1.969286861319243576e+00	9.693760918753818956e+00	9.655681709692959247e-01	3.584059053707737696e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	2.174671565869896295e+00	6.629541068264548365e+00	8.534014656161199142e+00	4.400399240224561304e+00	4.885701761016316702e+00	3.562812019932776852e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	1.074078431069940276e+00	7.725659026757013770e+00	3.157718499449297944e+00	3.326447531742776853e+00	2.123919276109904430e+01	2.802101152132390749e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	4.732161644071593898e+00	2.974900365662671131e+00	2.744442455171238304e+00	3.198014869126980741e+00	9.482500885863226259e+00	5.554944236180556771e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	5.111619492455048430e+00	1.535867239531461204e+00	5.546870919881317086e+00	5.119212586038386803e+00	1.503633849206258200e+00	2.097560024177794080e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	1.814201332034596703e+01	2.174102504748530951e+00	7.912654576366879411e+00	7.833686476724583514e+00	1.815273936454676384e+00	4.595558909656290325e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	1.107236835839038758e+00	6.447513056832057110e+00	1.558076371846918162e+00	2.852006796370652797e+00	7.333442166788604943e+00	2.098007947902147396e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.987181138292628546e+00	9.920185773771438065e+00	8.400616228756286219e+00	6.249654346631466240e+00	6.688493760170430846e+00	8.646013986098759929e+00	6.188285292272436067e+00	7.388334501156527345e+00	1.264135469699941261e+01	2.795849397016962445e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.251128196262119019e+00	3.075578677801896532e+00	4.419742337087653183e+00	3.284073062869171000e+00	3.901382662667010948e+00	1.394874207055764037e+00	2.066981292345131838e+00	1.192334914356353082e+00	2.661626016275355333e+00	1.771474066554890037e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.069469426586887373e+00	9.480081344626841044e+00	7.975550097677406747e+00	5.044593919128737447e+00	1.293709390631482714e+00	7.609878659284445845e+00	1.323736587692399880e+00	4.771981318928881777e+00	2.366675983696772079e+01	1.432637135079110058e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.417154099456191751e+00	6.847864602529770472e+00	9.676769906526967446e+00	9.627714953966837186e+00	7.374859272730447834e+00	4.071273040902875451e+00	1.475934283887748277e+00	7.987111489009327769e+00	5.903189315654767455e+00	7.955593771171755035e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.851929315166480627e+00	6.465251978049079362e+00	2.831825260896879026e+00	4.577735932855288681e+00	1.270277988248639467e+01	5.312935653333725305e+00	8.500446479338499728e+00	4.037439327048661042e+00	5.465765763200289840e+00	5.158454550201226674e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.051698805501230183e+00	5.615327920348490487e+00	5.709697058661463487e+00	8.554052838804572900e+00	9.073805723700342440e+00	9.356076051414698114e+00	2.057644234085169721e+00	6.075320616048283995e+00	1.290949943168779868e+01	1.116726454233275545e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.942274208095397192e+00	3.079820954762368057e+00	3.585541724852495005e+00	2.694380539218872439e+00	5.974211959402560446e+00	3.986636075891580866e+00	1.410001117425879302e+00	2.846002066572720146e+00	5.771277817316304848e+00	1.822902849429707928e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.453721277680047663e+00	2.594106843460132872e+00	8.115323902127018485e+00	7.055293566970924246e+00	4.723799549646000351e+00	5.194144993093145146e+00	4.955376654087774391e+00	7.687036468079324614e+00	2.123342861396164238e+00	5.196039972869625601e+00
