G	c	dx1dt	d2x1dt2	Fc	m2	Fg	d2	m1	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	1.185269212697951824e+00	2.990998563881107408e+00	1.293864515186638586e+00	5.936310844742738624e+00	7.336751966619996235e-02	1.304100148712630691e+00	8.072445955927265437e-02	2.488902079436277948e+00	5.138003523434393927e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.731433549041442532e+00	9.880858298058075917e+00	1.555637973415921582e+00	3.591939611616764783e+00	4.439171536311817268e-02	4.528218779065047883e+00	2.029725660876319920e-02	7.358800374596198957e+00	3.099534530475600036e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.500666948962734892e+00	9.486692557636958512e+00	9.152408169402649563e+00	3.763077397587175188e+00	2.571600250997318482e-01	7.277591451955983892e+00	2.205359109964944997e-01	5.822919707943311707e+00	1.065572907022562816e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.909508981792487958e+00	1.356881567386562848e+00	2.248116334214782075e+00	4.172242290836678080e+00	3.979325937809141678e-01	2.744463866139024155e+00	3.748767757798788236e-01	6.721251118535853664e+00	6.230710224402202790e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.637175090572816849e+00	7.348040995026840605e+00	5.786515071492047468e+00	6.599313812512714428e+00	1.195059065052728048e-01	6.772897693124122043e+00	3.070335309691409886e-01	2.770680924672747736e+00	-1.901892807343366485e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.644762138877613467e+00	9.328360177412056586e+00	4.702721844463183309e+00	4.008037714705738885e+00	1.256686696785804802e-01	3.332151140581913307e+00	1.579049044459088225e-01	2.889067747019610888e+00	2.860583189516485447e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733480893400627387e+00	2.625078557455822637e+00	4.123294940393868124e+00	7.598242246203957606e+00	2.062457341589422344e-01	8.971059754109139917e+00	4.958801781683724319e-01	1.375120658763442805e+00	-8.180876382142176340e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.723337275764564858e+00	6.106075204458422334e+00	9.097508893072104641e+00	4.648281460333716808e+00	3.206855705850900073e-01	9.067486283002645919e+00	5.078530435890632466e-01	3.889524683788411874e+00	-3.808106930666336893e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.893479999448049789e+00	9.239142923269975327e+00	1.201348211771952501e+00	1.615297292406683072e+00	8.049408794327020389e-02	3.672945093456264409e+00	6.046404296603856421e-02	6.041247779012819841e+00	6.788567999794122620e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.619675188993521697e+00	1.298653875389027101e+00	6.969875814054750762e+00	8.055554360207063169e+00	6.634895568683856215e-01	3.070724978362709301e+00	5.629228402560054745e-01	8.729503588561694727e+00	1.264187984000855458e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.505399196849892540e+00	7.284520605866596554e+00	9.669089179732344164e+00	3.576209901550470693e+00	3.722945731828543603e-01	4.695876737854012717e+00	2.676638966160277966e-01	6.997265515132367497e+00	2.339278549501002047e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.253242561337372329e+00	3.668597595783949394e+00	6.043533249188643985e+00	4.890977974818873086e+00	3.356072416072211073e-01	3.166617620313685766e+00	4.705123404711527568e-01	4.917130733731297276e+00	1.049145821919931443e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.626407571668317065e+00	9.318476576044735893e+00	9.420681499173436890e+00	7.169287551943595460e+00	1.409227104686992249e-01	7.048961606036476368e+00	2.739617241502219080e-01	9.574792856476733505e+00	3.016759350852502664e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.298853066658552713e+00	9.733725890825573046e+00	1.457152292835720786e+00	3.992785051634235138e+00	3.828147632732452343e-02	8.440283549621458548e+00	7.422220905137481839e-02	7.479984611596942834e+00	4.440754253777346605e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	1.504095406126780832e+00	3.324942799800327808e-01	7.062042708525757106e+00	4.598929186908161659e-01	9.372008170121883808e+00	9.342124294815507213e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	4.377835658047215972e+00	1.454121286957300863e-01	8.416453945533744374e+00	1.515905545964592316e-01	5.757773686776952893e+00	1.926004045738020523e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	9.492419032250351663e+00	9.112887582302794942e-02	4.572239527641839274e+00	1.491053846404863104e-01	3.332408400199715626e+00	1.164771857754873565e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	6.768582456222335786e+00	1.692433145084705215e-01	2.403850838551941038e+00	7.166813278601040504e-02	1.476770305429618402e+00	3.373964351647499598e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	7.050426741854222357e+00	1.216855937278448069e-01	7.633826951326474486e+00	1.469236472132000870e-01	7.535137854714042405e+00	9.185466266517973111e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	6.694400557997031598e+00	1.212055825648418461e-01	4.239600105756340831e+00	3.644238564422074278e-01	2.096214632224451702e+00	-1.324120253341843409e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	2.785375317265117889e+00	7.475492681879422063e-01	7.042517109457588909e+00	8.141420881776675333e-01	3.715442890033265666e+00	6.222451050091201523e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	4.768292263433193234e+00	2.008967475317543216e-01	3.437567151541847998e+00	2.728756865995549674e-01	5.792706382336259452e+00	1.019147293872325655e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	7.766404215533701638e+00	2.172556302365006853e-01	1.731875842691985135e+00	2.380588207041127169e-01	6.079365002573145382e+00	4.099101888692740836e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	1.912192254707570926e+00	2.444510604262556175e+00	9.931592635774441291e+00	2.545949446250494130e+00	6.409228548553251414e+00	1.260190265165016967e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	3.514743384033899076e+00	1.093463225659070170e+00	2.410895935191493589e+00	2.697698950967821752e-01	2.495268205128311934e+00	6.310253182844855502e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	3.477538986153435374e+00	1.636810064061315351e-01	9.896135059443807336e+00	1.964821438055933678e-01	4.411937955503759667e+00	-5.384987737720488212e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	4.891926276837802234e+00	1.021772112901328244e-01	9.799349976964302655e+00	2.678768362463203601e-01	6.554788367128690396e+00	1.080988125544953391e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	9.829633525833569863e+00	3.223779819295854304e-02	8.134701279263062190e+00	1.395522635536803058e-01	9.722429121511348526e+00	2.658810513965666900e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	1.612348099176532212e+00	1.185823323382368732e+00	6.913441550174288963e+00	1.149622349095822171e+00	7.538117904179379103e+00	1.966086236191995340e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	5.667202695730419570e+00	1.503817325969728502e-01	6.201809228603160307e+00	1.880510592661215896e-01	9.307422935108236928e+00	2.816296323894656695e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	2.612709871217459678e+00	5.651472291432716455e-01	8.787153285710038730e+00	2.370413145426439439e+00	7.863085356252033975e+00	1.399281093538166765e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	9.738493234556466760e+00	7.681372187226750969e-02	3.603798476643395254e+00	5.130393155341797518e-02	6.328015265183183580e+00	4.240361478367274373e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	2.024147525294864636e+00	7.313432063818529061e-01	5.207485403155855508e+00	2.908221824268306221e+00	2.735358420374508714e+00	1.114132885714065822e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	4.635670434897131820e+00	6.565557465456418884e-02	6.583156208382722419e+00	4.747783356155206580e-02	6.996522385076290540e+00	7.535907070358430815e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	7.646595083831684292e+00	1.273561468167894173e-01	4.702893040385307089e+00	1.791761097965243743e-01	6.602564739636002322e+00	2.797714170536140443e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	7.335474324408161273e+00	1.566811881353668834e-01	4.848281515478233494e+00	1.086253423278562141e-01	6.421838334010875116e+00	6.207020141797213597e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	4.803324720177970519e+00	1.085722030342473887e-01	3.977121057214653366e+00	1.131050590813837686e-01	5.406166360665845438e+00	2.099289414431402889e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	4.113628850849336160e+00	1.467227079519392241e+00	6.080093537157934769e+00	1.569996452666912790e+00	5.753288453745436293e+00	5.229684855476576644e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	4.576421236584768515e+00	1.454515207137174193e-01	8.652677807262739051e+00	2.123721403783295769e-01	4.009544673138968562e+00	-7.386014066227776311e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	3.383982141831658463e+00	4.315151695978555746e-01	2.819591673571532731e+00	4.545898888078122035e-01	5.670458853832744062e+00	5.820085966378195863e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	2.848581007503277363e+00	2.032457865167318911e-01	9.403852598867922907e+00	1.958215346350189179e-01	2.767930493795322633e+00	-1.352362931860867832e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	5.361469187342978060e+00	1.736546696294498093e-01	7.203549590590322182e+00	1.576089187838192462e-01	8.244149205084870147e+00	6.606198582589607327e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	3.417850781276128735e+00	7.672265359277986863e-02	8.401029377954913002e+00	6.946622998554861927e-02	2.665758230830393760e+00	-1.772883817180876918e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	3.587478114559694564e+00	3.238667461628055300e-01	6.006827101567048466e+00	2.152723815166865950e-01	1.765967473110779062e+00	-1.574464784413671055e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	6.911379378007171503e+00	1.256272095084747520e-01	8.016701514524577021e+00	1.580780347988628431e-01	4.922615114965895877e+00	3.849062207838647396e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	9.713383292093102028e+00	1.737377913026350307e-01	1.154935142839459417e+00	2.138317934638769152e-02	6.930865570808379950e+00	1.612510770534117910e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	6.432421718703607461e+00	1.017395605407914183e-01	8.356899488732695502e+00	4.716844691427019010e-01	4.948250518586688074e+00	1.276643975852958164e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	1.698920339996090378e+00	6.017952336679902592e-01	1.357976728857477333e+00	2.962831600704897150e-01	3.494514398774529518e+00	2.348105560180230533e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	1.680869486014570979e+00	7.666754170870105911e-01	9.013701498318352989e+00	4.913803593435671857e+00	6.015031450556437065e+00	1.406033815710746993e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	9.558513694593642640e+00	9.279642638119149634e-02	9.929491185626609706e+00	2.346656801471795617e-01	4.131278796791167274e+00	-4.433625679977930076e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	3.670609279644931888e+00	4.792330629886036586e-02	3.647589272221302803e+00	3.886163673069736868e-02	9.404453896654862533e+00	8.102765646108323949e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	1.826165758141166329e+00	3.112890262532088670e-01	2.887658988637681112e+00	2.619347805516412109e-01	9.303909348134892454e+00	2.288707459985328541e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	6.391801130501007400e+00	1.628191923835954069e-01	7.885052113237744464e+00	1.526892153649680173e-01	5.528604191574959081e+00	2.705984197207531565e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	6.619300332024594447e+00	1.624130448080076117e-01	3.284018743509027782e+00	1.267765927112359525e-01	3.947929360669029997e+00	3.946660089575782138e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	6.829286811724780470e+00	4.460719990349614611e-02	8.789780882105091564e+00	1.105866767409006135e-01	7.623953168125741087e+00	6.537917973441362562e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	3.404886910285444213e+00	3.107185886754709747e-01	1.927627894709826206e+00	1.013164988777470604e-01	1.326245432412409553e+00	1.049429938172739440e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	1.136777364313496630e+00	7.866172628959664515e-01	2.132969345174108078e+00	7.394876353324542073e-01	5.282408306521546137e+00	1.117975281710172242e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	9.675211792251866783e+00	1.727180096039782620e-01	9.805919794833510394e+00	2.063106767496542815e-01	4.018730216544327938e+00	-8.882812167154887675e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	3.253524829536591056e+00	1.814732071870680252e-01	7.069636496742211840e+00	7.682060883410199992e-01	9.284820343666314812e+00	6.819329496449642036e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	7.080556098083928163e+00	1.559640233205946414e-01	8.624726100581707300e+00	1.367191488284593137e-01	1.108214569558512386e+00	-1.885333837962288897e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	7.355359943535277445e+00	2.896173315644013369e-01	3.931523083736630397e+00	1.428276915009888959e-01	5.972519610755689712e+00	5.708011664016864017e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	6.491105520148273023e+00	2.820510925789846968e-01	7.082821931133674198e+00	7.164185321864779965e-01	7.663538990490830649e+00	3.113016339106584240e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	3.815297380554890427e+00	5.406252396334135790e-01	6.352656961848288653e+00	3.269099203354371763e+00	5.365558261784354244e+00	1.152555659069073180e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	3.436860307855619912e+00	2.228155587484488276e+00	6.421207168344357896e+00	1.717823679602187958e+00	1.765543145976581130e+00	-1.277117838482023870e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	6.381331262367491597e+00	1.410181558420238457e-01	7.143649198556848212e+00	1.368280825017787750e-01	9.744350840541443404e+00	5.425227251912009763e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	8.804188350340369951e+00	2.071223036689668340e-01	6.183551540517670198e+00	1.692445994391699460e-01	5.663273584031315089e+00	1.596492789281298315e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	9.529477470951016826e+00	7.436094059961732838e-02	4.850274507974417837e+00	4.507304310006798181e-02	6.533564882709447907e+00	8.968641037380341174e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	1.942743554531831895e+00	3.643869851975250485e-01	3.482187993489150646e+00	7.613643642684363444e-01	3.134258671710501876e+00	8.187669730407842295e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	2.396581418381246387e+00	1.390477123973034912e+00	7.914164205920146244e+00	2.604404440972345025e+00	5.347040415147491288e+00	5.761594569300153523e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	9.501662623095620930e+00	8.770701134579550473e-02	3.032628345165978789e+00	1.303074016785164269e-01	4.855480967931431913e+00	1.760079836093753869e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	7.629656974120884172e+00	2.022802376409334191e-02	7.233286993248476016e+00	1.660387039734331424e-02	1.672503474010257563e+00	-2.491119734881890793e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	8.944788364412078252e+00	9.852906120919042998e-02	3.106099716658643928e+00	4.620694101018026079e-02	1.964044367056450691e+00	4.522124086713584461e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	2.824330261399865982e+00	3.853089733610342571e-01	6.627245567781553603e+00	6.415367340922751849e-01	8.540794547528763658e+00	1.430021199158074729e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	6.289092465077800398e+00	1.638845244995360551e-01	7.724823673865715890e+00	8.049022341897545951e-01	3.162241647213972495e+00	-1.085863676967650804e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	7.307122266781676423e+00	8.409071120305738889e-02	2.969047633822782917e+00	6.583659655440123049e-02	2.759506355770029895e+00	6.489620198805556583e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	7.116154595940452410e+00	1.478414479690232652e-01	1.539499533605166226e+00	5.805848600317267683e-02	5.546511461269371779e+00	9.061937757476778543e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	4.670936261816209800e+00	6.414340938695815841e-02	2.172830097403745331e+00	1.841668587546413383e-02	7.919385860250307552e+00	1.118658706577467399e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	1.139822163346434492e+00	2.424891370359169684e+00	6.460010349999068424e+00	2.323479416391695196e+00	1.561152205116916880e+00	-2.955162763744362309e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	6.249577102078666790e+00	1.356787546318174720e-01	8.646625573791601127e+00	1.298860868137836078e-01	6.188274914222457568e+00	2.597476528127311894e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	3.282533348387055128e+00	4.379487811183889745e-01	1.407122288903946528e+00	1.170366013420047063e-01	2.065133990746796933e+00	1.758228192644662258e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	5.049612983871432981e+00	1.666393761643732430e-01	7.602968314067340749e+00	6.093450980009679219e-01	1.332115951613897398e+00	-3.222071887472485940e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	9.619765697206544175e+00	1.467574523494025729e-01	4.069366460416106612e+00	8.087269420497024408e-02	1.481486024539349744e+00	-5.176706748497554145e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	4.596528247882485374e+00	9.572840948625450930e-02	5.305795936201112895e+00	6.392766440159429464e-02	8.501342147848710340e+00	3.261408008884050957e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	8.564524262766578744e+00	1.183387131653482610e-01	9.351379652717909607e+00	1.836600867217514088e-01	2.066261559529330771e+00	-1.851083098362522890e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	2.696546965672974139e+00	4.316667662876700895e-01	3.978548904971986655e+00	2.168353836936842416e-01	1.415583263918202661e+00	-1.453049348485507437e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.448479363066793368e+00	2.588943525197947348e+00	8.135621862248500591e+00	7.050948493628528269e+00	4.457617174867959942e-01	5.184760167318910540e+00	4.248218002510762981e-01	4.941086656931939380e+00	8.474154039828232499e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.709593773975666586e+00	2.985269264027971658e+00	6.197385896414347783e+00	9.794097217231506391e+00	2.122712742692736687e-01	1.125987873393104799e+00	4.146222387748709631e-02	8.591453542444760672e+00	7.848033058847956767e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.842182871960758028e+00	2.685522114709013586e+00	6.708835620296412117e+00	1.910814111814656213e+00	1.306829197219013583e+00	1.730830874663478403e+00	4.673828886368020519e-01	3.362350292635859716e+00	6.369513303179235031e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.233474205206454899e+00	8.014944858295166341e+00	8.183669759614048189e+00	1.073831399029967493e+00	9.493418507457720423e-01	3.321774941165305695e+00	2.571812452217304035e+00	4.792393231332675363e+00	1.481975550208410208e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.964602020702347129e+00	4.150461867399301674e+00	4.559588982713123073e+00	4.906275855714924639e+00	2.240414439368089150e-01	1.246232619689403354e+00	1.424527459356996206e-01	1.355919297357045528e+00	1.640839764386624822e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.286044327702266843e+00	1.514446903470127115e+00	9.229449690973117626e+00	1.837104450817818924e+00	3.312299593640758211e+00	6.679897703543051790e+00	1.725426250145541829e+01	5.044083155940596974e+00	9.230092826743442558e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.731047917789651613e+00	9.726488536934876805e+00	5.797862128150672589e+00	7.733996089991040712e+00	7.743384263962094227e-02	4.835657758664470229e+00	5.529720524294406969e-02	6.189719380782970681e+00	6.672213775225073107e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.818859192423782023e+00	8.955098300028952352e+00	2.423724602354089264e+00	9.232116560360404733e+00	2.955703628037906899e-02	5.945102302533236127e+00	4.626932142777584467e-02	6.130241825442632297e+00	6.616954632576440076e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.577639452410937615e+00	9.347433870335226658e+00	7.256595036639387430e+00	4.901724608109620185e+00	1.583277700971422175e-01	2.577569133620915220e+00	7.288931315063942873e-02	3.991946063249857346e+00	2.591595559157881823e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.165562624278601689e+00	9.943574398033891981e+00	8.144476742946780590e+00	3.332213047110321735e+00	2.454676817295005642e-01	3.668970151202054275e+00	9.779840338167300473e-02	3.839676241331007489e+00	5.558376462332423529e+01
