G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	d1	d2	Fg	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	4.710914272903221622e+00	9.357852228615493928e+00	1.199791737021213445e+00	1.604542453071605923e+00	3.827975990024497399e+00	7.060280262015521835e+00	6.161840376304865252e+00	2.963197874823893851e+00	4.244971713646971345e+00	1.273864903229010253e+02	3.495737350504607122e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.561559615227150477e+00	1.706220769181087338e+00	7.390570359089355001e+00	7.690695248775779369e+00	3.110884108943859250e+00	8.933290556137489347e+00	1.930792946648334008e+00	1.767577757308953723e+00	7.453829024134178916e+00	2.348960518320652113e+02	8.193090393106530200e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.414458788932348554e+00	7.747632507113154432e+00	9.365919073489942903e+00	3.534315104847225442e+00	4.457735667357466625e+00	7.031612732493063511e+00	4.291860399020548833e+00	2.414454865018253571e+00	5.716221569188318696e+00	1.683345167941245677e+02	2.947842168128236722e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.275840289503085145e+00	3.335561833065481263e+00	6.249394860977699473e+00	4.992909116387834523e+00	3.355140096686715090e+00	5.103252239201385265e+00	8.846966423239706501e+00	4.278492708562057878e+00	8.088530433959116195e+00	1.213072816752584941e+02	1.266917157200193600e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.307008655833067579e+00	9.207503265373944146e+00	9.309022068113856463e+00	7.404465756689643463e+00	7.028212542676905095e+00	9.412641404707022375e+00	8.915487016810583754e+00	4.067984759384583704e+00	9.547059277736035909e+00	3.837358355132449219e+02	2.672848966462311751e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.305594553773188338e+00	9.328068967848436088e+00	1.401605800973971805e+00	4.059490224602479103e+00	7.652206470819426620e+00	7.545192494780549985e+00	2.272209134449962420e+00	7.796009551312631514e-01	7.898334857272982568e+00	2.784116156307125607e+02	1.900222365234450095e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.873331952983076754e+00	9.345241488329564916e+00	4.969517640411687864e+00	1.121510384848815045e+00	6.790015908547856860e+00	9.633359278471848697e+00	1.558128940315990585e+00	7.960865665136483971e-01	7.096245139413424496e+00	2.074872454972089884e+02	3.343960227704873489e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.754158864579681953e+00	5.580256891619336912e+00	3.301786393091542315e+00	4.731306987712119216e+00	8.800748744852684879e+00	5.740337982185422128e+00	3.348863995985593256e+00	7.834918554586938200e-01	5.317310159664756952e+00	1.743103803093202941e+02	4.681280911333684713e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.136049131086617869e+00	8.754797910010742257e+00	7.457375622687507644e+00	9.888760498591690151e+00	4.977180647108939482e+00	3.122609088205018146e+00	9.027254900645059976e+00	2.340843810797236024e+00	1.624424497378508692e+00	1.598864636953470040e+02	7.840084928174846368e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.395582406604137127e+00	8.496948603274235623e+00	9.694969410618911709e+00	6.806078020694650732e+00	2.550137757623364809e+00	1.454078624915764895e+00	2.016634478975133149e+00	2.989895076843031574e-01	9.682759878978629331e+00	8.705379767783642819e+01	4.314313224546634729e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.511308002911553316e+00	4.023524107904898450e+00	2.760375108264875532e+00	6.839785225168110827e+00	7.855097673496839406e+00	7.447100913639033593e+00	7.630084615963713901e+00	2.319263784121992078e+00	5.047754452657943425e+00	2.283122961950064393e+02	9.701719972998802177e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.234118735753988227e+00	8.239089339891673802e+00	7.098278631793785820e+00	6.546647006233511590e+00	4.032304211539217143e+00	1.719454687316485098e+00	1.903955684094741363e+00	2.077252712686781799e-01	2.460606922096930660e+00	9.931004432390845693e+01	-1.975561417399895880e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.125117046349573435e+00	1.776168047229744529e+00	2.504965665668675623e+00	2.735842092638030909e+00	6.970587775192176316e+00	3.568194236983523560e+00	6.378014299771047391e+00	1.169959015671750535e+00	7.223896360353686319e+00	5.949577682214465568e+01	4.402993305777929578e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.698493471567876778e+00	6.368455281759401565e+00	6.601046747368990886e+00	4.840431628693289134e+00	3.772244355697287332e+00	5.410177059355071982e+00	3.997556191736672204e+00	2.367130487814963935e+00	3.400737434001766868e+00	1.436289361528612289e+02	7.211231536986097979e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.414775034678864563e+00	2.958317342418953722e+00	5.095987566141726433e+00	7.676043532915601375e+00	1.847063616868803715e+00	5.740485295484389461e+00	8.440018604831584170e+00	9.413088096039087915e+00	6.532779286246175765e+00	1.853463827882650037e+02	1.388903053175588411e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.655096590377043597e+00	2.248338654643236456e+00	1.010956148337656835e+01	1.680017380732775178e+00	9.950924683171198382e+00	6.092277405508912835e+00	2.832199146679933222e+00	6.290240217222182739e-01	6.370348903089810833e+00	7.655840811107375998e+01	1.387133312902403475e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.825801977213094673e+00	1.953848569987891359e+00	5.977303501078060854e+00	3.777571808587593782e+00	2.354936749950291563e+00	2.757838261359442988e+00	6.435133256786349065e+00	2.267378108438573125e+00	4.910356077914721951e+00	4.710584841931015632e+01	2.944760793900168210e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.423403944549958666e+00	7.710531921423009472e+00	4.347507067340652398e+00	3.556511235247888258e+00	1.021565334021934035e+01	4.826128049344207582e+00	3.214810065350765189e+00	4.022618996632743027e-01	8.236664413556919584e+00	1.733874222379313608e+02	3.187578761838646102e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.668958743497028330e+00	4.000470183628493714e+00	2.299785073891856158e+00	4.603326107532079270e+00	1.010110192430009945e+01	6.133387528947732648e+00	7.414627089642052304e+00	1.558538790289896170e+00	3.321263569906819590e+00	1.804557965294648056e+02	3.473281828313697872e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.064740901237193782e+00	7.824996019260739288e+00	2.721112667131623919e+00	9.902167313326378562e+00	8.321299349027986736e+00	1.016182841312355656e+01	8.506355752458993891e+00	3.432819890566108700e+00	4.951392432354721151e+00	4.390880609040700620e+02	3.857645168956771897e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.908441951107410439e+00	1.616359868017547941e+00	2.605987488236692240e+00	1.651336298366430588e+00	6.952856501611344164e+00	7.239645296329335622e+00	1.999939627866399006e+00	5.239305619093993505e-01	6.071317741759301612e+00	7.571717960696682326e+01	3.148781056785625765e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.297257704831572767e+00	3.667552926152161774e+00	3.064691577943495115e+00	5.473954450455963183e+00	6.103101750396584535e+00	9.508309756733279272e+00	8.577205640745262372e+00	4.372837770888014397e+00	6.910596533786586448e+00	2.264863244694388129e+02	1.279734371579221488e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.289640052820656191e+00	5.639345453924797802e+00	8.814708873278341628e+00	2.937744790308703280e+00	8.983654391363154801e+00	7.930833468193506874e+00	6.167650790090042356e+00	1.642055995611863217e+00	7.542566164509249660e+00	1.689183154589840967e+02	7.277286910610393988e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.501403538816066252e+00	7.811373992588530157e+00	6.091987334017002986e+00	9.772599205791548727e+00	3.304853414024999658e+00	6.499872534179283790e+00	2.830758536883291043e+00	1.348886745987981417e+00	4.725838773517365254e+00	2.652492697941524398e+02	7.573772308112869212e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.144400092073468045e+00	3.662464568397886033e+00	5.791509686033188942e+00	1.961098826258498296e+00	4.965497142225152594e+00	2.408436485458321563e+00	4.765578301063165156e+00	7.755430811903109012e-01	7.159784332366950110e+00	5.088008883073117516e+01	2.175788109161010198e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.785766954776416782e+00	6.943364875210962239e+00	1.933450995500008318e+00	4.609813117806211835e+00	6.179308767757571985e+00	6.503024919662026448e+00	2.208052096620810811e+00	8.536423807179580603e-01	1.910547304957016745e+00	1.920237599735991409e+02	2.673934999851772076e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.777890279245164074e+00	9.170376509113076224e+00	9.169405717663355659e+00	7.761119273779801375e+00	5.037125892454933584e+00	6.390171070761193839e+00	7.853034912695667558e+00	3.376174972607273617e+00	9.875816489954022614e+00	2.659353333208362073e+02	1.959202306458122109e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.976703109408127546e+00	6.197516002183049544e+00	8.225480592321826379e+00	7.321452053866858378e+00	4.651106412142865132e+00	6.539316451095563920e+00	8.071408724473931429e+00	3.427005061874243363e+00	4.820528556960384847e+00	2.337696092527683049e+02	3.515349152023235888e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.251586634414314503e+00	2.610863035831162637e+00	1.637722305350594709e+00	4.782757072966912659e+00	4.082592478344343689e+00	5.944869276868767649e+00	2.149313243215246860e+00	1.045600240748787213e+00	7.397205533503655950e+00	1.174452124691802908e+02	1.578856141781917799e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.643116412540804205e+00	9.102140269285972085e-01	7.495697585811830876e+00	4.407240965499680918e+00	6.043891086292577874e+00	5.475446968912448753e+00	5.328666204587345412e+00	1.583331552427006184e+00	8.847135233719899405e-01	8.870969850896155151e+01	1.460930182991802724e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.822609572092324548e+00	8.614834644979927347e+00	5.907371878217563044e+00	4.194593653196539762e+00	9.444307946321206515e+00	3.982870725885241825e+00	8.655695840372141348e+00	1.081450590864362349e+00	3.127899586655522146e+00	1.704757864948010990e+02	8.827976572718641535e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.657095785361923923e+00	1.107068980974810435e+00	2.090032881092328321e+00	3.039730019245747261e+00	2.934107199311668523e+00	5.468335049055936814e+00	9.647485060754306119e+00	6.350439857329035043e+00	5.017955106724245162e+00	6.702693382189801241e+01	5.508093742148857785e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.031598821981356906e+01	9.198556172392548191e+00	5.353610330182177357e+00	3.058296168145256733e+00	8.902748164806645548e+00	2.773277852682014988e+00	5.661667544990543810e+00	4.905151233519372544e-01	8.725780645214602060e+00	1.584940728346844594e+02	7.022460046425968017e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.179672309897727089e+00	5.608082500448690944e+00	5.067857484263511125e+00	6.001252373985176192e+00	7.521915746481713683e+00	7.716937739531708473e+00	9.085697478232141577e+00	3.691575241702980126e+00	5.394068887374030119e+00	2.383995249937230483e+02	3.163242082224587648e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.202850584089546260e+00	9.919053440520141152e+00	2.322814510163345503e+00	3.654043746713174556e+00	8.304019353530049941e+00	3.082919389445327951e+00	5.815782708890802510e+00	7.071363554560499143e-01	9.370412119642697490e+00	1.574227268159843334e+02	2.912986176667785543e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.061051500573007900e+00	7.721688435690705177e+00	9.232634060682432420e+00	4.091738084642245532e+00	5.950994066524854631e+00	1.771289923082520756e+00	5.018236536391828650e+00	3.055474482792887581e-01	5.745474345313496656e+00	9.814547488037085543e+01	5.646369844238346047e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.471062373975038362e+00	9.884432139435743281e+00	9.393771833353286027e+00	6.793233738943480482e+00	7.832493346959084057e+00	5.177801054586280038e+00	8.693769857838441695e+00	1.844999492641481886e+00	5.514169700942487040e+00	2.359929036572487746e+02	2.013120974459982619e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.011006503328840012e+00	4.374912819641902040e+00	7.196599554250340702e+00	9.544398010117033593e+00	1.199078139910991769e+00	6.861071850497069136e+00	5.334449644170710769e+00	1.082347685596901421e+01	2.349614976068131966e+00	2.335722481007500164e+02	1.451866753695355328e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.001866617904538792e+00	8.140351338407095128e+00	4.996201461761723195e+00	6.556304083148995154e+00	8.415130797627394799e+00	4.991742420771934974e+00	5.184984720811308456e+00	1.042168243779741266e+00	8.129951446390625946e+00	2.205986700439196966e+02	1.776842631550720242e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.542534065167902035e+00	4.523996768717386985e+00	4.519381721896248649e+00	1.950938192393390169e+00	1.185455702035072001e+00	3.800447097311332900e+00	5.369497527877563847e+00	4.470481043149485245e+00	3.248675063121286399e+00	5.906165022668473341e+01	1.144056101413571440e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.981603327626610289e-01	5.597526098585130505e+00	7.081071524719582122e+00	1.325256648797400683e+00	8.870828553482979828e+00	6.059671772677811319e+00	8.403578767461610255e+00	1.938047899639327554e+00	8.768971617861538448e+00	1.316369114611780731e+02	3.828346993577113722e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.948575895856012430e+00	6.873467935319732547e+00	6.158719506669984689e+00	9.505097434966092607e+00	9.955249744511975862e+00	4.169024377437966500e+00	8.476255741027289403e+00	1.172327316721828883e+00	9.171542967238371702e+00	2.379978865630877181e+02	4.403063796219991133e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.475862965196364840e+00	8.673358525664708552e+00	1.780801583951595601e+00	3.668304406424523378e+00	3.008570342100212347e+00	9.178024020555216822e+00	5.024087819745352235e+00	3.838530493093395002e+00	9.290567176380818637e+00	2.339267457298560089e+02	5.923660885295441858e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.441864747476587549e+00	9.944351025947678835e+00	5.495034867869486916e+00	1.644853902716233662e+00	2.500278928785074406e+00	9.157209056460619223e+00	4.361295813378044173e+00	4.116086125225327130e+00	5.639271527814528895e+00	1.915060814919725942e+02	1.766907794437054804e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.251712933468809297e+00	8.110176234230236147e+00	8.342070661432170908e+00	6.239225388901469493e+00	8.343088267302567473e+00	5.243521914809992523e+00	5.222181166928549167e+00	1.361187413172681326e+00	7.032682543658504315e+00	2.227907902908121400e+02	1.719683315892787334e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.041614808241763335e+00	4.590076039967875943e+00	5.163780625954990988e+00	6.841031532002419091e+00	3.366518250263033973e+00	3.748511068464330354e+00	6.501982615240235575e+00	2.416144542209179846e+00	7.922666474925623703e+00	1.307431678058765101e+02	1.022342557350699366e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.833785689663823604e+00	5.263502838252763105e+00	1.209124023869220688e+00	6.963672301486885097e+00	8.647103854767435038e+00	7.977415161251434128e+00	3.352056947493487815e+00	1.038446244695230947e+00	2.741990027278329745e+00	2.366783738409620241e+02	8.844408369687451810e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.003629331749103848e+00	7.405878279314584312e+00	7.820714982516705049e+00	3.622734115452735271e+00	1.463659588862978200e+00	1.826534337628766380e+00	8.317856861366227150e+00	1.807270533045088889e+00	6.880667205249825891e+00	5.847876981252634465e+01	1.746281046868637645e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.009407750911876622e+00	3.189074867586264794e+00	2.926010411027985647e+00	1.227177618590788777e+00	2.118259209171679647e+00	4.930782298562681909e+00	5.495820161132337844e+00	4.595279247151746738e+00	1.686885692930593983e+00	5.121535940915824625e+01	4.542191892539224796e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.691884114061400268e+00	1.646631727017647817e+00	3.381824230659659758e+00	9.448775018076952747e+00	1.008067849992438347e+01	4.135309735137053799e+00	3.753357819884203028e+00	4.281561231468241635e-01	5.957495364646537617e+00	1.436093160906876847e+02	2.715248969464001760e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.423500584773097488e+00	4.220349864157295627e+00	2.635127946177785674e+00	3.372558193256882220e+00	7.783330987879905294e+00	9.197677356049902997e+00	1.851076144106840404e+00	1.045480137421319178e+00	2.772632715452281627e+00	1.747919780627158559e+02	2.817819154898009160e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.924549989039284981e+00	3.288336195305568754e+00	4.190323258790385808e+00	6.826534773764846520e+00	9.137281658834805143e+00	1.491228328690306748e+00	3.376151064950413616e+00	1.569672426041222035e-01	2.640330087480499355e+00	8.295389769347181641e+01	2.062639251997141088e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.779192434302698800e+00	3.584958768860491141e+00	8.224716967951790636e+00	7.275286936714266517e+00	3.677409140553617117e+00	6.012327254303105661e+00	9.215275118984987301e+00	4.900960671091091569e+00	4.252068894249487307e+00	1.739051998810979001e+02	6.108778480587682225e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.596398821095970977e+00	2.661145292970062748e+00	5.460259057770230129e+00	6.209586599637523463e+00	6.953324039108170318e+00	7.663921576757740439e+00	3.462817823095346359e+00	1.223437853814348886e+00	4.954802086430798447e+00	2.037906963462931174e+02	5.299482038230815562e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.902631332880983628e-01	1.601313035706287469e+00	3.017928703704598092e+00	3.650818301799191090e+00	5.947417467671719749e+00	5.160864949757452358e+00	2.603015924528337077e+00	8.020491483314464709e-01	6.552284877599914736e+00	1.008200303203356896e+02	1.012547084842775647e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.319477070264715834e+00	1.259967480303632037e+00	9.107311439764540495e+00	3.464356078459684962e+00	6.199128514985537741e+00	1.348446188419569092e+00	4.931310938787492049e+00	5.685304355630187434e-01	1.392094201078297289e+00	3.164708493657545318e+01	7.156864598438484393e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.574048524960018014e+00	1.019197322351180723e+01	8.830062921428247336e+00	6.255186120110975523e+00	7.084824858946316972e+00	9.960884799583363147e+00	3.987879872974040563e+00	1.671898137914167748e+00	5.612439259916490286e+00	3.647442411577398502e+02	2.184467669453656526e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.560951066936015152e+00	4.753213484984097015e+00	8.868850131730638964e+00	8.555816215448551532e+00	6.078243755303655682e+00	5.758919086967481782e+00	1.111294279134785734e+00	1.323410368413991955e-01	2.225367258364822742e+00	2.274539846527828502e+02	6.346840226461282697e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.958194234887473684e+00	4.774328294734195843e+00	3.070052075277873271e+00	9.828569803842668762e+00	5.421117374118558985e+00	6.631212532340535759e+00	3.974775665765029053e+00	1.608480018610782825e+00	6.202536089425886523e+00	2.385991916815353306e+02	9.004718098771941470e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605551181666446725e+00	7.127751479249878841e+00	5.643299166345411066e+00	1.920782496776417547e+00	3.125070213016900134e+00	2.965087209731469109e+00	5.986209469473098288e+00	1.625214988460729426e+00	6.470970720809091858e+00	7.248843526476301236e+01	2.062394391966797969e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.091057886657225140e+00	2.995763400111719488e+00	9.893854910956045856e+00	2.250563874234509321e+00	7.904950624227704559e+00	5.311497170546049418e+00	5.834286911416830534e+00	1.400877660044309803e+00	5.988740520002888701e+00	9.315954817155267165e+01	1.053599257608586726e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.284816934902816676e+00	1.013769105526378134e+01	8.072764983828378149e+00	9.209654692439556811e+00	2.474473978730321821e+00	5.079343337055276741e+00	4.143849048197347784e+00	2.187878503901616423e+00	7.695723677328337509e+00	2.162303935206158485e+02	6.367659833116219659e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.968836298925214834e+00	7.942288736023795259e+00	1.171625325085823288e+00	7.122126504194316254e+00	7.321306002146804381e+00	1.943464933120311988e+00	4.840769182737688858e+00	3.314877069363827422e-01	3.926247760310504820e+00	1.152646983087937258e+02	-6.604809433092482251e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.163167483241699607e+00	2.146126308136279803e+00	1.454422573051592948e+00	8.886843227579374727e+00	2.734585445400682602e+00	1.632177785784602708e+00	9.684600985129730333e+00	1.965775903731486141e+00	7.447833369691509553e+00	7.428882637871762995e+01	4.559115988136345976e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.143310351749535769e+00	4.891655081675128969e+00	4.815922140223344527e+00	2.450652946667506882e+00	6.928268932917978518e+00	8.363519591378585361e+00	4.134567970726835462e+00	2.073271202648282241e+00	4.577623378028698120e+00	1.620515113205066484e+02	6.863010413132542453e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.437146534518036534e+00	8.752984970613512772e+00	9.486636413999548267e+00	6.480998873714522546e+00	7.644444256114481639e+00	2.777122010394374563e+00	3.263249675168212516e+00	4.588233937089029602e-01	5.480042127549752173e+00	1.728857605630794296e+02	7.530383499385335355e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.554028279800327095e+00	9.136618533106995343e+00	6.060468384351806570e+00	7.318238695411889871e+00	2.586598236484164204e+00	2.809833083805828302e+00	3.394784704008028342e+00	1.012120327008306564e+00	6.684044859406245820e+00	1.148405178992201456e+02	4.414650862763608075e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.184531609596084500e+00	4.919252948248314716e+00	5.397185087769101663e+00	7.542806567634531056e+00	9.668243646295882066e-01	5.786785035857781700e+00	4.810697746137040376e+00	6.067807077273579708e+00	1.315009796379807083e+00	1.520448961978839293e+02	2.631402457165134479e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.345907568376568442e+00	6.835208499953655981e+00	1.700686857134859231e+00	4.733744459489122924e+00	1.912234319175635466e+00	7.842269999622729415e+00	7.703203828580099888e+00	9.489189654543318753e+00	6.888538882697816668e+00	1.850521668443304861e+02	2.747839382366981340e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.957144496991703342e+00	2.985742244719893357e+00	6.960690549553189221e+00	9.418704567188312948e-01	6.519167472043815970e+00	1.375691117062801228e+00	2.994855323058410956e+00	1.062129679862904158e-01	6.514432014269028848e+00	3.675723815938876982e+01	3.253483776829199314e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.779270213344405605e+00	9.945952361150030896e+00	8.261523033277784478e+00	5.737475161866610662e+00	8.759815803825556912e+00	6.099294957034394393e+00	6.818568659861994341e+00	1.806103055182569861e+00	3.881468102948161913e+00	2.618981681157851540e+02	2.548205496457543404e+02
