G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	d1	d2	Fg	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	3.158862634104173228e+00	9.756448371955167786e+00	5.114904502927237750e+00	5.031470335915680714e+00	2.969618053447837358e+00	3.361268011243014886e+00	7.952983451159215456e+00	2.327167634124013507e+00	9.409209460706799533e+00	1.284741386171425006e+02	5.537264249265189875e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.454722190419268202e+00	3.323773771134759691e+00	3.568891283885501142e+00	7.506677919350346784e+00	9.011207740788412579e+00	1.324479126907471604e+00	3.052436255939221965e+00	-1.058302192308294976e-01	2.830514518943905156e+00	8.829843017516516568e+01	1.950796624746245378e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.278018023732768071e+00	6.206616424520624342e+00	8.381443007632579878e+00	3.764356222377024608e+00	8.719950721049762876e+00	4.250067400461256639e+00	5.719479148983423578e+00	1.178634852110637121e+00	1.891202291332511498e+00	1.166016176433255822e+02	8.523392566650502999e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.948763251584077594e+00	8.923753058057936727e+00	7.628489947856431641e-01	1.657243506152565438e+00	3.145868220446861763e+00	4.671429674869725268e+00	5.385141311768276928e+00	3.305725261825335881e+00	3.164132275975497066e+00	1.217207940285181422e+02	4.519041534174438368e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.936628190099856983e+00	1.103913646305612728e+00	7.461887174317221039e+00	8.467746243218053692e+00	2.035719957411479264e+00	8.481506854467358636e+00	2.304244725231888502e+00	1.874623262038929816e+00	7.238310091831232640e+00	2.360588600362635816e+02	8.948625555790441410e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.741549681028323526e+00	7.332154725664212336e+00	9.857821449813933157e+00	4.453491218337828350e+00	4.886477515402552818e+00	7.522200894918153580e+00	4.966974843804719875e+00	2.264832468521719377e+00	5.177904418489660543e+00	1.619772805276537042e+02	3.096095341311096831e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.975798268765986077e+00	3.797434623913977347e+00	5.056869610355615663e+00	4.355647727630483246e+00	1.316136715917238798e+00	4.152748472859355999e+00	8.482027423307306080e+00	4.782386959780441593e+00	8.444548943285981935e+00	1.333362954333572929e+02	1.051533550772522858e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.179889953553638904e+00	9.561540329604435229e+00	9.761195877228981743e+00	6.224673679432022766e+00	7.758656225603088430e+00	9.395142602049295633e+00	8.722659608735661152e+00	3.540655525627267153e+00	9.001011847629241558e+00	4.267184687914439110e+02	3.034980315665702619e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.472216047367147063e+00	9.495101463702171785e+00	1.443536438824765566e+00	4.260994902404712903e+00	8.996715949668825374e+00	7.648579112004447289e+00	1.687496996616157707e+00	9.828016732657728349e-01	7.854953497723388800e+00	2.426800654039755614e+02	1.323403264297471793e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.920724772011418224e+00	9.792851300534968217e+00	4.538675703881369650e+00	1.761409730023863141e+00	6.562428068783052737e+00	8.941218439060317991e+00	2.192940374210242904e+00	3.137129809377505740e-01	6.386713269883371069e+00	2.182271560683183793e+02	4.335705021748361077e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.669773053425445575e+00	5.518401935982064188e+00	3.207807183466665268e+00	3.601423210305939371e+00	9.284267115810209248e+00	5.752337923211348070e+00	4.282461162249466824e+00	4.175589601976675835e-01	5.177040943256882244e+00	1.655748120285606149e+02	3.824623808281273796e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.088629192226591158e+00	8.538587606107075345e+00	6.841005251106142104e+00	9.321613642843660230e+00	5.695436044268379128e+00	3.541732175769270796e+00	8.478243930366765824e+00	2.217512333883842501e+00	6.122178280005619033e-01	1.719785239567634676e+02	9.248912552554554622e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.095185425396323353e+00	7.644364953860532275e+00	9.927331342889491594e+00	6.621461885305703454e+00	2.257978682027808492e+00	1.641107737658611843e+00	2.389078875926737844e+00	3.071849773051089083e-01	1.069273760086920433e+01	1.046725739081695679e+02	4.099232148145895138e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.516365804024914610e+00	3.379600201487349853e+00	2.608872788161030076e+00	7.488898112430905307e+00	7.865411987922553472e+00	7.314908772515208213e+00	6.647817391736934312e+00	2.375453103529510557e+00	4.467564948304924677e+00	2.329141420708580483e+02	1.060339734016035464e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.853577615962768155e+00	9.332316964668518011e+00	6.694310276386230996e+00	6.466584987556526443e+00	4.318495910006013183e+00	1.636893635984252082e+00	1.327041675888640082e+00	1.795559611892547092e-01	3.208697369375887121e+00	6.575603093207215011e+01	1.465036129081266836e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.317279106259142019e+00	3.909084560073943226e-01	2.590332969948793362e+00	2.555170849516298581e+00	7.865896169570969931e+00	3.942311661738823858e+00	6.914259587157421727e+00	9.672547066231431678e-01	6.403857140932158742e+00	3.628891561306303259e+01	6.675215116420226025e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.067872600507948189e+00	7.099387053153536797e+00	6.513089445809319145e+00	4.827056363318603438e+00	2.677235897103589668e+00	5.978303239436285388e+00	4.166309178440909200e+00	2.442933044736301795e+00	3.312521203241490575e+00	1.314002505893262764e+02	6.809622575594144678e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.627215842043153726e+00	2.108443063274360707e+00	5.197337769452908596e+00	7.012434827965837059e+00	1.607219688274877045e+00	6.238863341643204663e+00	7.496863568627987640e+00	9.470763414741755426e+00	6.273116118766190574e+00	1.659179638449419656e+02	1.502405498452052086e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.284429655680460414e+00	1.654986457128256649e+00	1.013787162143512433e+01	2.941320705217336240e+00	1.043402738350874692e+01	6.468063088405479277e+00	3.107980122316187810e+00	8.907626689166783240e-01	7.054064639754004773e+00	8.111767609178927785e+01	1.581480104748390829e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.344901959696594318e+00	1.484116801835850374e+00	5.816498055339379469e+00	4.006321164326751116e+00	2.848941233560454034e+00	2.682907881015109020e+00	7.230925764522555532e+00	2.355871277183241297e+00	5.846436744030101273e+00	4.106183420836591580e+01	3.058149967611407760e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.202367343757900997e+00	8.258121943788177433e+00	4.086033864406467764e+00	3.106962366291357913e+00	9.872471558340048858e+00	4.898756064492378215e+00	2.334046518242701040e+00	3.590425570409505052e-01	8.247816140248838579e+00	1.377625596903743883e+02	5.389779266609006925e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.371717646144464453e+00	4.073411728749052330e+00	2.319684321214022571e+00	4.283150618267022480e+00	1.055390397793875579e+01	6.724793557016915280e+00	8.373019902419990501e+00	1.851545935393294373e+00	2.949620603846333289e+00	1.432210633700661333e+02	3.330905511364088767e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.447831378286993598e+00	7.403846536013433344e+00	3.047175755218062498e+00	9.260241339254763560e+00	8.271537369081416458e+00	9.781985217996904680e+00	9.174816937603448963e+00	3.065648972187412724e+00	4.989426449198894886e+00	3.969325719022239696e+02	3.252453846928334258e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.742479737536477558e+00	1.067859504031525741e+00	2.398833839909944921e+00	1.925148110626097475e+00	6.996738557545867820e+00	7.259634949430691542e+00	2.463775217673036533e+00	1.240763786086475085e-01	6.435002790364610981e+00	4.593610606201391278e+01	3.902557701267588897e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.780265916762611589e+00	4.127988044037810056e+00	2.794355926658902867e+00	5.121352049823971520e+00	6.579939153716813927e+00	1.006375153746667372e+01	8.798629411004572631e+00	3.999606357420148584e+00	6.999796000943163676e+00	2.476870135684629588e+02	1.588038271966623824e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.737454809865312422e+00	5.570188373876383992e+00	8.934546382708358436e+00	2.479311935463532457e+00	8.761744545392671668e+00	7.243791410873281045e+00	7.292576533469144806e+00	1.802442968730985973e+00	8.180357804006217037e+00	1.708997148255294860e+02	9.433158103748742462e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.535722876601908204e+00	7.989110047978856599e+00	6.940870750042424930e+00	8.820783216092603851e+00	3.632332903434074556e+00	6.214198556400806872e+00	2.667476868315183047e+00	1.352980337964218238e+00	5.144085562874043838e+00	2.590443354774386648e+02	8.724423093095440152e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.829060136296468686e+00	3.669414337631810685e+00	5.868371072608617567e+00	2.312739292005975500e+00	4.780297061434776396e+00	2.448923367216795821e+00	4.647923458033178967e+00	1.708766540415241897e-01	7.319082138222413825e+00	2.983455382881164653e+01	3.508949577871570469e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.578888236547447477e+00	7.033492929321382370e+00	1.420038219875780605e+00	4.945707841368255586e+00	8.172319048284752085e+00	5.997789186811639972e+00	2.859745928041860896e+00	8.658040301105854875e-01	2.880805980871302019e+00	1.756442263979158440e+02	4.601769664972439955e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.168891069207846023e+00	9.397594010017169097e+00	8.139151967231473606e+00	7.541050798896700158e+00	4.442848752687002190e+00	6.804524214176975505e+00	6.904318714089177078e+00	3.333699736001051850e+00	9.726086548903621676e+00	2.816476107474621813e+02	1.867082533382354370e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.466585576691081805e+00	6.047431707660415157e+00	7.579785561811949179e+00	7.445770010171698594e+00	5.244593743033310496e+00	6.310709456103590576e+00	7.677364300848912748e+00	3.492503053642471933e+00	5.169729456949776925e+00	2.317637013988580463e+02	3.671318278156289807e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.193118857746032546e+00	2.747681880058370663e+00	1.806456613953287604e+00	5.235322212559159638e+00	5.012233946924592232e+00	5.425560614176819563e+00	2.749985101008544319e+00	4.034965812901089022e-01	6.916694345835441737e+00	1.180442862716793684e+02	2.085434240540217843e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.398067700076360609e+00	8.157894454177165855e-01	7.248336310187173837e+00	4.208945862575154351e+00	5.346659365837204803e+00	5.659802174652023510e+00	5.766095497363580513e+00	2.415528672751768191e+00	2.384476406034194973e+00	8.362542736099270257e+01	1.453067269579009064e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.647653232296606873e+00	8.932891464245861002e+00	5.296018725248169190e+00	5.001216458670796783e+00	8.988074350024225723e+00	4.423243903865769155e+00	8.691479770108383462e+00	1.294914254000942844e+00	3.413057701684784728e+00	1.439523919736906805e+02	7.647634999428272806e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.953906291722157462e+00	1.695833167874772673e+00	2.343691221838013483e+00	2.746216770471686441e+00	2.826372002820023877e+00	6.157402084089285133e+00	1.006171763384097062e+01	6.027559726838696008e+00	5.298116831401697091e+00	6.582730052177450375e+01	5.189969295416356232e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.884271972597030498e+00	8.981723033896955144e+00	4.932154840631051584e+00	3.052997857984061536e+00	1.038747830736427069e+01	2.173828920192244940e+00	5.919882155800978651e+00	5.859432880777939445e-01	9.497008089675535558e+00	1.586698146988213978e+02	5.050168748772497906e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.905187518401214142e+00	4.541742778989177332e+00	5.653238382748797974e+00	5.452079776216310236e+00	6.706546322951390415e+00	9.215065970961964226e+00	9.111249869961456582e+00	4.024105691467426915e+00	5.559713566624569836e+00	2.218511390419870111e+02	2.964178729235955529e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.401110870856845381e+00	9.874271820407988898e+00	1.512889313440968664e+00	4.067483375577455540e+00	7.999709671557375223e+00	2.540228222058356522e+00	6.724901129081177764e+00	2.911817836941144044e-01	9.622454587483289856e+00	1.771375428658835460e+02	2.338423475632063031e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.423842144251374009e+00	7.438584490137827743e+00	1.017451892692419690e+01	3.603596947172022613e+00	5.978531511146929489e+00	2.087053859831149438e+00	4.828487208141272191e+00	6.743773509500022856e-02	5.670365713290480336e+00	1.128414565169726416e+02	5.538715897362445162e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.784231736622942321e+00	9.583507621173859903e+00	8.271650035704638526e+00	6.858099498686637929e+00	7.746835592872736598e+00	5.025137996018069764e+00	8.953032834166078757e+00	1.738861512160882583e+00	5.874545990198459577e+00	2.347948188224148680e+02	2.039298783991999073e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.949970803854402135e+00	4.266796798876013597e+00	7.763688894575153654e+00	9.415239147718775570e+00	8.956374531297593977e-01	6.982763329200807334e+00	5.467239617854169786e+00	1.094441645852250566e+01	1.832193448120809753e+00	2.352659735128374621e+02	1.434772714055881579e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.654258857233433799e+00	7.858027591127058287e+00	5.498992358925899993e+00	7.239992860980787093e+00	9.470298704657293953e+00	5.244941440315879611e+00	5.851351814366803517e+00	1.212126156349978112e+00	8.695750934744337357e+00	2.529181548915476014e+02	2.305077666846299067e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.852923216342328150e+00	5.102894404688818497e+00	3.916989449282668456e+00	4.173247138217190955e-01	1.430449227829938330e+00	4.214039893600201481e+00	6.454506416763376109e+00	4.999926382252928292e+00	2.986654106723121593e+00	6.028729904615819635e+01	1.146899211708831956e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.469041272502035644e+00	4.979109378395453867e+00	6.994332513193989520e+00	1.956968315702324546e+00	8.581806322340820969e+00	6.449848092754428386e+00	8.416886652134563107e+00	2.118578721856604119e+00	9.486950039445179783e+00	1.296509828665965642e+02	3.338241264809791176e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.915059303107806254e+00	6.109806867909814976e+00	6.823566477726434876e+00	9.551775208072168510e+00	9.715224637761162185e+00	3.989516966903173589e+00	9.067036167153650794e+00	8.240633187689359040e-01	9.187868263675154523e+00	2.330857393663217465e+02	4.236752156678586090e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.677992873701924736e+00	8.689722328309363419e+00	1.230308824818863611e+00	3.576220920672548598e+00	3.867149483018941236e+00	9.349588751547656784e+00	4.650377922220250149e+00	3.707145319536995665e+00	8.515552884308679182e+00	2.405915136310449896e+02	6.326277717330076200e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.765713813961486522e+00	1.040028229314936148e+01	6.528193417779542429e+00	1.650328269962705541e+00	3.076629375822849788e+00	8.994663638308288967e+00	2.912772375734452801e+00	4.085970643329575047e+00	5.288546488925564226e+00	1.823479342418692966e+02	1.457323435710723345e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.498244161365342109e+00	8.264757545115694271e+00	8.470621181362831820e+00	6.361164869293675750e+00	7.573837712512989206e+00	5.913713231192913256e+00	4.663577248075998050e+00	1.462930999197579407e+00	7.546854799511239165e+00	2.088529802795446244e+02	1.781253568078562353e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.987153487055254963e+00	4.808382834106700976e+00	5.873257744951299486e+00	6.871894062395824676e+00	2.390456689254827793e+00	4.274586762854863942e+00	6.385757761856813097e+00	2.626836968185022325e+00	7.844453032419269611e+00	1.222890471932675354e+02	9.761715156302309992e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.438672977126829622e+00	5.529866992894577393e+00	1.555671681469183998e+00	6.406158847402976697e+00	8.762532433976506496e+00	7.446499988289971839e+00	3.694645651578276624e+00	1.229494552086377590e+00	2.827328196091060786e+00	2.164012894779962153e+02	3.523840373099407941e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.151996935119724341e+00	8.275142068604356638e+00	8.008048605098897710e+00	3.479713557751865416e+00	1.883317778394772546e+00	2.058163399941435046e+00	8.476919381146331034e+00	2.017104234251614336e+00	5.760554417603272803e+00	6.301387304134657796e+01	1.860452881651393682e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.485689723365567705e+00	3.587639258298714662e+00	3.826691337845547380e+00	1.325876189343043521e+00	1.781653004704559340e+00	5.862027543063219603e+00	5.796717555105340480e+00	4.271970224930713655e+00	1.680511603539778687e+00	4.176640152930628602e+01	5.652071318454550664e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.686459147005189507e+00	1.338936272388961957e+00	3.725920505941043626e+00	9.168837199434900498e+00	1.050945337132148438e+01	5.027318898712398010e+00	5.415098338660332189e+00	4.983006168482941867e-01	5.452706156232371093e+00	1.681089030785233831e+02	1.373776137795270458e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.826364234553297328e+00	4.627327495125891588e+00	2.352420553566159533e+00	3.530802034943776757e+00	7.377519669220941267e+00	8.851509718867555776e+00	2.248817910006933651e+00	4.897249168717568435e-01	2.261767861103799682e+00	1.434435667150687550e+02	-1.289696694745602734e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.033952021186015280e+01	3.472575875837058845e+00	4.205991165307042756e+00	7.278534944156109354e+00	8.695419881000207241e+00	1.053060991772464261e+00	3.005494577065011885e+00	2.937590678935721455e-01	2.016933732378739297e+00	8.673877530458592844e+01	1.787300591017395845e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.224764688695808346e+00	3.447059453339558210e+00	7.498875575169583918e+00	6.927159077301272561e+00	3.722486838152522459e+00	5.867525607822726919e+00	9.474638704304990000e+00	4.692101070731373724e+00	4.397607013186326519e+00	1.977817452092830877e+02	6.288116705349498261e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.144184085492177871e+00	2.722755746030265378e+00	5.734042474155129021e+00	5.846914003533951742e+00	8.032325412668695819e+00	9.094415623923303826e+00	4.635302080203687503e+00	1.659969064638627145e+00	4.353048837908610302e+00	1.793371945269236960e+02	4.874009103601031967e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.288992190857409126e+00	1.283310111086273464e+00	3.504112175329807677e+00	3.376539360287447611e+00	5.719341108031188448e+00	5.370561709856557897e+00	1.829322756311725140e+00	8.616477945568704611e-01	6.268810348376232078e+00	8.260412129073648657e+01	6.812604213122268604e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.794247357185536629e+00	8.127488501158115497e-01	8.811100760080003980e+00	3.513150876816707235e+00	6.157857791083804599e+00	2.462723448279361183e+00	5.819477828424195920e+00	9.620042674284834394e-01	1.594720335908589526e+00	2.467670683229666651e+01	7.284424787400743639e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.728062251302544539e+00	9.983938470926080555e+00	8.433356605109565862e+00	6.337909945427006697e+00	6.896389600994462299e+00	1.031984468931837995e+01	3.772584586588604516e+00	1.819071531138434894e+00	5.337879708727968797e+00	3.415064301530861712e+02	2.263807558805662268e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.369886895438305885e+00	4.753747226000338166e+00	8.301326913025526721e+00	9.549443776004281403e+00	6.341074848620057658e+00	5.616040634672772924e+00	8.640723837140349417e-01	5.035713304342175345e-01	3.192603200256649565e+00	2.078987842647946707e+02	5.671672053143408476e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.781228916425666498e+00	4.581628818267621028e+00	3.189815244094605262e+00	9.321862824557662464e+00	5.221541844100541674e+00	6.558130439609858087e+00	3.119457821659775476e+00	1.703090109413109010e+00	4.782288814791517240e+00	2.585895307653117356e+02	7.743067311236460171e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.573497938892157277e+00	7.424619113591661268e+00	4.615251412201638814e+00	1.471849689319734589e+00	2.755279018185175399e+00	3.416296303694680070e+00	6.702387940946766598e+00	1.668750138134928784e+00	6.641365158381631772e+00	7.127553629849930417e+01	1.549024228088388533e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.393734717917872068e+00	2.800525060448778358e+00	9.073797225852457515e+00	2.749127443079822708e+00	7.544328466176121850e+00	6.041558260866978003e+00	5.499025261575666512e+00	1.278658711027514272e+00	5.816611083860437681e+00	6.205847631265883990e+01	1.136749517280838973e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.780545724357567750e-01	9.139482954154374283e+00	7.286293637280365054e+00	8.972101939214745414e+00	3.280281438820815687e+00	4.767980090340834032e+00	4.242953823814984204e+00	2.499328752065477666e+00	7.640113569105650093e+00	2.418366810152478479e+02	9.488970992103563162e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.872789932877275021e+00	6.960912097326476200e+00	1.893355898373900281e+00	7.200708588897470896e+00	6.868886868757444475e+00	1.395046258219325708e+00	4.495482205630310979e+00	4.680586136898667871e-02	3.729767781230923784e+00	1.054706709399179232e+02	1.987564276377181827e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.656179213952345464e+00	2.233425685186096299e+00	1.508228240482479166e+00	8.525921796509548400e+00	2.881150058723128016e+00	2.466911220557106876e+00	1.075904570497245061e+01	2.053390954945956359e+00	8.432848591406397532e+00	6.627502261537307504e+01	2.462345368010405622e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.531199399836577157e+00	4.802045322592842780e+00	5.207277562210520294e+00	1.201113883459254739e+00	6.722010199846760514e+00	7.908059848112801049e+00	4.449540261753003101e+00	1.466137591246335692e+00	4.757250668833591156e+00	1.814781039307114838e+02	7.397230143989108342e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.729463233278792256e+00	8.814055105692084169e+00	8.649253930680190550e+00	6.595139047550628852e+00	7.189944095775189226e+00	3.297037367655776929e+00	2.591640759925785797e+00	5.474033519811977166e-01	5.428671543108862352e+00	1.736986140441211433e+02	2.378790446061167074e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.905279210754156516e+00	1.015454353578391355e+01	5.527235430453226961e+00	7.819103352264515472e+00	3.119638441212953861e+00	3.336254437133911122e+00	2.957937192101515400e+00	8.711709499972127846e-01	7.309502919339176508e+00	1.153673529372800317e+02	6.613882536700452874e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.534068520116889545e+00	4.489789191857004980e+00	5.141418643062119820e+00	7.617243840287827972e+00	1.873147861823762250e+00	5.780244617349326930e+00	5.877716360932500272e+00	6.273470029716674112e+00	1.193001760457860216e+00	1.384098299879867113e+02	2.908277651267821966e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.104694590772709262e+00	6.551989555465780768e+00	1.796441026949350928e+00	5.694018379594044887e+00	2.199672768383333921e+00	7.607671231529898215e+00	7.304306515245264642e+00	9.305181910836985537e+00	6.208020592970768803e+00	2.062672343316057777e+02	2.769282381308042886e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.823234871260596357e+00	1.966984673433193720e+00	5.995310893286430520e+00	1.954366268233903803e+00	7.230371848278794644e+00	1.008223774469132250e+00	2.657283017001041081e+00	1.645919892803902329e-01	6.339413334522470578e+00	5.302690099625159093e+01	3.348603131370207819e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.742199634559840504e+00	1.028546391373783742e+01	9.000608995109788069e+00	6.065545815176737854e+00	9.040151523095072861e+00	6.842521167654307845e+00	8.029449830321837567e+00	1.922547863341899310e+00	3.722328936237479180e+00	2.625785579101251983e+02	2.696921008830640858e+02
