G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	d1	d2	Fg	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	8.497944509141287739e+00	9.490314854603212780e+00	9.162707364795755538e+00	3.760287431086229759e+00	7.270912331221567548e+00	5.817287777492174961e+00	9.808418928704082163e+00	2.617214886713731037e+00	3.521390369563273559e+00	1.969137315720511765e+02	4.068338265249200845e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.914929053850585650e+00	1.363404093749103430e+00	2.257455239756435361e+00	4.168308712513414171e+00	2.745904242290583497e+00	6.713156631224584281e+00	5.520923095105213285e+00	4.507925686419051559e+00	2.722899088762149589e+00	1.021271480448422011e+02	5.931248956012177587e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.649006688809603105e+00	7.345012717754658915e+00	5.790749576792093123e+00	6.590090368007836652e+00	6.780200377436074177e+00	2.773357482073247837e+00	5.104548477433446863e+00	6.999647162077662355e-01	5.542776158733324188e+00	1.362004571049188542e+02	2.125488611358306557e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.647777766686205680e+00	9.334152245170653117e+00	4.704501957345954999e+00	4.001051120379443660e+00	3.329363842526603445e+00	2.907939327779532679e+00	7.783551269842444498e+00	2.258570491910786071e+00	8.793934353719766506e+00	1.107073309829835210e+02	5.622546842375314213e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.743361419487843733e+00	2.627154911724737474e+00	4.121532965377671331e+00	7.591780441828267278e+00	8.980945971009687057e+00	1.373092710049683696e+00	2.198593504359733330e+00	1.114741795830736792e-01	3.175200067234204671e+00	6.473107661744062113e+01	3.310325011446254351e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.722233684701656387e+00	6.101441831916686098e+00	9.095778387050506453e+00	4.634801574812615677e+00	9.072432515096814143e+00	3.894232670693090981e+00	5.920905201352322678e+00	8.471869212068182664e-01	1.714239141031310254e+00	1.368865255393098721e+02	8.866999555793486820e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.894180744782930859e+00	9.242929115263267548e+00	1.185310854123672986e+00	1.612748690365848336e+00	3.676957491358654462e+00	6.039789553041829073e+00	5.919616126753944663e+00	3.237550245886995359e+00	4.201663577690006868e+00	1.275190443257641419e+02	3.802133489349246531e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.621020644779410436e+00	1.304859208471634391e+00	6.966796783463580667e+00	8.051640152171465559e+00	3.073206970346877842e+00	8.725203539683224818e+00	1.809736989646199889e+00	1.707433272225223453e+00	7.726338990248539318e+00	2.416303160652949202e+02	8.616035731294822142e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.504576746422732647e+00	7.274248575828696772e+00	9.680531017412809192e+00	3.572348690698197604e+00	4.707384263977086647e+00	7.003129844370703516e+00	4.751088213534051086e+00	2.367429070037659233e+00	5.965633270582530123e+00	1.725424825980404933e+02	2.975013745492885846e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.262513616317438636e+00	3.677503804460518388e+00	6.050577046901822520e+00	4.886160672770053282e+00	3.163283732180992125e+00	4.927365107691124457e+00	8.677314174056220963e+00	4.496509090425371724e+00	8.349765916225580398e+00	1.187189900727112359e+02	1.225614832550589597e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.626641354903261227e+00	9.322206220002698274e+00	9.431765421992796661e+00	7.161169817575535390e+00	7.052447460881377417e+00	9.580602683246739915e+00	8.710548760732317319e+00	3.942973537296818876e+00	9.621292809733164475e+00	3.801730606637487995e+02	2.697826625179525877e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.289610481688938215e+00	9.743460653510574332e+00	1.479503037977942359e+00	3.994064587820899348e+00	8.427423783627851606e+00	7.478219024012722649e+00	1.894632027240270800e+00	5.629486115865047768e-01	8.132878167971467676e+00	2.606128616260463104e+02	7.178779650599377504e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.101832524972954808e+00	9.504953204099630071e+00	4.768255994465308234e+00	1.504954078090194880e+00	7.058584317777951256e+00	9.372219593965182227e+00	1.809979161905649336e+00	7.980224146814546282e-01	6.434948467310725562e+00	2.112894204102303775e+02	3.926775072637320818e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.069934047575687330e+00	5.270198473648513904e+00	3.340076093129196178e+00	4.371106253165115696e+00	8.421867220090190287e+00	5.751998577082211739e+00	3.351039959988088679e+00	7.688984560624199105e-01	5.426095410644907524e+00	1.605490563446459760e+02	4.124723268615548477e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.804598183835611547e+00	8.750730993313927897e+00	7.577700712108843106e+00	9.501256709578253634e+00	4.575740973095392405e+00	3.325767184416147160e+00	8.870904793380653075e+00	2.153972241866465076e+00	1.367746777866257313e+00	1.668551163676581552e+02	9.125728889127353227e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.628711416515850274e+00	8.598309626550477702e+00	9.830984036481428490e+00	6.778894211315714458e+00	2.412656052964121667e+00	1.472925323883144344e+00	2.159733859611475015e+00	4.424970934271279521e-01	9.855085632238116844e+00	8.322699305327691377e+01	4.906843828514445960e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.338865609824294367e+00	3.888276896258488602e+00	3.307582320889692173e+00	7.050948947146500778e+00	7.637338222900480034e+00	7.536680331480508421e+00	7.475162874010680802e+00	2.456383431324571376e+00	4.453085065850404867e+00	2.267737451688855401e+02	1.031484455398345546e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.410702847676184701e+00	8.464269726605829547e+00	6.893884855913435139e+00	6.688862799100994572e+00	4.241369468743555693e+00	2.093603799471469795e+00	1.911268930514854469e+00	3.119430150824415438e-01	2.368846886736259538e+00	1.001978467900901251e+02	6.141388080757673507e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.465504591168895310e+00	1.346249424262548011e+00	2.783707686764122613e+00	2.787819337784100959e+00	7.051762159763577564e+00	3.727761000035174188e+00	6.610995312273745483e+00	1.166506691915756955e+00	6.993498182752594161e+00	5.978689403946043512e+01	4.170904714218160336e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.533155252302045302e+00	6.374191927133206370e+00	6.091906366028230657e+00	4.769723633359052251e+00	3.434976649179749764e+00	5.798275123920812568e+00	4.208254080358091009e+00	2.368809049356260132e+00	3.552876656834669244e+00	1.484360841151541592e+02	7.297197003310611763e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.584844308981955940e+00	3.071424722583883771e+00	5.181087303860546278e+00	7.761216378208172451e+00	1.732156283618351944e+00	6.071931641082873199e+00	8.087409990402520066e+00	9.485580272861717788e+00	6.267009848795525251e+00	1.776976345365883105e+02	1.557268501447476297e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.540424984812686304e+00	2.086778744472279623e+00	9.750191396694434687e+00	1.911341990703539606e+00	9.932871159793737803e+00	6.399902747530007652e+00	3.096064618797513379e+00	6.702153008583653371e-01	6.286710107973529027e+00	8.319000054395822019e+01	1.236550557206749659e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.694427723579018163e+00	1.692375309540953054e+00	6.471387949843951937e+00	3.508207464370043827e+00	2.401337917346132222e+00	2.497557446924441482e+00	6.751159379945955941e+00	2.335112757442781906e+00	5.010780339029644814e+00	4.428723674913555897e+01	2.932205378486227687e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.273168697955439299e+00	7.256931302265111405e+00	4.138087295987579850e+00	3.485723021867978666e+00	9.904632229030905677e+00	4.413662650438821444e+00	3.124255305699262131e+00	4.629247658749275351e-01	8.522280081159619769e+00	1.673337633490260146e+02	3.180594446171643952e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.742276386210862782e+00	4.058975069676276526e+00	2.027683574820559276e+00	4.888347766004292438e+00	9.792645027900871213e+00	6.573279085929987886e+00	7.425603875183771407e+00	1.653732172808834555e+00	3.379711490181768863e+00	1.691968948971449151e+02	2.507984129923682914e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.878804810975499118e+00	7.529636111094080597e+00	2.360275842361588161e+00	9.823433556176583537e+00	8.138222674480438457e+00	9.731199110867942537e+00	8.865669178494357539e+00	3.527731184915028795e+00	5.044082359711700825e+00	4.311892612576688748e+02	3.118172804471949533e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.153086037758752624e+00	1.584871179316997170e+00	3.028334915017640849e+00	1.602463612372431401e+00	6.932351501191698517e+00	7.548250502831677977e+00	2.139130480918844057e+00	7.717284863396223216e-01	5.847049950321921763e+00	7.127184757247674440e+01	3.365561025509761350e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.960757240757966535e+00	3.839904798694006249e+00	3.258611305189540452e+00	5.668728948841164517e+00	6.189360261691257747e+00	9.300605852575849042e+00	8.797578946326687799e+00	4.399284970440476172e+00	6.978950604714031947e+00	2.315347658001743127e+02	1.425156800754830329e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.097566580236287059e+00	5.860159163620603628e+00	8.669810113466391854e+00	2.621843327225777731e+00	8.791366381108288053e+00	7.857274263091864164e+00	6.338215339337446075e+00	1.887892168052959230e+00	8.058376923070021292e+00	1.754019914991044971e+02	6.856287910986372935e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.455698722975624193e+00	8.111447786036587004e+00	6.043660044153667421e+00	9.738497690545536045e+00	3.599682343963987563e+00	6.325618077105430004e+00	2.148173226711165729e+00	1.253546582747859350e+00	4.554813629508602801e+00	2.747068677884541898e+02	8.294996042209096743e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.309668581992053271e+00	3.866261861876828299e+00	5.699530410124714841e+00	2.019899697989236298e+00	5.212494011586549902e+00	2.728824673084195407e+00	4.842869443913255800e+00	8.466692957786575713e-01	6.807927768095762389e+00	6.079362850386367967e+01	1.253922003077502900e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.184293188583403378e+00	6.627359589842353849e+00	2.034755119052995109e+00	4.631533312974777772e+00	6.570841667719904855e+00	6.997665336102484090e+00	2.452366650602257447e+00	8.696564255201189031e-01	2.354185577557506903e+00	1.921543960518032748e+02	3.255035515504730625e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.326680114920141484e+00	8.969225894680596056e+00	8.739178765823655937e+00	7.642755967442136367e+00	4.705550101785274109e+00	6.608917527498208599e+00	7.304261675794943010e+00	3.423323888292706396e+00	9.390180173178732659e+00	2.717822217400154727e+02	1.992386491875126637e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.969588885383549481e+00	6.535605541267059948e+00	7.507073946638051609e+00	7.345048618244814698e+00	4.854995559453581855e+00	6.429597517692210218e+00	7.829568177967103360e+00	3.456399228062124962e+00	4.437778587259569640e+00	2.242154101141624380e+02	3.614499411853149127e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.799070089488721713e+00	3.091625934967685119e+00	1.612239258586243285e+00	4.807855768518073170e+00	3.976817031359952903e+00	5.415668453993440323e+00	1.948596320194744935e+00	8.809010587858436825e-01	7.571338823601803547e+00	1.218756642691485581e+02	1.084926766415229871e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.676710077007673938e+00	1.227503683027489911e+00	7.377606258661209893e+00	4.116921000910968687e+00	6.076913141211639946e+00	5.759292143881515003e+00	5.547884821099766661e+00	1.752752850282790265e+00	1.179353078764575402e+00	8.768071135228620960e+01	1.469882193969989714e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.935438532087236041e+00	8.825796928704855659e+00	5.883521584235315238e+00	4.580269574701635982e+00	8.655939393311928853e+00	4.002624347169597030e+00	8.328102411778106173e+00	1.284235189415311229e+00	2.853072217036239699e+00	1.725538787425443275e+02	8.938792088252752421e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.658072170068312534e+00	1.192128212331211579e+00	1.732454107764746176e+00	3.381084464002559908e+00	2.805448886478007609e+00	5.676768555464707156e+00	9.423672205383549993e+00	6.336525590425711840e+00	5.388452603404073393e+00	7.824264011031517896e+01	5.836694351803998870e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.718934711417459127e+00	8.869517512803295034e+00	5.127073240263238851e+00	2.842544125401413435e+00	9.409168660727365463e+00	2.786530223871318324e+00	5.608773829988186854e+00	5.555108500442198505e-01	8.907245827524720383e+00	1.495950461118146961e+02	5.521006029704777518e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.980170625082512181e+00	5.766992424811944851e+00	5.366520811495772314e+00	5.348267975078200287e+00	7.197102116490607493e+00	8.254084446237477835e+00	9.551439441461239355e+00	3.648479649500584898e+00	5.748569969485826547e+00	2.327363802259031331e+02	3.115913523981132016e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.444248455563050371e+00	9.458903490064905384e+00	2.504082324076251087e+00	3.405103850645364805e+00	8.413240869625875362e+00	2.676021782720868991e+00	5.826229030310686952e+00	6.184502112250028771e-01	9.365547742081959726e+00	1.509807643719473162e+02	2.897671862739060700e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.052172774904313712e+00	8.193856075886488455e+00	9.516560384299088682e+00	3.589767116128840030e+00	6.019729878231816045e+00	1.772500278941540275e+00	4.550799990364341241e+00	4.450900082063773411e-01	5.364095471075694732e+00	9.326538412663089161e+01	7.670347302329902561e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.392713677511327575e+00	9.983110064198285727e+00	8.649464773162353737e+00	6.914379254866868330e+00	8.018372812411996620e+00	4.926507115749482857e+00	8.631128909422830731e+00	1.767390323829305165e+00	5.414272217397830822e+00	2.420050845695959083e+02	1.951266430602802870e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.288506449435127266e+00	4.155120919809847102e+00	7.016284364057963074e+00	9.720882737830041975e+00	1.134957943340853204e+00	6.928212846203935626e+00	5.437099713116435140e+00	1.095079680537152811e+01	2.079333818446001736e+00	2.395036003296526985e+02	1.429775533719010809e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.785705515815953826e+00	7.898064015390306558e+00	5.157544238068560105e+00	6.430596273076810476e+00	8.363456217958164629e+00	4.935716562429437460e+00	5.244097187346893563e+00	1.028927345772077340e+00	8.220439265499255299e+00	2.168168574610838562e+02	1.918847956521579334e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.755731728118117285e+00	4.628190373863445117e+00	4.702617171547831987e+00	1.694488186543404495e+00	1.361916931689118426e+00	3.492390611017926805e+00	5.413621625595558484e+00	4.629377985003039875e+00	3.217715043881650860e+00	4.642568644009952550e+01	1.205056432723666688e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.411907799558961507e+00	5.314654400685851598e+00	6.862379171770653485e+00	1.687960916760749885e+00	9.009696221344341893e+00	6.030834724713896478e+00	8.629442867049741395e+00	1.920898549158282398e+00	9.099061798143845081e+00	1.282526537045077646e+02	3.694337197143389773e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.934060619141984017e+00	6.651241137989119423e+00	5.910305870339905177e+00	9.570462255877584923e+00	9.923684028977900695e+00	4.119787336831049807e+00	8.492742299984078258e+00	1.171815316147153618e+00	9.198579792570340530e+00	2.300916918927083259e+02	5.445738608190598029e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.495321321051107155e+00	8.868988558304101488e+00	1.553149218315383662e+00	3.675459187226783442e+00	3.647943251343206406e+00	9.391083175939298755e+00	4.634512936215671175e+00	3.975889135799143492e+00	9.485574814139715372e+00	2.380899003160265863e+02	5.573618213493478635e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.445839046629367797e+00	9.853662108112738238e+00	5.610116943984096771e+00	1.829357059465892776e+00	2.886099172671729107e+00	9.304341101906745237e+00	3.997017554731401301e+00	4.285644178984037822e+00	5.674391280218522127e+00	1.827790003536093195e+02	1.653186676580490939e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.466162071393474875e+00	7.920235345356245737e+00	8.262478071795532841e+00	6.397415059095696854e+00	7.883123401414339426e+00	5.520102870259912642e+00	5.431431719536304215e+00	1.266389425778873035e+00	7.087060974656932189e+00	2.259507566998149457e+02	1.769159645257696241e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.220453611049046039e+00	4.764152477073682945e+00	5.135100656982136691e+00	6.604714595245450681e+00	3.280754696109766666e+00	3.954517291505748489e+00	6.145776351250701097e+00	2.476118830090129563e+00	8.013031871555975627e+00	1.287121486742833270e+02	1.070612374779628908e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.527077347345599190e+00	4.801825951940496218e+00	1.470749057416865124e+00	6.834794449712599196e+00	8.784529185294292830e+00	7.631705066471444532e+00	3.143662152688419198e+00	9.096104287378590225e-01	2.175855975593344205e+00	2.399346212769110593e+02	9.578944904556648154e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.871808473955423047e+00	7.635629662508212512e+00	8.078618150248114915e+00	3.413848194288889637e+00	1.928514940575965619e+00	1.339844159742222596e+00	8.148771021446686191e+00	1.870278400877017910e+00	6.406804525733858391e+00	5.113194282224944232e+01	1.781808017505906037e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.263875169636815343e+00	3.141840848203091507e+00	2.821254623762291747e+00	1.141275286651571630e+00	2.126137372164252248e+00	5.265845654265625342e+00	5.382372618181132218e+00	4.430160130725876222e+00	1.316427863996222358e+00	4.387221987556504388e+01	5.634342405690456701e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.217462833823084623e+00	1.991454901762216956e+00	3.328890857545687254e+00	9.687137293461077547e+00	9.821976914647073897e+00	4.033788765214254113e+00	4.010053963953062350e+00	5.476705293429834365e-01	5.472100967303796359e+00	1.553621906080372526e+02	2.998456270235804411e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.669554333226029197e+00	4.192761304785320498e+00	2.480225696625600218e+00	3.249885773855451188e+00	7.060332672069720594e+00	9.280626869152689196e+00	1.962992753954898362e+00	8.587050764477882625e-01	2.389701006686457241e+00	1.638498721399175793e+02	7.250170928576235241e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.880965676876959591e+00	3.585474766467200869e+00	3.966879099771459138e+00	7.083966407170754209e+00	8.620766719835719627e+00	1.098174164718063173e+00	3.148541739260676042e+00	1.333339263957249721e-01	2.642200088402313352e+00	6.397516348531191710e+01	1.061416923697166048e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.956258723279963974e+00	3.664584323706461255e+00	7.812141806448068770e+00	7.356475396488226792e+00	3.920765233209237088e+00	5.976638906021033648e+00	9.546457020680920280e+00	4.850962317008779223e+00	4.294070746714750086e+00	1.768081179344700047e+02	6.024361217736998242e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.795338730418026163e+00	3.091848597184944758e+00	5.660996022930384619e+00	6.491858787862849312e+00	7.085274318261700621e+00	7.664575404656777557e+00	3.740713825994120612e+00	1.350548680674485302e+00	4.902581830173646793e+00	2.048383677257869238e+02	4.290168539003913395e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048769899141247297e+00	1.381456080183532054e+00	2.842913890350150297e+00	3.811785252542268410e+00	6.348957574798951065e+00	5.359074372831235777e+00	2.515138741893856444e+00	7.097882387210905364e-01	6.612566171380398927e+00	9.051644096039427723e+01	4.129643615694782888e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.345098199558961483e+00	1.171837869522824427e+00	8.899334124021505588e+00	3.434313654175781050e+00	6.431485018104164730e+00	1.759402933047236939e+00	5.146390943030748844e+00	4.729868359435500103e-01	1.674040090683212689e+00	3.116488050534484699e+01	7.002522295645658801e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.363651863826388144e+00	9.892084211943171113e+00	8.908702557416688705e+00	6.367836649039753993e+00	7.148024550232484842e+00	9.752106641212721527e+00	3.764731846995516218e+00	1.711831054101689897e+00	5.530125979186633955e+00	3.649637097442310392e+02	2.251078376116806510e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.561413636256181903e+00	4.853346915763201430e+00	8.830080269507115887e+00	8.801474787461776472e+00	6.182543805299189899e+00	5.667447497230989839e+00	1.306502305879139625e+00	4.009217314904229834e-01	2.654027504891435019e+00	2.122903459949729950e+02	5.370148790151272067e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.946339617082220030e+00	4.462124422394476930e+00	3.153636546744150948e+00	9.518439452135758927e+00	4.860625477354457935e+00	6.530885360390221273e+00	3.910782855976925099e+00	1.752733320179712395e+00	6.167206435522317953e+00	2.496658887633031441e+02	8.730714564468001981e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.666792920409495782e+00	7.119034372463173277e+00	5.062428009883418234e+00	1.954002929124406096e+00	3.482505554365844080e+00	3.129799142905560938e+00	5.901181092030592268e+00	1.767412048951341630e+00	6.741198258190937764e+00	7.868968319845144777e+01	2.969024810505298717e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.237329069912786572e+00	2.969467992877372620e+00	9.865468949709057966e+00	2.393445394235269585e+00	7.930027451934313021e+00	5.354109814172034021e+00	5.964990935345445777e+00	1.346154953960905898e+00	6.009819665892220719e+00	8.982933238551787269e+01	1.119329100593499646e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.035036414325140264e+00	9.551850185366490109e+00	7.949803834330973373e+00	9.496847909374281471e+00	3.041625866268487854e+00	4.862196128360274372e+00	4.221946863138212436e+00	2.249775183928480526e+00	7.643227938010435096e+00	2.294432666682264710e+02	7.300906044284252516e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.765142565916649531e+00	8.075365658206852260e+00	1.245018247263179667e+00	7.622001268943730423e+00	7.226167634568169795e+00	1.666218854876721833e+00	5.022009793572319580e+00	3.891582011599076796e-01	4.029366066756685072e+00	1.179925677594469278e+02	8.332185973575999327e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.608998380637886250e+00	1.800270809721158383e+00	1.593703973977975696e+00	8.941502271797629575e+00	3.100540030318958529e+00	1.947647899264052462e+00	9.687697025431587505e+00	2.039725051352186291e+00	7.888842165282420993e+00	7.719972740261228239e+01	4.277794659084511864e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.980460673742816091e+00	4.756841900778905341e+00	5.176063922930615568e+00	2.819778927741569241e+00	6.626146022782990030e+00	8.536138060797853200e+00	4.393987223121796681e+00	1.883508208565898290e+00	4.902656023359138082e+00	1.544128796844600799e+02	7.761204045865855505e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.578887743930531773e+00	8.913812321313315579e+00	9.174930105321754681e+00	6.290257417250028737e+00	7.722967241478313483e+00	3.157498197088720371e+00	3.323626876189871293e+00	4.536055737744557614e-01	5.359024273442861919e+00	1.674211896296871203e+02	1.276963465607241233e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.798708847415450673e+00	9.500829781258467222e+00	5.857317189622765596e+00	7.305948831551168254e+00	2.961728003928838060e+00	2.759293084493801729e+00	3.189415209483707603e+00	9.866570428295003969e-01	6.828387739652251653e+00	1.282100402541884421e+02	4.390633096626125109e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.918952353696469437e+00	5.208362315051400238e+00	5.482357459905561115e+00	7.130461379473607586e+00	1.537245985602219145e+00	5.548357767591301837e+00	5.112228770763852737e+00	6.150361770543139706e+00	1.162109629649740627e+00	1.577820891738349189e+02	2.645417961434035306e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.571015555527490726e+00	6.523145560589858505e+00	1.946009646232862655e+00	4.678925574180490266e+00	2.188631139920165225e+00	7.922044048892041168e+00	7.832708237753148950e+00	9.495282742159607992e+00	6.886497961910879262e+00	1.906513042908591444e+02	2.800989665881382393e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.742103310109459180e+00	2.507940616940911305e+00	6.904100092478230088e+00	1.142929983724677356e+00	6.457126908442794466e+00	1.555980988472320137e+00	2.853362624935132708e+00	2.279797787098281625e-01	6.563919992118558255e+00	3.863609417995425588e+01	2.128211121957920682e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.974404740940105540e+00	9.927654028202439918e+00	8.401114550365873512e+00	6.245686751437383499e+00	8.631448433591561553e+00	6.183696773121492463e+00	7.390348301291965072e+00	1.763587002540470072e+00	3.782708726998286419e+00	2.706764811387279224e+02	2.659166800703390550e+02
