G	c	dx1dt	d2x1dt2	d1	d2	p	W	Fc	Fg	m2	m1
1.000000000000000000e+00	1.000000000000000000e+00	1.185269212697951824e+00	2.990998563881107408e+00	1.293864515186638586e+00	3.732332419235220744e+00	5.940437788130579655e+00	8.397156549727996833e+01	1.307553171342218157e+00	4.485110077140338269e+00	2.496044312385470310e+00	1.443103766627132634e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.731433549041442532e+00	9.880858298058075917e+00	1.555637973415921582e+00	7.174249903706290787e+00	3.593484545097056060e+00	4.190466663407009378e+02	4.525058615740952028e+00	4.931823709678403844e+01	7.357894377700418431e+00	5.701393336441920034e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.500666948962734892e+00	9.486692557636958512e+00	9.152408169402649563e+00	-2.557220045472283321e+00	3.772093569803331992e+00	3.834590351914305870e+02	7.283614188607859141e+00	3.642179682910690985e+01	5.819812504752910343e+00	-2.826367564877949601e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.909508981792487958e+00	1.356881567386562848e+00	2.248116334214782075e+00	-1.780062794058405728e+01	4.172870706210980885e+00	1.461278380020405052e+02	2.740520629306023359e+00	1.199761765882276698e+01	6.717828134084344427e+00	-2.246166234318406119e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.637175090572816849e+00	7.348040995026840605e+00	5.786515071492047468e+00	-3.049024755389361463e+00	6.591094414203960916e+00	2.084989005840856464e+02	6.772550436888358227e+00	2.280507665009959606e+00	2.779204629214398814e+00	-2.750076092669782035e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.644762138877613467e+00	9.328360177412056586e+00	4.702721844463183309e+00	-3.480341058687766775e+00	4.004974940908059722e+00	1.270318805483013449e+02	3.333325584088047577e+00	9.161463686769225845e+00	2.901344168370345145e+00	-2.649286947563811445e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.733480893400627387e+00	2.625078557455822637e+00	4.123294940393868124e+00	-3.878360203892015523e+00	7.583710514254095258e+00	3.404277808470654918e+02	8.964455295175161709e+00	4.486000720815114029e+00	1.374276970545927457e+00	-1.401521008514472477e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.723337275764564858e+00	6.106075204458422334e+00	9.097508893072104641e+00	-2.557724744553811380e+00	4.639066175569031003e+00	3.190996004570465061e+02	9.060337777682530458e+00	1.617869967202256731e+01	3.896258937475630013e+00	-2.840722921782846688e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.893479999448049789e+00	9.239142923269975327e+00	1.201348211771952501e+00	2.977757088788318018e+00	1.619948320397371688e+00	9.456110699723623725e+01	3.677357740450069912e+00	2.198780886202257889e+01	6.029840031816008583e+00	6.975389406818408577e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.619675188993521697e+00	1.298653875389027101e+00	6.969875814054750762e+00	-2.802849500960167717e+00	8.056764994143302161e+00	3.500114917287635876e+02	3.075933169292262015e+00	1.561830559137177232e+01	8.733437952844537833e+00	-2.145434293248679458e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.505399196849892540e+00	7.284520605866596554e+00	9.669089179732344164e+00	-2.518114490474190781e+00	3.575176249618223334e+00	2.785128801602534168e+02	4.689488306516256699e+00	2.961659659878423412e+01	6.995864742589326113e+00	-2.977190602194191849e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.253242561337372329e+00	3.668597595783949394e+00	6.043533249188643985e+00	-2.992735376007091830e+00	4.892869148910502730e+00	1.325997031381920692e+02	3.158655928920725220e+00	7.197450722987373872e+00	4.919774578434441992e+00	-3.512710338246256558e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.626407571668317065e+00	9.318476576044735893e+00	9.420681499173436890e+00	-2.538032189234695757e+00	7.165443249342988707e+00	3.120615368100679916e+02	7.048291323534543018e+00	7.659967769013796612e+00	9.568531232446430224e+00	-5.490778869779169291e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.298853066658552713e+00	9.733725890825573046e+00	1.457152292835720786e+00	5.552263225597610763e+00	3.998976367468504822e+00	2.062267229133616695e+02	8.434563199999162819e+00	8.941035785923597601e+00	7.471017437028336872e+00	1.699797180911322814e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.096526239001746283e+00	9.501571741828488626e+00	4.771051009279839050e+00	-3.448458200534534335e+00	1.506578745579044254e+00	9.272135443293728940e+01	7.057039189038048832e+00	1.651417149777999427e+01	9.373801827078668936e+00	-2.464070447792012786e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.073516490773528176e+00	5.266084145662294880e+00	3.344136851407524258e+00	-4.972299384683324774e+00	4.366881396483175415e+00	4.223825699301256122e+02	8.418491198068663195e+00	3.159849117556995424e+01	5.743767120604270637e+00	-5.707794578464739921e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.793462568920394684e+00	8.755498436258237760e+00	7.588786584276144609e+00	-2.723019850610514325e+00	9.500921431947228157e+00	3.188223205468293600e+02	4.575152337970495253e+00	7.645454118352370543e+00	3.333357770813733190e+00	-1.296732516054463213e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.632017114716871831e+00	8.605691083078250259e+00	9.832546754814002199e+00	-2.516131862771104455e+00	6.783522402981258637e+00	4.574140609291374631e+02	2.401932549484348201e+00	2.896018626473305346e+01	1.473964172034181619e+00	-1.949746541540492775e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.324857495186838818e+00	3.872067986965213038e+00	3.313296877068082402e+00	-5.050851210104220002e+00	7.048570959789315360e+00	5.346606599337021635e+02	7.646646749769983487e+00	2.270874159950890459e+01	7.541128081944955319e+00	-5.437566264632971436e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.421673679444686034e+00	8.463113443518290424e+00	6.886492078177496090e+00	-2.815443276754033164e+00	6.683527658807527416e+00	1.135511163357043785e+02	4.246631542868413156e+00	3.743342950649097139e-02	2.099197846035834480e+00	-2.197290391278388655e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.471540441834883417e+00	1.327609440977102873e+00	2.784519875144303214e+00	-7.113604746303089144e+00	2.784500578865292120e+00	2.166867545124933656e+02	7.039695320319561134e+00	2.468704790469682919e+01	3.721757162392337115e+00	-8.608844544247500341e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.536796530324421095e+00	6.358613694545651285e+00	6.097178301299451597e+00	-2.975960787907562022e+00	4.768138636185257795e+00	1.450488490113894784e+02	3.444515542429491095e+00	8.338553438981966437e+00	5.792659140309439181e+00	-4.090052861846191767e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.580082185581574317e+00	3.070675954590091017e+00	5.163664431795510268e+00	-3.253597260331081209e+00	7.758109906160460589e+00	1.476609771947425713e+02	1.739544427061324283e+00	6.049140990681147301e+00	6.080755752982050844e+00	-2.324087140587042521e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.541320471907484446e+00	2.083328178065188663e+00	9.750331814843512745e+00	-2.516384620461145083e+00	1.909892064248365440e+00	2.188204683068298095e+02	9.938317592398794531e+00	3.738900120787585024e+01	6.408646631966997020e+00	-7.314325731080473236e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.684285234387612462e+00	1.696063763647850386e+00	6.488537415746214343e+00	-2.882724665385671070e+00	3.506172955033126648e+00	4.074132232533551701e+02	2.389371648528137104e+00	5.332845200721489221e+01	2.496376872225946286e+00	-4.278774274691218155e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.274208097164647668e+00	7.266154436832379382e+00	4.147114644679414042e+00	-3.871469957796147110e+00	3.487886768013102490e+00	3.462926825194471121e+02	9.904389381661905745e+00	2.983946305446118785e+01	4.418680171637511478e+00	-4.880974193842403386e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.747095421770347823e+00	4.060015536051921892e+00	2.035975948736031160e+00	-1.509060065778740523e+02	4.888454321529303925e+00	2.197160487657017711e+02	9.799848398267458904e+00	2.858263377256579307e+00	6.553412668168105526e+00	-4.414925410695632735e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.883361026994204490e+00	7.513869810149838457e+00	2.357747169768722451e+00	-1.306869979658623038e+01	9.827540175203388628e+00	2.208825754787057463e+02	8.155291743321972930e+00	-5.037799363213349757e+00	9.729002006699783323e+00	-4.676399737860679195e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.158179414776252969e+00	1.598712738812461120e+00	3.027675414904658968e+00	-5.887911597101412653e+00	1.605492314183241787e+00	1.367119821920340428e+02	6.941547065163115704e+00	2.903742302217171911e+01	7.555800974053558328e+00	-2.233549867959912838e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.956096485615447911e+00	3.836699336257157533e+00	3.258885061724403620e+00	-5.178729857868270336e+00	5.676799932137273075e+00	3.375701993786206572e+02	6.208860600337582802e+00	1.738339907266481532e+01	9.306978339216403384e+00	-8.853125355217859038e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.101838230171926725e+00	5.859302414962705541e+00	8.643299754812700186e+00	-2.602207606476937496e+00	2.610016142358806857e+00	6.533044126597562240e+01	8.799699897193747233e+00	-4.987267015539228687e+00	7.863755734946348497e+00	-2.731381333749379969e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.456697087246835665e+00	8.111857171820242129e+00	6.044554819103721499e+00	-2.985566672606567273e+00	9.739645113666917098e+00	6.374362139140163208e+02	3.612301951590301208e+00	2.553972160298792815e+01	6.329419614241996506e+00	-1.067819709675489614e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.296938425051449073e+00	3.870486037057490059e+00	5.704461638034238113e+00	-3.074632270196713257e+00	2.027493415459370674e+00	3.163249040434291004e+01	5.219992798128135547e+00	-2.533164539281536953e+00	2.727366497297036840e+00	-1.378292891567680645e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.188119454436925793e+00	6.625774461667038651e+00	2.037459012421622973e+00	-1.235047485559993277e+02	4.624953202438676136e+00	5.110763764553865371e+02	6.575689282378117895e+00	4.193993093968965269e+01	7.001920012678314542e+00	-1.113405059891215032e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.328888674415638071e+00	8.976314653792208276e+00	8.746072965534738231e+00	-2.589046306641898720e+00	7.639106257794823662e+00	3.053827598220138952e+02	4.692150422134727883e+00	1.054180701680049381e+01	6.604462631432464370e+00	-2.640577513850991265e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.969208597687375217e+00	6.540788350726854716e+00	7.507117946321259616e+00	-2.730795702297820871e+00	7.347173047436484694e+00	6.134152871535230815e+02	4.845703366495374809e+00	3.207993596035257866e+01	6.429183437698792858e+00	-1.384580155878423202e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.799471737535425220e+00	3.096797661319711459e+00	1.613565669025404770e+00	8.229633290732946804e+00	4.810822329201061009e+00	2.196914231800377308e+02	3.974686023364888410e+00	1.487977505810179224e+01	5.392804987014784501e+00	8.058672834318534317e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.663418887425293313e+00	1.223489968236604941e+00	7.369609504143278755e+00	-2.748707195518497404e+00	4.117789139930524200e+00	2.808907205385204975e+02	6.078494258770661851e+00	2.190932369374654698e+01	5.757431328197847975e+00	-3.421182003547592054e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.921902998072672730e+00	8.824033056284878995e+00	5.898480607848053836e+00	-3.029392282012704829e+00	4.574534359552439255e+00	3.251191974530174207e+02	8.648380791912330778e+00	1.821029045861552120e+01	4.016241901151281546e+00	-3.227602122797640916e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.665268132705524540e+00	1.187616765895430193e+00	1.735576636717749421e+00	1.312869258364820801e+01	3.383661209493157074e+00	1.083650421063315719e+02	2.804871059619113538e+00	1.034143138658732042e+01	5.666331804470746469e+00	1.940146805437270139e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.717111212767809647e+00	8.874859216202327872e+00	5.125025275106294131e+00	-3.279672543837336196e+00	2.854403445631983782e+00	3.320167847327657569e+02	9.405860275556214845e+00	3.949815428296228959e+01	2.780196414749394496e+00	-2.579949325215674105e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.970899468121058540e+00	5.772106942853491240e+00	5.360800070028867381e+00	-3.178858745841847799e+00	5.341052520045069585e+00	5.119316753224266563e+02	7.206188595280726084e+00	3.344407412550962988e+01	8.242834772462009241e+00	-3.701277996659175229e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.470402559735971337e+00	9.450841116466442315e+00	2.495750157030458993e+00	-1.012976042705697211e+01	3.410286563432975981e+00	3.871502662662705347e+02	8.418066938400885491e+00	3.988950207154667993e+01	2.669969268754094571e+00	-5.872436680696967448e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.051792090928655554e+00	8.192337702291373702e+00	9.508957606907717519e+00	-2.532284530014866419e+00	3.588374378987668756e+00	3.897845901884332420e+02	6.010708726041925409e+00	4.231424345567318568e+01	1.769886212760305222e+00	-6.872794824629063770e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.385055985831794345e+00	9.980811891052749019e+00	8.655169853812708425e+00	-2.601083295539134532e+00	6.914211535389544139e+00	5.292497960303628588e+02	8.021410061344237619e+00	2.224114099742235595e+01	4.927300816025396379e+00	-1.944334757281016846e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.293346547973460048e+00	4.167211354741525042e+00	7.014949706959339615e+00	-2.799268197177654294e+00	9.715217016762176527e+00	1.084619119798175461e+03	1.145363381783218060e+00	5.351359046060522928e+01	6.913606116705637739e+00	-2.053925506578205620e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.785119154849784229e+00	7.894974533743065237e+00	5.154592217375265406e+00	-3.265798383149558504e+00	6.436412082474769036e+00	1.381252068406949718e+02	8.355934787609953673e+00	-5.917641177512726003e+00	4.934094573339296907e+00	-9.729450689346923475e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.762924269761961149e+00	4.617904611608389054e+00	4.709685600997630672e+00	-3.473577976092446118e+00	1.688970963940681136e+00	5.593433466400726672e+01	1.358770167211508451e+00	1.387523612154556574e+01	3.496138057794731413e+00	-2.944253748476356458e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.405608066053255722e+00	5.309837425368549191e+00	6.858272289701633717e+00	-2.822782286991464051e+00	1.668804889629028620e+00	2.865757974282333365e+01	9.007810913729350943e+00	-9.609638249978221580e+00	6.026003640742453982e+00	-5.400498882955585778e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925808715417980377e+00	6.633604721963429540e+00	5.906380589765284128e+00	-3.026601016935226429e+00	9.560514254350330532e+00	4.508665541308993170e+02	9.924957310999094062e+00	3.744990476548326175e+00	4.132611607119123676e+00	-2.744848362907806871e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.497475138376523240e+00	8.864748857730157638e+00	1.565372538644743905e+00	7.096542949083648466e+00	3.675959409348313223e+00	1.984622876339904280e+02	3.646905080082262884e+00	1.972936328125474503e+01	9.405040518254807580e+00	1.226328450792154579e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.443571591539735355e+00	9.857527267966256446e+00	5.609170754080777144e+00	-3.109126854532660023e+00	1.827109644738514671e+00	7.519783553175226132e+01	2.895271400435539988e+00	1.486751919844620673e+01	9.301928641474093595e+00	-1.107200836160026514e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.457825100676689800e+00	7.912876127752992872e+00	8.256527118436887136e+00	-2.638912947372617612e+00	6.385129325559515401e+00	6.485442541489649102e+02	7.892916599290923152e+00	3.500383359107447490e+01	5.535079594189294738e+00	-1.772893114809337145e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.203938748066544662e+00	4.759310265737753731e+00	5.140884949158297523e+00	-3.271715061921169010e+00	6.603010210444672623e+00	3.345772801748883012e+02	3.275722165587976686e+00	1.869830037365071718e+01	3.951090249885004457e+00	-1.269128091470638209e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.531041972313271327e+00	4.809449342300938568e+00	1.476107807696298124e+00	5.507716608308981243e+00	6.833760424297653735e+00	2.894475982437764401e+02	8.779691771697397229e+00	3.550067120970961554e+00	7.628910356752297339e+00	1.278056218615783113e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.873714147743466008e+00	7.636804441497264229e+00	8.085186024991338982e+00	-2.659600113348417949e+00	3.411477597698747921e+00	2.406763977532204422e+02	1.922953120219448753e+00	3.143801489369054991e+01	1.326940227385316140e+00	-2.821289260529645168e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.257220851921895033e+00	3.151832211271702544e+00	2.810716239770735481e+00	-6.923847750015356795e+00	1.142796428353612725e+00	3.088138350412947020e+01	2.133834858255239553e+00	9.380032850185846982e+00	5.260540248953238240e+00	-2.519144125119921362e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223773503229255155e+00	1.990654502372209533e+00	3.334383022584411549e+00	-5.020591430846865322e+00	9.691567868451445023e+00	9.549025143774626940e+02	9.819024571047371808e+00	2.966173155776411363e+01	4.035726946189710951e+00	-2.076881672425705538e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.673699940371879746e+00	4.193241844796382622e+00	2.477117393161927694e+00	-1.029606829724908224e+01	3.253620585369414009e+00	6.565451979175149688e+01	7.061457260264646152e+00	-4.103375740715847542e+00	9.293572121971152455e+00	-1.033429290238965415e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.881671788550205449e+00	3.583825588961611519e+00	3.966927978349712891e+00	-4.031284441216094194e+00	7.077991144534350632e+00	8.402513442648607906e+02	8.624776818441961979e+00	4.204866132378675303e+01	1.102455992990457379e+00	-4.604007910423357774e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.942650321526698143e+00	3.664489301743770078e+00	7.797785151833453554e+00	-2.691679882687396219e+00	7.362357299622365403e+00	7.029354450036132675e+02	3.920544493676636932e+00	3.985221873732234599e+01	5.974083665683012079e+00	-8.934058485486227885e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.784609697258805916e+00	3.112588575821656267e+00	5.683709735274831587e+00	-3.087795479802576182e+00	6.493504784798307838e+00	2.168113929948590908e+02	7.088592873916841341e+00	2.544368132470788968e+00	7.666496750234854218e+00	-7.728866176595018400e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.048276983418051644e+00	1.385387573292596874e+00	2.839160874340157292e+00	-6.740387463646324129e+00	3.818332818308581178e+00	4.835715540408733659e+01	6.353245016512469867e+00	-6.396599436712330444e+00	5.359893219905732309e+00	-4.775198924081879071e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.330515388742886884e+00	1.161626152897289543e+00	8.899772031186813592e+00	-2.581974280850019010e+00	3.428963399356997233e+00	3.437688643204836580e+02	6.424751512429059730e+00	3.716608356023050419e+01	1.758998463631424203e+00	-8.520774589878149508e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.357716238557762800e+00	9.876682820127468787e+00	8.911210196200061162e+00	-2.576573748120627894e+00	6.374321768287641632e+00	5.635808726448116204e+02	7.139659129374217095e+00	2.985402433725294102e+01	9.750998450236615156e+00	-3.188160184956945753e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.564595123347187311e+00	4.847949849465133632e+00	8.839044290260506642e+00	-2.578057077295989430e+00	8.794699983432121115e+00	7.983231012811303344e+02	6.178167736836601698e+00	3.301456238031320112e+01	5.660332380326412505e+00	-1.134507535344627671e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.949158137640230493e+00	4.473977183327787266e+00	3.147091781820709588e+00	-5.473984808642771149e+00	9.523241055003806466e+00	9.065632576449536373e+02	4.858074475336396247e+00	3.794863930584673994e+01	6.525545305861526479e+00	-1.914962080100551245e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.664131759521695564e+00	7.115542333223742411e+00	5.053949355814073563e+00	-3.314673593429117382e+00	1.957305962823886025e+00	3.898527699148569781e+01	3.486071366483514122e+00	3.050568028494476280e+00	3.130709900497992138e+00	-9.227899569545127134e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.230285908713270260e+00	2.970422361175576675e+00	9.867345616775480721e+00	-2.506194286592411391e+00	2.394238408473196689e+00	1.211858489407221526e+02	7.913347258673218754e+00	9.505211322563040355e+00	5.359325372735779247e+00	-8.753748015273959959e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.032462055491853103e+00	9.557672410159501197e+00	7.940195732407759444e+00	-2.673220814129585676e+00	9.504416986930920075e+00	2.327009169761053329e+02	3.037684537229842441e+00	6.157024024045659516e+00	4.860682608661047510e+00	-1.693764507619974213e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.771499983874097239e+00	8.078323260366763847e+00	1.239882927391410705e+00	3.295198223302108431e+00	7.629276468587138815e+00	8.028017973568641992e+02	7.230643124147108303e+00	3.813907473741807763e+01	1.674997661039350660e+00	4.972481280781827079e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.605331922775577347e+00	1.800015835151169918e+00	1.575207812486192349e+00	7.679857957998601492e+00	8.950655935074649960e+00	7.100289509172833959e+02	3.101166090533164610e+00	3.349194087504950090e+01	1.959430922822618992e+00	6.558186358283163431e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.979745669441247635e+00	4.744678958206992370e+00	5.167519789504036787e+00	-3.259202967378973970e+00	2.825387369230637713e+00	1.347480887304693908e+02	6.625467342572188834e+00	1.062648227947632940e+01	8.540292808063689733e+00	-1.368404721245860101e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.570684237361964275e+00	8.915870876485497476e+00	9.183967625864024598e+00	-2.556243665571192203e+00	6.288628702633718426e+00	1.186956318462789142e+02	7.721857403725158164e+00	-6.000066361789500924e+00	3.155008731701259617e+00	-5.259444703153254297e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.805987388602365407e+00	9.498055585460921435e+00	5.837468696569685811e+00	-3.041817491077095870e+00	7.308803568936601103e+00	3.332859250523714536e+02	2.968947957480995381e+00	1.687539847571101248e+01	2.755153182284090452e+00	-7.456745323127035585e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.921917184088127950e+00	5.207593552398662062e+00	5.472134199436113455e+00	-3.153040764186600065e+00	7.121447031002985817e+00	3.355410447755180599e+02	1.540590399307607328e+00	2.049000012477791444e+01	5.547206962231070904e+00	-8.021399326767870985e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.569852409200148458e+00	6.513749554795757568e+00	1.949250219670598971e+00	7.683653302418295539e+01	4.675988495063744921e+00	4.239493319276094780e+02	2.178740802385771058e+00	4.104380902740081183e+01	7.912533841004867341e+00	3.124267730138751809e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.736504459246445364e+00	2.501829952252553557e+00	6.908019332147762093e+00	-2.813522733187915570e+00	1.140001974698361176e+00	9.244622318394102933e+01	6.463261729911851994e+00	2.753445055506150396e+01	1.564450672958990429e+00	-3.072997585380253804e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.984057881839797588e+00	9.920705224354037455e+00	8.409927782148681530e+00	-2.622619641204993357e+00	6.248396066376122882e+00	6.735764727655571278e+02	8.639621167617928421e+00	3.660766655836976469e+01	6.199125234996407663e+00	-2.085898559170281941e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.248939255923061431e+00	3.086539537923851384e+00	4.433906207678350420e+00	-3.646774514275976653e+00	3.285182507533414675e+00	2.066438796672814249e+02	1.404621675273710624e+00	2.865913914751808633e+01	2.068928687127172150e+00	-5.126027548586118560e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.071771165862469566e+00	9.478384040542136901e+00	7.975714294601305987e+00	-2.670889865352188419e+00	5.053723651864290289e+00	1.256020858182561000e+02	7.598789854697706403e+00	-2.741031136463481843e+00	1.329211968659238519e+00	-2.142120872743294713e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.419126782040216028e+00	6.853478442022614914e+00	9.683366209785852163e+00	-2.519636101732012801e+00	9.614715867355236867e+00	8.561547855036089913e+02	4.073894518430012823e+00	3.639819323642813487e+01	1.478219224384784036e+00	-1.757732378591622333e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.846726368464834067e+00	6.466310531348280044e+00	2.838035407180327319e+00	-6.792755885477172129e+00	4.596101155264984861e+00	4.322789548075098196e+02	5.300680640217231065e+00	3.644475060163216540e+01	8.504483632308152963e+00	-7.094800348831410419e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.052800446762769404e+00	5.604881265598790741e+00	5.706667609946471487e+00	-3.073341169095055836e+00	8.550818715486506960e+00	6.209441722290691814e+02	9.358220008535338863e+00	1.760723383113030849e+01	2.064394570441849375e+00	-9.540817337337184623e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.939161987958883060e+00	3.075421795734730512e+00	3.575983760779368303e+00	-4.525111456195640258e+00	2.691011353375151849e+00	2.563259657453185696e+02	3.985716925003314426e+00	3.969301145362642558e+01	1.407257929817583131e+00	-9.862186447837473224e-02
