G	c	dx1dt	d2x1dt2	d1	d2	p	W	Fc	Fg	m2	m1
1.000000000000000000e+00	1.000000000000000000e+00	1.828020824758155083e+00	2.538290297361574410e+00	1.861693680433464504e+00	3.582352628836181996e+00	6.470243840194783935e+00	5.481444577421052600e+01	1.166218877102388030e+00	9.713109654265288384e-01	2.029871468384120803e+00	1.207627986492224026e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.142817415764783817e+01	1.031555197377842070e+01	9.030458316716563072e-01	7.321178386841918240e+00	3.478547636479791816e+00	4.004916636834358883e+02	4.414730327566777746e+00	4.978276130413822642e+01	6.348281569343528830e+00	5.576540632725801583e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.019307313345253263e+00	9.895896863649646491e+00	8.558502721029334737e+00	-2.908774087442647538e+00	4.026732708527520188e+00	3.821938532721356978e+02	7.492998292890842293e+00	3.824550014993534575e+01	5.276351531041059140e+00	-2.870628085069982238e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.096361286816243119e+00	6.465164597075199193e-01	1.623315192884680513e+00	-1.776642463965504248e+01	5.104075008293650129e+00	9.952642226718162988e+01	1.968248075498024718e+00	1.205814419005183424e+01	7.050396067247833187e+00	-2.259298243457722677e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.565196744687734398e+00	7.567605712432913911e+00	6.024616790686194712e+00	-3.080808982576717092e+00	6.890886936503446414e+00	2.384536663176307627e+02	6.337798077929119422e+00	-7.179844031140136806e-01	2.602232495624666075e+00	-2.746084336709427309e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.749816437686273041e+00	1.009062993275299291e+01	4.979486624955653085e+00	-2.898963930229302655e+00	4.131337975056126766e+00	1.336312553497173212e+02	2.662411412507585062e+00	8.213370695490953111e+00	3.237348885075464366e+00	-2.695385469802461520e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.586281612802257879e+00	2.494258897854792156e+00	3.865146607157690983e+00	-3.676629838067458245e+00	7.314210205170467383e+00	4.078852756299600060e+02	8.767650263468619087e+00	6.295454312663562035e+00	2.759868924313295668e-01	-1.464257490831617492e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.857407391700071742e+00	6.286175292308112006e+00	8.970155753462224268e+00	-2.883270108723179348e+00	4.598482051533387072e+00	3.291758673952168124e+02	8.565975642896445308e+00	1.547654742987627152e+01	2.262331521014996571e+00	-2.725361137322833693e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.010293314295051204e+00	9.645775253538188210e+00	1.896594967934400522e+00	2.662139638975248968e+00	1.000191960621804821e+00	1.146625719784855022e+02	4.393025866772142685e+00	2.025095766514358075e+01	6.182596675929042718e+00	6.986672817348004161e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.566723343583837469e+00	5.708666941940705453e-01	6.590663711266993019e+00	-2.942352028520896834e+00	8.342479837366568063e+00	3.201448922142213860e+02	2.752199638749864619e+00	1.231974576203887928e+01	9.272606872586731441e+00	-2.287794452944231227e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.915561795791972166e+00	7.361335790008674884e+00	9.833677602530713102e+00	-3.170515261958597009e+00	2.416414948455240186e+00	2.376202599436913374e+02	3.406181457051175698e+00	2.872430558059999584e+01	6.063664184079472719e+00	-3.055932028068497064e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.305993767687504192e+00	4.383839119113778438e+00	5.662885240822298272e+00	-3.085155310860547839e+00	5.419136750793388302e+00	1.541027961962112727e+02	2.982620471252077188e+00	5.686972749574294994e+00	5.207163710087854724e+00	-3.413832836892628508e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.890094888881145074e+00	8.989554456216186651e+00	1.003656099136045476e+01	-2.597855431063708309e+00	7.565082730245713094e+00	2.740442120226499583e+02	7.491271351731888295e+00	7.486508933977491509e+00	1.023108109913318664e+01	-5.464482407117469132e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.412864973763254817e+00	1.020263809030489277e+01	1.817315950501080080e+00	5.745287469014695780e+00	4.045254972323244935e+00	2.282742832360647469e+02	9.322580892316564061e+00	9.942399973694683979e+00	7.470801919827446902e+00	1.715625974875512050e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.777435363843589577e+00	9.513508825083935250e+00	3.996704206078535826e+00	-3.190543229744132958e+00	1.220728854114658146e+00	1.520422241756318158e+02	6.932825418498499204e+00	1.590254889225847990e+01	9.865841520375569829e+00	-2.453165200445419636e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.921013072889146578e+00	4.892690512409336279e+00	3.197414879432005641e+00	-4.940877585655957027e+00	4.356487313585708954e+00	4.555814437179702736e+02	8.137601255829089553e+00	3.196000705496981098e+01	5.852752823099244495e+00	-5.756975119704008659e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.097676049355350791e+00	8.704694650095330388e+00	6.429433576089358837e+00	-3.393406408257909401e+00	8.539688184135647120e+00	3.387862652820284666e+02	4.565057551806418701e+00	8.655110453689394134e+00	3.185887928319645734e+00	-1.109007585024970183e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.926523181316287747e+00	8.308251431574133150e+00	1.032887400410697509e+01	-3.017314465164498749e+00	7.221563774484033971e+00	4.670172140581126996e+02	2.632931656891366323e+00	2.630103163888478335e+01	1.925864117133757603e+00	4.644986741701891131e-04
1.000000000000000000e+00	1.000000000000000000e+00	7.005568485496518782e+00	3.377721323389692110e+00	4.439223221143363318e+00	-5.307339568812866837e+00	6.954627966435456443e+00	5.217486267365037520e+02	7.026661292409415616e+00	2.677733891167762081e+01	8.584158922822060944e+00	-5.674722420840635495e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.424334089721093655e+00	8.318743311754289493e+00	5.683607804281544773e+00	-2.547790271598596057e+00	7.510790901315901102e+00	1.098501125699183945e+02	4.111119711609760863e+00	-1.580216474181496134e+00	1.785685265778347519e+00	-2.193561433283359730e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.185885093655165257e+00	1.371135333296060743e+00	1.994884522261950233e+00	-6.852745204584746119e+00	3.003128307824878718e+00	1.968730477936061902e+02	7.014456211220337245e+00	2.583927332112966013e+01	3.676844974772548014e+00	-8.680636985339599265e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.607715171801604281e+00	6.274050270749673253e+00	6.180360609627645552e+00	-3.081963111930847710e+00	4.890288568594889362e+00	9.900200396791765911e+01	3.460744274864050674e+00	5.885262434848101520e+00	5.248730257274267785e+00	-4.123961663291675350e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.480787140019405923e+00	2.922448083718176992e+00	5.165200068183133375e+00	-2.280720190065048669e+00	7.975506469949436905e+00	1.488462103169782154e+02	1.652334899258597778e+00	6.288339888522052057e+00	6.164902240576311421e+00	-2.431406381013358764e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.940660733057205434e+00	2.210826999499863721e+00	9.521193582646313658e+00	-1.868421257226378973e+00	1.384275576052318435e+00	2.576127712056492101e+02	9.423520576739628396e+00	3.768999364277345876e+01	6.319445254433743386e+00	-7.436554811182275460e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.996242984741115833e+00	1.988208230342431326e+00	5.517292226453330173e+00	-2.379108606236250534e+00	3.256535068109821296e+00	3.620831930044773799e+02	2.590324931306734246e+00	5.691283196656097942e+01	3.131845604910616476e+00	-3.084282309765146515e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.696565636766438345e+00	6.630120983091867259e+00	4.324153418521658132e+00	-3.573639767705385939e+00	3.558842229063805984e+00	3.951052991737479374e+02	9.871510396543792254e+00	2.935988806258777117e+01	5.196536097959908673e+00	-5.032146700586217491e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.158622991521567336e+00	3.918462916886997771e+00	2.516916282291904672e+00	-1.507186526400847413e+02	4.724380953257576010e+00	2.619739486425450536e+02	9.769916256442053637e+00	5.662354588950495149e+00	6.987051075138107414e+00	-4.414790583989184114e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.676358416360731463e+00	6.424989394567409029e+00	3.933227617317952785e+00	-1.291357777269818108e+01	9.511230824928613714e+00	2.353649719866901080e+02	7.554715498569058774e+00	-4.387623982428286773e+00	1.030264358323170093e+01	-4.694143803763611622e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.902587803842951786e+00	1.497981941420706509e+00	3.749691206192759196e+00	-6.640450646058446260e+00	1.454651189820789003e+00	1.522256486423914907e+02	7.283513631731016069e+00	3.307580928008096777e+01	7.161994376099316106e+00	-2.216905505306213442e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.144966383320126013e+00	3.921354692766398475e+00	2.541594234959459797e+00	-5.614021849799976316e+00	5.692198129971088427e+00	3.309674696552527280e+02	5.683928036247730020e+00	1.352626097331462063e+01	8.779540932507281070e+00	-8.846576567136764657e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.078655574928179206e+00	6.172399124890190159e+00	8.648978497130553222e+00	-2.693159174425467040e+00	3.869504381681447391e+00	6.729516145021730722e+01	9.675379213371119391e+00	-3.959244066064595557e+00	8.099554412622810062e+00	-2.721567916533959686e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.836752009043290279e+00	8.202239383981856591e+00	6.377929775946475921e+00	-2.934359604693696610e+00	9.559942353369093482e+00	6.213222250739579522e+02	2.962621869358098792e+00	1.976154600037279252e+01	6.336436194304248204e+00	-1.042917425493826572e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.395548988293183079e+00	4.173731178429529010e+00	5.330484212181543668e+00	-3.129649042054250874e+00	1.653013530423326882e+00	3.284276725337144143e+01	5.624305963527424623e+00	-2.686595352631599098e+00	3.825001406184067143e+00	-1.381599870773050576e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.329540504622963581e+00	6.669308063158683630e+00	2.463615296562212009e+00	-1.233942902285300249e+02	4.549731082768881052e+00	5.154047245325374433e+02	5.535132231396894475e+00	4.415757977042704852e+01	5.945922039693421368e+00	-1.113306870048943509e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.541735903939331909e+00	8.597998335256807678e+00	9.129637945347610639e+00	-3.465944321904246728e+00	8.453834552918326750e+00	3.709351949614775776e+02	3.470626373568503453e+00	1.369232556328139339e+01	6.950329297684182173e+00	-2.441926811155227806e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.201557758556528022e+00	5.921956575528487754e+00	8.188555647371517310e+00	-2.516786981844658211e+00	8.192563456677014244e+00	6.331084030970320100e+02	4.545199343876255682e+00	3.367539588988731225e+01	6.753067069927475963e+00	-1.501818315777316837e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.633992098816599459e+00	2.950322767761064835e+00	2.051985753000618029e+00	8.256356850556246130e+00	5.859677693337547844e+00	2.120868982038372508e+02	2.741714880329037651e+00	1.426024207001069577e+01	4.990049017058350245e+00	7.724448475172036588e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.242947913048611852e+00	7.933156435633372805e-01	7.527962267330730484e+00	-2.822573606255525558e+00	4.151725839099190019e+00	2.773082703156256343e+02	6.475562748490670373e+00	2.310388614599212076e+01	5.227079151932736423e+00	-3.524828176876352304e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.509878715606387978e+00	8.764288261947841718e+00	5.539600278991591686e+00	-2.643082274979201785e+00	4.925829392824634390e+00	3.003723893152254618e+02	8.643294519411284682e+00	2.364234214766969444e+01	3.823857575169351097e+00	-3.389545619722096892e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.018285044400581540e+00	9.177858621492462898e-01	1.021535169386707853e+00	1.269072688070649590e+01	2.810068700789280172e+00	8.884001367545261019e+01	3.576889484165610700e+00	1.051729669826323743e+01	4.773251564021117055e+00	1.952967174864924660e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.654829170535021987e+00	9.105456344328214158e+00	5.245638849542316073e+00	-3.378399621248805218e+00	2.656665690303741556e+00	3.642053480610765064e+02	9.318827977121243222e+00	4.161168779879483282e+01	3.577522217015586925e+00	-2.602627310879888634e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.585256940072442333e+00	5.787668652562784288e+00	5.139283466763028940e+00	-3.071678766077305500e+00	4.743720026415513047e+00	4.945697116476992505e+02	7.334231553166831397e+00	3.252705425934709638e+01	9.728238202009432456e+00	-3.592458062064722846e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.759493799484317833e+00	9.700557358826229049e+00	2.322347250106047589e+00	-1.048444628588036842e+01	3.672996532777526912e+00	3.661266195396474359e+02	8.263374737595956532e+00	4.222400371247649531e+01	2.484757850597055562e+00	-5.867341775815554383e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.009158726666057149e+01	8.435154631543541726e+00	1.013069693850065711e+01	-3.363647001920230029e+00	3.607949250670877461e+00	3.690231265947060137e+02	5.529690815602442022e+00	4.426450945934042380e+01	1.413967741637946807e+00	-6.875826018586549127e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.331670031117309527e+00	9.881452077436318149e+00	9.405650478210210608e+00	-3.079878375162797166e+00	7.033249524764483951e+00	5.037198324009084445e+02	7.794082440246945076e+00	2.093781226697999642e+01	4.207053700707091615e+00	-1.919671396564273380e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.494742511594020939e+00	4.090573988273470185e+00	6.339074642710190055e+00	-2.823472386709683590e+00	9.258750304687236365e+00	1.123394456483146996e+03	4.900169117190288359e-01	5.516702485145405888e+01	6.323406561328097197e+00	-1.017482263505533474e-03
1.000000000000000000e+00	1.000000000000000000e+00	1.980809006246543325e+00	8.183744989166012118e+00	5.044467602184163013e+00	-3.368867709233593466e+00	6.893243796199384654e+00	1.436548089747494998e+02	8.576448707809422700e+00	-4.172372358465556985e+00	4.616071576539573229e+00	-9.706010860163306608e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.725053491149342921e+00	5.978092141769444368e+00	4.466689070647069215e+00	-3.485834681988998263e+00	3.898002540551057660e-01	4.628587415521572979e+01	1.193566845965822854e+00	1.545736837939198693e+01	4.153939088840570726e+00	-2.798088903375965386e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.696326742291768053e+00	4.768611517591285320e+00	7.032642778649251802e+00	-3.096765185896760642e+00	1.543820203101307964e+00	2.939280351117635348e+01	8.954616050040979047e+00	-9.664959939835947367e+00	7.775282059470576712e+00	-5.386654399661979120e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.286596462660173579e+00	6.670776173033223344e+00	4.657527251997385598e+00	-3.567719958558419169e+00	9.505078270102929494e+00	4.583371403509090669e+02	1.146573589964316220e+01	6.364884349198476343e+00	3.726465656110463875e+00	-2.766889080692868652e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.208781437154343052e+00	8.197902853703842752e+00	7.538341197531440718e-01	7.157220552286442050e+00	2.581247777877488048e+00	1.723042050877325266e+02	3.427068039775030606e+00	1.767779440899180088e+01	8.900926442961646146e+00	1.225237607824000374e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.896036251357420710e+00	9.845117354238471563e+00	5.547647232263611450e+00	-3.176343486998892462e+00	2.036545993364566431e+00	2.700772065738083683e+01	3.063769789383877118e+00	1.488814994429999672e+01	8.663024114137344966e+00	-1.112193984635751365e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.379648529616835262e+00	7.539470141036440864e+00	8.691697982452355475e+00	-2.374604796993237343e+00	6.297606904769211589e+00	6.954904192689189131e+02	7.858783012421201697e+00	3.521569104652403581e+01	5.768657593150858354e+00	-1.603191944610217745e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.922005506801841790e+00	4.693195236031657558e+00	5.174731821603030468e+00	-3.586854146535522148e+00	6.916592641708478872e+00	3.686438194529095540e+02	3.907772630883756815e+00	2.123802339860805688e+01	4.139801752070079388e+00	-1.393411565415756392e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.572070202911417969e+00	4.878614577678821007e+00	1.838392006069898832e+00	4.674899537929645632e+00	7.919125678305855232e+00	3.026582651046491605e+02	8.919948461842714948e+00	1.504691142538246318e+00	7.689561445877552970e+00	1.268606771682478929e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.663746674717922147e+00	7.365984812064729326e+00	8.185450600651977382e+00	-3.738769351009890052e+00	3.582349340482214650e+00	2.726431225791523048e+02	1.777740793241091799e+00	3.197470410757071946e+01	1.086663455460105565e+00	-3.194151102433764877e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.734683178108070045e+00	2.156661577025244192e+00	3.516996668394316572e+00	-7.091001471170440773e+00	1.662534240732910451e+00	9.777025439326097001e+01	3.382318604448683708e+00	8.280261965097954757e+00	6.018605268371445050e+00	-2.534429248835154080e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.144970244914363278e+00	2.787314719415063813e+00	4.148042836481687701e+00	-4.959919173005506110e+00	1.043270008267929327e+01	9.366196089464697252e+02	9.344098252424553053e+00	2.993010739878957693e+01	4.446197938148217510e+00	-2.151171099136342246e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.674390067721436504e+00	4.658502275305052009e+00	2.062456073178733362e+00	-1.038898804828110833e+01	3.524390149383245241e+00	2.621740133148139051e+01	6.958966892175568297e+00	-3.256798003048102075e+00	9.680301866141931555e+00	-1.031937616940963665e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.073508371505425529e+01	3.512518787542982857e+00	4.459853744681585574e+00	-4.262924276298530657e+00	6.615505629737483240e+00	8.631754519084308868e+02	9.121188226898963691e+00	3.928908581680076395e+01	1.311146839972114897e+00	-3.725051972666895694e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.315750987231918856e+00	3.169019177944858434e+00	8.091329458474644909e+00	-3.348584594706834672e+00	6.471784676814802850e+00	6.509094891150875810e+02	3.473331079914974140e+00	4.259112587265218508e+01	5.871431755396259611e+00	-9.519130245682969060e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.319211114861748690e+00	3.149770263802428083e+00	7.057463210791565800e+00	-3.872419483901980541e+00	6.692731670534427302e+00	2.184920153309838611e+02	7.505378667876319021e+00	3.477197554448118844e+00	7.273618018471599278e+00	-7.622735026884182030e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.233573329530992080e+00	1.579662415644056406e+00	2.403394774259989930e+00	-6.587352360360164916e+00	3.599491963804315020e+00	3.764883923830021217e+01	6.087010831559708457e+00	-8.251005179930327671e+00	5.650391160750396047e+00	-4.747934479116110218e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.439879283303364232e+00	1.589234975769286518e+00	8.836013407589145885e+00	-2.674094103856993865e+00	4.134727728105779043e+00	3.677586778189003667e+02	6.974808644896793197e+00	3.644195171072780681e+01	2.000781937927515131e+00	-8.108787111235046807e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.451846823900118544e+00	1.036916912886200315e+01	8.346251160808206393e+00	-2.729159787902334600e+00	6.121812535418579060e+00	5.466851301000206149e+02	7.674965226567626253e+00	3.310918202445055414e+01	1.006332379982636027e+01	-3.000426688395236297e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.782151573167618075e+00	5.434465792557546138e+00	8.297984346057631910e+00	-3.224822100915454737e+00	8.787115750696044003e+00	8.398774784637250832e+02	6.129164531610183708e+00	3.390732657696326413e+01	4.803817173121235129e+00	-1.021371267167161534e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.357864681710612587e+00	3.490472461458802744e+00	3.362060917194973353e+00	-5.881650344169885081e+00	8.893187557163173551e+00	8.812060336282027038e+02	4.316608753313664337e+00	3.584326965888583771e+01	6.713810309900816620e+00	-1.955744023490280092e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.597907019714289056e+00	6.947347775329517638e+00	5.174648014352482228e+00	-3.287984549596300266e+00	1.767022706334065774e+00	6.370304913113105272e+01	3.270069501950387814e+00	1.341001982469069098e+00	2.960147839117432511e+00	-9.203225065913790415e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.656042498304345134e+00	3.516762443700964802e+00	1.016387733637946944e+01	-2.390511503031174545e+00	1.883065527601314848e+00	9.811168114735774282e+01	7.909161622685044080e+00	1.087098385862937278e+01	4.869468492515463431e+00	-8.687133106877222843e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.861997284217525861e+00	9.035819958584772493e+00	8.235102186698071591e+00	-2.740619540096492113e+00	9.041662770899199231e+00	2.520977972710535937e+02	3.520288571393523913e+00	7.791290909300464307e+00	5.261973592612736894e+00	-1.791748846202934065e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.531750686607425749e+00	8.755402672848276779e+00	1.114395281876631838e+00	3.866755154344032164e+00	7.600226724851949278e+00	7.672363529301538847e+02	7.405807058152442224e+00	3.892826959018076138e+01	1.771316314122430180e+00	1.539358742496278049e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.368618405638335034e+00	2.811840283293714826e+00	1.452919697903017004e+00	7.442758723739464344e+00	8.618396938677673091e+00	7.087955694983902504e+02	3.392990835795232307e+00	3.282913157134537130e+01	3.246957738780650971e+00	5.465471620759369126e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.651599238474751985e+00	5.420940311280643797e+00	4.639341158868981907e+00	-2.725814265340997800e+00	4.246999058273010164e+00	1.809614147800209878e+02	6.818249167097959251e+00	1.235984394352199267e+01	8.803048333764708744e+00	-1.396731460469974762e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.427864479989861213e+00	9.280117817508568123e+00	8.795828875948911829e+00	-2.466901638194420876e+00	6.740773725977192932e+00	1.226398018255155478e+02	8.184635488953217575e+00	-6.688317249137485376e+00	2.995318971586926171e+00	-5.356838957376132138e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.755959837727664841e+00	9.253633515966525280e+00	5.816952218327925195e+00	-2.994554982654885400e+00	7.897412655411681470e+00	3.745584802299587182e+02	2.859262181899608457e+00	1.501177495959813157e+01	2.695217059860334441e+00	-9.701945734699132795e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.607150463345501823e+00	5.363291427687592261e+00	5.589105472431388222e+00	-2.762452171829059555e+00	7.060976427339985761e+00	3.346229231293021371e+02	1.629304412499236632e+00	2.390482756779143259e+01	4.901276882072323815e+00	-6.854298402126604572e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.956028967605158542e+00	5.771849081967734385e+00	2.341735605263532971e+00	7.657946667673238039e+01	4.730612844573690801e+00	4.066936541085271415e+02	2.194219438482273965e+00	4.209602632990253568e+01	8.593989695560765085e+00	3.108666757905075961e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.659673121188150802e+00	2.068761481764737287e+00	7.247212579673039556e+00	-2.951069177606111094e+00	9.059992403129017990e-01	9.806470362424626330e+01	6.215420556930070006e+00	2.582658250280567813e+01	1.730325280155682321e+00	-3.001708843399502058e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.600065110220715070e+00	9.525086592165543209e+00	9.258691981266771620e+00	-3.132707724742678668e+00	7.667010418525170401e+00	6.950674979997006631e+02	9.196089359921822748e+00	3.690917503786732112e+01	6.373483614315601287e+00	-1.985522065640897282e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.243505525357447183e+00	3.119521618098219484e+00	3.886695600100403158e+00	-3.262328959180016863e+00	3.218981777918241249e+00	1.399654766452096055e+02	1.944568912311829045e+00	2.874856449355876364e+01	1.489044541764560803e+00	-4.226050039118196822e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.780839857634042289e+00	9.266411649219771007e+00	7.852081101030321975e+00	-2.529650598368736958e+00	4.725455137497051261e+00	1.441216509633342184e+02	8.264148209744870854e+00	-3.511753863564001765e+00	1.755523562247596869e+00	-2.387626932308886674e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.932316170731007254e+00	6.992351970194721211e+00	9.191455563834578513e+00	-2.065378983229531507e+00	9.210058347790726074e+00	8.234965626418864986e+02	3.655884694988079442e+00	3.687548255630065341e+01	9.615193696920421029e-01	-2.921852734736204993e-03
1.000000000000000000e+00	1.000000000000000000e+00	6.528502857091210032e+00	6.957979884522143443e+00	3.539171540715318365e+00	-6.711758556586662650e+00	4.772855419628863061e+00	3.908407991995289876e+02	5.497839246985354755e+00	3.446512320063800416e+01	8.203592219496954385e+00	-7.042251531835609368e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.893466962001128628e+00	5.219364114144770639e+00	5.432518108395284706e+00	-2.620564550027193462e+00	9.327467041150736549e+00	6.402867123788770414e+02	9.954742588201414222e+00	1.947480854322177635e+01	2.130569845017140196e+00	-8.500942862518034993e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.212521659755514847e+00	3.158697412410447658e+00	4.222007530573495870e+00	-4.834890562097855060e+00	3.285277437890909980e+00	3.036552805789989407e+02	4.806363392123617295e+00	3.964344481470550363e+01	1.087645115866988643e+00	-7.472334155755167018e-02
