G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	Fg	Fc	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	3.793794517795652244e+00	2.711593651203589417e+00	4.090860137564620302e+00	7.643651353040758600e+00	-5.555705863250533838e+00	9.018200897357822043e+00	6.619422521078723420e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.654002048424889182e+00	6.113721175618718640e+00	9.114090640204688398e+00	4.604542993141371277e+00	-6.976768241703386941e+00	8.977377980221806553e+00	7.438535006033719199e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.946524893129399914e+00	9.202267065628840115e+00	1.231138396004644919e+00	1.538471803934545301e+00	1.668815795141136960e+01	3.742491210472820740e+00	2.915998008480185533e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.677619833176506425e+00	1.325548455710814810e+00	6.967085693506501087e+00	8.085310486350254067e+00	-5.292879697968514208e+00	3.035245336900756374e+00	2.165418117908703088e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.455911113425622183e+00	7.300006306092438280e+00	9.686411844017802864e+00	3.486653742803119016e+00	-9.198044532158577979e+00	4.635409824430692716e+00	3.965127354178824781e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.341968497265206839e+00	3.680655227744447977e+00	6.039420133592899198e+00	4.903131104767026294e+00	-6.793014152777716141e+00	3.202655222585879979e+00	1.693786210480441756e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.550452203761682135e+00	9.329507960709305436e+00	9.436842423766542254e+00	7.144783893386057905e+00	-5.570704303126617241e+00	7.071290743618089181e+00	5.138667299334016114e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.263441967398248877e+00	9.729854619157896067e+00	1.459253036537212722e+00	4.058076333093464605e+00	-8.064572954555568884e+00	8.380156969940980360e+00	6.502750189665627900e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.130554962037783717e+00	9.553804923821877182e+00	4.770132253204566020e+00	1.488004795339384012e+00	1.228020374634778378e+01	6.989578936000942377e+00	5.706860659893346011e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.020386005323471679e+00	5.308885429422792512e+00	3.490396512298240772e+00	4.425230263008266718e+00	-7.316925419874290348e+00	8.408942011048374354e+00	7.376612355590203229e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.811342744064965871e+00	8.703692300775923485e+00	7.594596040043624541e+00	9.472201152280677050e+00	-5.111829257264782989e+00	4.507343471116029399e+00	2.902497375026019011e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.641157732261509850e+00	8.544723860787096115e+00	9.867304859410387152e+00	6.829742847369007386e+00	-5.640690744708482640e+00	2.349034860159257221e+00	1.946886905490193387e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.321606082489852341e+00	3.857753015001637031e+00	3.332956697127173573e+00	7.154846362905879609e+00	-5.647350439550772982e+00	7.647856334219419239e+00	6.496478884186434044e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.463105799099039261e+00	8.501230666811782299e+00	6.873059580842231675e+00	6.632721978632038606e+00	-5.717549379468435333e+00	4.191660025271207957e+00	1.309217207661807825e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.455544078312374090e+00	1.341305374528941829e+00	2.854328265258195163e+00	2.806738240006683149e+00	-1.409419716472383577e+01	7.064670802914041481e+00	5.957712312891165318e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.547248828059612169e+00	6.330649451000815553e+00	6.071895241200947702e+00	4.913806691924012426e+00	-6.956349110512220157e+00	3.516962825349303046e+00	2.059479798432947817e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.647514940377535098e+00	3.084628226841840792e+00	5.233648815696562373e+00	7.762062893194614510e+00	-5.472246121678000286e+00	1.722974973943116161e+00	6.944952142248830285e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.582764220748217099e+00	2.066698465573269861e+00	9.729594224161253635e+00	1.915700911039165621e+00	8.730955303438827286e+01	9.940325420541698875e+00	8.863969466986054258e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.733229984414460745e+00	1.741561643108849200e+00	6.423739112661296602e+00	3.543359388280841404e+00	-9.259883329227612592e+00	2.515738247671913896e+00	2.166794040867650040e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.213378979193810991e+00	7.285127539469535840e+00	4.165733255340832386e+00	3.489095841403292209e+00	-9.385424890393082364e+00	9.831100935839703681e+00	8.754597796158705592e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.769927315689811653e+00	4.041335253397389415e+00	1.965866122758849643e+00	4.795751797477223022e+00	-6.798851400866184669e+00	9.860405350485006437e+00	7.143692420495710849e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.831501961047868887e+00	7.535780689871259597e+00	2.390797646706599888e+00	9.884613636545278581e+00	-5.012735211545707337e+00	8.202691995474788555e+00	3.843546153011481170e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.088743101979433803e+00	1.661365241692262851e+00	2.961915090235837322e+00	1.499095802690450174e+00	1.638686581035063483e+01	6.981340880392030712e+00	5.987020751620311110e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.957491470980846415e+00	3.805923631662988527e+00	3.241085438188686219e+00	5.645746453163444478e+00	-6.165474277704052319e+00	6.270624282468949318e+00	4.948960472772502506e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.049400860407871949e+00	5.877822065013067032e+00	8.576489395235077140e+00	2.679644628839011222e+00	-1.718327980908187413e+01	8.810196682224933795e+00	4.563440382860572520e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.499382863793615073e+00	8.112588661520383937e+00	6.206945751025084945e+00	9.716787929770717369e+00	-5.101750648274786748e+00	3.573203824062846312e+00	2.915042552847749935e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.353581865829722730e+00	3.892526297345264119e+00	5.619192316588497604e+00	1.982179144518923186e+00	-4.094956720756958362e+02	5.268751746934140279e+00	1.242854622347971283e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.080907609351307030e+00	6.596607922837239180e+00	2.033461730547236890e+00	4.680006876206177502e+00	-7.029496832115399663e+00	6.636215045096440335e+00	5.801161457533146937e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.284189537269574632e+00	8.979937861990197945e+00	8.804386518013034291e+00	7.594890821249347113e+00	-5.406437625181035322e+00	4.760920152380172077e+00	3.293952118381244354e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.883692394868107023e+00	6.604398624596503176e+00	7.562554348429811668e+00	7.274826183197812490e+00	-5.457602037663912498e+00	4.849802095239728494e+00	4.173033204662353057e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.780360754119223898e+00	3.044508112277982459e+00	1.656023405356904288e+00	4.819418202750572533e+00	-6.836203884645457585e+00	3.933551267958550035e+00	2.968417013296850371e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.705247703654721114e+00	1.145650153600505261e+00	7.352999633832376425e+00	4.108815185108188217e+00	-7.858159488006715598e+00	6.088509752287676768e+00	4.951651125528370834e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.907279129505013771e+00	8.759044185551136508e+00	5.966446383544361964e+00	4.511186715208353348e+00	-7.011021239509320324e+00	8.706493528184383379e+00	7.246394974775313358e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.631770507657464897e+00	1.126298920179397145e+00	1.785962383185649260e+00	3.412967002300142827e+00	-9.722999590881880039e+00	2.869551308338246898e+00	1.825875917759304023e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.796631220915518412e+00	8.905433811700474322e+00	5.136428215097306627e+00	2.873140907915202380e+00	-1.351360104581145549e+01	9.386493115206144822e+00	8.458985864957803358e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.851449418273240610e+00	5.682224046098469650e+00	5.375550611101877152e+00	5.327882390323273931e+00	-6.368896619727889785e+00	7.218967077352587580e+00	6.256962743300344520e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.522433798562994767e+00	9.435036908010433265e+00	2.475189310462794001e+00	3.401032904761026376e+00	-9.684181457073368193e+00	8.338170437587443473e+00	7.506836929206907705e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.023987585832891511e+00	8.223445516906938479e+00	9.461055504952613049e+00	3.612619105119909690e+00	-9.031680376577419622e+00	6.059365948982357253e+00	5.340431828232628853e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.376872309031539565e+00	1.000458638247009624e+01	8.718089505827538943e+00	6.975243302623748143e+00	-5.562423792260472233e+00	7.972983890100686644e+00	6.770416504478054875e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.268325586715768338e+00	4.134957093450186250e+00	7.093656592820829054e+00	9.701527331846543589e+00	-4.901934299101146308e+00	1.188576030342241241e+00	1.023444993554528004e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.879938391486211335e+00	7.915315984554509576e+00	5.111842624043422489e+00	6.468175556022820238e+00	-5.757225707676661308e+00	8.302821798421499366e+00	3.720090200846800865e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.697221400276524683e+00	4.623338881568369807e+00	4.697398389068133895e+00	1.723411609681342771e+00	2.206161450402439428e+01	1.417430417087850003e+00	8.650652745844324976e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.407680808592376875e+00	5.306405706395481481e+00	6.850841869766878034e+00	1.727852724936738804e+00	2.099824547738928970e+01	9.026750585134415417e+00	2.616991075284257562e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.956519589518187274e+00	6.635820106233613735e+00	5.907083674789861405e+00	9.564936944506465366e+00	-5.046285345071853001e+00	9.885104583382803511e+00	7.381642086047275342e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.410903162526991217e+00	8.987454339794847868e+00	1.564008089150444647e+00	3.626229504780914326e+00	-8.688335095812405484e+00	3.684264981902282798e+00	2.822251127930207382e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.392353558714822803e+00	9.901774446058862367e+00	5.664806230431119971e+00	1.803566054477223624e+00	4.267240012202803001e+01	2.860710316207444759e+00	2.029180836053098069e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.450617699925160764e+00	8.052463194067437158e+00	8.216373824016304894e+00	6.409961225277149843e+00	-5.877801450280535356e+00	7.929098142394772175e+00	7.033118373363030251e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.162790888705966807e+00	4.732254206913095729e+00	5.086426568351884114e+00	6.711279303860611556e+00	-5.836758779564089394e+00	3.262306360739565925e+00	2.558051695137495418e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.484268243326817505e+00	4.787486195882637574e+00	1.535891032973903281e+00	6.810341580642046644e+00	-5.621616133668259963e+00	8.696316909678980522e+00	6.321259847840423163e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.865329101668926626e+00	7.564132478938804915e+00	8.050958159508407874e+00	3.450184415730752185e+00	-9.671754985785691261e+00	1.872071629189311581e+00	1.651855801467846385e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.303475368744569707e+00	3.103956847928040386e+00	2.742533629011871810e+00	1.118237232702894879e+00	5.218355010382331294e+00	2.110152305050481125e+00	1.225230799642827995e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.201223884986241330e+00	2.100073410622686154e+00	3.300800325105394784e+00	9.691118418488844810e+00	-4.976059910297777833e+00	9.886888543339654944e+00	8.625932394246349944e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.729323547765268865e+00	4.162557839406124671e+00	2.464132818078156539e+00	3.340071525289987076e+00	-1.038579491026670532e+01	7.113634904087120958e+00	2.775906119736607280e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.827980695931277211e+00	3.691923527939910521e+00	4.057795203323836475e+00	7.125610616815085230e+00	-5.582009093646715492e+00	8.710435905147893010e+00	7.738903498552205384e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.882445019074777903e+00	3.597602900945547244e+00	7.861829230751597564e+00	7.292472640158037755e+00	-5.493683788370372412e+00	4.009037048724627184e+00	3.412496825828995384e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.892700895378121029e+00	3.043863636893670677e+00	5.737834829742485709e+00	6.459076527718726979e+00	-5.803913556269906238e+00	7.059226152262470855e+00	4.500551859421686451e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.014088323172246175e+00	1.359855485718885815e+00	2.889207557209072519e+00	3.884170527605022460e+00	-8.389960480169404988e+00	6.337909668944728736e+00	2.405503256478073726e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.268202251722383878e+00	1.157318902568734709e+00	8.952718978218397794e+00	3.447546671100059967e+00	-9.483221428673969555e+00	6.405948876785765300e+00	5.677383028516420183e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.267430748074432678e+00	9.940854293754874504e+00	8.878243192695753905e+00	6.316823511235996058e+00	-5.899173617251975976e+00	7.106215307165391515e+00	6.185633624159194710e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.619252430773930662e+00	4.875035260367083900e+00	8.824239711040419820e+00	8.750527729561309087e+00	-5.146454418630868055e+00	6.077927302543915999e+00	5.313982212876379840e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.922960665104181288e+00	4.435779553837634559e+00	3.094506225923432829e+00	9.558686305509313641e+00	-5.052852874650815451e+00	4.860758019482724457e+00	4.219266317527051946e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.652670315226070219e+00	7.109408974048735175e+00	5.049531684430903056e+00	2.006983401835735314e+00	1.667756287946486395e+02	3.413280161850249073e+00	1.439879135700430579e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.217575071467610570e+00	2.946535022843142393e+00	9.902680803732822667e+00	2.394424084503369077e+00	-2.427740697302471418e+01	7.915370655415313372e+00	6.008418335611030336e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.097645138708442936e+00	9.498767048162923388e+00	7.955543510011661823e+00	9.636624359112550664e+00	-5.063174502127216314e+00	3.151696803746104614e+00	1.556947690064385714e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.758214120674084668e+00	8.027706368865922926e+00	1.316922190771089296e+00	7.673431521548165435e+00	-5.390876296945431356e+00	7.203444997955821272e+00	6.398794101904870857e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.736550573165912326e+00	1.861881801773317191e+00	1.523816317387981512e+00	8.933763875600059023e+00	-5.106296598853543145e+00	3.110604638615361406e+00	2.651433921099802138e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.985321755561129553e+00	4.656523317757072178e+00	5.203003808569888200e+00	2.779536479212063593e+00	-1.374425652158226185e+01	6.677356195239418923e+00	4.927280042477522493e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.629492222289507852e+00	9.002040953317948180e+00	9.114054919179382708e+00	6.235498692582816638e+00	-5.846625242389452914e+00	7.738971720650337005e+00	2.814122573525532633e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.842422969139255517e+00	9.483506897028348703e+00	5.853516276455716927e+00	7.328413965349497516e+00	-5.522384567231872765e+00	2.984356461342051237e+00	2.193835109086922142e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.924677258412734293e+00	5.163637743071519459e+00	5.521191201790559333e+00	7.094547633543714760e+00	-5.570586808916127453e+00	1.519749838237407502e+00	1.156722420101129467e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.534686926614090119e+00	6.561856461490470416e+00	1.937419215726378985e+00	4.763971253137457396e+00	-7.012858069196090227e+00	2.166133417499628067e+00	1.894006280867497116e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.755984153515901980e+00	2.585930421748505736e+00	6.941452230594251205e+00	1.217930992864732609e+00	5.316513894969888909e+00	6.401681436992054941e+00	5.510043353431499646e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.012522799435588539e+00	9.982693273399503298e+00	8.345935374801998208e+00	6.280604778937067145e+00	-5.878812596790703005e+00	8.691101290871069196e+00	7.771349935238488271e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.218944203899479106e+00	3.112964121122742345e+00	4.331916906781611232e+00	3.214090360853807837e+00	-1.023524226161685391e+01	1.310113246727222958e+00	1.240778309439161342e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.085350983378944534e+00	9.545049878684743305e+00	8.011263894700391575e+00	5.015898488718164572e+00	-6.622092697530101546e+00	7.660256005884854780e+00	3.917732417849841386e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.486110323048562165e+00	6.751328406399102811e+00	9.776588057860049474e+00	9.686203678657120619e+00	-5.151596753571529241e+00	3.995409090266129670e+00	3.429430185626439975e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.959097407361318766e+00	6.440600904244366376e+00	2.778899999272018473e+00	4.560836972686276525e+00	-7.085247722257352443e+00	5.359188046730501753e+00	4.654528517583586655e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.097735887446952496e+00	5.563506790445613248e+00	5.777451983706303196e+00	8.618960204912541556e+00	-5.215824521856494478e+00	9.340463693675149059e+00	7.820575076540598580e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.039522929780289928e+00	3.144156869949094268e+00	3.586639309319451741e+00	2.722557542158857924e+00	-1.546463018483052565e+01	3.920644294322666479e+00	3.528271203183142912e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.410096693049571748e+00	2.567418810553786290e+00	8.061937538589837970e+00	7.054944163269335711e+00	-5.621047981595623355e+00	5.219586505400910070e+00	4.246582313053670177e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.742583496156670186e+00	3.031407163444654884e+00	6.135862510159507899e+00	9.755015611191348412e+00	-5.102184866082087211e+00	1.173731213776576299e+00	9.286244513085658570e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.920313981560925143e+00	2.707754916288915403e+00	6.712113340180561494e+00	1.911936136930447061e+00	9.246909903868079539e+01	1.710526564263151750e+00	1.422210085619049602e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.180259810529540543e+00	7.968288782128600367e+00	8.158894441870424785e+00	1.085145835792486801e+00	4.630212362925048453e+00	3.366575601170856302e+00	6.707121579980694914e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.944741202760184473e+00	4.118473930612326583e+00	4.491239770465877967e+00	4.958140337024689259e+00	-6.745652987766344033e+00	1.126202808033316183e+00	5.601531008275790757e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.376923445487266529e+00	1.592561183215404963e+00	9.142271674025053585e+00	1.785681156621503840e+00	4.406759736355102319e+01	6.610445738087099343e+00	1.440445680915195314e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.674918337065146368e+00	9.678782362466835210e+00	5.750506919232573289e+00	7.721231887621078371e+00	-5.395215158489182983e+00	4.907982051137772750e+00	4.114265911744577231e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.756617728810170753e+00	8.961019539632069097e+00	2.432294868083444417e+00	9.233364414410928589e+00	-5.134780981234793096e+00	5.921123671159175927e+00	4.387793309570266587e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.659835303921614269e+00	9.306236559461231295e+00	7.262738632745638689e+00	4.942062017394181161e+00	-6.813991522197041739e+00	2.470390880263559463e+00	2.101562446899128300e+00	0.000000000000000000e+00	0.000000000000000000e+00
