G	c	dx1dt	d2x1dt2	dx2dt	d1	d2	Fg	Fc	W	m1
1.000000000000000000e+00	1.000000000000000000e+00	1.197081456363088936e+00	2.995279426441700643e+00	1.298565730897716985e+00	5.931797531704026127e+00	-6.032307531639966136e+00	1.306942558566245971e+00	2.014856405354562285e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.732276431286885909e+00	9.894405933497216310e+00	1.568349128360095435e+00	3.585075962609598044e+00	-9.044373287166820319e+00	4.524218816162919765e+00	4.057994562588691956e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.488841121977911186e+00	9.498352407500171068e+00	9.160868493405002866e+00	3.755586339065330126e+00	-8.534347108043274233e+00	7.272935880199651315e+00	6.418871134257643440e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.907742994135368075e+00	1.347112414785463175e+00	2.257946684918249236e+00	4.167129927480702989e+00	-7.662130529394682199e+00	2.746641602818129080e+00	1.802176875254506649e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.635921657235913873e+00	7.349087848591874028e+00	5.791106223512725748e+00	6.592143753211830770e+00	-5.742560844302150969e+00	6.767205861924116661e+00	4.205908325961567051e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.649344331596733770e+00	9.333132304328348283e+00	4.703187658261631654e+00	4.016226728454690864e+00	-7.973482503963375656e+00	3.336506418852827061e+00	2.074786367759763550e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.744224839472378719e+00	2.624891479924102988e+00	4.123629214320209790e+00	7.608728419204352278e+00	-5.429451481765664944e+00	8.979965973087940867e+00	6.576561681722331798e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.723816821909508690e+00	6.114305840075203058e+00	9.109840581122687908e+00	4.641272410750683974e+00	-7.031853375961172326e+00	9.059576083019100778e+00	7.479579016123075519e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.883545352969510311e+00	9.237621433478361510e+00	1.191923975401164570e+00	1.621223814977468702e+00	1.678488703494216594e+01	3.678092700058470221e+00	2.919224525266201464e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.631293909096274586e+00	1.299784806297001660e+00	6.985731898782957749e+00	8.055094995410371439e+00	-5.311118676960957075e+00	3.069183711761878097e+00	2.218974753102009867e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.506942921925472412e+00	7.276096227761309265e+00	9.670742549086599027e+00	3.574525562028943337e+00	-9.094560912706626254e+00	4.703134435025038584e+00	3.981914070596404454e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.259605947882365573e+00	3.677860349058638789e+00	6.033918558185230374e+00	4.893049740898617550e+00	-6.758827124108991669e+00	3.163539791956578640e+00	1.760662080885692538e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626009930211931298e+00	9.315918067095587674e+00	9.438956217445598540e+00	7.170050974635021390e+00	-5.551227173082313726e+00	7.055088060877914735e+00	5.114948323367228156e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.299221883972791147e+00	9.738212911633668867e+00	1.471016093594487151e+00	3.995014984013605552e+00	-8.018763848572579178e+00	8.426166318241490316e+00	6.473822703705397252e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.106313683398806980e+00	9.493172019666747730e+00	4.773839480684279657e+00	1.506139490316519947e+00	1.230879152508891927e+01	7.055850238417733067e+00	5.673231288812234041e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.056356284167488724e+00	5.274154483794854187e+00	3.348177825911215155e+00	4.364869914261002570e+00	-7.384654224811688650e+00	8.420769445919439988e+00	7.375405290321457308e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.807971331577355567e+00	8.756745756760093258e+00	7.579254752804300388e+00	9.499720935829452984e+00	-5.069222288479576122e+00	4.575836470212027329e+00	2.938282018811582130e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.635095316605735150e+00	8.609026495359083597e+00	9.828403662430162058e+00	6.780083211413217015e+00	-5.668012185620676213e+00	2.414984775157951624e+00	1.976263038158622365e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.329581376223640810e+00	3.880408922389640303e+00	3.314158109269508046e+00	7.037541507634638371e+00	-5.576153222928969200e+00	7.639428639010752420e+00	6.431006356770399002e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.412087885585436631e+00	8.459788398675630816e+00	6.887575581648896161e+00	6.690260362674321115e+00	-5.701482180997242466e+00	4.252329210080458388e+00	1.254077495565343758e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.469784780843464311e+00	1.327458552638508760e+00	2.786665757876897409e+00	2.801279653427985128e+00	-1.411882706946247801e+01	7.037847761549277159e+00	5.956176769193125331e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.535186344737078823e+00	6.354824735234937627e+00	6.076080140271290730e+00	4.771306274628922317e+00	-6.896534560088249499e+00	3.443032547785337627e+00	2.082738867873040078e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.587389330244187491e+00	3.061890368498174197e+00	5.177860457283835594e+00	7.765761802713776696e+00	-5.388755179931361106e+00	1.735519410851630973e+00	6.453496939044365277e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.541006716061771087e+00	2.077459112899164406e+00	9.744521921598371605e+00	1.912488338723326686e+00	8.728046494858602955e+01	9.928260598705094253e+00	8.889825488118312080e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.693428232652424370e+00	1.700247451229346840e+00	6.485874449695923971e+00	3.502412660324312199e+00	-9.337184156121029588e+00	2.407485996729521016e+00	2.164313847447282058e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.283409395633507089e+00	7.267243330218014385e+00	4.148997821210897996e+00	3.492297460639776752e+00	-9.375848615284933629e+00	9.895509871073084440e+00	8.696368597825347990e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.744598670078639113e+00	4.061042100647052955e+00	2.028186470890545490e+00	4.896616598947913346e+00	-6.769378724036958950e+00	9.798926916690737343e+00	7.173374158865282624e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.873367970117427284e+00	7.510548392104560378e+00	2.363906694321258328e+00	9.812753910742499031e+00	-5.033438286077402957e+00	8.143146791289559872e+00	3.802955918438973626e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.165471851163441208e+00	1.581542596175221860e+00	3.022339327532126863e+00	1.600401942348954165e+00	1.637747909133062407e+01	6.933133105815392661e+00	5.964200681928858216e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.970251952934555462e+00	3.842548002955914477e+00	3.267663007796920649e+00	5.675397462525348047e+00	-6.184030735783263566e+00	6.207720836866738701e+00	4.948522125651380499e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.115404014969417101e+00	5.857016999051240624e+00	8.666540173527565116e+00	2.612783233964683038e+00	-1.702379253066081688e+01	8.794376182430951872e+00	4.605678417123794333e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.450511493155010712e+00	8.115689554107969883e+00	6.053174621488633278e+00	9.732452633183683588e+00	-5.022161848657020755e+00	3.609457169345839933e+00	2.945279868816984337e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.310811242500834251e+00	3.871914836013095940e+00	5.719299854305652353e+00	2.012942295727871311e+00	-4.094406922206981676e+02	5.207903432201075766e+00	1.226349576163841659e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.172614658491649919e+00	6.642122587965267222e+00	2.029777211975168694e+00	4.629404506224682692e+00	-7.044360502883616704e+00	6.583587947945039431e+00	5.857049242068982586e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.332013644146306408e+00	8.972570036348759714e+00	8.736855856653500396e+00	7.633373308577481531e+00	-5.416801289838523381e+00	4.697019426613134208e+00	3.287172805862134339e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.959733530603437579e+00	6.543154605016288983e+00	7.505554702201637340e+00	7.352309728357593777e+00	-5.500077156183477811e+00	4.844032882180265176e+00	4.144014526933152531e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.815809962947720457e+00	3.097706716655192594e+00	1.611416852852129988e+00	4.804436275227464748e+00	-6.850445102632638061e+00	3.980865975662934098e+00	2.924673328620064350e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.676419734441787490e+00	1.232914708463660691e+00	7.368340422836752168e+00	4.118403801961072475e+00	-7.772196176478616714e+00	6.075662750189117389e+00	5.005003545030471734e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.911250129474881376e+00	8.819210824133708826e+00	5.894813328553811793e+00	4.581694889824245109e+00	-7.094915150527114633e+00	8.663891718334685521e+00	7.199034502558816939e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.661139475024285161e+00	1.195225576040843007e+00	1.737219885953992460e+00	3.383695905694381167e+00	-9.803620537345615560e+00	2.818613209174932077e+00	1.758191097939084457e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.715569699796118286e+00	8.871676387210108317e+00	5.119193467861833824e+00	2.853116897706116983e+00	-1.342363299512768293e+01	9.409054981105130722e+00	8.445097962661852975e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.980260592322443003e+00	5.763587249385458300e+00	5.365131174261149383e+00	5.353169198652139471e+00	-6.384200498340989682e+00	7.191911964924872613e+00	6.292827188547049033e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.444313602484466941e+00	9.447952224098672858e+00	2.496738962045817356e+00	3.413388796195293118e+00	-9.650987802221532519e+00	8.409353684203054513e+00	7.524907985381230624e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.053600171222184301e+00	8.188776719907203017e+00	9.512230113820676181e+00	3.585542515156666887e+00	-9.026484994521160488e+00	6.006269803606986812e+00	5.347607561817272703e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.369854050428808812e+00	9.985364677853253212e+00	8.656142861168666158e+00	6.914967627068378420e+00	-5.626992244954506894e+00	8.022008084184895083e+00	6.751426117944014038e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.295134569316257256e+00	4.173723944273182163e+00	7.014478960474947122e+00	9.713981035011727272e+00	-5.041977694968438506e+00	1.154455769015821920e+00	1.019709358100861607e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.805326990350065275e+00	7.909189831170428064e+00	5.163243909166658874e+00	6.432707165883654987e+00	-5.794297855158657917e+00	8.361692730520905670e+00	3.710738775354101460e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.765797697821407386e+00	4.612660298994932795e+00	4.699427987741167101e+00	1.694973857964667818e+00	2.205610055986096185e+01	1.365613725329365424e+00	8.713315877423385425e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.402372105807744740e+00	5.316523138889833078e+00	6.852609630958220066e+00	1.684503021632495212e+00	2.101953516725903626e+01	9.013389495668732820e+00	2.603546463902061348e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.927804097076609935e+00	6.645026756697413717e+00	5.905403039793426068e+00	9.553185735556121827e+00	-5.060994339124705199e+00	9.933511553068566258e+00	7.399004189208169713e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.498193122878356043e+00	8.853104587365573153e+00	1.555256221941323735e+00	3.679486296539729917e+00	-8.775450931869571036e+00	3.649323497971208585e+00	2.833494736640466805e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.444699311464991087e+00	9.854914876853182903e+00	5.609497998046284906e+00	1.827337633927851313e+00	4.267975031586434653e+01	2.882286326275419697e+00	2.052886292276165925e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.451239720206135786e+00	7.918537562317717438e+00	8.256450096608144662e+00	6.395231014189679541e+00	-5.813657661392633180e+00	7.887423692107046413e+00	6.960534584053238660e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.213987097177450458e+00	4.752812288264420815e+00	5.137781375354466995e+00	6.617044822934096793e+00	-5.730680719366634257e+00	3.270941991048197828e+00	2.495826722252354024e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.513773586887055878e+00	4.798045892285266234e+00	1.465835871700958082e+00	6.845247627885212793e+00	-5.653430313018929176e+00	8.788957866910045880e+00	6.302878620622789363e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.880855620180928334e+00	7.640954277298898312e+00	8.067748517382312912e+00	3.413945002721527899e+00	-9.677922450654923736e+00	1.930921362019048404e+00	1.595184169212867431e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.265675331097839695e+00	3.144909655675626858e+00	2.818569097374581389e+00	1.143285657952960666e+00	5.257238935114329159e+00	2.135258910705601476e+00	1.189566675819858421e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223200590467969917e+00	1.993479668584748010e+00	3.322965389978807860e+00	9.692953459434635377e+00	-5.034448138438041731e+00	9.818617591137304146e+00	8.621918202089279504e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.671078275167166227e+00	4.200491133148887002e+00	2.482032946263543316e+00	3.259614753837189127e+00	-1.036093381542537450e+01	7.066411595801810108e+00	2.840423030688936645e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.874375088461770034e+00	3.589231760734015619e+00	3.974401198988973594e+00	7.084410819959373384e+00	-5.570764054007162791e+00	8.614913106245367658e+00	7.752927488622118446e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.944871832859980998e+00	3.666821944840221725e+00	7.811865729173171680e+00	7.364393716552866564e+00	-5.493347988098830292e+00	3.905233477683487830e+00	3.420712359150400061e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.789516447599803772e+00	3.101147490689408315e+00	5.680514418178115754e+00	6.494029779035178862e+00	-5.782064046144625102e+00	7.089164303572395021e+00	4.544423354414891314e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.049271113115608056e+00	1.379264898190514677e+00	2.846576358441974541e+00	3.814493458427832717e+00	-8.407269887633958660e+00	6.347011203682689562e+00	3.038839627242176933e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.336018461380930944e+00	1.158018389621799260e+00	8.895714848637172878e+00	3.442057741094687096e+00	-9.547563325717916882e+00	6.423029707453420833e+00	5.657655023771079428e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.359113668963175314e+00	9.877792460692379706e+00	8.928265951172070558e+00	6.378824549649031894e+00	-5.831531871294359348e+00	7.133528911968539887e+00	6.168194794660352365e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.564832386302557943e+00	4.861319153778304702e+00	8.836278871666138457e+00	8.790238040574566369e+00	-5.182043453708267577e+00	6.174230451994049851e+00	5.362971753774608885e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.938631207839022430e+00	4.459803917161867304e+00	3.148352338611510870e+00	9.527589308470604479e+00	-5.050326046318052597e+00	4.860501935014342578e+00	4.246498145818518033e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665925092968889132e+00	7.119040495245907429e+00	5.066476560291821585e+00	1.953451054223261041e+00	1.667720873055406514e+02	3.486931251815565069e+00	1.400235787117859898e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.237935927281525572e+00	2.963962840168507196e+00	9.866284291198496703e+00	2.404547936945240050e+00	-2.434765310698670149e+01	7.918259443674208420e+00	6.050097248714703113e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.035116129679836572e+00	9.545561090745721344e+00	7.950316688964350398e+00	9.493826930083024251e+00	-5.069869362199995955e+00	3.045210928520047489e+00	1.552490233690020149e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.757908084954497241e+00	8.076070803155399602e+00	1.258267761601326029e+00	7.625803007471205319e+00	-5.432721233308305919e+00	7.225547878658471923e+00	6.411952923615401367e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.613924169379362006e+00	1.795801337837824585e+00	1.585322195343369600e+00	8.947121106276602731e+00	-5.157599928902171449e+00	3.104794481884608714e+00	2.631248854069985654e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.974409194065197770e+00	4.770894766836854650e+00	5.173627825071792863e+00	2.829850780888325978e+00	-1.373220376193637726e+01	6.628229163789704614e+00	4.964940016413664559e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.570302750170851080e+00	8.905196987481890147e+00	9.183625555919798344e+00	6.290435317686638328e+00	-5.866419597968102195e+00	7.727488226528972604e+00	2.816452006966026378e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.794613040319919417e+00	9.496847210837852771e+00	5.854232717610456938e+00	7.311937055579132760e+00	-5.513743049941676411e+00	2.966047326280859320e+00	2.188013490787393156e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925243781365139739e+00	5.204164369477181751e+00	5.471994014059699651e+00	7.114904667882382405e+00	-5.561813772276935630e+00	1.545327097165367425e+00	1.146397407599803131e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.575107392178843213e+00	6.527868265870600872e+00	1.938410185294739740e+00	4.667102261866415525e+00	-7.002764261405051371e+00	2.180371763878414804e+00	1.883930146032556374e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.742358607059627751e+00	2.503386225822623601e+00	6.907779094064769865e+00	1.140299868804038441e+00	5.287235757847413176e+00	6.450271808564123965e+00	5.495792521187989443e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.989581300056082469e+00	9.913640824042895261e+00	8.389906496785071610e+00	6.238950092129297964e+00	-5.886602757857944290e+00	8.644952165740924954e+00	7.686172339586152980e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.242269271588328117e+00	3.092023389659664723e+00	4.421434299337827944e+00	3.275034596054878566e+00	-1.025070086687523130e+01	1.403666541716484861e+00	1.141172868130867046e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.070117810294386462e+00	9.488652640337575050e+00	7.983281288218458727e+00	5.054999873561679458e+00	-6.612055588762037139e+00	7.610025858991253500e+00	3.945580229654127358e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.403837119076567497e+00	6.849815237526339473e+00	9.675371485170284558e+00	9.612911449920272133e+00	-5.045144358851959332e+00	4.065441627508856293e+00	3.520853882674975122e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.842684820913878418e+00	6.473612891056714780e+00	2.826019690842165311e+00	4.600008254522877316e+00	-7.089298536358973557e+00	5.306595452807707503e+00	4.622500428295865937e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.056672753246792773e+00	5.627516808166353357e+00	5.710349535645416807e+00	8.564840086933646290e+00	-5.207283806512844393e+00	9.361889168010900875e+00	7.811054647435089926e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.941502494269323087e+00	3.088184333221902111e+00	3.589004284555812330e+00	2.688358763590958045e+00	-1.548980310291646667e+01	3.987923416233868590e+00	3.484197961390043563e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.442961471777752358e+00	2.584931985593382109e+00	8.126330717311464724e+00	7.047097204420622596e+00	-5.592365536097498868e+00	5.195369128786737178e+00	4.233815179260546735e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.704474763974178408e+00	2.993409805129363832e+00	6.202869327481146833e+00	9.780688819626449870e+00	-5.027084099747823664e+00	1.127357791726185665e+00	9.287557530927197380e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.844140708591782030e+00	2.680075984316721893e+00	6.715754640054420577e+00	1.912801449146337651e+00	9.244384366357846261e+01	1.734347732489879501e+00	1.384643487091485659e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.229880358337941626e+00	8.019036807757585095e+00	8.186495565468824509e+00	1.079028228548827961e+00	4.646241862647019438e+00	3.328504614225241465e+00	6.199782684312422631e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.975168009889558762e+00	4.141712963798359404e+00	4.570462273148789833e+00	4.900004561288933580e+00	-6.757645952209069051e+00	1.252280644855666702e+00	6.152665164146980947e-01	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.274116991429964374e+00	1.519636207450163923e+00	9.247969373567144657e+00	1.836123818476751657e+00	4.407628162355089074e+01	6.684574681933241891e+00	1.472373085929302716e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.729315485871693703e+00	9.717401805772553303e+00	5.795293593793148013e+00	7.727218182805335012e+00	-5.388847282019289864e+00	4.827640946008719069e+00	4.119031959158060197e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.834250455625258347e+00	8.958679580154488065e+00	2.422198426083327139e+00	9.235257709636814027e+00	-5.100326936316369242e+00	5.931664421975527013e+00	4.380473843284547364e+00	0.000000000000000000e+00	0.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.574889568978475651e+00	9.355729137640748760e+00	7.260792632085831144e+00	4.903183735344627259e+00	-6.747754133727303483e+00	2.563739007730208908e+00	2.111172885469296823e+00	0.000000000000000000e+00	0.000000000000000000e+00
