G	c	dx1dt	d2x1dt2	dx2dt	Fg	d1	Fc	d2	m2	m1	W	p
1.000000000000000000e+00	1.000000000000000000e+00	6.254075160613299378e-01	3.006182964984958517e+00	1.906759202610530890e+00	4.666156168681741434e+00	8.148988483337687994e-01	2.916283991550873367e+00	2.413029326037228195e+00	8.553394929483452813e+00	1.617872558656721793e+01	-9.840826146868167257e+00	-1.916121495123872137e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.841292761111732901e+00	8.270766594421628426e+00	1.874047584422260604e+00	2.867282672439445790e+00	4.906222116135309896e+00	7.421018513404952444e+00	3.445803913799442508e+00	7.554174639377630562e+00	6.722779460629708126e+01	-2.122486102526949026e+00	-7.217254554060608029e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.343329220679809310e+00	9.131266108360318157e+00	9.738191675024344462e+00	4.929675648383204489e+00	7.780347996727558169e+00	5.707284456540966389e+00	4.385225462069376690e+00	9.868291240002580622e+00	7.570708147601760629e+01	1.716053310572167732e+02	-1.774200183702937181e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.553812117367348478e+00	1.013595809955779137e+00	2.181125039652958009e+00	4.815170652399662465e+00	2.408813086974141981e+00	6.421480845168193952e+00	1.157985477389510631e+00	5.532110385727717627e+00	2.129523030233082537e+01	4.472919466205158301e+01	-1.871109655570331043e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.344248597838594961e+00	7.289647341455507856e+00	6.217418487146091799e+00	6.276071653839675690e+00	7.125518269257374193e+00	2.264471480485586774e+00	1.516257943066223746e+01	3.687428805055033898e+00	2.692986054681338359e+01	2.505682990573608038e+01	-5.020764959162023899e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.558291670832195219e+00	8.809672876589100809e+00	4.146883301056256244e+00	3.200705476279288142e+00	3.645079332259461236e+00	3.354849297488515347e+00	3.562796291198091048e+00	7.512367277950761313e+00	2.561437332310221038e+01	-2.111120291894064138e+01	1.488436061628840434e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.571636686167005248e+00	3.146759573082256178e+00	4.092857409860521933e+00	6.917886376827383721e+00	8.805567030708592924e+00	5.313286305600748438e-01	4.856121827320879447e+01	2.372173988278507117e+00	4.002081535382161093e+01	5.718623850262832775e+01	-3.570224954013375029e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.143764969864151659e+00	5.621109347445037763e+00	8.087217580206244705e+00	4.916374457917647156e+00	9.145011262147303199e+00	3.043855935048565442e+00	1.102472254259894058e+01	5.806997232978878820e+00	5.667036799244131373e+01	2.202123412683306753e+02	-1.782741624199129546e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.326623629825025574e+00	9.852695128530893243e+00	1.213850516486768560e+00	2.685364339420334368e+00	4.809031540199660171e+00	6.533848961031681668e+00	1.441893815080034447e+00	5.658228982767914417e+00	3.074687095658063285e+01	3.825468994557225955e+01	-8.365089130377386084e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.284185464224782969e+00	7.708082942330187759e-01	7.650391596962792029e+00	9.089556699691586417e+00	2.916575152001810611e+00	8.835446191325026177e+00	2.178959286797834682e+00	1.890212797264227085e+00	1.914809109589909752e+01	2.379266130116783131e+02	-1.511849520206703446e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.707238537658107624e+00	6.940890305842947861e+00	9.709317784380148808e+00	2.718847206431151076e+00	4.567146030359245046e+00	7.026938997583626723e+00	1.531533893282424952e+00	5.299794022954707806e+00	4.200972843667582168e+01	2.056808181418266770e+02	-5.518407006963751371e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.925304740351355459e+00	3.297950870146092228e+00	6.440080257602020630e+00	4.734789823664779185e+00	3.246492379239191095e+00	5.032164081826105750e+00	2.988902258652856414e+00	8.971999768361795802e+00	2.300006299111649000e+01	1.712542706424282528e+02	-1.050176081473927781e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.185234133194305262e+00	9.043503051936964354e+00	9.582245515672116909e+00	6.705042845320061673e+00	6.951800828225354500e+00	1.068085031451703060e+01	5.351715257536589831e+00	8.294215114019777957e+00	3.726314516651495268e+01	7.020944180354040327e+02	-3.592203122054945652e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.778848200772478627e+00	1.039521885625289066e+01	1.155351653604765882e+00	4.066241752686308608e+00	8.865164697964923235e+00	7.503950718526282593e+00	4.705281554183467385e+00	1.099480648041320174e+00	4.209391525632490527e+01	8.625418101036316898e+01	-6.969471903185137762e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.366619127823767155e+00	9.316436127256585209e+00	4.666079453147342626e+00	7.887177203327335739e-01	7.858118710391465811e+00	9.532391310623175684e+00	4.046911163574191672e-01	2.099066568339579497e+00	4.727681943285344346e+01	2.697469874755072965e+02	-4.003335793216429295e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.833918425881662984e+00	5.100112132720772351e+00	3.992800789515933424e+00	4.069817440780129303e+00	8.284794852861727676e+00	6.877379526052493475e+00	6.266644559234365808e+00	2.723595498181447638e+00	7.732924992084222993e+01	7.960990110045594292e+01	8.018242108686577296e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.074933129166125934e+00	8.345710842533714313e+00	7.973111120033188115e+00	9.030556237304478984e+00	4.106243055412300613e+00	3.295251194512268000e+00	1.423501059130321167e+01	8.585655568357285716e+00	3.523643730842056954e+01	-9.023143481686199152e+01	2.769025066940822626e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.158021451380236044e+00	8.456417434176572101e+00	9.490658930042938479e+00	7.059056400039802170e+00	3.482574807901907654e+00	2.422529346919321203e+00	1.014598426734006686e+01	2.269432853725641408e+00	2.165394984510863452e+01	1.203085004890114362e+01	2.375622888412929612e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.463656110029602608e+00	3.992317936940330103e+00	2.542657120884839195e+00	6.764599903590294616e+00	7.706818127545378871e+00	6.378818809950391966e+00	7.121030897141928051e+00	8.103656255026663757e+00	6.174849483587362187e+01	7.479292343872303661e+01	-1.552908708354486009e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.306975461230408975e+00	8.340541925186959915e+00	7.001784885564413585e+00	6.489606958707331508e+00	3.315823168773424978e+00	1.454298561762616959e+00	1.395512869947745926e+01	2.609944824421815301e+00	1.020692951966739948e+01	1.710733693180931709e+02	-1.328850594436827350e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.307934237633795682e+00	1.249459108499102022e+00	2.461584927790785304e+00	3.067508598444274259e+00	8.055808445487462777e+00	3.358514705346787199e+00	4.541087280794668501e+00	6.641252257298492445e+00	6.228567397482193257e+01	5.046286504105719928e+01	3.568737903427194880e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.178516068731286115e+00	6.931662442276911307e+00	5.989998860598137576e+00	5.654162974818502718e+00	4.049224034394549143e+00	6.112626599682356776e+00	3.290503175583315620e+00	3.927453375421378290e+00	1.070495468224719460e+01	1.979660987631073965e+02	-1.013721890880769507e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.578093771171446447e+00	3.222314992442191439e+00	4.372310911154679403e+00	8.903806903236819892e+00	2.603309639624581173e+00	7.052992439286116522e+00	1.192458288190831883e+00	7.447103058016407928e+00	2.159080967006415719e+01	1.210879529301832918e+02	-6.569561035421945405e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.051746362352689168e+01	1.444846819598326837e+00	1.032271543132120684e+01	2.159212861262514327e+00	1.071446331436970745e+01	6.081114691746037693e+00	3.447321694183823837e+00	4.168665647763383220e+00	1.060798993222653763e+02	2.944308673144309978e+02	-3.384268944607562890e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.007614849554987302e+01	1.645144428660064495e+00	6.423197684164419385e+00	3.452726552901237866e+00	3.846524787875568840e+00	3.032984894666796549e+00	3.406695389127156748e+00	6.595124917039978385e+00	3.661112451300380144e+01	1.100441614874603680e+01	-9.311272747052658616e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.752362959317471436e+00	6.967106389445300252e+00	4.175738681351818471e+00	4.199406063023955582e+00	9.330974930343428397e+00	5.645018675964006860e+00	6.733368052884298294e+00	3.489866655956391117e+00	9.144023223337214290e+01	9.212996946641925433e+01	-8.631569851081570732e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.788314253876388094e+00	4.348729524975619931e+00	1.566947019763204940e+00	5.520000338143107754e+00	9.362134028787393092e+00	7.413203974190074597e+00	7.826949862206885378e+00	7.529986631843144096e+00	4.924552983950358254e+01	1.060702695400325979e+02	-2.474000217177525087e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.029568235335244886e+00	7.580167958098844139e+00	2.208059291311025962e+00	1.030067603358519612e+01	7.876229477995955186e+00	9.506797547122534553e+00	7.543825676052948737e+00	8.593505648162198085e+00	3.318507782137319850e+01	1.822411768670029346e+02	-4.472784028116452077e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.171145014671003182e+00	2.217016577982337644e+00	3.095470391193076765e+00	7.525666514233595450e-01	6.651104444795805648e+00	8.025189483505197785e+00	1.360421392906564497e+00	1.848579976644855627e+00	5.281372690424390015e+01	1.120112962839832988e+02	1.104963165404824110e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.817353310292710411e+00	3.425916548538353368e+00	2.920080679408562752e+00	6.322339654251797114e+00	6.267234318332401521e+00	9.489638437596013887e+00	4.255983050975882698e+00	8.046971691754656320e+00	5.022719256965677204e+01	1.654375044675161348e+02	-1.050155926929132164e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.245684343111523873e+00	5.748375296847639149e+00	8.536353183640089881e+00	2.808189983365823927e+00	8.528068638337057195e+00	7.498121750029476118e+00	2.193187930933558238e+00	6.952751917027010009e+00	3.071477860963332418e+01	1.195352908573050627e+03	-3.323082830540823238e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.690465727733953649e+00	7.524525202847567762e+00	6.816466907231448324e+00	9.252294297229807896e+00	2.957013674189905128e+00	6.559873431343461014e+00	5.147710063247549428e+00	2.078428406554668761e+00	1.715414999155244047e+01	1.271950814569861450e+02	-3.423436906973619642e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.218508321015319362e+00	3.845516907165322795e+00	4.744206007208376263e+00	1.656019805853356175e+00	4.732829346518428792e+00	2.468269659961741080e+00	4.711231701413991502e+00	5.625533094139494317e+00	1.360178549223513400e+01	2.202100223750730947e+02	-1.509750956373406723e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.872286021385470178e+00	5.778198438710215434e+00	2.134828389996383358e+00	4.947484949198663884e+00	6.414503945074219615e+00	7.068393525307982372e+00	2.779583649284100400e+00	2.203623012910592482e+00	7.316081838956253591e+01	5.310566443707010365e+01	-8.161567595252326157e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.374992925905970331e+00	9.152646600991017678e+00	8.307550248574258944e+00	6.281320567695955148e+00	5.324008774069013405e+00	5.854202239133267760e+00	6.510425903975562534e+00	7.141014415767820367e+00	3.255899691432563969e+01	3.474782302902870015e+02	-2.115003262415598613e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.721427395745940281e+00	6.511915658916981542e+00	8.243291930385442612e+00	7.273066515489072792e+00	4.534009625249582953e+00	5.455046786845051621e+00	4.429366565279021728e+00	7.213342560616863963e+00	4.089375388749979834e+01	1.335971718179160064e+02	-1.138396431215513473e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.246404560797037320e+00	3.182966956723578544e+00	1.509223942191905810e+00	4.449947773708280430e+00	4.413747261359129759e+00	5.250873501411324362e+00	2.998443541591597317e+00	1.782751886759792237e+00	2.392478031983851139e+01	4.087708136985936846e+01	-1.750254934943667422e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.196479089736977919e+00	1.658058607205927348e+00	6.792313613694963337e+00	3.708956976748513323e+00	5.358392603691819467e+00	5.932447640255132271e+00	4.562117254743677464e+00	4.880661262528004585e+00	4.095777931381718417e+01	1.920569426405741638e+02	-6.518752399754241367e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.517084462190813277e+00	8.955950996014571786e+00	5.772791610445586308e+00	4.331015606755098446e+00	6.912747849029598157e+00	3.391216377333059917e+00	1.034011549087295734e+01	8.550664455448259815e+00	7.153200030789827224e+01	2.308118152727940142e+01	-1.521427245876983534e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.943516355224373271e+00	4.811334711502012196e-01	1.928583963590578820e+00	2.577631407840232036e+00	2.741215618289287725e+00	5.962549301061319973e+00	1.901654559873572792e+00	9.484113204597765190e+00	3.159185647019783261e+01	3.523874722776934476e+01	-3.587292288245285476e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.000730851135530486e+01	8.563074367444677648e+00	6.657307770340477049e+00	3.417743410964240169e+00	9.077628771928514695e+00	2.801456303786727720e+00	9.682862845716647016e+00	6.423960810542784117e+00	1.031792654596398933e+02	4.243090094505925691e+01	-3.361527283055800694e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.344301251707506140e+00	5.715827953013683960e+00	4.197303000199267942e+00	4.195447913071602919e+00	6.721511222150111209e+00	8.603309386848820850e+00	4.338894448368266765e+00	8.759525982316905157e+00	7.250091866452984846e+01	1.739568845268259452e+02	-1.445338989426418834e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.656302221537790942e+00	9.269082444801332699e+00	1.829860715264392201e+00	3.508445501937133226e+00	7.865390370852415991e+00	3.190786961038161174e+00	1.193871296703507667e+01	6.482678955479612704e+00	8.825468364830324219e+01	-3.231426754523397449e+01	-1.208834225912298308e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.527036837363473509e+00	8.074471454983127572e+00	1.023197970348212849e+01	3.128340080394581779e+00	5.620336415263302854e+00	2.501806994803446482e+00	1.279474334010558323e+01	4.015462563336819279e+00	6.602239150969525383e+01	2.353822491105885817e+01	-2.600750602180258966e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.054711165715455756e+00	1.088344627383541940e+01	7.816583407303413722e+00	7.984590178956811002e+00	7.477845946092182672e+00	5.257180175780251652e+00	1.213723433154027731e+01	8.821082564510813739e+00	6.380671282247043763e+01	1.186720840972311919e+02	-2.466399078118564887e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.439392827914490525e+00	4.212235637658712228e+00	7.026519452158465739e+00	9.729117010868190363e+00	6.573561262073659428e-01	6.762779615910751829e+00	1.287949796531757229e+00	4.813751071102295498e+00	1.916382213696060433e+01	3.017242324368665862e+01	7.470869896836096480e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.174301676409318151e+00	8.117351578244418775e+00	4.893762807370301893e+00	5.283295043493383858e+00	7.625266746761941050e+00	5.043064934028768320e+00	9.127149092031562105e+00	5.357426993868492637e+00	2.760430718914275872e+01	3.698337656345951814e+02	-3.804901622514283304e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.496107417156585573e+00	3.499850661639843707e+00	4.352270027908760497e+00	1.988829978017190303e+00	2.013762997412662514e-01	4.768617867877367189e+00	1.434402343635723831e+00	4.047103382449419584e+00	1.194440247604797811e+01	3.115430438312614925e+01	-1.228578237036311194e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.430776124590521059e+00	5.733894586796263404e+00	6.763682437971317185e+00	1.088799727716196930e+00	7.805767641535141799e+00	6.564184378953720866e+00	2.783661096808328850e+00	8.256283440266146911e+00	3.568631295924571134e+01	1.045808927456172341e+03	-5.954500050052731694e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.812260214207321418e+00	8.234139981897870442e+00	5.725191014204985329e+00	1.009596641444531073e+01	1.126820715860214861e+01	4.162266995602675657e+00	2.316472795158314213e+01	8.545189445203458689e+00	5.175636289333510831e+01	5.389076232068780570e+01	-1.429872666252026363e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.468198613516118911e+00	9.611702384103569585e+00	2.144130538472583947e+00	4.010013580008444656e+00	3.612156962365445700e+00	9.313223648336718341e+00	9.958629203420625853e-01	5.586604192231665600e+00	1.231755810008446517e+01	5.443303477109545696e+01	-7.554964202942001350e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.796131821702353193e+00	9.611866564882916464e+00	6.345961891025862833e+00	2.625774098371612464e+00	3.723277338109877377e+00	8.975601351067691525e+00	3.043257642595923462e-01	2.842105647512629396e+00	1.479779213209010713e+01	2.077262430372033748e+02	-7.569514406656750793e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.875182023277385923e+00	9.183448491434655026e+00	8.493022753531544566e+00	6.492648588215571337e+00	7.791537307433824111e+00	4.870027836674814203e+00	8.676581167611685075e+00	5.426113124781602792e+00	7.883769970746813271e+01	1.703293457349699338e+02	-1.329893457266633732e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.422035001874593085e+00	4.775197696983301654e+00	5.002807870907815868e+00	7.056274994861985839e+00	3.198650380250228409e+00	4.888057759541610814e+00	5.519500392604347994e+00	5.872767002946743808e+00	2.961440034850028979e+01	7.311563504950143511e+01	-8.711648340390146927e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.740012442569548679e+00	4.962749487978900476e+00	1.610327255889537845e+00	6.859687810001103614e+00	8.957103341306364541e+00	7.896704939989726668e+00	7.009577926640027989e+00	2.102744502481471933e+00	3.564712278621929187e+01	8.400724155821959016e+01	-4.459829177096203523e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.930038932260459639e+00	7.489461777932581832e+00	8.521010855631255154e+00	3.087416515960876406e+00	2.274226477475397967e+00	6.343002129289911917e-01	5.509461504978498070e+00	7.533713911760722581e+00	2.649639098820652094e+01	-3.047784576784095734e+01	1.284150029581529907e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.428883745658279025e+00	2.985816455279572956e+00	3.365376939114351096e+00	1.712929316212091768e+00	1.454542413754585484e+00	5.204158037998118047e+00	2.005617846960591422e+00	5.122071094815377812e+00	1.547097952557090039e+01	3.551807310583888011e+01	-3.677007768582839020e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.411203039808052395e+00	7.436166509724038143e-01	3.531914484066930093e+00	9.019031160491895349e+00	9.605502619294444600e+00	4.723923443323073457e+00	2.314609127353769225e+01	4.260489415551449000e+00	9.573968356384521883e+01	7.473436524151962601e+01	-4.678149867347659097e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.208911587471050098e+00	4.629694614879997339e+00	3.325878655376642179e+00	3.238382948368406122e+00	7.230563117663357353e+00	9.039623536638616841e+00	1.269895993703456627e+00	2.009203711070951748e+00	1.726493730073485011e+01	4.227334347717189758e+02	-7.659710641665289188e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.695830404663091429e+00	3.419926191540778149e+00	3.631519107111220279e+00	6.776450700128467730e+00	7.568803622969115352e+00	6.611851710239258217e-01	5.504772511111443123e+01	2.435644106012897048e+00	8.950105721766479405e+01	-5.951126196160974047e+00	-1.316509567581037921e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.751484051066745096e+00	3.562151990357025344e+00	8.440207693042999892e+00	7.815525963172616386e+00	4.625617824666660383e+00	6.171063674583047387e+00	5.066168644169566804e+00	8.545855861583660840e+00	5.857296161305038140e+01	8.719486333128530475e+01	-5.700018925192987496e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.728507836488570426e+00	3.254531748571549699e+00	6.063395711739057781e+00	5.977592975643532647e+00	7.667232178808771614e+00	8.027045403420428826e+00	6.345105047413150068e+00	3.973088928019664845e+00	2.730275242477852515e+01	5.179410064118536638e+02	-6.237048140908558480e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.594850118814565398e+00	5.203349805175777831e+00	5.120652210925536352e+00	5.731798887137243170e+00	2.413512466031388470e+00	3.278193406495628182e+00	4.386249032267575672e+02	-4.573950700934528868e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.463638307299726993e+00	5.949564100498475838e+00	1.439709586211146197e+00	1.312198594840048038e+01	6.022634553223426224e+00	5.826915550283053591e+01	7.983862373184236105e+01	-2.361939791915866849e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	7.184374881625971376e+00	7.199903248011612966e+00	1.000483891156146932e+01	3.297068107898740053e+00	3.572006983744056896e+00	6.237700309574663038e+01	3.729939881501258014e+02	-6.656138864137629696e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	8.506589630678725200e+00	6.636779680522733038e+00	5.044983441417788761e+00	8.658374605559872705e+00	1.938325655674374648e+00	4.213205606441935913e+01	2.098745196875999284e+02	2.244761186178103074e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	9.303585629153991121e+00	5.692834853126043981e+00	6.232408893779759040e+00	7.398500229733026679e+00	4.204142890563498547e+00	4.844626441602083133e+01	4.258434863986433072e+01	-4.563093942677250681e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	1.223320048218518030e+00	3.136147724360211164e+00	3.063456785181921216e+00	1.829236500826975975e+00	6.343913762484447716e+00	1.443218473260337831e+01	8.544208734234452152e+01	-1.394695892341719627e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	1.861325539816426788e+00	9.190821365970272439e+00	5.756929086557591724e+00	4.691088932689283730e+00	6.200634204129242377e+00	5.017161383098305549e+01	4.245278947424535545e+02	-5.246192419191314116e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	9.726188586483038634e+00	3.009892919984512805e+00	4.627716259979525404e+00	5.222873165539174245e+00	4.456176839284530011e+00	1.530102453869230672e+01	2.126745916654722066e+02	-1.484713854992148470e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	7.646176947976944582e+00	7.109107459285995745e+00	1.983091937921046100e+00	3.368227110474023789e+01	3.779004937397920649e+00	6.680836213574482940e+01	-1.274788850392634743e+02	-1.069568417886153213e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	8.972984460056691702e+00	3.405963947046549034e+00	2.595151020006520426e+00	1.369083565958602655e+01	9.560786027470506099e+00	4.358068653387876878e+01	-2.154891844538912338e+01	-2.737421385086046755e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	3.766278722857238748e+00	6.797257505322792603e+00	8.259411632781555213e+00	2.391224143742322727e+00	4.035142585224787304e+00	4.069454408341649554e+01	3.100841961428859577e+02	-8.791794016028862302e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	5.383006023289437003e+00	7.862538318788600655e+00	4.926536256024306226e+00	1.474928783208050298e+01	4.015248995956416600e+00	1.360651222621167200e+01	5.357453885889606227e+02	-3.420664724332403921e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	8.564980223573428475e+00	4.055723574455642577e+00	3.533431038736619456e+00	8.301859882113431510e+00	2.646314487104269197e+00	1.439998301840704364e+01	2.130156942576030232e+01	-8.715063805423031340e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	7.758851290537665868e+00	1.674231191767175497e+00	5.693675856218281872e+00	2.791599178979545126e+00	4.967415142773790926e+00	1.832427714534316721e+01	4.249612836131417026e+01	-4.364512845093602778e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	4.497001237383742023e+00	1.642634617425745347e+00	7.818992814494355237e+00	1.477875830673619495e+00	8.271334638307433096e+00	3.492436876849975391e+01	4.489165925594731732e+01	-8.488205091984879491e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.786212859418897736e+00	2.049097684846502787e+00	6.796103199093779246e+00	1.350343025570756250e+00	5.996562598648011111e+00	1.252860162674834799e+00	6.167063660950534043e+00	3.017612198737567031e+00	5.874799434547002619e+01	2.417693436915451954e+01	-2.688235166242616003e+01
