G	c	dx1dt	d2x1dt2	dx2dt	Fg	d1	Fc	d2	m2	m1	W	p
1.000000000000000000e+00	1.000000000000000000e+00	8.513352649419289264e+00	9.516775070028330674e+00	9.064264572274712606e+00	3.702824696602768029e+00	7.282162482060938302e+00	5.898733609803107569e+00	4.763332650631431520e+00	9.786637117935988783e+00	8.132990657181815664e+01	1.593765609071924700e+02	-1.821663770480681137e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.882574304372880203e+00	1.374091733215347721e+00	2.181492933621320685e+00	4.208737102683922870e+00	2.651169081558188978e+00	6.760565648132291550e+00	1.660947683859132828e+00	5.452764614831227874e+00	1.975507010549163311e+01	6.177116463796302526e+01	-1.374267943423210170e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.646541769651306719e+00	7.381010589733135951e+00	5.833562630758079237e+00	6.568258953104088249e+00	6.770521410218030667e+00	2.710825605222531465e+00	1.600928656578116716e+01	5.021784194226484033e+00	2.810635653890124885e+01	3.426804458218058613e+01	-6.484437156748381881e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.720025220027544766e+00	9.372243810175449497e+00	4.688552891680000556e+00	3.916404322463208132e+00	3.317382214550583797e+00	2.875460161112637358e+00	4.707293022892384826e+00	7.747128494224779338e+00	2.473867882489615511e+01	-3.183299930876340511e+01	1.515570170487926589e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.733427730699347080e+00	2.606884738974546867e+00	4.197070049890573529e+00	7.675275728011094145e+00	8.905365218824428553e+00	1.385887111917115444e+00	4.954004180294406723e+01	2.212178807905623490e+00	3.799181841543668270e+01	5.458369046547519332e+01	-2.498901020247402016e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.835338264697727872e+00	6.169074557294291772e+00	9.031974460449967879e+00	4.624847790974027539e+00	9.077060642789202660e+00	3.807197672552654399e+00	1.097220425605542715e+01	5.964201776745769124e+00	6.325434693154389265e+01	2.234421534997284766e+02	-1.612920882005759324e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.823866646724216167e+00	9.179063890185597430e+00	1.191222847760915027e+00	1.558062187586774394e+00	3.630721427809218582e+00	6.056155087414038185e+00	9.461318298302675567e-01	5.864640027213500417e+00	3.002012890824616775e+01	1.265033705285181043e+01	-7.570520192844477947e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.612912213089021662e+00	1.305217261903687920e+00	6.996170846615738625e+00	8.031396681685693650e+00	3.031003240954921907e+00	8.624770640099782781e+00	2.996887732423923811e+00	1.761235284006016588e+00	1.446074655611096915e+01	2.525485213199471843e+02	2.237541713124220788e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.477486768205534595e+00	7.323288718880913706e+00	9.605918154393366493e+00	3.528722318970904936e+00	4.690641480885077819e+00	7.058494435673138945e+00	2.294414304570852714e+00	4.665038312820835031e+00	4.007944819968324879e+01	2.056656281663975960e+02	-5.699031302122934051e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.306131381137167757e+00	3.731495447658788045e+00	6.098483947037141917e+00	4.857349444663392468e+00	3.133469285610020805e+00	4.968341581093262072e+00	3.227400121505796804e+00	8.691223477598263969e+00	2.462110356438534708e+01	1.634847170749577572e+02	-1.043113064480349692e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.508077396458197939e+00	9.345200161291145946e+00	9.459600068391155858e+00	7.156998726524049559e+00	7.164650698279015906e+00	9.605774246098651048e+00	5.315800499132849133e+00	8.665555857707596843e+00	4.221448491037697437e+01	7.158195646311154405e+02	-3.643820135666950364e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	8.405402063031177207e+00	7.436126903629286744e+00	4.569252937282799465e+00	1.983604220879758406e+00	3.937844878883224453e+01	7.915889796835644177e+01	-7.531891655956751208e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	7.081843739005361016e+00	9.380824464008670205e+00	1.210138374150429463e+00	1.838780635291659582e+00	4.002978512299326752e+01	2.518759631840519546e+02	-4.740664211830528529e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	8.427080564338005786e+00	5.720126944888456855e+00	6.355776613772260220e+00	3.354933019502143843e+00	7.437287452803427357e+01	7.942190196546033576e+01	8.098050325074144951e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	4.592143580997953833e+00	3.273586084261218332e+00	1.294605228659967011e+01	8.838019457251682809e+00	3.028636384397086800e+01	-8.009773989629100299e+01	2.770394533463785365e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	2.430224961802974093e+00	1.456856127272918355e+00	1.104903615656972349e+01	2.078816504970069534e+00	1.793384567274473085e+01	1.982745544219215361e+01	1.966857193908532864e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	7.689565831013511321e+00	7.573071767021349210e+00	7.160071254746594782e+00	7.405562010760036173e+00	6.318766888930807823e+01	1.145507405701989825e+02	-1.494044370395459680e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	4.258783728928828616e+00	2.094130705660706582e+00	1.353978840053731858e+01	1.876647483559422014e+00	1.000910880125239366e+01	1.574649639080943473e+02	-1.270128511877251754e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	7.053687386783742852e+00	3.804564713556870981e+00	5.296848189685198882e+00	6.570221903925029139e+00	5.873906691678381975e+01	4.883799225755153373e+01	2.354638109039425942e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	3.438980695454725289e+00	5.834250271884121375e+00	2.851490127649250805e+00	4.150252944388834742e+00	1.719860578319142519e+01	2.007371891573639573e+02	-8.627242332315698548e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	1.723527161694437870e+00	6.115886256346414029e+00	2.139961953588456200e+00	8.120738791880622642e+00	1.866006971691485461e+01	1.455691476949387777e+02	-7.058973587941889605e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	9.883571004404283045e+00	6.316980156951604641e+00	2.995656077668684247e+00	3.131188954546714864e+00	1.010477926857721656e+02	2.782342974789311256e+02	-6.139095277563756170e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	2.402498101192453106e+00	2.480653658602193445e+00	3.353501062797108023e+00	6.727867868625991399e+00	3.726824397360886820e+01	1.800354731934841368e+01	-8.764940294458878345e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	9.908930658237913747e+00	4.359243249407757759e+00	7.757682609883458369e+00	3.226410827417607319e+00	8.790515753562192458e+01	8.215938903506653901e+01	-8.105271204021620690e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	9.817425083881294867e+00	6.544708171881824299e+00	7.364727028219081539e+00	7.327924323065801993e+00	5.186763749242583543e+01	1.052359543407735885e+02	-2.458425064988819031e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	8.154182957662019504e+00	9.690335401153214789e+00	8.164872370869820983e+00	8.866266297883793612e+00	3.300893049146721125e+01	2.076633195741677014e+02	-4.487767432302163115e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	6.922117721779774691e+00	7.527964151065975607e+00	1.442131432770128674e+00	2.129325908750092200e+00	5.422062271246854692e+01	9.401643823169671066e+01	7.137255036710620004e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	6.197154337409773284e+00	9.361651111863507069e+00	3.783107608138393640e+00	8.769404286021966755e+00	4.841281455871088468e+01	1.484277778761320121e+02	-1.047097472162661091e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	8.764757074419119220e+00	7.885981588468631287e+00	3.029594756284395896e+00	6.304225969150425435e+00	3.112554691473115653e+01	1.183548031450165126e+03	-3.342155293496418267e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	3.622016837610169571e+00	6.380704834434849815e+00	5.563354279394844504e+00	2.143615817712388072e+00	2.410073803765250489e+01	1.233979163263975352e+02	-3.984436425096345147e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	5.197086170626446844e+00	2.640393956964956601e+00	3.896492206925233681e+00	4.835608483361967025e+00	1.700976473581084036e+01	2.382819160009580060e+02	-1.549589073831488690e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	6.584344780236983219e+00	7.003351466444212470e+00	4.328131635209541805e+00	2.426425420803282496e+00	6.537086337379281531e+01	3.934159629011632830e+01	-9.333040893587731546e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	4.755227500385786676e+00	6.663451269240628250e+00	5.427586939874526450e+00	7.232483514838947691e+00	3.044929730633402798e+01	3.125583026404073053e+02	-2.189882034614654174e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	4.808739679745708706e+00	6.504860641288155776e+00	5.537136985815073409e+00	7.741791494182463040e+00	4.926087849522193096e+01	1.306357314983642937e+02	-1.135923090572760259e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	4.005063696538457840e+00	5.323141888149300449e+00	3.551507246604582946e+00	1.936474019773919197e+00	1.965924011563642537e+01	4.288603876697661832e+01	-1.788882767920114247e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	6.079895291196885765e+00	5.738626413634474233e+00	4.325278587650807971e+00	5.533385528322297908e+00	4.589771982636300862e+01	2.086280735123565364e+02	-1.061436295737890134e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	8.765264112390157791e+00	4.066722281108020809e+00	9.984002614328138847e+00	8.320907129161861704e+00	6.793680559886098536e+01	5.687371629275548912e+01	-1.526879424165494186e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	2.801973633794336838e+00	5.663265494884030637e+00	1.647131281137161452e+00	9.419558583647795302e+00	2.629611475872870940e+01	4.331615008799460753e+01	-2.932892211122106829e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	9.447762602685109812e+00	2.728055993977620552e+00	9.517392218570911666e+00	5.593237824439856176e+00	1.031634362940347103e+02	1.946222871808054578e+01	-3.376571873181731576e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	7.202625174518476392e+00	8.161533828828424930e+00	4.878084946460012894e+00	9.540958514389085821e+00	7.630180710796238941e+01	1.539451573057774851e+02	-1.298679998837907590e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	8.333838686695635545e+00	2.619945112325859249e+00	1.072872462370830249e+01	5.774770671612707851e+00	9.043418479095409168e+01	-3.115580741722596159e+01	-1.284908743017751647e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	5.977354566229897692e+00	1.672040417639565790e+00	1.230769018557112560e+01	4.630613742532827537e+00	6.349724871569515727e+01	1.448340587820441527e+01	-2.634030665573081365e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	8.063609112414621194e+00	4.929421486126116747e+00	1.135149502125622156e+01	8.590324058940048246e+00	6.889941483429085167e+01	1.349514481929987824e+02	-2.450535036422325277e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	1.122234938151024375e+00	6.973940153758965366e+00	1.679541033345941514e+00	5.416663857219186973e+00	2.217208066039614067e+01	2.854410454534800934e+01	1.208423188989575081e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	8.244487615215176035e+00	4.870272069894645561e+00	1.087940742621468182e+01	5.207750085439474930e+00	2.547860758879120624e+01	3.772133137973293060e+02	-3.846749261316668935e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	1.359539224028117443e+00	3.504926708554069403e+00	6.818832237025990173e-01	5.372526396799160331e+00	1.460560393258901080e+01	3.321359151289727407e+01	-2.505706403358287204e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.949721400923847270e+00	6.069913753566567927e+00	2.416355850744429379e+00	8.622405466903625637e+00	3.012942229005608041e+01	1.049652225289186617e+03	-5.988111748809964183e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	9.934844773221604086e+00	4.122872436303206989e+00	2.317698966940613658e+01	8.481912564354132655e+00	5.586323130370857371e+01	6.135696593950128630e+01	-1.567180946595936177e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	3.731097333424361118e+00	9.307443615245970747e+00	1.361885058920920377e+00	4.606686297628075799e+00	2.587578747558933401e+01	3.844653718207792537e+01	-8.230818897767196063e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	2.934778948856105352e+00	9.324994522624587390e+00	5.493012616765139411e-01	3.984278270972432257e+00	1.792238473543665478e+01	1.805823024512249333e+02	-6.981431084181505753e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	7.971971112441569751e+00	5.518348350025695126e+00	9.138819368068773485e+00	5.388195949629961845e+00	7.798929849885800536e+01	1.736995272385164242e+02	-1.353475471506017129e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	3.246651802722218871e+00	3.942369822639254728e+00	5.477059074540625794e+00	6.176805579102074617e+00	2.640313021258551629e+01	5.225583571570192731e+01	-9.050676917527177068e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	8.782263254392079332e+00	7.604191252188807759e+00	7.821781916312636085e+00	3.256832854595849369e+00	3.763393550333468340e+01	1.022346738852533576e+02	-3.770174261727103016e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	1.868693434478656767e+00	1.335177804772193388e+00	5.036422730820459215e+00	8.098006323075752633e+00	2.753848292176233059e+01	-2.818208590501227917e+01	1.287979758499315949e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	2.096337279914027185e+00	5.300890580182315404e+00	5.317947302285769284e-01	5.399775620892906858e+00	1.637821457171689943e+01	5.795753465413005046e+01	-3.274684074380670751e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	9.761877066063544106e+00	4.158065819441773669e+00	2.362420093493854978e+01	4.008855064173510563e+00	8.886467152043762496e+01	7.929557375331810931e+01	-4.848791755125309777e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	6.993373560629052577e+00	9.290985709921727675e+00	2.448616200774945462e+00	1.997760924871312405e+00	1.582772020621420239e+01	4.112548355319698317e+02	-7.409635487191205527e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	8.696382518812974638e+00	1.190931180176690862e+00	5.520594894227706817e+01	3.187510440995083627e+00	9.119260525758969038e+01	-2.345769900865450452e+01	-1.530315452842833501e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	3.805016412576164520e+00	5.994960969276378115e+00	4.791633424217417669e+00	9.554704547903531520e+00	5.020421605833333700e+01	1.015965281377327614e+02	-5.942031200422010784e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	7.162984502344945881e+00	7.660511926393524185e+00	6.120255527951417029e+00	3.743731028442416786e+00	2.730368506707318943e+01	5.122367390515715897e+02	-7.314751542884886248e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	6.416048630482458215e+00	5.373311475353888866e+00	4.523813924342936055e+00	2.496100466869513923e+00	1.138337680420952580e+01	4.220077234685489884e+02	-4.959232129030759495e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	6.455574526656900680e+00	1.701600608714126439e+00	1.259607918169364460e+01	5.104442963119444343e+00	6.378044353521697474e+01	6.366336909810270583e+01	-1.817076745352811429e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	7.082085509730541517e+00	9.768932556233430375e+00	4.663556880592501841e+00	3.758521499537121890e+00	6.004347908347633478e+01	3.690889985016563060e+02	-8.393281702746935480e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	6.092052305943715496e+00	5.552805596806130950e+00	9.602002463184508230e+00	1.246554449402381914e+00	4.936958293166787826e+01	2.195453646876551375e+02	2.701152296596736591e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	4.831690057182836284e+00	6.480348767333437898e+00	7.183596909159692956e+00	3.876002503272533151e+00	4.570879009572674079e+01	5.477056976948037459e+01	-4.409257529074073290e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	3.517354235588519451e+00	3.135514230249149659e+00	2.340508933995988361e+00	5.957188017150900627e+00	1.754362551928934622e+01	9.796650263144179860e+01	-1.445087932740550229e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	7.917398854735334446e+00	5.416986791482013786e+00	3.659435852385918508e+00	5.970770197659962086e+00	4.523737427739835226e+01	4.271076776677422799e+02	-7.382078790908823862e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	2.979612996132972924e+00	4.940832065303370157e+00	6.000809426284856585e+00	4.257589266542358253e+00	1.461251177802791901e+01	2.258390612856380244e+02	-1.513442884430488391e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	7.293730876441255617e+00	1.661085207904647421e+00	3.299775019948047827e+01	5.105670197655266307e+00	7.387429300749300864e+01	-1.415456810803187864e+02	-1.020049377834876339e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	3.191742882374718704e+00	1.963986113067579753e+00	1.414525303440308512e+01	9.680031247853525755e+00	4.070249964579673474e+01	-2.369242987815993118e+01	-1.582879067327868228e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	6.615628791587242041e+00	8.591256580897054462e+00	2.214609735286735770e+00	4.407414368337526867e+00	3.543428206728120244e+01	3.053336328301529647e+02	-7.424806114747322283e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	7.729659924177821217e+00	3.085441154188126589e+00	1.530843921480007097e+01	3.307621568766889730e+00	1.828881461299785016e+01	5.652426596828390757e+02	-3.421630268821872392e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	2.886238798265940098e+00	2.776829618316753123e+00	7.906167635225136436e+00	3.146999437991328641e+00	1.751875981638358581e+01	2.225661896722183641e+01	-9.122163255717053687e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	1.516918281456132611e+00	5.498783363755805453e+00	2.010732815778204507e+00	5.068042137477776876e+00	1.652673715340677774e+01	5.003136743962955535e+01	-3.226136670515541738e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	2.206567089678360016e+00	7.909297548072135697e+00	1.136990123505194239e+00	7.881546861573509588e+00	3.235307783846006657e+01	1.255157940684785878e+01	-3.263455434575166070e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.726472970283202457e+00	2.500827409825008729e+00	6.928718187250962224e+00	1.108743608349972654e+00	6.473301560878620187e+00	1.532335826387865696e+00	4.720827255400976696e+00	2.865242524146819125e+00	4.959558110526383246e+01	4.545833038496502354e+01	-1.683278844268096464e+01
