G c dx1dt d2x1dt2 dx2dt d2 W Fg m1 m2 d1 Fc
1.00000000e+00 1.00000000e+00 9.53996984e+00 2.08510197e+00 9.74804797e+00 1.91235608e+00 9.93323616e+00 2.40499040e+01 6.40524877e+00 3.10321404e+00 9.71174987e-02 -3.09004843e+00
1.00000000e+00 1.00000000e+00 9.69068830e+00 1.69257881e+00 6.47674545e+00 3.50067498e+00 2.40581357e+00 1.87429936e+01 2.49629797e+00 6.75281646e+00 9.77205018e-01 -1.72480525e+00
1.00000000e+00 1.00000000e+00 8.27557613e+00 7.26659898e+00 4.14555735e+00 3.48687198e+00 9.89578895e+00 9.59865877e+00 4.41763664e+00 3.12114281e+00 2.97688058e-01 -3.06337503e+00
1.00000000e+00 1.00000000e+00 3.74152392e+00 4.05887467e+00 2.02686206e+00 4.88817035e+00 9.79551939e+00 4.07666270e+00 6.55474804e+00 7.42294255e+00 1.47950999e+00 -2.40003106e+00
1.00000000e+00 1.00000000e+00 1.87904903e+00 7.52290094e+00 2.36122146e+00 9.82331867e+00 8.14436294e+00 6.25457970e+00 9.72836978e+00 8.86310231e+00 4.76283804e+00 -2.45704488e+00
1.00000000e+00 1.00000000e+00 7.15809724e+00 1.58820707e+00 3.02785237e+00 1.60752292e+00 6.93480666e+00 4.76958648e+00 7.54868024e+00 2.14121619e+00 6.37014136e-02 -2.26835384e+00
1.00000000e+00 1.00000000e+00 4.96137244e+00 3.83761304e+00 3.25869995e+00 5.66830895e+00 6.20026345e+00 8.68225273e+00 9.30343381e+00 8.79936120e+00 1.08058655e+00 -3.16891821e+00
1.00000000e+00 1.00000000e+00 2.09834411e+00 5.85542163e+00 8.65554452e+00 2.61428214e+00 8.79491391e+00 2.26024542e+01 7.85990852e+00 6.34217729e+00 1.00530220e+00 4.28810427e-01
1.00000000e+00 1.00000000e+00 5.45659219e+00 8.11650848e+00 6.05100509e+00 9.73608891e+00 3.60495569e+00 1.77827479e+01 6.32545272e+00 2.14399442e+00 6.04776727e-01 -3.85590787e+00
1.00000000e+00 1.00000000e+00 1.30949669e+00 3.86877253e+00 5.71051820e+00 2.01973154e+00 5.20913091e+00 1.45524342e+01 2.72821032e+00 4.84787670e+00 2.74070922e+00 6.05105284e+00
1.00000000e+00 1.00000000e+00 9.18388362e+00 6.63302239e+00 2.03291985e+00 4.63240902e+00 6.57450972e+00 4.67951748e+00 7.00017087e+00 2.44774264e+00 1.76375249e-01 -3.36372077e+00
1.00000000e+00 1.00000000e+00 3.32901983e+00 8.97379973e+00 8.74125724e+00 7.64096486e+00 4.70071428e+00 2.56085727e+01 6.61041609e+00 7.30313100e+00 2.53578316e+00 -1.45113281e-01
1.00000000e+00 1.00000000e+00 6.96270056e+00 6.54276869e+00 7.50532873e+00 7.34098985e+00 4.84737809e+00 2.18556695e+01 6.42222253e+00 7.82981321e+00 1.28541380e+00 -2.45455693e+00
1.00000000e+00 1.00000000e+00 3.80539968e+00 3.09663527e+00 1.60901526e+00 4.80455773e+00 3.97256201e+00 4.00021379e+00 5.40807281e+00 1.95216868e+00 4.55751335e-01 -3.53946179e+00
1.00000000e+00 1.00000000e+00 5.68061219e+00 1.21960703e+00 7.37051588e+00 4.11871751e+00 6.07808635e+00 2.06358246e+01 5.75790944e+00 5.55525867e+00 6.99529963e-01 -2.44725862e+00
1.00000000e+00 1.00000000e+00 5.92039251e+00 8.83088987e+00 5.89184396e+00 4.57851141e+00 8.65517075e+00 1.57851422e+01 4.00998274e+00 8.33162550e+00 1.60679709e+00 -1.24888361e+00
1.00000000e+00 1.00000000e+00 2.66369010e+00 1.19142470e+00 1.73552811e+00 3.37848637e+00 2.81375540e+00 4.37373936e+00 5.67381423e+00 9.42546737e+00 2.10700835e+00 -2.41632902e+00
1.00000000e+00 1.00000000e+00 9.72626165e+00 8.87231505e+00 5.12470577e+00 2.84799645e+00 9.40989735e+00 1.20700762e+01 2.77800315e+00 5.62166080e+00 5.92550540e-01 -2.27726566e+00
1.00000000e+00 1.00000000e+00 7.97619541e+00 5.76043421e+00 5.36226658e+00 5.34735728e+00 7.20178888e+00 1.47400057e+01 8.24656958e+00 9.55251301e+00 7.76582728e-01 -3.05293174e+00
1.00000000e+00 1.00000000e+00 9.45549047e+00 9.45160929e+00 2.49197086e+00 3.41680380e+00 8.40945891e+00 5.01470632e+00 2.67199259e+00 5.82120073e+00 7.87251155e-01 -2.44080971e+00
1.00000000e+00 1.00000000e+00 9.05344615e+00 8.18904912e+00 9.51128332e+00 3.58715498e+00 6.00571623e+00 2.68596217e+01 1.76469661e+00 4.54771445e+00 1.02107902e+00 -4.13183493e-01
1.00000000e+00 1.00000000e+00 6.38109981e+00 9.98140699e+00 8.64977834e+00 6.91080457e+00 8.01565031e+00 2.47894628e+01 4.92621424e+00 8.63382816e+00 1.89811788e+00 -8.94530654e-01
1.00000000e+00 1.00000000e+00 9.29686812e+00 4.15640634e+00 7.02120104e+00 9.71683599e+00 1.14580358e+00 2.09456837e+01 6.92476696e+00 5.43684439e+00 8.20597034e-01 -3.59036533e+00
1.00000000e+00 1.00000000e+00 1.79643252e+00 7.90469460e+00 5.16066005e+00 6.43273481e+00 8.36542382e+00 1.41815342e+01 4.93945142e+00 5.24712260e+00 3.80388372e+00 7.09877121e-02
1.00000000e+00 1.00000000e+00 2.76384576e+00 4.61737822e+00 4.70588987e+00 1.69281520e+00 1.36124973e+00 1.33135359e+01 3.49078719e+00 5.41281240e+00 9.49719489e-01 -5.09038721e-01
1.00000000e+00 1.00000000e+00 1.40704560e+00 5.31888058e+00 6.85876120e+00 1.68025252e+00 9.00922039e+00 1.52144584e+01 6.02354066e+00 8.62106502e+00 1.70913142e+00 4.41059896e+00
1.00000000e+00 1.00000000e+00 3.92797298e+00 6.64754917e+00 5.90888682e+00 9.56280899e+00 9.92766473e+00 1.66885069e+01 4.12302102e+00 8.48747388e+00 5.01164028e+00 1.36564761e-01
1.00000000e+00 1.00000000e+00 4.49809561e+00 8.86309403e+00 1.56045795e+00 3.67561711e+00 3.64660716e+00 3.68926640e+00 9.39580921e+00 4.63167993e+00 4.02815277e-01 -3.34417492e+00
1.00000000e+00 1.00000000e+00 3.44214129e+00 9.85675122e+00 5.61252384e+00 1.82860287e+00 2.89286701e+00 1.52555621e+01 9.30380626e+00 3.99969874e+00 2.28379611e-01 -3.12453695e+00
1.00000000e+00 1.00000000e+00 8.45863758e+00 7.91446072e+00 8.25763256e+00 6.39140128e+00 7.88827027e+00 2.35386972e+01 5.52134638e+00 5.42735222e+00 7.42743195e-01 -2.90809418e+00
1.00000000e+00 1.00000000e+00 4.21077994e+00 4.75990104e+00 5.13315890e+00 6.61283900e+00 3.27723707e+00 1.49038897e+01 3.95095595e+00 6.15495259e+00 2.44651526e+00 -1.59822612e+00
1.00000000e+00 1.00000000e+00 3.52841059e+00 4.79221302e+00 1.46760920e+00 6.83654338e+00 8.79006145e+00 3.11708113e+00 7.63419173e+00 3.14503490e+00 7.98214961e-01 -3.00390586e+00
1.00000000e+00 1.00000000e+00 5.88426475e+00 7.63824071e+00 8.07650379e+00 3.40661825e+00 1.92558333e+00 2.36642636e+01 1.33041649e+00 8.14559576e+00 3.54459400e+00 7.91633998e+00
1.00000000e+00 1.00000000e+00 2.26831802e+00 3.14899431e+00 2.81227404e+00 1.13599616e+00 2.13359677e+00 6.55864960e+00 5.27292105e+00 5.37834489e+00 5.10822829e-01 -2.02361515e+00
1.00000000e+00 1.00000000e+00 8.21977283e+00 1.99426702e+00 3.32758751e+00 9.68513833e+00 9.81236400e+00 8.96962637e+00 4.02691055e+00 4.00640994e+00 1.17227476e+00 -3.50046636e+00
1.00000000e+00 1.00000000e+00 1.67095579e+00 4.19159942e+00 2.48235718e+00 3.25803741e+00 7.06455008e+00 5.27872625e+00 9.28482297e+00 1.96138894e+00 4.11889955e-01 -2.85607073e+00
1.00000000e+00 1.00000000e+00 9.88198243e+00 3.58515092e+00 3.97193558e+00 7.08423659e+00 8.62198502e+00 1.06987405e+01 1.10802725e+00 3.14960644e+00 2.03776843e+00 -2.50163827e+00
1.00000000e+00 1.00000000e+00 7.95020292e+00 3.66677308e+00 7.81076355e+00 7.35966883e+00 3.91896440e+00 2.28997987e+01 5.97533388e+00 9.54353055e+00 1.47851913e+00 -2.09751368e+00
1.00000000e+00 1.00000000e+00 2.78844113e+00 3.10246976e+00 5.67447274e+00 6.49006675e+00 7.08835375e+00 1.59312332e+01 7.66597223e+00 3.74589718e+00 1.13730329e+00 -2.81541491e+00
1.00000000e+00 1.00000000e+00 1.04969905e+00 1.37883871e+00 2.84393147e+00 3.81616655e+00 6.34817645e+00 6.86829875e+00 5.36516189e+00 2.51973360e+00 1.70739620e+00 -2.08613035e+00
1.00000000e+00 1.00000000e+00 8.33915286e+00 1.16086541e+00 8.90047070e+00 3.43986628e+00 6.42835108e+00 2.48326328e+01 1.76862727e+00 5.14605512e+00 1.20021139e+00 1.47150689e-01
1.00000000e+00 1.00000000e+00 7.36171609e+00 9.88950151e+00 8.91623669e+00 6.37901454e+00 7.14279214e+00 2.56289772e+01 9.75215251e+00 3.76378969e+00 3.34425505e-01 -3.63981369e+00
1.00000000e+00 1.00000000e+00 7.56106451e+00 4.84995820e+00 8.83520583e+00 8.79486070e+00 6.17823256e+00 2.58031353e+01 5.66209388e+00 1.31643325e+00 2.70438052e-01 -3.98401840e+00
1.00000000e+00 1.00000000e+00 7.94143312e+00 4.45893982e+00 3.14916590e+00 9.52060356e+00 4.86156132e+00 8.93686187e+00 6.52767620e+00 3.90830696e+00 7.17787120e-01 -3.91988714e+00
1.00000000e+00 1.00000000e+00 1.66640187e+00 7.11682554e+00 5.06115410e+00 1.95315224e+00 3.48330425e+00 1.34000354e+01 3.12948804e+00 5.89697762e+00 2.20857695e+00 3.60478002e+00
1.00000000e+00 1.00000000e+00 4.22619156e+00 2.96428499e+00 9.86490691e+00 2.39345751e+00 7.91723198e+00 2.62868567e+01 5.35148277e+00 5.96541135e+00 6.31310205e-01 -5.30249820e-01
1.00000000e+00 1.00000000e+00 2.04282154e+00 9.54965066e+00 7.94811229e+00 9.50262633e+00 3.03645187e+00 2.35247987e+01 4.86234543e+00 4.20903029e+00 4.02670178e+00 5.44576548e-01
1.00000000e+00 1.00000000e+00 8.76793083e+00 8.07710513e+00 1.24450679e+00 7.62881706e+00 7.23118876e+00 2.78564225e+00 1.67406258e+00 5.02572481e+00 2.61208377e+00 -2.88062786e+00
1.00000000e+00 1.00000000e+00 6.60968314e+00 1.80469902e+00 1.58684132e+00 8.94694442e+00 3.09999540e+00 4.41403747e+00 1.95544318e+00 9.68966126e+00 6.70745075e+00 -2.51789147e+00
1.00000000e+00 1.00000000e+00 3.97808222e+00 4.75822698e+00 5.17538239e+00 2.82369371e+00 6.62797153e+00 1.31788772e+01 8.53725268e+00 4.39613630e+00 3.65507964e-01 -2.96672410e+00
1.00000000e+00 1.00000000e+00 1.57202515e+00 8.91206477e+00 9.18298185e+00 6.28827284e+00 7.72370440e+00 2.63206744e+01 3.15837957e+00 3.32404132e+00 4.20992131e+00 4.51131659e+00
1.00000000e+00 1.00000000e+00 3.79884090e+00 9.50258820e+00 5.84831618e+00 7.31025635e+00 2.96842500e+00 1.71388855e+01 2.75462444e+00 3.19120340e+00 2.22932605e+00 -1.78252543e+00
1.00000000e+00 1.00000000e+00 3.92664990e+00 5.20661360e+00 5.48031257e+00 7.12100697e+00 1.53948971e+00 1.62247478e+01 5.54420306e+00 5.11988151e+00 1.67471154e+00 -2.53296705e+00
1.00000000e+00 1.00000000e+00 7.56645561e+00 6.52070250e+00 1.94926330e+00 4.67336522e+00 2.17876369e+00 5.38158116e+00 7.91872418e+00 7.83568134e+00 6.11165433e-01 -3.78935071e+00
1.00000000e+00 1.00000000e+00 6.73801724e+00 2.50330551e+00 6.91102094e+00 1.13855403e+00 6.45397271e+00 1.50644933e+01 1.55751867e+00 2.85389366e+00 3.09617893e-01 -1.22135149e+00
1.00000000e+00 1.00000000e+00 8.98491468e+00 9.92051764e+00 8.39892845e+00 6.24633451e+00 8.64501766e+00 2.38127708e+01 6.19127128e+00 7.38366514e+00 8.29093366e-01 -2.67245534e+00
1.00000000e+00 1.00000000e+00 5.24993433e+00 3.08504531e+00 4.42378007e+00 3.27791385e+00 1.40497139e+00 1.28427227e+01 2.07289399e+00 1.19034841e+00 3.58542523e-01 -3.65228891e+00
1.00000000e+00 1.00000000e+00 2.07634821e+00 9.48458597e+00 7.98050666e+00 5.05228822e+00 7.60736133e+00 2.24357941e+01 1.32814946e+00 4.77039680e+00 8.73967907e+00 1.51882442e+01
1.00000000e+00 1.00000000e+00 7.41920309e+00 6.84681984e+00 9.68028989e+00 9.61822914e+00 4.07186781e+00 2.86175206e+01 1.47469557e+00 7.98278559e+00 7.01762164e+00 6.00551166e+00
1.00000000e+00 1.00000000e+00 7.84706544e+00 6.46963115e+00 2.83389813e+00 4.59131786e+00 5.30675533e+00 7.34587041e+00 8.50747697e+00 4.04859660e+00 2.78441401e-01 -3.66546924e+00
1.00000000e+00 1.00000000e+00 6.05149478e+00 5.61419660e+00 5.70996668e+00 8.55821446e+00 9.35973595e+00 1.60362448e+01 2.06175235e+00 6.07363391e+00 4.16612806e+00 -3.09486428e-01
1.00000000e+00 1.00000000e+00 7.93870462e+00 3.07602831e+00 3.58424162e+00 2.69686545e+00 3.98774354e+00 9.27406618e+00 1.40636228e+00 2.84481310e+00 6.87173124e-01 -2.69964712e+00
1.00000000e+00 1.00000000e+00 5.44416037e+00 2.58875229e+00 8.13568977e+00 7.05214448e+00 5.18803241e+00 2.36714020e+01 4.94109898e+00 7.67795852e+00 2.01285504e+00 -9.86163527e-01
1.00000000e+00 1.00000000e+00 5.70459546e+00 2.98437588e+00 6.19834029e+00 9.79306259e+00 1.12314173e+00 1.84803334e+01 8.59594125e+00 1.47051193e+00 2.93676227e-01 -4.19514972e+00
1.00000000e+00 1.00000000e+00 4.84786917e+00 2.67794436e+00 6.71124176e+00 1.91703791e+00 1.73438848e+00 1.92290022e+01 3.36167539e+00 8.67288380e+00 1.02020527e+00 8.18835984e-01
1.00000000e+00 1.00000000e+00 1.22877214e+00 8.01626026e+00 8.18122744e+00 1.07487948e+00 3.32732432e+00 2.14481499e+01 4.79541356e+00 2.78376748e+00 5.07803051e-01 1.13390741e+00
1.00000000e+00 1.00000000e+00 1.97102284e+00 4.15112733e+00 4.56373425e+00 4.90224513e+00 1.25067017e+00 1.34360808e+01 1.35930279e+00 8.86958229e+00 1.62289463e+01 1.78240133e+01
1.00000000e+00 1.00000000e+00 1.28286267e+00 1.52058409e+00 9.23581062e+00 1.83362935e+00 6.68237793e+00 2.40630869e+01 5.04170663e+00 4.17276317e+00 1.18298040e+00 3.85412770e+00
1.00000000e+00 1.00000000e+00 6.72769370e+00 9.72192367e+00 5.79725981e+00 7.73545915e+00 4.83758521e+00 1.67664015e+01 6.19851773e+00 7.50415217e+00 1.39198217e+00 -2.82964577e+00
1.00000000e+00 1.00000000e+00 3.82920383e+00 8.95407296e+00 2.42159341e+00 9.23093797e+00 5.93330682e+00 6.62201706e+00 6.13816348e+00 3.87302768e+00 1.52107104e+00 -3.55626830e+00
1.00000000e+00 1.00000000e+00 5.57713622e+00 9.34977055e+00 7.26309206e+00 4.90618875e+00 2.57182467e+00 2.12650761e+01 3.99184023e+00 9.15320504e+00 2.01712606e+00 -2.02881051e-02
1.00000000e+00 1.00000000e+00 9.16809827e+00 9.95417040e+00 8.13935215e+00 3.32840478e+00 3.66338826e+00 2.33174126e+01 3.83979863e+00 2.13973413e+00 2.02305757e-01 -3.58852772e+00
1.00000000e+00 1.00000000e+00 3.24363006e+00 2.56505724e+00 3.85085509e+00 4.90962987e+00 6.97442027e+00 1.01320060e+01 1.95961257e+00 2.60667810e+00 2.01342113e+00 -1.86910907e+00
1.00000000e+00 1.00000000e+00 4.69344631e+00 4.56617817e+00 8.71461331e+00 7.51103036e+00 9.68772451e+00 2.48540403e+01 4.30118489e+00 5.43727113e+00 2.02302170e+00 -9.30898746e-01
1.00000000e+00 1.00000000e+00 7.79996025e+00 7.82414628e+00 9.15528929e+00 1.08148745e+00 1.45375096e+00 2.61216535e+01 1.89545202e+00 1.73744595e+00 1.27094748e-01 -2.74487596e+00
1.00000000e+00 1.00000000e+00 3.05918349e+00 7.26418556e+00 3.49214039e+00 6.30508591e+00 9.01345889e+00 9.04686746e+00 7.89936350e+00 2.76382166e+00 7.21113123e-01 -3.36860979e+00
1.00000000e+00 1.00000000e+00 1.69281919e+00 2.38506316e+00 9.85169325e+00 6.51962516e+00 6.19193081e+00 2.86053425e+01 9.69646868e+00 9.49389744e+00 3.77088242e+00 3.91711936e+00
1.00000000e+00 1.00000000e+00 3.60776308e+00 8.34249812e+00 2.26640375e+00 6.73919422e+00 6.07527610e+00 5.89772721e+00 9.73067011e+00 9.78840695e+00 1.87905387e+00 -3.08114443e+00
1.00000000e+00 1.00000000e+00 2.45099159e+00 3.01996515e+00 2.81814102e+00 3.17819872e+00 5.50250682e+00 6.72309430e+00 8.78563989e+00 4.38633396e+00 6.47392292e-01 -2.89373299e+00
1.00000000e+00 1.00000000e+00 9.36727887e+00 3.01435853e+00 2.65802355e+00 7.42647451e+00 1.62454677e+00 7.75531992e+00 6.40712934e+00 9.30957419e+00 1.15195515e+00 -3.77507065e+00
1.00000000e+00 1.00000000e+00 8.27308342e+00 5.83276981e+00 9.04590739e+00 1.82252338e+00 1.80889167e+00 2.61452018e+01 7.30779128e+00 5.90342208e+00 1.77960413e-01 -3.05894447e+00
1.00000000e+00 1.00000000e+00 6.70063381e+00 6.33645941e+00 6.88863297e+00 2.79343303e+00 6.40820805e+00 1.83718729e+01 3.56685222e+00 3.42768219e+00 4.00624782e-01 -2.68305963e+00
1.00000000e+00 1.00000000e+00 8.84314531e+00 6.22077587e+00 2.36893855e+00 8.89723042e+00 4.06862714e+00 6.64952423e+00 6.67693378e+00 7.32158849e+00 1.10325606e+00 -3.79817506e+00
1.00000000e+00 1.00000000e+00 8.23304869e+00 1.82338154e+00 4.96291077e+00 7.64850836e+00 9.25541260e+00 1.36786385e+01 5.10084594e+00 6.93011626e+00 1.26215989e+00 -3.00563166e+00
1.00000000e+00 1.00000000e+00 2.67913053e+00 8.89714776e+00 6.53768223e+00 1.12370999e+00 4.65931484e+00 1.54666789e+01 5.33815606e+00 9.90212787e+00 7.78032308e-01 1.80573466e+00
1.00000000e+00 1.00000000e+00 9.03303099e+00 3.39040038e+00 1.75117676e+00 3.23538634e+00 2.28953313e+00 4.54587659e+00 7.81998904e+00 3.38542559e+00 1.55059999e-01 -3.78491383e+00
1.00000000e+00 1.00000000e+00 5.85408018e+00 2.16563429e+00 8.94174732e+00 2.92965835e+00 7.43246950e+00 2.42882671e+01 3.53726520e+00 7.04853552e+00 9.97216789e-01 5.92855001e-02
1.00000000e+00 1.00000000e+00 8.26696140e+00 8.99873272e+00 8.23243182e+00 3.43725695e+00 3.64018079e+00 2.36382589e+01 3.86235651e+00 1.46821380e+00 1.58053105e-01 -3.76356580e+00
1.00000000e+00 1.00000000e+00 9.06482170e+00 9.60086348e+00 5.54686096e+00 3.22803793e+00 5.72923277e+00 1.48657485e+01 9.32177612e+00 2.02281435e+00 7.72745920e-02 -3.84211123e+00
1.00000000e+00 1.00000000e+00 3.86203127e+00 8.75914856e+00 9.70413954e+00 1.56273666e+00 7.28049507e+00 2.44536074e+01 1.50601865e+00 1.03526537e+00 2.78157870e-01 -1.60357395e+00
1.00000000e+00 1.00000000e+00 1.99046732e+00 8.28564467e+00 4.75984881e+00 5.13046465e+00 9.10237700e+00 1.25053646e+01 5.37070869e+00 9.99514613e+00 4.79688381e+00 1.90524398e+00
1.00000000e+00 1.00000000e+00 3.05141646e+00 6.89717783e+00 9.85699287e+00 7.59460127e+00 8.12972075e+00 2.85005181e+01 9.21520720e+00 8.22046327e+00 2.22021321e+00 -1.71166611e-01
1.00000000e+00 1.00000000e+00 4.84397010e+00 5.95771634e+00 7.01127999e+00 6.46058552e+00 7.08724961e+00 1.99368419e+01 6.49326707e+00 8.08050713e+00 1.65976185e+00 -1.70436208e+00
1.00000000e+00 1.00000000e+00 8.36213289e+00 1.78288084e+00 6.71204146e+00 7.05584502e+00 7.11669864e+00 1.91274998e+01 5.91766367e+00 5.58753468e+00 7.96713032e-01 -3.19469971e+00
