G	c	dx1dt	d2x1dt2	d2	m2	d1	p	m1	Fc	W	Fg
1.000000000000000000e+00	1.000000000000000000e+00	1.847568970378649977e+00	2.918396712928099213e+00	1.811275662181095036e+00	6.090050467932924150e+00	3.787781581517732366e-01	1.362648070482646911e+00	2.692154128363722698e+00	8.119191262988140423e+00	3.765648366638543632e+00	1.361255352913399275e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.682367376206649112e+00	1.009981537645270855e+01	1.381437492897935382e+00	3.348777399346837935e+00	5.869769137521460567e-02	4.347385704116075722e+00	8.139915305694442438e+00	8.776951378644465507e+00	7.874765504081961964e+00	1.278918820391929057e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.709429517940844967e+00	9.447581489444091929e+00	8.934989411156157857e+00	4.323448476096912074e+00	3.386163496117484961e-03	7.168276167683544031e+00	5.744769296231502231e+00	9.608107873475949745e+00	2.697951876899969292e+00	6.363255893652610240e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.243669473551473281e+00	1.049387575246258919e-01	1.633229043749595100e+00	3.843898019101185781e+00	3.345353758877542827e-01	2.680025430166312450e+00	7.267132569792918773e+00	4.733720338529741944e+00	3.635377536151371380e+00	1.319003987538409861e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.738328405059602400e+00	6.620907225272050667e+00	6.792294983555306587e+00	5.727865991296619441e+00	3.564859434626450885e-02	6.414076768727252187e+00	2.589683620452841506e+00	5.555658798076990479e+00	5.965301600828122552e+00	4.574484682612976805e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.189303019761006386e+00	9.869633885779858673e+00	4.162735731963021379e+00	4.514771874984100819e+00	2.981088436660568261e-02	3.747882100708957775e+00	3.944519000716989687e+00	7.412930661807389576e+00	9.234333118699485254e+00	2.161269518381597976e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.720915822503569892e+00	2.489225570553922573e+00	4.139433639698673950e+00	8.310974648994733371e+00	1.866107153251910789e-01	8.425114786430835778e+00	1.284684066966971017e+00	2.228620724163564049e+00	3.124444128972951429e+00	9.669372370535471717e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.082856014339101947e+00	6.217035125023654629e+00	9.217751057921606872e+00	4.195868971632023658e+00	2.240732933739427238e-02	8.353853620077654085e+00	3.010430921162056350e+00	5.581429948015488307e+00	2.049006617322250978e+00	1.597852340338357990e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.963155383898787854e+00	9.237360343542581731e+00	9.762782351306492634e-01	2.676645993564466863e+00	3.140897681618333437e-02	3.247889014209091485e+00	6.080332388166613811e+00	5.387208903681123928e+00	2.877442343970940009e+00	1.318211451457051986e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.063678305699176097e+00	8.463875126319543307e-01	6.642316265771350814e+00	8.369466689712650620e+00	2.178727133497649626e-01	3.551124502037602326e+00	9.140888574584927539e+00	7.723953475318272588e-01	7.495293022541942740e+00	5.343750769253245991e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.020311527413767294e+00	7.016939381542512955e+00	9.466656607886633878e+00	3.806744830902161869e+00	1.358753760766524821e-02	4.886473652172846904e+00	7.895870937633100439e+00	4.946355409602365860e+00	6.462343705506914837e+00	1.225690477783234922e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.723246058134818792e+00	3.859140787237055115e+00	6.353671016457093756e+00	4.615200336778529255e+00	5.706677179295868013e-02	2.193461695028748881e+00	4.372060239526227576e+00	6.833348512505102335e+00	7.605540851026824534e+00	1.191031768247010625e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.448389369625227019e+00	9.559335622901013352e+00	9.239769292730288797e+00	7.719691552311276794e+00	2.431543795411272163e-02	7.376786455862803571e+00	8.621059497783459591e+00	9.411653536672210052e+00	9.458220799375570920e+00	1.342976640547612455e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.819739888019558549e+00	1.095697048213319391e+01	2.367890593945756628e+00	3.166902300066350762e+00	6.572875597413378734e-02	8.408160061796300155e+00	7.745712621357302652e+00	2.454532984449564026e+00	8.304704453754968796e+00	3.729129927748327522e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.446257937378028657e+00	9.232622985280222849e+00	4.340086184779373468e+00	1.325329585060369020e+00	1.310570651749701568e-02	6.830483014015185539e+00	9.627016687677961926e+00	1.321738791761295939e+00	6.015319163868540819e+00	7.043292980308438755e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.817792913027119539e+00	6.197330533391848917e+00	3.757811590842098148e+00	3.968400635234345053e+00	6.606151389583671263e-02	8.287348772122339113e+00	4.974152244991344674e+00	4.228233860592597537e+00	5.444013627362372709e+00	2.492261901763232590e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.331680073957324684e+00	8.279721659984357274e+00	6.607566515676181140e+00	8.791462801097377877e+00	3.222144924792263304e-02	3.846508723651798078e+00	3.149315237847829518e+00	9.993923891353102107e+00	1.566629038541097030e+00	1.761718774640553420e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.271153194406831943e+00	8.872760487556083930e+00	9.402682878883346973e+00	7.242777088690907306e+00	4.515116994918326118e-03	2.501216101195153918e+00	1.319219339104132915e+00	2.011445134830605941e+00	1.002019145178566362e+01	8.845819996440269506e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.540429897412710858e+00	3.970857568548819660e+00	2.858042470817656167e+00	7.227983404736727735e+00	1.294584280015310118e-01	6.951129828268562960e+00	7.986342155535983700e+00	7.703530079941619313e+00	4.237279769519039618e+00	2.791471925912857976e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.601566154370953621e+00	8.390218303569715985e+00	6.278028824512167816e+00	7.126149102285925352e+00	4.285041590474214512e-02	4.053624088552484572e+00	1.864760604802324417e+00	1.984618257167449995e+00	1.927228988903043838e+00	2.838699732603837234e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.920876981530449612e+00	1.329920825100386450e+00	2.939402330481253767e+00	2.640275006955524972e+00	1.727971943447383363e-01	6.851496703128411525e+00	3.486047013596955235e+00	7.431614406713471510e+00	7.211977170700585305e+00	3.795757606593600286e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.214807698693102900e+00	6.020058492994037280e+00	6.027130761336678688e+00	5.298265324313812918e+00	4.262424489090202440e-02	3.855161132783817557e+00	5.855124290640186580e+00	3.447044394660162325e+00	3.739747223257258835e+00	1.373316006079486229e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.113944165535410757e+00	3.572935722198910646e+00	3.917103123376253215e+00	7.800217918825524066e+00	1.064753483280390378e-01	1.752715195476888477e+00	5.323692592713232585e+00	7.976541634734338970e+00	6.426917599893926081e+00	2.881217778053765111e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.721222128171097765e+00	1.616342099488576434e+00	1.084991310212556215e+01	1.656765543636091076e+00	1.654463699846982216e-02	1.031778580195326178e+01	7.448052032950780443e+00	3.603346206978262689e+00	6.342067079552200504e+00	1.535939451365835762e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.485573942527159019e+00	1.869223424825297908e+00	6.573935458967957501e+00	3.154820505406107145e+00	7.645225455902308898e-02	1.754498806817731626e+00	3.008744635309970050e+00	7.195360954034315526e+00	5.193251470056928554e+00	2.951669573039179095e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.691105518127319129e+00	7.687094743195824087e+00	4.146207444136908116e+00	2.413451726991659108e+00	4.502080872483487511e-02	9.837070770668050912e+00	4.032617587748262622e+00	3.097856104738943017e+00	8.993484562662398929e+00	1.056697643130412700e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.612958032245764617e+00	4.828928409326143978e+00	2.750264035136177565e+00	5.518488250518624127e+00	1.487802780530290692e-01	1.008437999476640101e+01	5.941591343512505397e+00	8.180329080680886378e+00	3.550259565291195685e+00	7.259130937043248188e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.704153794884903261e+00	8.063511430514388678e+00	2.907235984779026339e+00	1.039221309206558352e+01	1.363223608070562032e-01	8.821036809456860084e+00	9.157719571621139920e+00	8.990109373652346747e+00	5.089893215819521366e+00	3.176884443711669448e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.628442194517311314e+00	1.906658486417613929e+00	2.863211467405531785e+00	3.192217606783846584e+00	7.513052456738029961e-02	6.314298259245989975e+00	7.870577200364694548e+00	2.203066583279006174e+00	5.557815175175099043e+00	9.128883274488714950e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.835672177914953629e+00	3.482832816449452196e+00	2.180590276683255002e+00	5.487166741245212975e+00	1.180252484918099809e-01	5.742201638558903198e+00	8.749120837310064402e+00	9.178537238905901674e+00	7.712866487741608879e+00	1.681557655774293947e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.058345285940465175e+00	5.418282674601323734e+00	8.967178606461116530e+00	2.253321729663597672e+00	8.268852335945143378e-03	9.070141095456312641e+00	7.723123089050871748e+00	6.309051577288572688e+00	7.455896119805757394e+00	2.466489060849326176e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.806324797915891622e+00	7.483099313238142258e+00	5.519354984124948516e+00	8.815038147047697947e+00	4.749309928141055154e-02	4.482782162806425497e+00	5.397836997542627024e+00	2.171335604185850254e+00	4.444948692648182487e+00	9.248089074028258416e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.009398400395706830e+00	3.182131370477353727e+00	6.394796850001645439e+00	2.539397361904323525e+00	1.962145531499536952e-02	5.364848156553573055e+00	3.025158759599822833e+00	4.419607209864242492e+00	6.542509215623274699e+00	2.568447558775607042e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.282156418962783206e+00	6.632241301712903159e+00	1.604349322102174957e+00	5.027491468885370907e+00	9.238051257991128362e-02	5.969919899561096699e+00	7.317683275377826924e+00	4.043449202455716929e+00	1.379581542133962113e+00	2.257396539348336173e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.305795800521999617e+00	8.569126489215141973e+00	8.491752086456763493e+00	8.481001588772684840e+00	3.122644783877720487e-02	4.106755021220030777e+00	6.509158275708106345e+00	7.045604831589044714e+00	9.582816227159350220e+00	8.100130048294036378e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.718611669602834624e+00	7.209916587982494462e+00	6.763670934702856741e+00	6.844777111405670134e+00	2.933872419040525065e-02	4.920827579041648470e+00	6.528411887964054472e+00	8.226506115113911832e+00	4.338960328039706660e+00	2.544543753514159068e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.463947571084291521e+00	2.774549919492518502e+00	9.120197482320568927e-01	5.192353304549506277e+00	2.354097339240428521e-01	4.167332136671340947e+00	5.844630682804535127e+00	2.990472376932703291e+00	7.582718895286116201e+00	9.705621196225315828e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.075970892801695555e+00	1.272043020331261820e+00	7.310288255673535573e+00	3.836117347060662652e+00	1.079969033224742331e-01	5.957559774322626289e+00	5.849351281799148872e+00	4.824794266065961956e+00	1.087552679585456650e+00	1.006978665120624150e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.490296444576967971e+00	8.683664419883458052e+00	5.780163296403266315e+00	5.305915432906078699e+00	2.365382976209624497e-02	8.067406565228194992e+00	4.438372786865381947e+00	8.664090988728903042e+00	3.249034629864665735e+00	1.290115840478192233e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.922393644624605713e+00	4.104369429991713281e-01	1.472762313658231070e+00	3.668759746382180609e+00	4.166554246443621157e-01	3.413690540019102659e+00	5.033041179795824327e+00	9.438067368985750605e+00	5.854563181361950086e+00	2.208143755569358824e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.364535078686900604e+00	9.478387952264508698e+00	6.258307248504041631e+00	2.005840865611761448e+00	1.743402388623556051e-02	9.219951484288667842e+00	2.985761640346672241e+00	6.597955230996029208e+00	8.316049246035303710e+00	4.498185232638281406e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.264406559028565802e+00	6.147341725575972582e+00	5.695579068407108814e+00	5.276335396893311547e+00	2.351074386464815230e-02	7.488824061558671197e+00	8.352700498480945868e+00	9.057922207267511183e+00	6.688222727151226898e+00	2.576893781575304132e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.458687959030516623e+00	9.902515351663312870e+00	2.497626865975903776e+00	2.362216444223576683e+00	4.312287970684117178e-02	7.443623571927958871e+00	3.331423213675989814e+00	5.411990734057602559e+00	9.240548783894386276e+00	4.581004019672011651e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.846449620871833730e+00	8.520027213180709325e+00	7.988784123858325259e+00	2.957426916076659307e+00	-6.593320042161433803e-04	6.659978777268246830e+00	1.781359706666411746e+00	4.520565507066411470e+00	5.668018519577172398e+00	5.989460969376856347e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.584016384928286669e+00	9.558893636320892284e+00	9.105738780750767702e+00	6.313818888788409467e+00	1.355691444403856784e-02	7.642637786275861878e+00	4.872800333445128196e+00	8.365367211242661583e+00	5.510353864290098436e+00	5.426292429552729502e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.847881495166507904e+00	3.744705574637384959e+00	8.674679634703512221e+00	9.369870320655467211e+00	8.503126867112639764e-02	1.878246153918678774e+00	6.619113914677782873e+00	5.187007489385892178e+00	2.134186262708685167e+00	8.884881118057655902e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.606026150250554396e+00	8.156142364343690332e+00	5.056880468309682186e+00	6.290533133108787034e+00	3.866563013179772496e-02	8.699178757084229829e+00	5.757566357069139329e+00	6.350543435596689434e+00	8.521330744686423486e+00	2.609100818019490120e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.816509057712674124e+00	5.475728404984600672e+00	4.258353098252667834e+00	1.781910208306008991e+00	2.735200286737378417e-02	5.830225157025246130e-01	2.198142517625136350e+00	5.481920829179350640e+00	3.926846265913237044e+00	2.082224712286505408e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.432595873074336890e-01	5.533606652355254951e+00	6.948943383055127931e+00	1.742260408227953139e+00	6.003249341720627054e-03	9.142957529231939162e+00	6.303978031311435082e+00	8.194213442295295025e+00	9.511564564232132923e+00	2.683615012048447213e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.875535321894418850e+00	7.191885421605288542e+00	5.118512797416713056e+00	9.549892768576372148e+00	5.214110173283973554e-02	1.082996948648594504e+01	4.111838843747245065e+00	8.275313365404606714e+00	9.067438669497294157e+00	4.873676544659029553e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.094353537675399224e+00	8.570543061266727491e+00	1.815591681350348985e+00	3.855549820944902173e+00	6.362827318612832017e-02	3.320924694576997460e+00	9.295076232388016280e+00	4.851932012592570231e+00	9.444790853215266679e+00	3.927117952548508373e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.355398052488364424e+00	1.046750277985668198e+01	6.440892474503018050e+00	1.152042109615710297e+00	1.708004813814583550e-02	3.796148293694039388e+00	9.123134028842519783e+00	4.183219268942393931e+00	5.381093689059751384e+00	-3.680842580000794340e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.334689170285967563e+00	7.681103920383289818e+00	7.887167785886860294e+00	6.431015665509131729e+00	3.013097230735454699e-02	8.098377321698032816e+00	5.490703317088274638e+00	5.113333465352737583e+00	7.475851733918218223e+00	1.619867739171692023e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.040595362457979789e+00	4.893505382990134045e+00	4.780523714153963155e+00	7.389365524933834806e+00	6.844848845293918793e-02	4.007322955728791491e+00	4.213495067215252909e+00	5.269339239293694632e+00	8.321729308289627980e+00	1.446407326097694623e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.669085557641532880e+00	4.588511899810960415e+00	1.423603940495961284e+00	6.746788085084856057e+00	2.549786035896914882e-01	8.876932514887467818e+00	7.198018917138793604e+00	3.117542113001570137e+00	1.996395221487585525e+00	3.731010414738240133e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.840914529628233431e+00	8.132892137709989200e+00	7.799747995883036467e+00	3.674403189495324629e+00	2.413634842413595744e-02	1.858054290274855802e+00	1.404494863116021008e+00	8.103385831150308860e+00	7.117147857276211909e+00	3.924921522749885039e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.034778032846366713e+00	3.651214864838631335e+00	1.977225176775596394e+00	1.353410694631741018e+00	3.918429497486715374e-02	3.134289794247196781e+00	5.465354792925119831e+00	5.026864293438340070e+00	1.882234152059999666e+00	3.636048122469987653e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.191314206927133412e+00	1.172710704772335522e+00	3.114872680340835309e+00	1.015191660361938197e+01	3.542357451914595612e-01	1.020530786167533677e+01	3.503665639121998687e+00	4.702581920438947627e+00	6.452090552902552290e+00	4.608536958027467989e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.439126237391084473e+00	4.928883246223736414e+00	2.158231144316038019e+00	3.413476476480398425e+00	8.534805699284671310e-02	6.936371394618044306e+00	9.561256030902203662e+00	2.273946651692069665e+00	1.971711113358080913e+00	1.460063986280240034e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.869871125364884534e+00	4.907184365666243941e+00	4.726499555876407577e+00	7.541864525832429500e+00	1.225461789084659747e-01	8.852874016077150188e+00	1.304938740185739965e+00	3.222944658482456148e+00	2.592791277987705367e+00	1.841580284853734639e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.882597982296814187e+00	3.469095974248587400e+00	8.448721208946555095e+00	7.634284698783418754e+00	6.067833112392977818e-02	3.611296025828699907e+00	5.537007264760914538e+00	9.347311558618917715e+00	4.180466156455657334e+00	2.870075806341757740e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.915847018976795102e+00	3.031928070794031704e+00	6.446020273461968486e+00	6.845879801649958907e+00	8.600364601053767100e-02	7.147117552186636580e+00	7.014169664436688656e+00	4.688626547157774382e+00	6.282664467573621181e+00	2.075453162941315099e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.356698622502853668e-01	2.068352808217323258e+00	3.286616078625047344e+00	4.055506841558493392e+00	2.417463241024630505e-01	6.999425426106006043e+00	4.919622114696938553e+00	1.891725824528500688e+00	6.613809075083373124e+00	3.904292837173803932e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.776248164254882411e+00	1.198009185266117216e+00	9.014096852905213453e+00	2.894853408138557072e+00	7.758459553849705870e-02	6.340190245553199766e+00	1.842897477946510376e+00	4.875917808505421114e+00	2.345626584312898277e+00	2.290136298794685032e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.522248018808856962e+00	9.887290539430114933e+00	8.433419047306296434e+00	5.745235845142303788e+00	1.961763400634405213e-02	6.666445045442348061e+00	9.710495096039892360e+00	3.517711424254128527e+00	6.085929953987503360e+00	1.002945042445358759e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.713431389584226139e+00	5.905271451279967998e+00	9.567440669098635553e+00	8.603645415497052085e+00	4.975083776409700703e-02	5.651576607717187173e+00	6.426825411619463857e+00	1.479061233199523206e+00	2.598788811618801819e+00	7.513441917031972173e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.015929028665286893e+00	3.705523216408492804e+00	3.341203107724864285e+00	1.036056483112513860e+01	1.714930880524608292e-01	4.901660710223419315e+00	6.326262582542808488e+00	4.267813738746952801e+00	6.195426773942072529e+00	3.593278025324556646e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.128000048112145715e+00	6.677913062884358375e+00	4.372035231472713335e+00	1.860230002953802586e+00	1.854891422258892614e-02	3.043434277237730523e+00	2.641712408053563887e+00	5.169910491604047920e+00	7.015877529407406499e+00	2.545767044350186303e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.182330819417008350e+00	3.196726428760757077e+00	9.360300739383621504e+00	2.561033680888195718e+00	1.780591217696175441e-02	7.136825391880694980e+00	5.711936139979346017e+00	5.592998588578498520e+00	6.682239590143441710e+00	2.590983632926120883e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.146306750904617644e+00	8.648672778591596000e+00	7.250316237563522392e+00	8.437649559058893800e+00	2.464589456795083719e-02	2.383587106652822030e+00	4.324685968996677232e+00	4.452538971668420054e+00	7.552785661832767339e+00	7.128114016910673811e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.576955628813056620e+00	7.869594311786515917e+00	1.114479039788003334e-01	7.733696824481691934e+00	1.716280884636696979e-01	7.871259446804906190e+00	1.240196439588912014e+00	4.663899719101022967e+00	3.748833401489760409e+00	1.040601067548000636e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.721787972522884402e+00	1.592094327894367334e+00	1.801369731889814751e+00	8.993449655612712590e+00	7.880000037449563788e-01	3.022445894037463887e+00	1.528758185402439462e+00	9.471103925869746476e+00	8.383923701707324483e+00	4.688650150882294199e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.335089719940709685e+00	5.293276735477418171e+00	4.491870745300688306e+00	1.376525793744339810e+00	2.937695785340593488e-02	6.659435185446350935e+00	6.892850631525873517e+00	4.490051212087895927e+00	4.282322709200664157e+00	1.434095775673257966e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.820040756860999753e+00	9.297509704034853328e+00	8.765575207973999028e+00	6.445741945129136674e+00	1.761941145118643692e-02	7.197197402491540608e+00	3.469372848758768946e+00	2.790983460621862200e+00	5.492657467110573677e+00	2.491480242077533269e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.497135960845618730e+00	8.566182665806026719e+00	5.869762069514099956e+00	6.416518591937645510e+00	4.346035968383504811e-02	2.651688222173052445e+00	3.270314971335885890e+00	3.342217839710431182e+00	7.399193088816872432e+00	8.336260693192811821e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.230199115338090010e+00	4.821018289869511086e+00	5.376564644840606810e+00	6.728348235257373133e+00	5.076339455489192742e-02	1.205180753156767315e+00	6.047113864560778040e+00	5.453100557515248248e+00	1.395035103696726564e+00	3.002000189866753654e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.571706248781436166e+00	6.136813441775694322e+00	1.555325576171134649e+00	5.211710256237582328e+00	9.242640372832382212e-02	2.028008982922174130e+00	8.953104195679241428e+00	7.856562901398195464e+00	6.583107388279431760e+00	2.322271571569144433e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.630944507922820641e+00	2.382820976670956270e+00	7.749720611649811630e+00	1.223788452678204575e+00	7.753187075333472025e-03	5.550651504884998033e+00	2.384302840355519759e+00	3.629271033323011153e+00	6.032473799042638696e+00	3.455683567083517982e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.173070131380175241e+00	9.309935044510275759e+00	7.555963038223152850e+00	6.003571639601234189e+00	2.466131960886075100e-02	9.238557937354666905e+00	6.008051141769795933e+00	7.778278994874752605e+00	4.422679791370477176e+00	5.921373675191810904e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.884659181726201282e+00	3.336304094376102203e+00	3.604716973002361158e+00	2.988798893814024193e+00	3.995739419534022341e-02	1.396024699467314445e+00	2.681443266831819550e+00	1.168087889791290745e+00	1.678319579542924656e+00	1.048574310506154905e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.293054311060128914e+00	9.098398891627770269e+00	8.233312111511748910e+00	4.826013331256536532e+00	2.394236231149245164e-02	7.717436567673169989e+00	1.274582222675778143e+00	4.595548804109473195e+00	1.336947383463257699e+00	2.956049273416508427e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.192152895035150983e+00	7.174279390577741111e+00	9.334561085629173860e+00	9.705324371318118537e+00	4.316135087031142820e-02	4.569903164381361016e+00	1.241000871645524972e+00	8.937314174168749403e+00	9.917315697097395244e+00	4.825644869088523414e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.219781550683055826e+00	6.468043289702587018e+00	2.466571489392057615e+00	3.941364805570032104e+00	5.427652882386749256e-02	5.763069331097113057e+00	8.092953387449220770e+00	3.688778517148178615e+00	7.631356045488574047e+00	6.395587189660211225e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.437773787672323778e+00	5.072859744866725862e+00	5.114160584232417150e+00	9.166903849500426915e+00	6.734106531780235938e-02	9.046492365855238305e+00	1.914929029258198412e+00	5.925578039640091887e+00	1.582153298629286997e+00	2.574264594698055930e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.745350623144026336e+00	3.848348595446247966e+00	3.770984530044260374e+00	2.075646147653011031e+00	5.301692454979304442e-02	4.316993797180058934e+00	1.586842390991880070e+00	2.621881851982228451e+00	5.553483241119469227e+00	4.213333209410135005e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.272640511459420587e+00	3.377455697243528121e+00	8.260275828679800370e+00	6.117223398571956849e+00	8.756837556377081166e-02	5.511678527520647464e+00	5.808539806217551060e+00	7.894354794594928393e+00	6.043630687759265818e+00	2.643213102641273071e+00
