G	c	dx1dt	d2x1dt2	d1	d2	m1	p	Fg	W	Fc	m2
1.000000000000000000e+00	1.000000000000000000e+00	1.197081456363088936e+00	2.995279426441700643e+00	1.298565730897716985e+00	3.728873560563870981e+00	5.938264368110973024e+00	5.934647715228020814e+00	3.490863470736374374e+00	1.316650420312140746e+00	-6.074591620975438033e-01	9.623751975153789218e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.732276431286885909e+00	9.894405933497216310e+00	1.568349128360095435e+00	7.168989822767541931e+00	3.581171158319891745e+00	3.585736650418090754e+00	1.560892534937447507e-01	4.528916783899835430e+00	1.626786721293917853e-02	-5.950506285061409883e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.488841121977911186e+00	9.498352407500171068e+00	9.160868493405002866e+00	-2.562960952983822427e+00	3.768308496684009690e+00	3.759461525714365315e+00	-3.168893701214136271e+00	7.270820816332976833e+00	-1.925622861058119417e-01	-2.134970905783922568e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.907742994135368075e+00	1.347112414785463175e+00	2.257946684918249236e+00	-1.780454589224688888e+01	4.187991411088814786e+00	4.182314765726402150e+00	-3.598239006961245212e-01	2.740093435748733874e+00	-1.036252999834347821e-01	-3.078471827756867008e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.635921657235913873e+00	7.349087848591874028e+00	5.791106223512725748e+00	-3.054519659371033313e+00	6.591408748392055372e+00	6.585336614662109511e+00	-9.478336788813352953e+00	6.761809847744034485e+00	-5.027516675516610078e-01	-2.127737127208050527e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.649344331596733770e+00	9.333132304328348283e+00	4.703187658261631654e+00	-3.474065260627138496e+00	4.018137823408485687e+00	4.004514868159960272e+00	-4.085990449414642178e+00	3.339675644257482201e+00	-2.885293445644332433e-01	-1.681072626886755073e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.744224839472378719e+00	2.624891479924102988e+00	4.123629214320209790e+00	-3.870323936498067052e+00	7.594785780908251738e+00	7.599450458202083425e+00	-4.316017523298099512e+00	8.976679316494239558e+00	-5.603655504835590717e-01	-2.857624379840859152e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.723816821909508690e+00	6.114305840075203058e+00	9.109840581122687908e+00	-2.563096255840586313e+00	4.638686919356229232e+00	4.639123120647582255e+00	-5.754206545545724971e+00	9.061936664380723983e+00	-3.329030032717587018e-01	-2.410629504694718150e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.883545352969510311e+00	9.237621433478361510e+00	1.191923975401164570e+00	2.982298986017489550e+00	1.611765891694545871e+00	1.617671202766395977e+00	2.602387950418189599e-01	3.659389396184974164e+00	5.633025054814445876e-02	-2.118472703192486151e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.631293909096274586e+00	1.299784806297001660e+00	6.985731898782957749e+00	-2.803201543439099996e+00	8.062700721684134209e+00	8.053083186533378068e+00	-1.106713347941838066e+01	3.063049934219318260e+00	-2.053001218775032388e-01	-9.415435620859892163e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.506942921925472412e+00	7.276096227761309265e+00	9.670742549086599027e+00	-2.519405314378839300e+00	3.567601708280716544e+00	3.573214984176008802e+00	-4.207307050109720059e+00	4.697660937389636970e+00	-1.768976192551113824e-01	-1.722306599786080916e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.259605947882365573e+00	3.677860349058638789e+00	6.033918558185230374e+00	-2.991147640787206186e+00	4.898882208816970341e+00	4.893665112344936396e+00	-8.772302301491810894e+00	3.166372921014557473e+00	-2.455437186912231839e-01	-1.382544380099951287e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.626009930211931298e+00	9.315918067095587674e+00	9.438956217445598540e+00	-2.537447126516135576e+00	7.165967986234007547e+00	7.172606025840195798e+00	-1.467141787189218682e+01	7.053030603945379617e+00	-3.423267747038577502e-01	-1.854688194790483191e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.299221883972791147e+00	9.738212911633668867e+00	1.471016093594487151e+00	5.553972174407665108e+00	3.989613596681267804e+00	3.983741439606351964e+00	4.945582278376344232e-01	8.433654959873262413e+00	1.192755798771705233e-01	-6.053006057179550758e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.106313683398806980e+00	9.493172019666747730e+00	4.773839480684279657e+00	-3.446891679829233279e+00	1.514848038379986495e+00	1.507304165700405374e+00	-8.211633705965709629e-01	7.061289329343564347e+00	-1.318071070350262941e-01	-1.379004317745332608e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.056356284167488724e+00	5.274154483794854187e+00	3.348177825911215155e+00	-4.982235915772743162e+00	4.363232137873843897e+00	4.366894879241193905e+00	-7.259698395149858374e-01	8.413564141245760908e+00	-8.375519787709434505e-02	-3.003320599029741356e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.807971331577355567e+00	8.756745756760093258e+00	7.579254752804300388e+00	-2.717423905393486994e+00	9.497845930638911582e+00	9.502926332742605453e+00	-1.894290510641072700e+01	4.576253378284669715e+00	-2.888186577792516974e-01	-1.149127218872273870e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.635095316605735150e+00	8.609026495359083597e+00	9.828403662430162058e+00	-2.507318052056482394e+00	6.781741877114550121e+00	6.783691493046005938e+00	-9.432074076869534807e+00	2.409438635512475724e+00	-1.144824175179141174e-01	-7.876477556234215971e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.329581376223640810e+00	3.880408922389640303e+00	3.314158109269508046e+00	-5.060726041238355677e+00	7.051959651258898454e+00	7.041195576675908896e+00	-1.460392728013389041e+00	7.643615050960341328e+00	-1.917090929840729874e-01	-3.084243060668162340e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.412087885585436631e+00	8.459788398675630816e+00	6.887575581648896161e+00	-2.818616189948887296e+00	6.694029327940999252e+00	6.698548370218627923e+00	-2.305663222109496857e+01	4.243278985255616753e+00	-3.026033006846118312e-01	-1.409203797452923679e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.469784780843464311e+00	1.327458552638508760e+00	2.786665757876897409e+00	-7.101416172061253640e+00	2.787384735384402568e+00	2.787361706609048362e+00	-3.336122612219318828e-01	7.051409396237796834e+00	-5.030647349286821585e-02	-2.415596220611728295e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.535186344737078823e+00	6.354824735234937627e+00	6.076080140271290730e+00	-2.973650946185866228e+00	4.762240664495609010e+00	4.772197241839267079e+00	-7.681960609274812946e+00	3.438481891221242925e+00	-2.582767253315009781e-01	-1.479932579019608285e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.587389330244187491e+00	3.061890368498174197e+00	5.177860457283835594e+00	-3.254089584956855408e+00	7.758890801325203590e+00	7.762883446458411996e+00	-1.553122411053651675e+01	1.725792235000144670e+00	-1.645356464172318123e-01	-6.626579906717104951e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.541006716061771087e+00	2.077459112899164406e+00	9.744521921598371605e+00	-2.516157711147175569e+00	1.914093394911941415e+00	1.907411185768796535e+00	-1.555846495541264085e+00	9.934588666990391559e+00	-1.235902412201588668e-01	-1.666671498364183268e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.693428232652424370e+00	1.700247451229346840e+00	6.485874449695923971e+00	-2.892174537411185575e+00	3.495327290954023169e+00	3.502337098662950954e+00	-1.608858659049437589e+00	2.409912307752879457e+00	-8.786887640680331180e-02	-1.266583974656438238e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.283409395633507089e+00	7.267243330218014385e+00	4.148997821210897996e+00	-3.860159535271691311e+00	3.490786055816999855e+00	3.486594621186800413e+00	-9.084998028393871383e-01	9.892585553100287754e+00	-1.002953267406229143e-01	-2.648006006677859236e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.744598670078639113e+00	4.061042100647052955e+00	2.028186470890545490e+00	-1.509024120651152998e+02	4.888633265757599489e+00	4.891556874268718325e+00	-4.013024182440754623e-02	9.801452599181338599e+00	-9.288899524823895915e-03	-4.809358374562490823e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.873367970117427284e+00	7.510548392104560378e+00	2.363906694321258328e+00	-1.308163579338636495e+01	9.814030896743027199e+00	9.822110017068983012e+00	-1.897150511698833419e+00	8.146443857692267088e+00	-6.346226527486382718e-01	-5.154881946191717468e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.165471851163441208e+00	1.581542596175221860e+00	3.022339327532126863e+00	-5.897066749376016936e+00	1.602494292203673121e+00	1.605859680831076330e+00	-2.330458295389548906e-01	6.922047302530573099e+00	-3.156728971453719168e-02	-1.514477402990544341e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.970251952934555462e+00	3.842548002955914477e+00	3.267663007796920649e+00	-5.172449650857322112e+00	5.665579912224551151e+00	5.675720372975524342e+00	-1.440554625636976560e+00	6.201895747648581647e+00	-2.222055331865990802e-01	-2.833173950440101674e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.115404014969417101e+00	5.857016999051240624e+00	8.666540173527565116e+00	-2.602151383615325386e+00	2.613887733977349193e+00	2.613747726735536681e+00	-8.289385453663014047e+00	8.792702290348769267e+00	-4.505597885207530129e-01	-2.014715441948227159e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.450511493155010712e+00	8.115689554107969883e+00	6.053174621488633278e+00	-2.990195996178676818e+00	9.746316285411792180e+00	9.740562644304491258e+00	-7.226914986607598124e+00	3.607881680464411378e+00	-2.432390861956363337e-01	-9.916989082040494896e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.310811242500834251e+00	3.871914836013095940e+00	5.719299854305652353e+00	-3.083219599531023203e+00	2.021020850696761073e+00	2.018511627807772602e+00	-5.728933270295570424e+00	5.214273999044194419e+00	-4.129002620931049861e-01	-1.608452811277534700e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.172614658491649919e+00	6.642122587965267222e+00	2.029777211975168694e+00	-1.235095505632026516e+02	4.627857606109080812e+00	4.641431293937402280e+00	-1.855793219291971066e-02	6.575572757503445942e+00	-1.695867500772138157e-03	-4.516966632930834002e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.332013644146306408e+00	8.972570036348759714e+00	8.736855856653500396e+00	-2.599179052054497507e+00	7.642159217375113833e+00	7.637292779984312219e+00	-1.547478291017341157e+01	4.709784822163833873e+00	-2.541649408365075358e-01	-1.321515845243011356e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.959733530603437579e+00	6.543154605016288983e+00	7.505554702201637340e+00	-2.717893587501729158e+00	7.339083866838767456e+00	7.337665260497519881e+00	-5.813269422852797241e+00	4.846404682909855488e+00	-2.326277397478428155e-01	-1.448747689548799400e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.815809962947720457e+00	3.097706716655192594e+00	1.611416852852129988e+00	8.230485150949299111e+00	4.806315768274544986e+00	4.812810513850697802e+00	4.887648989886885231e-01	3.975965360131108906e+00	1.453431241171594668e-01	-1.634306345056899445e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.676419734441787490e+00	1.232914708463660691e+00	7.368340422836752168e+00	-2.745047825801298913e+00	4.121860340852386173e+00	4.116308848139909493e+00	-3.897715849980138980e+00	6.082470830263598138e+00	-2.571960973655516569e-01	-2.041265119961954699e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.911250129474881376e+00	8.819210824133708826e+00	5.894813328553811793e+00	-3.025350722944987858e+00	4.585057429474751700e+00	4.587178626310418394e+00	-3.002612504700798990e+00	8.654640511578863382e+00	-3.005120056246018967e-01	-2.544216569589542232e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.661139475024285161e+00	1.195225576040843007e+00	1.737219885953992460e+00	1.312847322143313811e+01	3.378354898081061819e+00	3.383314237880957531e+00	3.363944740968353719e-01	2.817997343083835204e+00	1.488711420413302844e-01	-4.891049182136061546e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.715569699796118286e+00	8.871676387210108317e+00	5.119193467861833824e+00	-3.276196382749946512e+00	2.856868758650668472e+00	2.847159273078263997e+00	-9.116682483841900275e-01	9.406658197219540440e+00	-8.539023815972204834e-02	-2.252709099024983175e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.980260592322443003e+00	5.763587249385458300e+00	5.365131174261149383e+00	-3.185219591546359474e+00	5.352272747571156231e+00	5.337541241671401870e+00	-2.261564790072022824e+00	7.199487171836091548e+00	-1.990445832330911546e-01	-2.386770890645163234e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.444313602484466941e+00	9.447952224098672858e+00	2.496738962045817356e+00	-1.013317994962407553e+01	3.412974164149980894e+00	3.416699222766307553e+00	-1.718383108898885736e-01	8.402309852480316366e+00	-1.852525427466609337e-02	-3.002516960851524086e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.053600171222184301e+00	8.188776719907203017e+00	9.512230113820676181e+00	-2.533767911451517030e+00	3.599117758364566377e+00	3.587705141634736528e+00	-2.969649336228515235e+00	6.007031172880203052e+00	-1.612256797598334290e-01	-1.944278810954873427e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.369854050428808812e+00	9.985364677853253212e+00	8.656142861168666158e+00	-2.598333376294920338e+00	6.912574714063844716e+00	6.917123157798801714e+00	-7.211723910483377686e+00	8.017421938933777525e+00	-3.284974869018520427e-01	-2.100519955927686588e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.295134569316257256e+00	4.173723944273182163e+00	7.014478960474947122e+00	-2.798810106134646425e+00	9.712315147529297477e+00	9.725434850915537055e+00	-5.251531396286324593e+00	1.152226964988837921e+00	-7.116294611669264636e-02	-3.200125991473189990e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.805326990350065275e+00	7.909189831170428064e+00	5.163243909166658874e+00	-3.265579625566060518e+00	6.441682648899275776e+00	6.429026717234633814e+00	-1.131534795184026088e+01	8.369733118387792103e+00	-7.181310721200411251e-01	-2.554879147172463671e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.765797697821407386e+00	4.612660298994932795e+00	4.699427987741167101e+00	-3.476602433620347821e+00	1.704062990128489607e+00	1.697152297676049582e+00	-1.654113648445628026e+00	1.359698463439904081e+00	-1.166712309668656716e-01	-1.057040488571032055e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.402372105807744740e+00	5.316523138889833078e+00	6.852609630958220066e+00	-2.819997661579507486e+00	1.680073741848814972e+00	1.684395929225347421e+00	-5.805563935600495107e+00	9.002802906622587642e+00	-5.663567595185623471e-01	-1.512358790323813595e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.927804097076609935e+00	6.645026756697413717e+00	5.905403039793426068e+00	-3.030684194228591810e+00	9.560082542055225119e+00	9.568619775949361639e+00	-9.517862170883825357e+00	9.930022443592367409e+00	-6.240596576620350833e-01	-2.362003919281484787e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.498193122878356043e+00	8.853104587365573153e+00	1.555256221941323735e+00	7.103346010736789395e+00	3.674683979640592124e+00	3.678316705717488588e+00	3.562009532923181010e-01	3.652657374663356382e+00	8.565668145449557846e-02	-7.689328124932675479e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.444699311464991087e+00	9.854914876853182903e+00	5.609497998046284906e+00	-3.108228766433794643e+00	1.832471981172707265e+00	1.818087400727129488e+00	-1.918567801996198696e+00	2.896980463209521517e+00	-1.762533188747404389e-01	-1.334660633261708140e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.451239720206135786e+00	7.918537562317717438e+00	8.256450096608144662e+00	-2.636284394281678267e+00	6.398318797819263715e+00	6.390559920022500506e+00	-4.722354308239165910e+00	7.894177362579990920e+00	-2.575579949261697088e-01	-2.157979302229330543e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.213987097177450458e+00	4.752812288264420815e+00	5.137781375354466995e+00	-3.273443611904088613e+00	6.615927262099960515e+00	6.606582721009806924e+00	-4.924318256399212501e+00	3.276082918762348584e+00	-2.507008282379472042e-01	-1.305510150918705037e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.513773586887055878e+00	4.798045892285266234e+00	1.465835871700958082e+00	5.519948467013397142e+00	6.837094045917391227e+00	6.835446598886931291e+00	1.036521470503697584e+00	8.787519800789743485e+00	3.240757344331954837e-01	-1.922091253945702931e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.880855620180928334e+00	7.640954277298898312e+00	8.067748517382312912e+00	-2.652658281195474199e+00	3.414727550111052334e+00	3.411923380853075560e+00	-3.521799646951289997e+00	1.921569466724662112e+00	-9.939625809610166951e-02	-1.043384255529002047e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.265675331097839695e+00	3.144909655675626858e+00	2.818569097374581389e+00	-6.918860002057822811e+00	1.134302658723209456e+00	1.137648056037335875e+00	-4.110099823531433438e-01	2.133292304858387833e+00	-1.218255107815777311e-01	-1.043432244722685365e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.223200590467969917e+00	1.993479668584748010e+00	3.322965389978807860e+00	-5.006994784912280672e+00	9.690719083416512447e+00	9.691353376887436255e+00	-1.560190124230794284e+00	9.811935920028695080e+00	-1.686117691863837365e-01	-3.332395996304216901e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.671078275167166227e+00	4.200491133148887002e+00	2.482032946263543316e+00	-1.029140117416359956e+01	3.256478017925140023e+00	3.259887452277459463e+00	-9.359176702614426802e-01	7.065675842275391361e+00	-4.034123819265270083e-01	-2.840836545954581016e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.874375088461770034e+00	3.589231760734015619e+00	3.974401198988973594e+00	-4.028330305735092765e+00	7.086569879090614421e+00	7.077208264258207038e+00	-1.409415469876575067e+00	8.621280743487522713e+00	-1.262737904491063323e-01	-2.899558527271189234e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.944871832859980998e+00	3.666821944840221725e+00	7.811865729173171680e+00	-2.684756688158482341e+00	7.359054073202008439e+00	7.346022538752107423e+00	-5.385688350935780022e+00	3.918236536717767393e+00	-1.831114535725130443e-01	-1.200950508309638787e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.789516447599803772e+00	3.101147490689408315e+00	5.680514418178115754e+00	-3.085554421377980638e+00	6.489764401166722152e+00	6.490872307694228738e+00	-8.554612865834199553e+00	7.084123137956805039e+00	-5.187808848612504020e-01	-2.215750651771853708e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.049271113115608056e+00	1.379264898190514677e+00	2.846576358441974541e+00	-6.741003563836232004e+00	3.814123615098798492e+00	3.815008485723251574e+00	-3.064008733833214038e+00	6.353305399711393520e+00	-8.076752954703028120e-01	-2.848402793744979178e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.336018461380930944e+00	1.158018389621799260e+00	8.895714848637172878e+00	-2.577991134351313995e+00	3.447146479769182204e+00	3.434577705938094194e+00	-2.846209230306369076e+00	6.428767869898687870e+00	-1.755542040631178913e-01	-2.010098306341363994e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.359113668963175314e+00	9.877792460692379706e+00	8.928265951172070558e+00	-2.578494812524637858e+00	6.375046936193376368e+00	6.369808406231335596e+00	-5.998340620870294515e+00	7.141841952977934227e+00	-2.683651135322813186e-01	-1.991036638012043669e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.564832386302557943e+00	4.861319153778304702e+00	8.836278871666138457e+00	-2.588748148242671299e+00	8.790853544911639617e+00	8.790883259140906958e+00	-7.948279021820677137e+00	6.174161351796290553e+00	-2.625013792416158176e-01	-1.503077973035884307e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.938631207839022430e+00	4.459803917161867304e+00	3.148352338611510870e+00	-5.475431835940073988e+00	9.532085294456299707e+00	9.519550704574509581e+00	-1.381234520917128616e+00	4.854306458676230562e+00	-1.415477101033232321e-01	-2.163569392086051923e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665925092968889132e+00	7.119040495245907429e+00	5.066476560291821585e+00	-3.306467708342374578e+00	1.958445695980677526e+00	1.956756886650160787e+00	-3.578986208307377126e+00	3.490428662815949767e+00	-2.966682339904104793e-01	-1.467725595859675547e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.237935927281525572e+00	2.963962840168507196e+00	9.866284291198496703e+00	-2.500089001720924298e+00	2.380545994106001206e+00	2.394478640862273799e+00	-4.446522076426860259e+00	7.920253068148242370e+00	-2.907196785491573121e-01	-1.857966786593248987e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.035116129679836572e+00	9.545561090745721344e+00	7.950316688964350398e+00	-2.679225838485348898e+00	9.499566372229628186e+00	9.511331401725454882e+00	-2.766592713808156390e+01	3.027606474112590540e+00	-1.882799107006074557e-01	-7.815076144106846145e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.757908084954497241e+00	8.076070803155399602e+00	1.258267761601326029e+00	3.292244666601965353e+00	7.619008081440819424e+00	7.623210946447909642e+00	6.641089201924088581e-01	7.235345556354625174e+00	7.704050819883663526e-02	5.286732952658394602e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.613924169379362006e+00	1.795801337837824585e+00	1.585322195343369600e+00	7.681645696707820825e+00	8.941797974358840051e+00	8.951713922558548475e+00	5.595786160947944232e-01	3.105020106875859831e+00	9.281305065116292330e-02	3.793279554590441638e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.974409194065197770e+00	4.770894766836854650e+00	5.173627825071792863e+00	-3.254972217918604027e+00	2.806703751819459303e+00	2.823949755853917942e+00	-2.250120714525653209e+00	6.628649000258564072e+00	-3.004563469872926218e-01	-2.062260384199208207e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.570302750170851080e+00	8.905196987481890147e+00	9.183625555919798344e+00	-2.555214546307674084e+00	6.287531263985960628e+00	6.292033344768406700e+00	-2.872536597725964924e+01	7.732409226792552381e+00	-4.110107523205670521e-01	-2.092351497156587303e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.794613040319919417e+00	9.496847210837852771e+00	5.854232717610456938e+00	-3.038127591032504515e+00	7.304074590213788909e+00	7.307893331164416750e+00	-7.404242731620663598e+00	2.969605460600223790e+00	-2.247235621372088710e-01	-1.054301888859986658e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925243781365139739e+00	5.204164369477181751e+00	5.471994014059699651e+00	-3.153998669048313719e+00	7.121331259645263145e+00	7.126808378204714245e+00	-6.312840117401039564e+00	1.531772346055360279e+00	-1.287948724650440635e-01	-6.215084689528719286e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.575107392178843213e+00	6.527868265870600872e+00	1.938410185294739740e+00	7.683359476932260179e+01	4.664567828506573477e+00	4.674963382453121596e+00	2.286038522798943678e-02	2.180752746524540875e+00	3.957928617461980297e-03	-5.375695380718439331e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.742358607059627751e+00	2.503386225822623601e+00	6.907779094064769865e+00	-2.813156635013422946e+00	1.139002862988808262e+00	1.134875939212684370e+00	-8.302513942549720749e-01	6.455306652844042148e+00	-9.730831234403335139e-02	-1.062046296028199110e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.989581300056082469e+00	9.913640824042895261e+00	8.389906496785071610e+00	-2.630763841529369707e+00	6.244088412414561695e+00	6.246269419417312285e+00	-4.444455872686850384e+00	8.641731533494596107e+00	-2.522803974650575376e-01	-2.296056876214746190e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.242269271588328117e+00	3.092023389659664723e+00	4.421434299337827944e+00	-3.652521318077525336e+00	3.286044485278602600e+00	3.276617044199143791e+00	-1.508638814328744138e+00	1.408095535103839779e+00	-1.025711067959864942e-01	-1.060230260746423792e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.070117810294386462e+00	9.488652640337575050e+00	7.983281288218458727e+00	-2.666761525492556739e+00	5.059928424558180815e+00	5.054936326064177088e+00	-1.454959978819416833e+01	7.598277644175231771e+00	-4.462912208004206072e-01	-2.237920089742435170e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.403837119076567497e+00	6.849815237526339473e+00	9.675371485170284558e+00	-2.524888977492755426e+00	9.622480510591309155e+00	9.611842565532180416e+00	-9.959392937727757911e+00	4.077263375903629417e+00	-1.818347215339999601e-01	-9.581132570316720498e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.842684820913878418e+00	6.473612891056714780e+00	2.826019690842165311e+00	-6.790088919760142616e+00	4.589549776984704899e+00	4.591158968216941361e+00	-4.977441417066180707e-01	5.301972246827870272e+00	-5.810628965022879289e-02	-2.893577449235832599e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.056672753246792773e+00	5.627516808166353357e+00	5.710349535645416807e+00	-3.073099131560872888e+00	8.568962069450687835e+00	8.560354406568748686e+00	-5.249214310751920465e+00	9.354370999769116679e+00	-4.214291850932583294e-01	-2.414355914845136564e+00
