G	c	dx1dt	d2x1dt2	d1	d2	m1	p	Fg	W	Fc	m2
1.000000000000000000e+00	1.000000000000000000e+00	4.452047446236774064e+00	9.636767947035679072e+00	1.580460518526765501e+00	5.452018141995605305e+00	3.924732402295561418e+00	4.148193678794322103e+00	4.947951255142016835e-01	8.276846028990131998e+00	1.154862446359049971e-01	-5.939533817877778787e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.874640304933463675e+00	1.007265359142069450e+01	4.540524945572857796e+00	-3.059470528767887387e+00	8.520551784810815876e-01	1.776123044199741763e+00	-9.609332092644763401e-01	7.506118123278922027e+00	-1.386914703693616913e-01	-1.386212650827481019e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.219386858525600914e+00	5.452570084670383288e+00	3.432728920297994701e+00	-5.230640872366922878e+00	4.222728358607618304e+00	4.120032961823677731e+00	-1.002686628811091829e+00	8.398838661387680204e+00	-8.390802216671897074e-02	-3.150696138134921664e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.570021585240752415e+00	8.700026867931242691e+00	7.049331498431203435e+00	-2.738378503683110310e+00	9.693070965308885789e+00	9.356534156483480302e+00	-1.877597347212378054e+01	4.407939072866192909e+00	-2.890039045833628362e-01	-1.138682824721012343e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.557113295760738758e+00	8.795133107358134694e+00	1.019693361796772635e+01	-2.440509805502522056e+00	6.769543556415573704e+00	6.494190289426756912e+00	-9.262541077416416968e+00	2.195801881806789702e+00	-1.238218125632244149e-01	-8.642012820402761308e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.498442251099093347e+00	3.726832963578369462e+00	2.950373914502849804e+00	-5.259630114086044195e+00	6.695452507889541494e+00	7.260188818311298142e+00	-1.291186886471742623e+00	7.316098396034553808e+00	-2.112452083293995808e-01	-3.347456859421537256e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.227595444619064669e+00	8.237524520681551721e+00	6.578232206986825759e+00	-2.717468083384910305e+00	6.951634936788026131e+00	7.022174453832724872e+00	-2.295380233041070284e+01	5.015988798926107606e+00	-3.064028810149734827e-01	-1.419018024484076879e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.643948894052955190e+00	1.807085637063271299e+00	2.814708876862178855e+00	-7.192281834185337175e+00	2.710107511648327527e+00	2.628589058319751093e+00	-1.029252298558702983e-01	7.428431603283911500e+00	-6.210902760235569031e-02	-2.363044156053825784e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.684365872270401798e+00	6.048696319749820027e+00	6.144337187459566252e+00	-2.900836575148431074e+00	4.434362442654854242e+00	4.666416028601967803e+00	-7.335357308470462634e+00	3.257055704915741590e+00	-2.568425572377496247e-01	-1.361890781633914971e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.512140901868329834e+00	2.971577960639724569e+00	5.155307759484553110e+00	-3.282089328230000103e+00	8.355556872902051069e+00	7.671711537819794202e+00	-1.600531300217891228e+01	2.202724990005473504e+00	-1.630730049367623002e-01	-4.881800424434548091e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.854366322670907508e+00	2.170227510669581861e+00	9.441560987532545468e+00	-2.941604625613273072e+00	1.627295147678323950e+00	1.493570862512581421e+00	-2.135418085270542221e+00	1.007847961775711454e+01	-1.308191218089190810e-01	-1.602761723754839052e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.711737944628994867e+00	1.432157974909933795e+00	6.789643084427305908e+00	-2.622579723134255136e+00	3.738725866899544226e+00	3.318292386006922889e+00	-1.190033171641633247e+00	2.534935649181650152e+00	-9.198627600032788232e-02	-1.174224706307332333e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.573869187159644412e+00	7.447569814323821369e+00	3.680096150300883107e+00	-3.434838380606563657e+00	3.278642677428288188e+00	3.696170996388266072e+00	-1.237458190629570742e+00	9.700266116910126968e+00	-8.660318829095040027e-02	-2.774953928716639595e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.226863235904215088e+00	3.973593015420010754e+00	1.617357335105105598e+00	-1.509455494529888995e+02	4.924934432450083222e+00	4.651221898858294068e+00	-3.051784401420234438e-01	9.655498192253304524e+00	-3.418445468093286345e-03	-4.647216704901224738e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.813749245669106003e+00	7.707572767697217664e+00	2.331685380651056239e+00	-1.325980318598876195e+01	9.579126456979413007e+00	9.848485956414295472e+00	-1.959911140969994969e+00	8.132808864689268447e+00	-6.384215956710058704e-01	-5.025584578441061545e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.332632022584782305e+00	1.751203132845980281e+00	2.678819394678753074e+00	-5.579214403703200098e+00	1.272081979746661595e+00	1.253483031090290911e+00	-6.420733211050627665e-01	6.399494511313720047e+00	-1.384462528533618106e-02	-1.548839888714047985e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.788836709623301324e+00	3.770017323452349522e+00	3.596245486672715597e+00	-4.785756372706487127e+00	5.809652871237512173e+00	5.629332400290660843e+00	-1.532927623392172478e+00	6.067679252036035642e+00	-2.313112700817749057e-01	-2.764436915801462114e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.818848574841400501e+00	6.331254661233664649e+00	8.330259987491817952e+00	-2.636016220260806620e+00	2.723981633949864367e+00	2.461808695131341818e+00	-8.527738242171031047e+00	8.796136649371632643e+00	-4.563861405405562621e-01	-1.954424969424074732e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.403697787055767421e+00	7.931440145089850624e+00	6.480873158250380683e+00	-3.032770602040741892e+00	1.004590976885863540e+01	9.405420590314383489e+00	-7.286145804291133565e+00	3.961599753083230979e+00	-2.440378357792233888e-01	-8.453483536115777852e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.407560034935238402e-01	4.243971355473845186e+00	5.996297394776221701e+00	-3.094592649553934649e+00	2.010425425165209390e+00	2.233664373652637813e+00	-5.653420953494880941e+00	5.041215791838708604e+00	-4.247013355548699964e-01	-1.625297449003565653e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.930152469728600551e+00	6.959839221022241063e+00	2.373897219887564969e+00	-1.238546028311857299e+02	5.233388912401826687e+00	4.861564607769910396e+00	-1.020225008039320896e-01	6.795693419068534524e+00	1.187885075207767600e-02	-4.588227957115556421e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.489070628416142128e+00	9.466384406493382642e+00	9.262254322372186266e+00	-2.653749919540122626e+00	7.713597922809825924e+00	7.378541007842729371e+00	-1.557091182044685773e+01	4.139544155369611289e+00	-2.527767779156052663e-01	-1.369155440504943533e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.823699201057959129e+00	6.591183732773946424e+00	7.527754344588331037e+00	-2.370835153069907442e+00	7.494398056684662635e+00	7.282475737329257903e+00	-5.740289591909276012e+00	5.165215718357865526e+00	-2.388019531191457601e-01	-1.355568857335422317e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.997675768704465504e+00	2.877284013255183570e+00	1.329350623404749410e+00	8.195586823262804188e+00	4.436873355064625102e+00	4.816553413501473813e+00	7.532962127017285292e-01	3.727354858770956181e+00	1.483767145358660944e-01	-1.653532125857408630e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.761637686041364503e+00	1.797284172896266963e+00	7.342077200232352219e+00	-2.960543731690306934e+00	3.952504062831742715e+00	3.627518166522941456e+00	-3.495320857337298914e+00	6.113565853786684379e+00	-2.563414383139214769e-01	-2.343764648619911295e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.421343397654071694e+00	8.737790050253767760e+00	5.735397459503661644e+00	-2.924762006160938732e+00	4.719172476109289249e+00	4.200362038083025773e+00	-3.064079114283726035e+00	8.765837240047821055e+00	-3.027608368004799377e-01	-2.453744269353955509e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.805583869961505883e+00	9.651314980827607748e-01	1.539732756076509279e+00	1.298608249613042176e+01	3.355688545021784819e+00	3.726643398183892231e+00	7.891838067350317454e-01	2.870997254960804046e+00	1.398552520835763258e-01	-4.862209708415156761e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.002778627336809336e+01	8.819524388695789696e+00	5.166353775545072580e+00	-3.293904819217741586e+00	2.898796413590061238e+00	2.559699861437899848e+00	-6.969762480522307957e-01	9.380816160875259158e+00	-9.630636177920551266e-02	-2.253467838526160616e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.084951608556867342e+00	5.487369292557724876e+00	5.276210477358002748e+00	-3.452873353241470156e+00	5.126357918207908426e+00	5.687908156225617518e+00	-2.560439577953967927e+00	6.863665153635452043e+00	-1.821841919190426984e-01	-2.513504240492090869e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.539758362108679890e+00	9.597961682999169852e+00	2.284298872098211586e+00	-1.034559170290312125e+01	3.449811037497036104e+00	3.052642333602762381e+00	-4.913643847066878623e-01	8.167194758019624246e+00	-2.893438256631203701e-02	-3.177065538466746553e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.368640905151970344e+00	8.020577743078247224e+00	9.443531995114140543e+00	-2.379518120908123535e+00	3.619241650842855762e+00	3.765479085065045251e+00	-3.119656619167640255e+00	6.277091874186137233e+00	-1.480660769916604669e-01	-2.007033536510721472e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.562086736512515728e+00	9.901441029408728056e+00	8.801341728977066126e+00	-2.577489345639251361e+00	6.591297673338576857e+00	6.826544540327756927e+00	-6.842599439878356726e+00	7.852956115173001628e+00	-3.349435817693361961e-01	-2.063966832946835694e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.353714578938195245e+00	4.425601566779182150e+00	7.285251166843192294e+00	-2.957601205955898482e+00	9.890754167083677828e+00	9.670614893715288929e+00	-5.372684218146115853e+00	1.117671294216411093e+00	-6.525215450773283465e-02	-3.778935178490914204e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.852085849758692948e+00	8.078179723311299298e+00	4.718120685713641294e+00	-3.240763042699574825e+00	5.972580319356850964e+00	6.935078703688761337e+00	-1.178832987767263241e+01	7.959058014534060810e+00	-7.145579687020073845e-01	-2.467410767244528902e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.909498926883796077e+00	4.621713190222358492e+00	4.622181332813320331e+00	-3.604198345742516185e+00	1.742682694937879750e+00	1.353346044464140752e+00	-1.714227957846998329e+00	1.595079948561214822e+00	-1.114401880120119287e-01	-1.150566284756926905e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.225361553587338559e+00	5.366410382668418855e+00	6.819738803626580470e+00	-2.985831958648690776e+00	2.158143325397412937e+00	1.841245817069128599e+00	-6.294640346377934570e+00	8.649862621065985024e+00	-5.609409412228477665e-01	-1.564642021565312291e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.734807816977770756e+00	6.650958113467165589e+00	5.582413645206110608e+00	-2.781851391771522852e+00	9.747012768011412476e+00	9.712621357270100120e+00	-9.778655155833961388e+00	1.017712481498210053e+01	-6.360909995642308745e-01	-2.292305098479182845e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.883832476390662869e+00	8.743164890732028738e+00	1.527409282770495702e+00	7.262774555911208907e+00	3.858128858544530804e+00	4.583595368133805081e+00	2.132125700375812338e-01	3.357180380187644975e+00	8.053689412843932638e-02	-7.724013396263774922e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.946680430759750724e+00	9.856048409609261540e+00	5.653382849229349638e+00	-3.111671797280068930e+00	1.585697494385245543e+00	1.537057194148972350e+00	-1.881903134729162153e+00	3.169165629424106179e+00	-1.867041285898675684e-01	-1.365749233472756785e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.207267636452824533e+00	8.050992140473386627e+00	8.400873738167570437e+00	-2.609279214182110618e+00	6.870231132624422976e+00	6.221966744968186802e+00	-4.473659400443768419e+00	7.891046283932718453e+00	-2.561134345994801609e-01	-2.222432751992020172e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.029739711289505699e+00	4.724808061359223821e+00	5.154460886533256847e+00	-3.278408836558728279e+00	6.985473595360250698e+00	6.833683682741281906e+00	-4.747893690729711125e+00	3.125060948553765705e+00	-2.608438919465545514e-01	-1.387138701780049832e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.837594915788289818e+00	4.908974655214882077e+00	1.224394416902363725e+00	5.614299058225453720e+00	6.608209904857839767e+00	6.782338207255084406e+00	7.383166533510425733e-01	9.225926699298586442e+00	3.088395480484659172e-01	-1.921718445535193780e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.028643502492572637e+00	7.405514773871189504e+00	8.631990224508397702e+00	-2.824115405388917921e+00	3.278114666587221393e+00	3.281284816402064486e+00	-3.610335268741323489e+00	1.906830852062503689e+00	-1.012060906128124937e-01	-9.940067257658260491e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.451369915434935098e+00	2.981016588218601271e+00	3.041181495560870474e+00	-6.745535458075086588e+00	1.475592370328454805e+00	1.395164618236301335e+00	-3.878048272002054819e-01	2.035058134396496410e+00	-1.386551526023258041e-01	-1.021882503845061851e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.462406991977054815e+00	1.790010053623031894e+00	3.480183801322984216e+00	-4.939643222077710227e+00	1.017129933431206368e+01	9.612986578826461681e+00	-1.629456154772697785e+00	1.005995989947048486e+01	-1.665716972848244048e-01	-3.393710354650749217e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.605809947961849282e+00	4.034403728075130147e+00	2.759773582633516131e+00	-1.034717627180418731e+01	2.915726394555861578e+00	3.016639011073634968e+00	-1.007459988969063858e+00	6.661351442038093928e+00	-4.129320495953778813e-01	-2.863282221683457696e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.971277389406395741e+00	3.943190351836512786e+00	4.039467910449874744e+00	-4.129644546119379811e+00	6.812563429022849171e+00	7.280799000436255497e+00	-1.841993159515588729e+00	7.933718050619505746e+00	-1.328194689892185643e-01	-2.736958004203603245e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.018450012094429979e+00	3.868726424202602043e+00	8.165888812949422260e+00	-2.513900313938334907e+00	7.320750245282033219e+00	7.461247574089519219e+00	-5.665761554376343767e+00	4.234337229462237673e+00	-2.004438136372794221e-01	-1.341428910125306073e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.556120040140279936e+00	2.802915208189239671e+00	5.690174094579634634e+00	-3.119807220096755707e+00	5.902419396251750605e+00	6.405388946301093789e+00	-8.652482952086005596e+00	6.860589057315988448e+00	-5.062971728012837236e-01	-2.029857784955204192e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.134967527072890947e+00	1.500532268086776533e+00	2.844413913335262833e+00	-6.884694071682517347e+00	3.821321480116800728e+00	3.718644180549622646e+00	-3.837202528529691570e+00	6.583654115347044034e+00	-8.188605289028941803e-01	-2.837044231871794775e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.674096495765693859e+00	1.052221898145978329e+00	9.075846215249022464e+00	-2.659442631347918251e+00	3.760810020250067165e+00	3.192229633208533812e+00	-2.687125675574588701e+00	6.440923281707942927e+00	-1.782568935408986588e-01	-2.025585466117778566e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.271294473545915515e+00	9.699690923601565373e+00	9.351441543257729805e+00	-2.418791640389366560e+00	5.989620426188956515e+00	6.575275614988594697e+00	-6.334304989923889906e+00	6.825782641456434874e+00	-2.821554680403492998e-01	-1.891596081865388301e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.602352105751009503e+00	4.436688197675428214e+00	9.252656107878829417e+00	-2.919285575047006365e+00	8.829264586058201303e+00	8.697390759498190960e+00	-7.779782362001724572e+00	6.343624345121996022e+00	-2.687779027684784050e-01	-1.713262332511591879e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.997371746117754476e+00	4.729286573331386023e+00	3.312840792547075530e+00	-5.554508628925758806e+00	9.363136397987428694e+00	9.312230315039641937e+00	-1.228765135490189842e+00	4.749852537120130336e+00	-1.282545788139442533e-01	-2.023986487814440682e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.589367244870714790e+00	6.737456384076528693e+00	5.203781633094973103e+00	-3.084623729698313443e+00	2.397034395266605333e+00	1.605192602207774266e+00	-3.723094158891743888e+00	3.189893415710971514e+00	-2.944268819781949986e-01	-1.280279501363127181e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.409371492364607015e+00	2.949831027382475934e+00	1.005707209238210531e+01	-2.543481871981832398e+00	2.239232646668883664e+00	2.499601448291399297e+00	-4.205427427818330344e+00	7.630914151495788111e+00	-2.961598541190340050e-01	-1.748168044319149850e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.858785273851183195e+00	9.286426817769825703e+00	8.220225051451670595e+00	-2.615891371197871074e+00	9.913770322969545745e+00	9.364968799894604956e+00	-2.748414222852222011e+01	2.564517749076828057e+00	-1.886219445818739238e-01	-9.950907261897047329e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.128565295394405865e+00	8.292912165625301313e+00	1.603064050339433999e+00	3.519985073942087261e+00	7.467104629960365614e+00	7.084048705345271202e+00	5.805205524069390055e-01	7.340951536845321534e+00	7.267210733013085289e-02	5.363989400336686586e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.779144039224902052e+00	1.711696455804940342e+00	1.521524576470415280e+00	7.866607911280845578e+00	9.155677627836070087e+00	8.621257134929370736e+00	4.543898925680271428e-01	2.845241443823836480e+00	9.192964134867631643e-02	3.954192332623172490e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.724578164523550061e+00	4.720825145262819156e+00	5.539276147211417367e+00	-3.350973020425327853e+00	2.891887521005653827e+00	2.760466314400303656e+00	-1.981110563785024370e+00	6.618515048965326386e+00	-2.949180143913947560e-01	-1.907288957614904579e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.031532803275049925e+00	8.884044750315718275e+00	9.277676824905121578e+00	-2.583919580213740463e+00	6.250846747223305577e+00	6.232640212741022090e+00	-2.867502635920501675e+01	7.674212751978394920e+00	-4.136167264683364153e-01	-2.236178732956966009e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.844331752416190628e+00	9.586750494875467155e+00	6.028027059627193651e+00	-2.851738749159778763e+00	7.096284953382856031e+00	7.244337068285170211e+00	-7.145709506788241683e+00	2.711994490489459064e+00	-2.228695931202195057e-01	-9.536505387480306295e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.731009133022893387e+00	5.210230976374261580e+00	5.861844699625637034e+00	-2.954446134157842518e+00	7.208458810763612057e+00	7.017406843499996327e+00	-6.905566867026394107e+00	1.124731939771236755e+00	-1.273614655345110813e-01	-4.407540705867022957e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.865365128721054866e+00	6.508665725508143929e+00	2.155514170996940315e+00	7.682013009660690273e+01	4.554126081703201656e+00	4.273897705961351434e+00	5.582453226055149320e-02	2.868813234390872324e+00	1.679495356930220222e-03	-5.371549072922692680e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.871882995340960143e+00	2.359107963618999548e+00	7.163911355365887523e+00	-2.825601665542683882e+00	9.518558533127822185e-01	9.018410553562483667e-01	-1.222045796636634929e+00	6.440755002969507537e+00	-1.030787546304748475e-01	-1.208893877114661120e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.505395009035884968e+00	9.482494401877842094e+00	8.291416777897572032e+00	-2.569578526888483871e+00	6.644954565160178461e+00	6.566745972655112951e+00	-4.454962667813438415e+00	9.141611257555211978e+00	-2.563607634732441021e-01	-2.213699473405239093e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.107682527229674641e+00	2.773911650085259417e+00	4.837437781771184220e+00	-3.366775964433346147e+00	3.426113184031696068e+00	3.558388444083366409e+00	-1.335856644925603298e+00	1.722238888568817350e+00	-9.704712693741163188e-02	-9.530324197477502146e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.151876261225795783e+00	9.684436704348174274e+00	8.172573639803934142e+00	-2.447392398144686787e+00	5.226501184398730793e+00	5.208721718910121368e+00	-1.411968719642341519e+01	7.519892796724755968e+00	-4.402915276590688154e-01	-2.252262809197788318e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.834790983892931493e+00	6.761753774760697056e+00	9.715094438221116846e+00	-2.376983159591265160e+00	9.512235650048152635e+00	9.750722208479047026e+00	-1.018996741963671759e+01	4.121153057594756142e+00	-1.905198321550406193e-01	-1.080418869248793490e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.870086719353237115e+00	6.284931659467545728e+00	3.137885583925773325e+00	-7.020499360301099223e+00	4.540979329270384390e+00	4.836207030138477414e+00	-6.186252971571056802e-01	5.348129197501763521e+00	-6.030085183058125908e-02	-2.798941410573797306e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.094246438876740335e+00	5.223182369770306366e+00	6.424421592011365867e+00	-3.135186011345743928e+00	8.490932518825877295e+00	8.254850325305513437e+00	-5.270505051328984614e+00	9.861999203774727718e+00	-4.270753716965045577e-01	-2.493437502375739356e+00
