G	c	dx1dt	d2x1dt2	dx2dt	Fc	W	d1	Fg	m1	d2
1.000000000000000000e+00	1.000000000000000000e+00	9.478118476593019537e+00	2.109551251095068025e+00	9.772018949140019117e+00	1.922805092706802776e+00	9.893939658204942589e+00	6.372927292264275678e+00	4.072247026533984404e-01	1.956877686441700070e-01	3.538570245109637913e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.649182951827773636e+00	1.701857801333103826e+00	6.475869389270172860e+00	3.444872545865036884e+00	2.425908184874017159e+00	2.469146211796734658e+00	2.564790854281623123e+00	5.434129620849592612e+00	-9.465502463622675611e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.178969447268887194e+00	7.377040224099649102e+00	4.096536051455012206e+00	3.456293365322150812e+00	9.899226362030823623e+00	4.470520744626269583e+00	1.336322135907039632e+00	2.811667549695876511e-01	4.593827940990294678e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.691569558446711863e+00	3.928921932020773777e+00	2.021988637647971654e+00	4.854713953562329820e+00	9.722959019839011674e+00	6.497147888829378992e+00	3.431982479170277323e+00	2.641094118465404872e+00	2.912598963934375451e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.884131538939635364e+00	7.477543912866057241e+00	2.349970569695467582e+00	9.869076866323286623e+00	8.166054472315293467e+00	9.743140505097400705e+00	8.992264777697833722e+00	1.394536797737890765e+01	1.228001696526291653e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.174343641147905792e+00	1.565889181642639016e+00	2.958373628329195704e+00	1.559562440025871632e+00	7.035938634977831896e+00	7.551034213319504751e+00	6.420280772046993434e-01	9.306591338018301851e-01	3.752100478652765414e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.854245001175486074e+00	3.885364455943835171e+00	3.246683984671156598e+00	5.573262644182219283e+00	6.202029710236812932e+00	9.303286466234022001e+00	4.978696252134502842e+00	1.133578457677931617e+01	2.712479679339864225e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.090917788674637734e+00	5.904135757290262632e+00	8.611161309367950878e+00	2.507795926248935992e+00	8.708079609954953781e+00	7.831466205963685923e+00	1.438065353404172075e+00	7.950712445952310414e-01	6.116006541341043601e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.487085677362109060e+00	8.068331178004417126e+00	6.083361513506673646e+00	9.656491713063481086e+00	3.606604408746250545e+00	6.293640818670924730e+00	9.157600740367076497e+00	1.912788531546554793e+01	4.424574078391684678e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.300679378728513358e+00	3.924290283219419084e+00	5.782646455939190133e+00	2.093436714541545562e+00	5.143020638828236457e+00	2.669049316576901365e+00	1.472997586840073536e-01	-1.467709010548139681e-01	6.356206898172118969e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.149581020210854732e+00	6.610585361345379773e+00	1.965173841726933546e+00	4.633286344074489804e+00	6.621549862048484947e+00	7.026650744069026899e+00	3.693069887208398239e+00	2.597892154180332369e+00	7.293191086700795411e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.306712395334814314e+00	9.041205129460808010e+00	8.835804905966952560e+00	7.668099354907769616e+00	4.729303402660930189e+00	6.573760219994678522e+00	6.970598466988962905e+00	8.314512178022512856e+00	-2.665451712554486319e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.933432776378451123e+00	6.485321168398919589e+00	7.498230589836640370e+00	7.370031944804360968e+00	4.838068708426053632e+00	6.475369607558009832e+00	6.599668411441879101e+00	9.440510159348752595e+00	-1.068144935835685788e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.770937854771499786e+00	3.089775253690486778e+00	1.555177976732159406e+00	4.807599176433798860e+00	3.954523664965116758e+00	5.395753315315135801e+00	4.053923139348620808e+00	8.523270136527875351e+00	4.512454961197889247e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.690020056266040349e+00	1.192338258827311037e+00	7.412356458452749486e+00	4.114669317660924364e+00	6.066526058158472345e+00	5.699840936677841086e+00	3.066605068628890152e+00	9.974834002324076465e+00	3.156235452604919667e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.045291727178282670e+00	8.889638484300226295e+00	5.867192299448443116e+00	4.635055547110482621e+00	8.655621457396071250e+00	3.996935841402839529e+00	2.438930036162076487e+00	7.037638193635298300e-01	2.048535799170442928e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.623438762613683473e+00	1.162341566709133245e+00	1.731014895573265377e+00	3.386389676954043804e+00	2.771692160697955654e+00	5.651273862858180230e+00	2.888118282415464311e+00	1.641907861904136112e+01	-1.404403494923189555e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.709042787723511481e+00	8.869953572218989279e+00	5.102382934122873692e+00	2.923734849182656248e+00	9.334307162654047474e+00	2.833364383616495008e+00	-5.332833147844320276e-01	-1.051130663954569083e-01	-1.058012858818158008e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.973397357784760331e+00	5.788628917392856899e+00	5.317169157448417671e+00	5.380965135719720571e+00	7.263813218399719496e+00	8.226325563931613516e+00	4.443384556934722340e+00	4.826428581866353262e+00	1.837964291444031395e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.418288724225348574e+00	9.481942868631582755e+00	2.531947453252829217e+00	3.383360168324601958e+00	8.388466319592133402e+00	2.656839190196557787e+00	2.522777829797816507e-01	1.475181652657937270e-01	3.103026675150081459e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.112886065014794923e+00	8.238391674951108357e+00	9.495474754192423816e+00	3.560243248898201429e+00	6.014814980859831017e+00	1.842136608730695624e+00	2.739528800122280061e-01	-4.277206251749189614e-02	4.778084902258570743e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.252780168036926156e+00	9.993152190155255354e+00	8.570451434264816371e+00	6.871424168906306917e+00	8.031189469257068225e+00	4.954098702183094893e+00	5.332647008367160879e+00	2.219051768933130830e+00	1.149560964505358107e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.268125556832904621e+00	4.133138501435062118e+00	7.051628659807431809e+00	9.782746435467391422e+00	1.163343867764164319e+00	7.015986011603334127e+00	9.492602761604182149e+00	1.348778161930891599e+02	-1.974663701993220888e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.840722187834764156e+00	7.885240314152241581e+00	5.094091993609248803e+00	6.410807881234710237e+00	8.301486565220720593e+00	5.008524900273246594e+00	4.644759413076870125e+00	2.111279821644664878e+00	2.272429488250655716e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.747928467337648506e+00	4.618806410878724122e+00	4.642210861973163460e+00	1.649590869803693183e+00	1.269967589297468002e+00	3.442115849937771976e+00	1.305898394169137777e+00	1.197505665775361328e+00	4.750562923478479638e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.362619259319463927e+00	5.332765798175488570e+00	6.924612758823396774e+00	1.697563305908542874e+00	8.977154614870523019e+00	6.077851149769767147e+00	2.202107415974079163e-01	2.106492204861018513e-03	1.445379776154784679e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.951828097400093220e+00	6.639361782015544833e+00	5.842829099591681619e+00	9.557548969737696964e+00	9.949218931017350442e+00	4.206701910290466806e+00	7.134214792888150747e+00	4.117525273395324703e+00	8.605632654331571985e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.547149706318297291e+00	8.864162346216962973e+00	1.432551937000497988e+00	3.691563209483936348e+00	3.606956109957915935e+00	9.479902103674465508e+00	3.328245273717789665e+00	3.593345159348289020e+00	1.287297920018341868e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.453541531116269159e+00	9.772344024667043882e+00	5.646916080745175037e+00	1.930905591544034516e+00	2.873534628766989840e+00	9.358014988210157981e+00	1.520047855529647274e+00	9.657471507858268467e-01	1.141158499545436911e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.415273058516898885e+00	7.951586733856511380e+00	8.240854280281810773e+00	6.440829230665651828e+00	8.004143051871144721e+00	5.574426436937645946e+00	4.956213294157021387e+00	2.891861876575209322e+00	-1.729335775179548229e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.235471073209143178e+00	4.769976598706915816e+00	5.121140742662714018e+00	6.614301182710057070e+00	3.176717792403148444e+00	3.934351419135476480e+00	5.813509189234368435e+00	9.590727242970540800e+00	-5.532954124872336843e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.506650439617521986e+00	4.847948631483093962e+00	1.450243584203060543e+00	6.760300134570567110e+00	8.748935141591985598e+00	7.588251438193279519e+00	5.663928152464928978e+00	6.796686396084191450e+00	1.686194574294117121e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.924596566525925034e+00	7.638249639277040259e+00	8.089295796743915190e+00	3.379553403017443447e+00	2.028890365543486674e+00	1.311093212475978875e+00	1.947832210802915798e+00	6.619789896371464089e-01	-3.929710468518864130e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.348596573820554756e+00	3.052284545213969746e+00	2.770711506425369564e+00	1.174487755010377832e+00	2.131167503570941424e+00	5.181587722058256240e+00	7.580859457448416716e-01	5.692794513981507265e-01	2.968298181025715632e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.078750965273162166e+00	1.974326100221582836e+00	3.409093429629528327e+00	9.621745482085017898e+00	9.773909355831589707e+00	4.100578723442099616e+00	7.247188642929940805e+00	1.433559362859715769e+01	1.056584015857812420e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.676967104825537458e+00	4.180477006993124967e+00	2.400844877024153501e+00	3.373936169982790556e+00	7.128212314017338791e+00	9.269281007178395981e+00	2.573278165986715660e+00	2.394354715936366951e+00	6.034826071261093716e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.788039146263065149e+00	3.626479787926944809e+00	3.996500022665443019e+00	7.085017012659546864e+00	8.624993393101787476e+00	1.178871983391100775e+00	-6.694810564916999773e-01	-2.113445534205215248e-01	-1.413679414703944648e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.082360062874464290e+00	3.551600538340754731e+00	7.846219234266980536e+00	7.362313176915898261e+00	3.899992223179794770e+00	5.907771591535997402e+00	6.728885492541916591e+00	2.071230108103870293e+01	-3.293207364031988660e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.763104783820140131e+00	3.104760640663513094e+00	5.632527416887440630e+00	6.453978742919870726e+00	7.098831985237504583e+00	7.725366986250012502e+00	5.563441147341281479e+00	1.252803179226869013e+01	6.159115888888035961e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.090095075991034612e+00	1.407415262285597324e+00	2.787404421288198098e+00	3.843056829676283481e+00	6.312329606007143212e+00	5.338011844314560328e+00	2.667825159157718229e+00	6.022889175034089604e+00	1.589487138448100190e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.337241402436720961e+00	1.124065808697758184e+00	8.956635515610146925e+00	3.377179294728043235e+00	6.372928871885686242e+00	1.698164447223967199e+00	-2.076531743504966832e-01	-7.755705100935675333e-02	-1.346070890652216079e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.318250671121389495e+00	9.893653182416603187e+00	8.861524811966321025e+00	6.496208303501927794e+00	7.136604574532201539e+00	9.841419141705243234e+00	5.657841849639202891e+00	4.994294592887907669e+00	4.871195970003604492e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.511160150127989432e+00	4.815075182408764753e+00	8.801707961203375064e+00	8.866173871851366073e+00	6.123164082282634091e+00	5.722842995799408250e+00	7.667167129390307423e+00	1.253863554931047553e+01	2.330507196810723824e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.027254976278452858e+00	4.418352541440860648e+00	3.198160008945673649e+00	9.573887221921577151e+00	4.862143779122670928e+00	6.539295514250488495e+00	8.817289348428747786e+00	2.524218972812567685e+01	-5.264116812007442192e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.718140191473503720e+00	7.094104507637695178e+00	5.063072389854978539e+00	1.877883097830510772e+00	3.502608591095528023e+00	3.131349933603341462e+00	8.516811409416649159e-01	4.723974588725094459e-01	6.526012907416350650e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.331384336093432097e+00	2.924748087581369393e+00	9.765674899090562633e+00	2.404577301512693666e+00	7.963697738623164213e+00	5.375595082520049139e+00	9.930628041098180647e-01	1.747451665175583924e-01	1.789083340273666334e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.045822845838404902e+00	9.587681411404407328e+00	8.044578808072246900e+00	9.568078715996232830e+00	3.097889356347262702e+00	4.873023104899623092e+00	8.973535054947191725e+00	1.399278467625514288e+01	-6.091984153488515241e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.783513929515647689e+00	8.036218612430042540e+00	1.215241442802266869e+00	7.660924081962183330e+00	7.209088504132190600e+00	1.630596891867494902e+00	3.339708966057091111e+00	3.685986951834915870e-01	1.595760709638466945e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.595221906898449227e+00	1.754468730057460402e+00	1.564602465919638474e+00	8.892696491949063642e+00	3.127198253514962278e+00	1.932837249126467594e+00	7.364356824586879569e+00	2.301181740725437308e+01	2.214246070926702559e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.962544444141054445e+00	4.856579605222774099e+00	5.189505905094816463e+00	2.788501694378872298e+00	6.654799025525462319e+00	8.644821197452179362e+00	2.009611027315307830e+00	1.688370662638152719e+00	1.905323240430366383e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.515635009992914339e+00	8.965512233176426093e+00	9.217496412556577923e+00	6.263807840146390582e+00	7.741560514667140680e+00	3.304978909541614218e+00	3.878885009618751489e+00	1.121915461957997628e+00	1.507402629893807910e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.803387791107446514e+00	9.399029312505181366e+00	5.956601525202653846e+00	7.277589994533133932e+00	2.942309095668970365e+00	2.840355253292036863e+00	6.241026200352909115e+00	4.622853421439237387e+00	-5.939137176568440313e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.883933435671261591e+00	5.164068348935888508e+00	5.388649391546626255e+00	7.203765507869699825e+00	1.483491391846437191e+00	5.570439288085887064e+00	6.864785276381209833e+00	3.381018670174631779e+01	1.497206065207372372e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.590373086277360848e+00	6.534191092744453755e+00	1.994869502822360641e+00	4.569373566737983339e+00	2.206107471370083228e+00	7.900194658757833999e+00	4.467198864923400237e+00	1.166878404254208945e+01	6.248484638619786896e-02
1.000000000000000000e+00	1.000000000000000000e+00	6.747218718348647393e+00	2.521316508627176933e+00	6.952047346176566833e+00	1.174061395546237341e+00	6.361000795459656132e+00	1.513728751912467585e+00	-3.038072470581728801e+00	-1.852610807819232985e-01	-5.025718939287571185e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.000484921083478085e+00	9.837599200489032469e+00	8.391354681593265141e+00	6.176377276621983547e+00	8.630428585644018824e+00	6.151096945907071678e+00	4.813154839983750932e+00	2.136777260779453513e+00	5.205571098368770855e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.340597538151182988e+00	3.149498112790563464e+00	4.467250580054313858e+00	3.225877698158871709e+00	1.265876438939962156e+00	2.042540728135036954e+00	2.590703925595814194e+00	4.084378666275784830e+00	-2.782645291192103465e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.074306798017794939e+00	9.530494489696975435e+00	8.032094015635747652e+00	4.943493807711628385e+00	7.534568186223776110e+00	1.446166200069123997e+00	-6.427569185734658408e-01	-1.710802545307990585e-01	-9.865851872144371981e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.460159493528915498e+00	6.873628778335184819e+00	9.603982720669911544e+00	9.588506762326924004e+00	4.024090781332271938e+00	1.573791475360317271e+00	6.879195949837999535e+00	3.459873708325487129e+00	4.009402501471830138e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.958099470948612364e+00	6.545108068995046935e+00	2.930514139130534712e+00	4.673099436035995424e+00	5.366493326230362904e+00	8.548419148777698595e+00	3.931827274787468518e+00	4.521597435137573839e+00	8.846331445048654096e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.122212932974623101e+00	5.639358196712417559e+00	5.623897260122909358e+00	8.572550390473981707e+00	9.397216835606419849e+00	2.009051378170557900e+00	4.048682213277930764e+00	1.338797768131914978e+00	8.861147851167809897e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.001117727143189029e+00	3.100983562961664664e+00	3.521553411130101008e+00	2.631993640453501371e+00	3.957571006353855836e+00	1.455356939235746605e+00	-1.865346460348530910e-01	1.244115031437388885e-01	-4.730472497457384407e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.427561456171027032e+00	2.675408413921950945e+00	8.121234766900947477e+00	7.107206502290547512e+00	5.227760802761737935e+00	4.928008019344512824e+00	5.968764555542631634e+00	1.553140539592073388e+01	-2.752836308632464757e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.717024451718258682e+00	3.045638440386506218e+00	6.304628797393845296e+00	9.859717712471214313e+00	1.171490090391371197e+00	8.477823268110331156e+00	9.657799248023900773e+00	2.425498949867925944e+02	-3.541147232772318132e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.776519983866307051e+00	2.631129989442589689e+00	6.694220903071544271e+00	1.922670336640234900e+00	1.725637149410418347e+00	3.377426248904933370e+00	1.379040329704118717e+00	1.835687333692848089e+00	1.766579070679059060e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.255774928925511125e+00	8.051485893968656882e+00	8.179464161869830718e+00	1.185028090987326088e+00	3.251917963702639192e+00	4.749224691746575466e+00	4.165066238744360438e-01	1.552744625681652113e-01	2.232658829088026309e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.985877472839298274e+00	4.114173074098602889e+00	4.642808640214616922e+00	4.946719480463219298e+00	1.239345294786546203e+00	1.314971521130482879e+00	3.993582226791074774e+00	4.936317181391320474e+00	2.173892532687576318e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.284128345228793711e+00	1.548630992872280565e+00	9.219228098671210958e+00	1.870583893101305017e+00	6.677045781689172621e+00	5.027968795730252793e+00	5.786103756660726516e-01	4.372980728189974076e-01	5.616410704059990877e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.783288655765337793e+00	9.748438421704225476e+00	5.732190641151695409e+00	7.691969244457292021e+00	4.770454061401886214e+00	6.171178832716630147e+00	6.945160488900794959e+00	7.256175053371361372e+00	-1.345372226226320689e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.763835324828711748e+00	8.877108518706570806e+00	2.398555156315592019e+00	9.264901405468126683e+00	5.953299667590931321e+00	6.136284089103751782e+00	8.259439481194281285e+00	8.850475520911711413e+00	2.368083846570474271e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.665620048902727746e+00	9.342992088872529521e+00	7.338782408332717111e+00	4.917924475755986791e+00	2.587065875930575132e+00	3.987323427499578798e+00	4.310181702767947876e+00	3.461906923878221853e+00	-2.020774430872259719e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.216904561183138611e+00	9.968927061350228769e+00	8.143265068197658607e+00	3.356545075508035492e+00	3.687629504009830583e+00	3.736888359157441997e+00	2.370721969080128666e+00	8.276731578126148570e-01	9.671556657491420239e-02
