G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	p	Fc	d2	d1	W	m2	Fg
1.000000000000000000e+00	1.000000000000000000e+00	8.524076099905023796e+00	9.529919473065447733e+00	9.190761447603625456e+00	3.869587400441364622e+00	7.253736839558181160e+00	1.546068434877154907e+01	5.846670934902419070e+00	8.150965649067895669e+00	9.901218835776212757e+00	5.039545475565122246e+01	3.559085910459644175e+00	5.637725235591429396e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.870338742629465756e+00	1.353649766893563200e+00	2.185362329971146877e+00	4.199627751305828660e+00	2.736974219346424153e+00	1.885999963665947465e+00	6.733102077480260128e+00	1.787909635548230458e-01	5.636229595556697447e+00	5.398518286550475498e-01	2.813045106877783752e+00	1.649095655414768302e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.691977688120295031e+00	7.320462531201472167e+00	5.773841954466729653e+00	6.642055982108450607e+00	6.828357230336779438e+00	4.487266781496493273e+00	2.743898145054205706e+00	3.100301654507553462e+00	5.113360789576542054e+00	1.103536078288842681e+01	5.527170414509862795e+00	4.829509640454224240e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.776103446806811093e+00	9.389901459447289156e+00	4.765854393117647803e+00	4.051091608155520163e+00	3.376079793447291699e+00	2.186954688292622073e+00	2.869408487407237196e+00	1.174413596576011853e+00	7.781791278374941889e+00	7.349748585453811378e-01	8.819196150287480052e+00	4.744008691040038173e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.695343515711115856e+00	2.632997481622027625e+00	4.060222369013336774e+00	7.588831479571680028e+00	8.977574273776442126e+00	8.424065916576253699e+00	1.426705513868532949e+00	8.421152417005666635e+00	2.173201695381873133e+00	1.291250377123848807e+02	3.199148815646562838e+00	4.406145940849186360e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.658840126291932116e+00	6.130587746658452630e+00	9.180050060479524987e+00	4.616942864372735933e+00	9.047012092936167704e+00	1.286108425560461299e+01	3.950785255252324379e+00	1.008670985126683561e+01	5.967100957050210930e+00	8.853350906050806657e+01	1.789819698809104631e+00	2.152689420230301565e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.897006058626642400e+00	9.303606559876538284e+00	1.137471523614040025e+00	1.628654565114981745e+00	3.578991169597231625e+00	4.587551826247898035e+00	5.978615090272198174e+00	2.927266845947443796e-01	6.035282403072603330e+00	3.090708511877758857e-01	4.172787579702306182e+00	1.693263498208341034e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.668447298432381931e+00	1.298657668996742176e+00	7.021007070905108449e+00	8.062957452590987728e+00	3.140318227604504298e+00	2.765516582598900985e+00	8.761084574853239104e+00	6.739224228117649540e-01	1.902404461634321420e+00	4.211260167396321918e+00	7.717121946669416310e+00	1.137984366535407759e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.501729758572904139e+00	7.391395327570803531e+00	9.649956440695978799e+00	3.541033347303289780e+00	4.677382631237680499e+00	7.704890722851679641e+00	7.038028252619260350e+00	3.552176793565687163e+00	4.823760189095802176e+00	2.237780956951016975e+01	5.938013302955649664e+00	7.050379659304849156e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.198441965649891472e+00	3.651228423878552842e+00	5.978295805617964476e+00	4.901931070550737957e+00	3.249475607872608585e+00	1.855809130881305835e+00	4.857461345227599203e+00	7.227416992334252388e-01	8.740668371411143056e+00	3.587826299899368188e-01	8.355165947191828479e+00	4.516561465899737726e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.623424929661189342e+00	9.430714730350853614e+00	9.403965126135597430e+00	7.130758671203689225e+00	7.062136560975578625e+00	6.311976511383701194e+00	9.607731465309024443e+00	2.104188003824558617e+00	8.750658423013961240e+00	6.299128218506025334e+00	9.770093293852211147e+00	1.250540272193836842e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.329627191787741580e+00	9.685298173714574688e+00	1.500410000883639627e+00	3.982823748510091022e+00	8.544898335733522643e+00	9.126934744583124370e+00	7.415626797823412275e+00	5.671273888587805567e-01	1.890566473124043245e+00	1.095909553981836915e+01	8.135608015052044450e+00	6.864178672983788942e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.082600039879066500e+00	9.527186891111707467e+00	4.768761416285314247e+00	1.491120756769996891e+00	7.090855198047800734e+00	8.901031734926784011e+00	9.238211435285029083e+00	1.495030948913983693e+00	1.776421340388779191e+00	3.078678636234424459e+01	6.388574745988901071e+00	2.436575021320494017e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.099450167856964811e+00	5.232182884728137751e+00	3.403178103425243073e+00	4.296600582835270465e+00	8.341152666725090370e+00	1.687666367841483961e+01	5.739508252755888940e+00	3.344146954854023690e+00	3.363127049424497805e+00	6.685894234364710087e+01	5.378408719096560375e+00	9.663660127473853834e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.860101786419636305e+00	8.820667066772365672e+00	7.656665243112933616e+00	9.372760218973544610e+00	4.539462568881528881e+00	3.343601633813471086e+00	3.344282649834797727e+00	2.361061188600071414e+00	8.895868903322948995e+00	3.761738756352998259e+00	1.427529753199015206e+00	1.806753738761478800e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.641111973731091744e+00	8.574339765194428864e+00	9.766350979109192920e+00	6.724774560756638486e+00	2.397640046806252645e+00	3.469108673664501374e+00	1.469127188053354072e+00	7.483843313013131215e+00	2.081048790395213732e+00	4.718944037215110399e+01	9.813002143639888430e+00	1.876939673208457293e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.330218500265416992e+00	3.888085877357142284e+00	3.239403755476577995e+00	7.140975298642214142e+00	7.593964031352919086e+00	1.225012811331355422e+01	7.692058312327035630e+00	1.824267237328654589e+00	7.471651037497053949e+00	1.185498214063423461e+01	4.486774506214132430e+00	9.967210841359097628e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.462940365739442861e+00	8.424048605564014025e+00	6.815525244570540764e+00	6.673775142500377733e+00	4.223732243725053515e+00	1.477147324443159881e+00	2.112511441893411668e+00	1.674716008631966124e+00	1.865561680649450604e+00	5.084386245787462677e+00	2.333749335341384068e+00	1.063688396570455197e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.421568848039445498e+00	1.385208006106197764e+00	2.733228214960084390e+00	2.832935319765735205e+00	6.966980966164822320e+00	1.139344422926886580e+01	3.733048615654438240e+00	2.823602295218669678e+00	6.663391404184447531e+00	1.923074393674739824e+01	6.932721390442299736e+00	6.439795701736808553e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.483045263938858493e+00	6.329948446061203882e+00	6.148943168038314866e+00	4.650000588602292595e+00	3.436107115200859763e+00	2.216370118626020957e+00	5.815806323893820462e+00	8.079739823817971844e-01	4.174702764735772398e+00	2.090057734570381687e+00	3.590920341451607989e+00	2.149579823316562255e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.571036624284810612e+00	3.163730529672230674e+00	5.206333614250433506e+00	7.703875879733814713e+00	1.743998415178383832e+00	6.852301139971685995e-01	6.055537733267519762e+00	2.108901872411585443e-01	8.118080132509433611e+00	2.020816213733352129e-01	6.238314240147325940e+00	3.826889705180637691e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.513347804096694560e+00	2.029693099709402482e+00	9.717953446653664784e+00	1.839032471853295325e+00	9.878542843699255727e+00	2.363526209879135820e+01	6.456241668151124991e+00	1.202659931269158378e+01	3.065134479234749687e+00	3.667052036030339650e+02	6.303634580944196486e+00	5.774129149956318230e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.647208950131886951e+00	1.617719433135423213e+00	6.476132403634451862e+00	3.489723720959279074e+00	2.511498210553814392e+00	5.761926319585883860e+00	2.516103188024281234e+00	5.048933614903866385e+00	6.839727781259550277e+00	1.722406495844883523e+01	5.038236767257583182e+00	8.572216726245757457e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.374646739646962601e+00	7.319535304112311458e+00	4.223098206481803452e+00	3.617981522906169367e+00	9.899248484253512004e+00	2.048922674203262417e+01	4.434927528253584050e+00	6.420998194059330366e+00	3.028625381912168457e+00	1.677176348954724290e+02	8.554245399776288394e+00	1.242158392994525400e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.859078903520712256e+00	4.025960612828055396e+00	2.132215770440673452e+00	4.913084811871486046e+00	9.751031940518876340e+00	9.083284441068590453e+00	6.520507678644222871e+00	9.627466765251849745e-01	7.448827217526712730e+00	5.529783739605633741e+00	3.370380828994544054e+00	3.079170000771926752e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.859905420235571372e+00	7.522498316980942512e+00	2.375543759029041802e+00	9.915108542262611735e+00	8.055602783270192191e+00	3.744575791475213578e+00	9.642547796197950660e+00	3.891404413797624473e-01	8.793622308507076824e+00	5.362228327311060472e-01	5.074344686301057727e+00	4.732208484492598188e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.163061352953518757e+00	1.570280292732896710e+00	2.881016129681612803e+00	1.593749304698848235e+00	6.938071717957082107e+00	1.243924396360566398e+01	7.521173294639528883e+00	1.652194794912951847e+00	2.113509616619778431e+00	3.853440655445292862e+01	5.789952864913767705e+00	3.367259585272199018e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.951205806181552482e+00	3.764590597757254908e+00	3.275115107431111561e+00	5.742194453334364290e+00	6.186074775324081010e+00	7.683384575331288602e+00	9.318939613233327535e+00	8.919612059496689893e-01	8.810577302149003032e+00	3.448162447699653743e+00	6.841541294779038829e+00	9.757801963916122645e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.158285390825461114e+00	5.851138352549070554e+00	8.707158054443016937e+00	2.726515309158117795e+00	8.837565740279933024e+00	4.683314963728062885e+00	7.835511504291635454e+00	1.648735323479871839e+00	6.356068149577922100e+00	4.407067962704368291e+00	8.093504133004035594e+00	2.150335184381128428e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.527257761989395668e+00	8.186877721299163468e+00	6.063408503716528841e+00	9.730168351831036233e+00	3.597146386358426096e+00	4.886126170684539360e+00	6.341457398668798540e+00	1.566227120910869131e+00	2.156466030744794704e+00	1.485715833489963877e+01	4.562110294516598330e+00	1.201117984650324928e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.213305681826652993e+00	3.924578603844360636e+00	5.750633822162177999e+00	1.990539116620350546e+00	5.144109669820183584e+00	1.662152826356050106e+00	2.715462528248726137e+00	1.257363585550955953e+00	4.856131518743350917e+00	1.413632859481301463e+00	6.781836173817016089e+00	8.446066619576125589e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.209646795277340203e+00	6.645917382393925266e+00	2.052635755729773859e+00	4.561070966524571446e+00	6.665512875200519716e+00	1.512634921107549246e+01	7.023793237303325832e+00	1.496923098291202958e+00	2.412827727077488049e+00	3.682936507049826957e+01	2.276919374402859297e+00	5.095614733868022483e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.258290621200824244e+00	9.035676947460146380e+00	8.673084422354051526e+00	7.624234267898640560e+00	4.724442540239741639e+00	3.851866619057930485e+00	6.556825756238066738e+00	1.704715997162366214e+00	7.294206860873826415e+00	3.560984680419488235e+00	9.285052419144966152e+00	1.200138684192426695e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.057863681892117214e+00	6.483826020970668402e+00	7.456393731940603509e+00	7.345423224493216274e+00	4.833536920861973840e+00	8.388817554236286611e+00	6.432804824030670332e+00	3.287998430356245283e+00	7.831534030744042418e+00	1.461319206161270401e+01	4.450293045857111274e+00	1.127172914028150785e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.829227263672998038e+00	3.078529738799385740e+00	1.591282355329705966e+00	4.914500874114041018e+00	3.981529785036512337e+00	3.733350946516715396e+00	5.372908909233025554e+00	3.278103418245581491e-01	1.962795854918467642e+00	1.832164621076925570e+00	7.653759991073235014e+00	6.783140419291754597e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.636049968999069293e+00	1.241626275305044658e+00	7.429344371456501506e+00	4.048615707062811708e+00	6.103907168412797013e+00	8.616233867983954298e+00	5.673516462691828188e+00	3.647971672387494202e+00	5.551685797069622730e+00	2.238763261770350255e+01	1.175668923447053205e+00	1.299208283329882363e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.907331450850172416e+00	8.823634690067674313e+00	5.849554510585407208e+00	4.581741132294399499e+00	8.577341674631082213e+00	1.294217810721883133e+01	4.000922086868281546e+00	6.279548945966373807e+00	8.371313610544786954e+00	3.846194519452549798e+01	2.827384154504731129e+00	3.798979576494795651e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.648049757900934331e+00	1.177693533706964724e+00	1.760701464742315592e+00	3.280271059934195765e+00	2.822344922007589574e+00	1.771460062777334032e+00	5.758099383656966275e+00	1.731250893692250492e-01	9.430547415307875880e+00	-7.185822008069977507e-01	5.382441331763898162e+00	2.399360304612355321e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.754682384962530151e+00	8.805521369210746130e+00	5.141474616773870743e+00	2.824894175879749447e+00	9.385379358910011405e+00	2.297702547131113704e+01	2.697983016955368907e+00	1.403186377888576430e+01	5.632612488822505981e+00	2.293190109542891548e+02	9.020670867537866400e+00	1.242199050736361983e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.032586939438814966e+00	5.644645946934064185e+00	5.449850865635052166e+00	5.364214279767960392e+00	7.229421245929736450e+00	1.441552982589369414e+01	8.253119654243384673e+00	3.130404825327404605e+00	9.531697565795678173e+00	1.885168025634245481e+01	5.785458077825065715e+00	1.221053904529387069e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.393345943628519379e+00	9.497108473018034402e+00	2.489669447891140752e+00	3.444551850445397800e+00	8.369141586178459491e+00	1.999530214675098350e+01	2.715749106540673807e+00	6.176877574536717042e+00	5.763950209263883018e+00	8.398998570158303778e+01	9.318968953114357134e+00	1.526232061209533981e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.152965224971548963e+00	8.202579914929035709e+00	9.414391674862057968e+00	3.619041010669717284e+00	5.972778434983721851e+00	1.382613468565486414e+01	1.890880442702871589e+00	2.436435053066637479e+01	4.556093284280413158e+00	2.919724812845658448e+02	5.355673193812486410e+00	8.566044423720080658e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.468004719895274590e+00	1.003158656461046050e+01	8.685496272954305041e+00	6.932317542273688460e+00	8.106226032434657114e+00	1.289351029573472296e+01	4.899171047318910510e+00	7.408964020073056211e+00	8.699510563018678866e+00	4.468365182784593514e+01	5.431798440945530437e+00	1.191098723430500996e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.249492903947912126e+00	4.132082223558183998e+00	7.139256998411909194e+00	9.748256408694860653e+00	1.212850720323431997e+00	2.731864915751176515e+00	6.890094266685695246e+00	8.793976675028551959e-01	5.460989462475053458e+00	8.620064512078620123e-01	2.021298496499795316e+00	9.444552145643837093e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.800372778053814127e+00	7.865041656140646431e+00	5.199995375896760308e+00	6.435210840771276253e+00	8.185916319412063658e+00	3.659473165783520887e+00	4.875444581387366583e+00	1.250835682679690919e+00	5.202652731734941582e+00	3.201443743548270326e+00	8.264454234347766715e+00	4.816349394531012251e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.856440004462337701e+00	4.617742493582222885e+00	4.662397941625353148e+00	1.636090262853497013e+00	1.424257952547813399e+00	8.524454209206501210e-01	3.553357973651126933e+00	3.549089498886265903e-01	5.457132461338416896e+00	1.501401020710793899e-01	3.179006797916524185e+00	7.283031681917138123e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.473774963381848213e+00	5.366401036838130523e+00	6.799019918754662051e+00	1.580015376882296652e+00	9.005208602500154313e+00	3.195854873860002776e+00	5.975952745059681881e+00	1.243765852890614809e+00	8.602835390265955340e+00	1.778821395015553808e+00	9.015807716457450383e+00	1.151664208496026731e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.909747406745462950e+00	6.634673122801581613e+00	5.856267201776757858e+00	9.533214725779878052e+00	9.889090421974721323e+00	9.622747891920157670e+00	4.102689431187094726e+00	4.653653454814530299e+00	8.526349481108224992e+00	2.137230593511247179e+01	9.201484528583293354e+00	1.733579828129481371e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.542170196910920943e+00	8.907698588556314689e+00	1.671073851193551896e+00	3.668329871221715166e+00	3.591746876852718540e+00	4.146418515744488609e+00	9.294373142514855246e+00	2.173923385442159684e-01	4.611618247947335547e+00	1.185157034967707190e+00	9.485402789863542239e+00	7.792865925188927179e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.604358922288723566e+00	9.800768738359659338e+00	5.594449959356037283e+00	1.896482905815875641e+00	2.841169067248355606e+00	2.330808728928257967e+00	9.352302549997796532e+00	4.937501758526655626e-01	4.018917831474822400e+00	1.450802788005952193e+00	5.682019816774273480e+00	1.812245451269269125e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.464329163141014689e+00	7.905479164533549152e+00	8.221043700873250870e+00	6.385955333635036979e+00	7.851234513314490293e+00	1.676660548603654988e+01	5.584890518811882920e+00	8.274696371980452270e+00	5.399147107897023012e+00	1.025350526521563950e+02	7.053001825139627812e+00	1.922920419267407226e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.176539061876004766e+00	4.756000480964634569e+00	5.124410580607577259e+00	6.602197980198941885e+00	3.215842745367872180e+00	3.426031587773577858e+00	3.997356695788696790e+00	1.508970554992822954e+00	6.128131621109132787e+00	2.754013892008409847e+00	7.973253557460171947e+00	1.110078819221032802e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.537742485137907789e+00	4.860439002639422412e+00	1.450110697086203437e+00	6.857413410760013761e+00	8.716277112165668584e+00	7.763141485388765695e+00	7.546120689015907601e+00	4.921256227668367456e-01	3.059833516807644482e+00	4.961928257698124511e+00	2.239405692730468189e+00	2.757432674894613811e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.897608911204781812e+00	7.649791345523968111e+00	8.163063980154326771e+00	3.392001487413559335e+00	1.868914365189235038e+00	2.777063193601246205e+00	1.363725891413598346e+00	5.704581621600766539e+00	8.173451501311198797e+00	7.841690545303701576e+00	6.432174612798037039e+00	6.359492095504044329e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.239928470972118113e+00	3.246131321796804414e+00	2.756258128045272038e+00	1.179873841419932790e+00	2.151211864807287100e+00	1.068875548771339279e+00	5.181155335152675789e+00	1.930737358729635034e-01	5.398481302108111279e+00	8.202786527124449334e-01	1.257578091605979997e+00	1.795955003500937508e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.243674943202886851e+00	1.919293215607418723e+00	3.392778515123616501e+00	9.792287089773145325e+00	9.815092384297242845e+00	2.025557746369188905e+01	4.030094745677475387e+00	5.509553376596100449e+00	4.029607483686424629e+00	1.118865972226220862e+02	5.373901483137248469e+00	2.171017933308940258e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.603063728800156795e+00	4.198827010996507347e+00	2.489098680117780571e+00	3.376632854747871448e+00	7.094827291332105546e+00	3.050368330404447104e+00	9.296073896003258952e+00	2.482754365624383619e-01	1.976366315568902410e+00	1.296075677379280089e+00	2.344742081560035274e+00	6.594176818038463672e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.845961680751480927e+00	3.595131112325721467e+00	4.038583378006294744e+00	7.089489763472264450e+00	8.618369889434850606e+00	2.127446371767966937e+01	1.125044460924102596e+00	2.544330980243775286e+01	3.108141718540960774e+00	6.888859712757496254e+02	2.654708201274686985e+00	9.181557126898020726e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.991241470109599732e+00	3.701269830355023327e+00	7.898150258721226891e+00	7.377906078495598763e+00	3.847790257599071673e+00	7.838315968249474963e+00	6.004665004678857443e+00	3.378233932582463073e+00	9.596073340697039100e+00	1.132146702068900446e+01	4.251674506421272426e+00	1.251478122530553208e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.693462097315979964e+00	3.057221279955958604e+00	5.679154969854589119e+00	6.575536159293613458e+00	7.115285689514352363e+00	4.912324570212438957e+00	7.665531492015906778e+00	1.221224462701480773e+00	3.799902185377502128e+00	6.081134173588385039e+00	4.854029701248999018e+00	4.305553271851226071e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.098581270685260680e+00	1.472547083327137463e+00	2.826534755364404017e+00	3.808048542698367456e+00	6.293451548391551853e+00	1.687350902923613782e+00	5.257499466657258758e+00	2.915071792357420422e-01	2.476855219536860275e+00	6.290639655089865778e-01	6.577082783978015712e+00	1.384609724196655911e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.230258211869593055e+00	1.161586614254955130e+00	8.904124864485510216e+00	3.476633500532666954e+00	6.463571824163395263e+00	1.345814782049802893e+01	1.797984973915115914e+00	2.248943314319826925e+01	5.175001492080562926e+00	2.340455924627453896e+02	1.665972215097753617e+00	2.422199468696543434e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.268011454345915112e+00	9.829026251186153473e+00	8.911003783734518180e+00	6.317564060449679886e+00	7.079285084846995701e+00	1.318703982164174349e+01	9.757507468709922804e+00	4.040519599534974304e+00	3.811387281596311905e+00	5.649787634626436983e+01	5.575135459717780684e+00	1.307505025968421251e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.534058238681693886e+00	4.849066704824933183e+00	8.743713916262597863e+00	8.778033809920801289e+00	6.140786066313741465e+00	1.177812569169293866e+01	5.612574529895531406e+00	6.095927636066448052e+00	1.290860940245432742e+00	2.156400382500036699e+02	2.643603778910585511e+00	8.763344868191703085e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.956959077525055157e+00	4.441518156744161949e+00	3.234888456389366507e+00	9.583188384598843257e+00	4.841876505612071391e+00	9.690489201299213207e+00	6.441576226242222702e+00	1.586742267832107922e+00	3.892203271105511675e+00	1.564415592926094689e+01	6.169084844154278713e+00	2.339530579218262574e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.738129230999674979e+00	7.271661245753704428e+00	5.074725492184979814e+00	1.914273614021998027e+00	3.520038728169645026e+00	1.453232604664395300e+00	3.213976435360336392e+00	7.515564297987218367e-01	5.926032211972247055e+00	5.585879221279950180e-01	6.724630963426662333e+00	1.099294162410336462e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.229310281984965059e+00	3.022694987691669777e+00	9.800684625995288002e+00	2.386525618952963335e+00	7.926818458634285136e+00	8.308368153155520019e+00	5.419034138829180947e+00	5.121527535676537290e+00	5.883252740013430682e+00	2.897335866738408683e+01	5.983710985959670658e+00	3.048441824983266812e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.029477296956847976e+00	9.552413398563855296e+00	7.833950856854195344e+00	9.417408451830016958e+00	3.037541331597493954e+00	1.515183670316240017e+00	4.901075526930616988e+00	8.686484837730478192e-01	4.149817352746993926e+00	1.803916681921837295e+00	7.692423995639614098e+00	7.581137328670868669e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.799299557930613247e+00	8.070879030496081796e+00	1.115984871226718633e+00	7.737396828035508989e+00	7.333900156347169741e+00	1.591082023927398836e+01	1.636959546806837640e+00	3.952157439052678800e+00	4.971883231496555311e+00	4.939700324173139023e+01	4.060137385637766272e+00	1.340934349776667318e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.562547404933796180e+00	1.857607794497334819e+00	1.629384564859076123e+00	9.015316871204081650e+00	2.999935884219163018e+00	5.010924625763833795e+00	1.817356263279503059e+00	1.361034436561144867e+00	9.591945609670586848e+00	2.979457388384662231e+00	7.995204583515815422e+00	2.341096492184031206e+02
