G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m1	p	Fc	d2	d1	W	m2	Fg
1.000000000000000000e+00	1.000000000000000000e+00	1.178551416668409457e+00	2.992130720075585337e+00	1.303859029888169152e+00	5.945564287527935754e+00	1.308966937387141760e+00	3.824749292688012225e-01	2.484897365219928211e+00	7.014632459413455701e-02	8.231225559018513493e+00	7.526626712673661901e-02	3.243679619514521217e+00	1.151048071379828563e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.732478489723693116e+00	9.878183246667543216e+00	1.559180042139524769e+00	3.588227834480009815e+00	4.531612075073352841e+00	1.100176135295183499e+01	7.352250332185446879e+00	7.759621435452276339e-01	8.359142892504456412e+00	4.061067665004832072e+00	8.253675104119507111e+00	1.440993090315808161e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.497944509141287739e+00	9.490314854603212780e+00	9.162707364795755538e+00	3.760287431086229759e+00	7.270912331221567548e+00	1.544253672777485775e+01	5.816004663862162971e+00	8.105434148129152305e+00	9.814931584044735757e+00	5.099591721930782739e+01	3.517996065796819671e+00	5.626841567243448594e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.914929053850585650e+00	1.363404093749103430e+00	2.257455239756435361e+00	4.168308712513414171e+00	2.745904242290583497e+00	1.988301841699954275e+00	6.722042384848725405e+00	2.240643802420938246e-01	5.516018356778956466e+00	2.404194790196142184e-01	2.730429989416748526e+00	1.658085432526758396e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.649006688809603105e+00	7.345012717754658915e+00	5.790749576792093123e+00	6.590090368007836652e+00	6.780200377436074177e+00	4.471218862222426260e+00	2.778404015409042582e+00	3.121866778503472162e+00	5.099098115667239917e+00	1.097804219859667008e+01	5.540505263749254894e+00	4.808530647464507979e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.647777766686205680e+00	9.334152245170653117e+00	4.704501957345954999e+00	4.001051120379443660e+00	3.329363842526603445e+00	2.215275022765398560e+00	2.908002949739320719e+00	1.194208118654252582e+00	7.784467143490097385e+00	1.345856657812187329e+00	8.790005140680898776e+00	4.668378481738773900e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.743361419487843733e+00	2.627154911724737474e+00	4.121532965377671331e+00	7.591780441828267278e+00	8.980945971009687057e+00	8.386812563391568887e+00	1.379887754089818230e+00	8.398345073277504014e+00	2.195344910999180943e+00	1.285148174691102270e+02	3.167075196449891994e+00	4.510595780257990128e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.722233684701656387e+00	6.101441831916686098e+00	9.095778387050506453e+00	4.634801574812615677e+00	9.072432515096814143e+00	1.295796569941269460e+01	3.897262018876658018e+00	1.008185904935053578e+01	5.929789196132853490e+00	8.830242821379286511e+01	1.714832916462871282e+00	2.251315548777992248e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.894180744782930859e+00	9.242929115263267548e+00	1.185310854123672986e+00	1.612748690365848336e+00	3.676957491358654462e+00	4.493936893915064346e+00	6.041118573770186018e+00	2.939498048101329419e-01	5.910139160380016854e+00	9.280338181124360153e-01	4.212603926189205872e+00	1.658601693986815917e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.621020644779410436e+00	1.304859208471634391e+00	6.966796783463580667e+00	8.051640152171465559e+00	3.073206970346877842e+00	2.784245686911569262e+00	8.725931314102249203e+00	7.377825040883284613e-01	1.802684098213263253e+00	4.576456068387612319e+00	7.722209356042733397e+00	1.128056460372341832e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.504576746422732647e+00	7.274248575828696772e+00	9.680531017412809192e+00	3.572348690698197604e+00	4.707384263977086647e+00	7.649227896676142890e+00	6.991486618678659504e+00	3.525789262913505251e+00	4.771448726760527670e+00	2.273309456556264863e+01	5.956417677011429213e+00	6.917430216948980615e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.262513616317438636e+00	3.677503804460518388e+00	6.050577046901822520e+00	4.886160672770053282e+00	3.163283732180992125e+00	1.796413073624237189e+00	4.916298710144714867e+00	7.307031055934849473e-01	8.678163444961324302e+00	6.203283035029659720e-01	8.351909761306552937e+00	4.621691791994827980e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.626641354903261227e+00	9.322206220002698274e+00	9.431765421992796661e+00	7.161169817575535390e+00	7.052447460881377417e+00	6.401378962221593305e+00	9.583291257636595617e+00	2.102044291319045577e+00	8.690068947711161229e+00	6.153568472577833681e+00	9.634483077833001730e+00	1.254690136665618212e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.289610481688938215e+00	9.743460653510574332e+00	1.479503037977942359e+00	3.994064587820899348e+00	8.427423783627851606e+00	9.068178220616134766e+00	7.474712592804111821e+00	5.997522794532702539e-01	1.892034876956942391e+00	1.135354897198973489e+01	8.138085002445786031e+00	6.976447785677801505e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.101832524972954808e+00	9.504953204099630071e+00	4.768255994465308234e+00	1.504954078090194880e+00	7.058584317777951256e+00	9.007893661009269692e+00	9.364922532591382520e+00	1.519318051971694450e+00	1.817221981297136857e+00	3.028637136754350934e+01	6.438670275787149677e+00	2.474216873624072122e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.069934047575687330e+00	5.270198473648513904e+00	3.340076093129196178e+00	4.371106253165115696e+00	8.421867220090190287e+00	1.698347217970385614e+01	5.734959670246292163e+00	3.294433193766232559e+00	3.350022771574679759e+00	6.634627880151671775e+01	5.439056841968903377e+00	9.575868575983740527e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.804598183835611547e+00	8.750730993313927897e+00	7.577700712108843106e+00	9.501256709578253634e+00	4.575740973095392405e+00	3.191774771466342475e+00	3.328131730843464808e+00	2.425542545813786699e+00	8.880150875819508016e+00	3.497975291429930689e+00	1.359121563110095465e+00	1.828050365052832404e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.628711416515850274e+00	8.598309626550477702e+00	9.830984036481428490e+00	6.778894211315714458e+00	2.412656052964121667e+00	3.383102472099648761e+00	1.475047447974537018e+00	7.523635476121108390e+00	2.156240831532007185e+00	4.720405959966885945e+01	9.866904250137555010e+00	1.881218896373873690e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.338865609824294367e+00	3.888276896258488602e+00	3.307582320889692173e+00	7.050948947146500778e+00	7.637338222900480034e+00	1.209866895724785962e+01	7.529914299235216824e+00	1.767595868285055438e+00	7.481758530916021499e+00	1.142685038191842573e+01	4.456312705546247699e+00	9.926611894025116101e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.410702847676184701e+00	8.464269726605829547e+00	6.893884855913435139e+00	6.688862799100994572e+00	4.241369468743555693e+00	1.507192391721293934e+00	2.092511969777434366e+00	1.648751366676448171e+00	1.909261290210175765e+00	5.168063487287691160e+00	2.370440431123653990e+00	1.119663282533867843e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.465504591168895310e+00	1.346249424262548011e+00	2.783707686764122613e+00	2.787819337784100959e+00	7.051762159763577564e+00	1.138960579968061992e+01	3.727754279048820507e+00	2.837172514075065433e+00	6.601232332292129357e+00	1.960627975171403392e+01	6.991677547827119810e+00	6.319246507889980791e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.533155252302045302e+00	6.374191927133206370e+00	6.091906366028230657e+00	4.769723633359052251e+00	3.434976649179749764e+00	2.185367330324845092e+00	5.795917680812333828e+00	7.714286674865549198e-01	4.198782361737387170e+00	1.518766963797855807e+00	3.560432019999979936e+00	2.150883276148045553e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.584844308981955940e+00	3.071424722583883771e+00	5.181087303860546278e+00	7.761216378208172451e+00	1.732156283618351944e+00	6.755498797394986488e-01	6.066824293763851017e+00	1.983283931369224651e-01	8.095139025505600827e+00	-2.267171758556485450e-02	6.275733138034055969e+00	3.848041875649150256e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.540424984812686304e+00	2.086778744472279623e+00	9.750191396694434687e+00	1.911341990703539606e+00	9.932871159793737803e+00	2.368345399326012668e+01	6.398038364852936866e+00	1.202275286647526364e+01	3.109119855853354153e+00	3.669490075060523964e+02	6.266198345679220516e+00	5.730000618414935332e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.694427723579018163e+00	1.692375309540953054e+00	6.471387949843951937e+00	3.508207464370043827e+00	2.401337917346132222e+00	5.830202878418413448e+00	2.494626755196398982e+00	5.040060898433751824e+00	6.752013884781017161e+00	1.733710038108305085e+01	5.012913709240433668e+00	8.510691212136700301e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.273168697955439299e+00	7.256931302265111405e+00	4.138087295987579850e+00	3.485723021867978666e+00	9.904632229030905677e+00	2.046795732916291399e+01	4.420775685018409007e+00	6.401957377923771730e+00	3.118303976633400421e+00	1.680498626982036399e+02	8.522841848273932541e+00	1.228619651893621665e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.742276386210862782e+00	4.058975069676276526e+00	2.027683574820559276e+00	4.888347766004292438e+00	9.792645027900871213e+00	9.187636322611439255e+00	6.557432066057438114e+00	9.415846937402291283e-01	7.417858483546800663e+00	4.647510601417538467e+00	3.383523893180268249e+00	3.101478582091142044e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.878804810975499118e+00	7.529636111094080597e+00	2.360275842361588161e+00	9.823433556176583537e+00	8.138222674480438457e+00	3.829745643320538573e+00	9.730958543660630511e+00	3.077656120442264220e-01	8.869609103517936077e+00	5.250490727156034154e-01	5.032846693851781517e+00	4.659893287578018573e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.153086037758752624e+00	1.584871179316997170e+00	3.028334915017640849e+00	1.602463612372431401e+00	6.932351501191698517e+00	1.240942317218423163e+01	7.546576740000753958e+00	1.651818319250310418e+00	2.149181122144438572e+00	3.851619827563899179e+01	5.838437631273759365e+00	3.355270234473422164e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.960757240757966535e+00	3.839904798694006249e+00	3.258611305189540452e+00	5.668728948841164517e+00	6.189360261691257747e+00	7.686624586525909741e+00	9.301636353856983064e+00	8.952801170980121404e-01	8.805805945636283383e+00	3.109375420020480618e+00	6.980057584103170676e+00	9.817326439304798669e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.097566580236287059e+00	5.860159163620603628e+00	8.669810113466391854e+00	2.621843327225777731e+00	8.791366381108288053e+00	4.610121785732277822e+00	7.855912774240922936e+00	1.691541849492090854e+00	6.344856040568896738e+00	4.961260604371572569e+00	8.053362285824956501e+00	2.204292962638319509e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.455698722975624193e+00	8.111447786036587004e+00	6.043660044153667421e+00	9.738497690545536045e+00	3.599682343963987563e+00	4.917917188027756126e+00	6.329667171571029982e+00	1.567472740259710839e+00	2.145571031535749462e+00	1.445190331339416367e+01	4.558423002384055067e+00	1.209817151460820668e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.309668581992053271e+00	3.866261861876828299e+00	5.699530410124714841e+00	2.019899697989236298e+00	5.212494011586549902e+00	1.706166845127146781e+00	2.723160352451862387e+00	1.190310858924807480e+00	4.841262266319483309e+00	1.654655847848744532e+00	6.810115614388564609e+00	8.988113598778314284e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.184293188583403378e+00	6.627359589842353849e+00	2.034755119052995109e+00	4.631533312974777772e+00	6.570841667719904855e+00	1.509149013576624832e+01	7.004834323012810948e+00	1.462549057540451614e+00	2.446405438140665467e+00	3.607651570981376921e+01	2.359551351432164434e+00	5.008217908699919008e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.326680114920141484e+00	8.969225894680596056e+00	8.739178765823655937e+00	7.642755967442136367e+00	4.705550101785274109e+00	3.910163494275807228e+00	6.611556410361694169e+00	1.724370044983732475e+00	7.299410951248403556e+00	3.684641201320520754e+00	9.393841744480512901e+00	1.194280449124226351e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.969588885383549481e+00	6.535605541267059948e+00	7.507073946638051609e+00	7.345048618244814698e+00	4.854995559453581855e+00	8.447697356356675513e+00	6.421975407865052610e+00	3.284801667730140373e+00	7.819882826554933608e+00	1.420801624854188283e+01	4.449409542735532241e+00	1.137167912333548543e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.799070089488721713e+00	3.091625934967685119e+00	1.612239258586243285e+00	4.807855768518073170e+00	3.976817031359952903e+00	3.789582177691248166e+00	5.404469978274542896e+00	3.676894567310289852e-01	1.957918763178705834e+00	2.835062395991486017e+00	7.565731007941153052e+00	6.922748268694653007e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.676710077007673938e+00	1.227503683027489911e+00	7.377606258661209893e+00	4.116921000910968687e+00	6.076913141211639946e+00	8.633685235981332085e+00	5.750472692806336106e+00	3.681017085435098757e+00	5.551473508484923158e+00	2.282082161502063400e+01	1.186496875669352580e+00	1.383513354303792831e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.935438532087236041e+00	8.825796928704855659e+00	5.883521584235315238e+00	4.580269574701635982e+00	8.655939393311928853e+00	1.280053764554567763e+01	4.006429600140249292e+00	6.270606481179430425e+00	8.338131160335203518e+00	3.857102898989481332e+01	2.832969956309771220e+00	3.847826647773641895e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.658072170068312534e+00	1.192128212331211579e+00	1.732454107764746176e+00	3.381084464002559908e+00	2.805448886478007609e+00	1.877743694529574903e+00	5.672003752784616104e+00	1.927387568610811619e-01	9.430263876042200621e+00	1.138151005535865679e-01	5.376159136566185381e+00	2.425553496901375183e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.718934711417459127e+00	8.869517512803295034e+00	5.127073240263238851e+00	2.842544125401413435e+00	9.409168660727365463e+00	2.289232782178989822e+01	2.765006255248448674e+00	1.407302709978180744e+01	5.624689223066339672e+00	2.290392911062048142e+02	8.906499976894824755e+00	1.233579394649942458e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.980170625082512181e+00	5.766992424811944851e+00	5.366520811495772314e+00	5.348267975078200287e+00	7.197102116490607493e+00	1.437089514263788459e+01	8.245486854014444589e+00	3.116050274148647325e+00	9.555846964242224573e+00	1.870811972599296524e+01	5.734381125924910449e+00	1.225064236282455141e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.444248455563050371e+00	9.458903490064905384e+00	2.504082324076251087e+00	3.405103850645364805e+00	8.413240869625875362e+00	1.988434582409677631e+01	2.677063781277490673e+00	6.182603151113930551e+00	5.817853558125329450e+00	8.444557059995732118e+01	9.366000332279670104e+00	1.514844182634394656e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.052172774904313712e+00	8.193856075886488455e+00	9.516560384299088682e+00	3.589767116128840030e+00	6.019729878231816045e+00	1.360367442430163365e+01	1.767808469756812162e+00	2.442069076436763098e+01	4.557820745266401907e+00	2.919618475047872153e+02	5.353881817333484783e+00	8.682212571018810365e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.392713677511327575e+00	9.983110064198285727e+00	8.649464773162353737e+00	6.914379254866868330e+00	8.018372812411996620e+00	1.278756279717090116e+01	4.923491965048837571e+00	7.482296742150171376e+00	8.634062752837532884e+00	4.430263783328654625e+01	5.409618495635439395e+00	1.192066183239389545e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.288506449435127266e+00	4.155120919809847102e+00	7.016284364057963074e+00	9.720882737830041975e+00	1.134957943340853204e+00	2.667762420623006836e+00	6.925024461000537812e+00	8.973525164296286549e-01	5.438486831807253452e+00	1.748417321741802422e+00	2.074027238488815872e+00	9.379093915453863417e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.785705515815953826e+00	7.898064015390306558e+00	5.157544238068560105e+00	6.430596273076810476e+00	8.363456217958164629e+00	3.751922299319133014e+00	4.936400200838599872e+00	1.302946131768671689e+00	5.243591767832023187e+00	3.714359052659522042e+00	8.225356811662772216e+00	4.757178255155182001e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.755731728118117285e+00	4.628190373863445117e+00	4.702617171547831987e+00	1.694488186543404495e+00	1.361916931689118426e+00	9.427423446957577946e-01	3.491603318219906882e+00	4.262531716268087023e-01	5.407747066253524082e+00	2.537402938789299900e-01	3.228079693036452369e+00	7.458471992919935012e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.411907799558961507e+00	5.314654400685851598e+00	6.862379171770653485e+00	1.687960916760749885e+00	9.009696221344341893e+00	3.178973224650723850e+00	6.031989969360561865e+00	1.202206976152859985e+00	8.623661405069674046e+00	1.699509731619100794e+00	9.091393000238756628e+00	1.067816581641887375e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.934060619141984017e+00	6.651241137989119423e+00	5.910305870339905177e+00	9.570462255877584923e+00	9.923684028977900695e+00	9.744520803736239856e+00	4.128334379150931710e+00	4.652677481246024094e+00	8.488657105467810382e+00	2.140040810067265298e+01	9.194346401208424169e+00	1.728113025629555750e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.495321321051107155e+00	8.868988558304101488e+00	1.553149218315383662e+00	3.675459187226783442e+00	3.647943251343206406e+00	4.094297159452644941e+00	9.398666381513692158e+00	2.240188047962625717e-01	4.627386027139479552e+00	7.795803651858060901e-01	9.485885099760528405e+00	7.848393516043788054e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.445839046629367797e+00	9.853662108112738238e+00	5.610116943984096771e+00	1.829357059465892776e+00	2.886099172671729107e+00	2.490138495208801928e+00	9.301102204452927680e+00	4.974371447858514927e-01	3.991874015746040616e+00	1.287664563289724784e+00	5.669140998230351336e+00	1.791111271741342392e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.466162071393474875e+00	7.920235345356245737e+00	8.262478071795532841e+00	6.397415059095696854e+00	7.883123401414339426e+00	1.667932100351564273e+01	5.525460677314553593e+00	8.316099165318153297e+00	5.420444118355076668e+00	1.021743949244328462e+02	7.094600990224700254e+00	1.918152116045722835e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.220453611049046039e+00	4.764152477073682945e+00	5.135100656982136691e+00	6.604714595245450681e+00	3.280754696109766666e+00	3.454753614212892732e+00	3.941701438727728934e+00	1.497942129664204369e+00	6.161459293737448384e+00	3.326551792843218003e+00	8.011635561133077843e+00	1.114409112133939885e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.527077347345599190e+00	4.801825951940496218e+00	1.470749057416865124e+00	6.834794449712599196e+00	8.784529185294292830e+00	7.750369159042532097e+00	7.632807273272566917e+00	4.956020822653683933e-01	3.141698934437979318e+00	4.977559891733383424e+00	2.184561802513675932e+00	2.625375766923346177e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.871808473955423047e+00	7.635629662508212512e+00	8.078618150248114915e+00	3.413848194288889637e+00	1.928514940575965619e+00	2.845426992073300632e+00	1.333618836152229425e+00	5.723872444336921106e+00	8.143752172222736618e+00	7.933071471062802971e+00	6.403963694590257383e+00	6.429349700719673422e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.263875169636815343e+00	3.141840848203091507e+00	2.821254623762291747e+00	1.141275286651571630e+00	2.126137372164252248e+00	1.200337865555722416e+00	5.276983134354200189e+00	2.144147104257795589e-01	5.386234421285172047e+00	1.834180049040796123e-01	1.301995370704771560e+00	1.583577027931105663e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.217462833823084623e+00	1.991454901762216956e+00	3.328890857545687254e+00	9.687137293461077547e+00	9.821976914647073897e+00	2.017316482279659340e+01	4.030585657162247593e+00	5.553482991448894346e+00	4.000305688319711450e+00	1.117597244763185529e+02	5.478210152479615402e+00	2.178912157354908743e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.669554333226029197e+00	4.192761304785320498e+00	2.480225696625600218e+00	3.249885773855451188e+00	7.060332672069720594e+00	2.945455577563145244e+00	9.286440464349237089e+00	2.621865440077381648e-01	1.957434248411585864e+00	1.525066932811755427e+00	2.398013559029893660e+00	6.482348055369809181e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.880965676876959591e+00	3.585474766467200869e+00	3.966879099771459138e+00	7.083966407170754209e+00	8.620766719835719627e+00	2.128723356223656182e+01	1.106953467455444651e+00	2.544972183052114190e+01	3.145424517924609642e+00	6.885868699578883252e+02	2.647133438205830025e+00	9.270002516702092521e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.956258723279963974e+00	3.664584323706461255e+00	7.812141806448068770e+00	7.356475396488226792e+00	3.920765233209237088e+00	7.790907748645873099e+00	5.978285313222747810e+00	3.394692584551501469e+00	9.552332485839961862e+00	1.108733936009282139e+01	4.286973373138868837e+00	1.253915257149509301e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.795338730418026163e+00	3.091848597184944758e+00	5.660996022930384619e+00	6.491858787862849312e+00	7.085274318261700621e+00	4.939472781466623275e+00	7.660744662432706242e+00	1.219464853940548599e+00	3.756740746808692855e+00	6.439046424230848054e+00	4.898033402136261039e+00	4.433043892472100822e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.048769899141247297e+00	1.381456080183532054e+00	2.842913890350150297e+00	3.811785252542268410e+00	6.348957574798951065e+00	1.657675299543624581e+00	5.360527838151574187e+00	2.942632462109974756e-01	2.523821938266682441e+00	7.057320274725131792e-01	6.604603843613497283e+00	1.308264254623249201e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.345098199558961483e+00	1.171837869522824427e+00	8.899334124021505588e+00	3.434313654175781050e+00	6.431485018104164730e+00	1.338925948065887717e+01	1.768965957572159242e+00	2.248256353989671297e+01	5.150316560204954541e+00	2.342030455591723523e+02	1.668680835954218455e+00	2.397443494892970861e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.363651863826388144e+00	9.892084211943171113e+00	8.908702557416688705e+00	6.367836649039753993e+00	7.148024550232484842e+00	1.314573988686396966e+01	9.753102703513210514e+00	4.004773830431281212e+00	3.760632686721727680e+00	5.602133464522870554e+01	5.541956826544303105e+00	1.299713576708611811e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.561413636256181903e+00	4.853346915763201430e+00	8.830080269507115887e+00	8.801474787461776472e+00	6.182543805299189899e+00	1.168575329117185824e+01	5.652078225784614496e+00	6.072666429304792501e+00	1.327026287686951633e+00	2.156021906852994903e+02	2.642574935749864906e+00	8.779562091734581486e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.946339617082220030e+00	4.462124422394476930e+00	3.153636546744150948e+00	9.518439452135758927e+00	4.860625477354457935e+00	9.656286708786922190e+00	6.530173215155492983e+00	1.557141036965029368e+00	3.909763168611000594e+00	1.536126670801741056e+01	6.159007307998916936e+00	2.331543833695816659e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.666792920409495782e+00	7.119034372463173277e+00	5.062428009883418234e+00	1.954002929124406096e+00	3.482505554365844080e+00	1.451567449441615087e+00	3.133727367283497323e+00	7.843147866412345515e-01	5.901618351773409543e+00	7.216146077353543520e-01	6.733066254481713031e+00	1.095449490399363768e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.237329069912786572e+00	2.969467992877372620e+00	9.865468949709057966e+00	2.393445394235269585e+00	7.930027451934313021e+00	8.368492147154066529e+00	5.351058769244799507e+00	5.142962719454191145e+00	5.964837317595693023e+00	2.884326763091588575e+01	6.005372176600281442e+00	3.063228931122385390e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.035036414325140264e+00	9.551850185366490109e+00	7.949803834330973373e+00	9.496847909374281471e+00	3.041625866268487854e+00	1.550530143452331311e+00	4.875372180390058929e+00	8.494000405777335505e-01	4.207572251811791730e+00	1.273843283232627410e+00	7.646567315219217953e+00	7.403373207488598950e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.765142565916649531e+00	8.075365658206852260e+00	1.245018247263179667e+00	7.622001268943730423e+00	7.226167634568169795e+00	1.584001913369170467e+01	1.670315874803465661e+00	3.929722696724362141e+00	5.034771393280307095e+00	4.947486052764470088e+01	4.015697646411083177e+00	1.345673050836550999e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.608998380637886250e+00	1.800270809721158383e+00	1.593703973977975696e+00	8.941502271797629575e+00	3.100540030318958529e+00	5.111940874571925697e+00	1.953462190680585797e+00	1.389000122623232025e+00	9.692597237837563995e+00	2.882031937836484925e+00	7.887407004892414975e+00	2.331438411704284306e+02
