G	c	dx1dt	d2x1dt2	dx2dt	m2	m1	d2	W	d1	Fc	p	Fg
1.000000000000000000e+00	1.000000000000000000e+00	2.306131381137167757e+00	3.731495447658788045e+00	6.098483947037141917e+00	4.857349444663392468e+00	1.411943916391883658e+00	2.503454681061050291e+00	3.220642371393657388e+00	4.930326658843097398e+00	-3.192404930618139569e-01	8.671056708756204046e+00	1.099007455131521649e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.508077396458197939e+00	9.345200161291145946e+00	9.459600068391155858e+00	7.156998726524049559e+00	1.592366311090453790e+00	1.585147998652597146e+00	7.078674419747626345e+00	9.537914569040051305e+00	-2.171665123152191901e-01	8.718898995308455468e+00	5.677812861116104948e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	1.325077455622543088e+00	1.728138943732067112e+00	8.480213760466259743e+00	7.564443711561045447e+00	-2.780772301567948079e-01	1.918083135858453359e+00	1.178809006313916541e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	8.662336459539364819e-01	2.158930868497282329e+00	7.110556872522931116e+00	9.393969680054629734e+00	-1.463989940014742142e-01	1.766204606587638004e+00	1.165887636660357174e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	1.373595859503349947e+00	6.097150027069755396e+00	8.392042111409683258e+00	5.738885937221330558e+00	-1.977131389118875759e-01	3.295239480579399416e+00	1.709533671604928884e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	1.657032907007353728e+00	1.221408484437142672e+00	4.501637417793033613e+00	3.294965885641230940e+00	-5.301532292980877248e-01	8.860136503985978962e+00	5.770227079537933790e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	1.550100361149683748e+00	2.599027198278964335e+00	2.404079277754977095e+00	1.393439875295757524e+00	-3.432423308678031471e-01	2.267143649453053023e+00	6.642330139902016484e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	1.569821777960983322e+00	6.579157411566608715e+00	7.653706871938834588e+00	7.459719746640113058e+00	-1.738822309448404546e-01	7.435405961310274314e+00	8.407318218195358739e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	1.543398707415835514e+00	6.728369338303631375e-01	4.218569419302033552e+00	2.057595204873527983e+00	-1.611127086529561936e+00	1.974349688772015776e+00	1.808901711490570463e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	1.168186031578779538e+00	1.948640959392705696e+01	7.056555650157621429e+00	3.686633077052966279e+00	-4.896168767227287999e-01	6.694447023078101466e+00	1.344794972836557356e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	1.409527091524293674e+00	1.634172499654911181e+00	3.453750010958437588e+00	5.737421800169186348e+00	-2.464504167183917127e-01	4.207078968797706153e+00	4.287998983659623953e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	1.588192971385625096e+00	2.101498273309859499e+00	1.681498043552232424e+00	6.100437387036292236e+00	-2.046322602757600362e-01	8.063243441056034300e+00	8.220183306047368355e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	9.650414340476896058e-01	1.821375924419649195e+01	9.954750039945924556e+00	6.433462308148532927e+00	-1.902242903131665941e-01	3.131110293770074549e+00	1.282436753026209075e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	1.271978276786281947e+00	2.288609567475694462e+01	2.391258670278506582e+00	2.471136569299120733e+00	-1.833363845430588945e-01	6.763423502040879498e+00	3.241779288995838559e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	1.274309771279405146e+00	4.497556205533321361e+00	9.857661355034201378e+00	4.523802584502621293e+00	-2.914955072123405766e-01	3.074409447342560497e+00	1.941286143299843303e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	1.424832641887554097e+00	3.677306171369995269e+00	9.838407303581101715e+00	6.458919315807210459e+00	-4.273224792510921799e-01	7.387105128553345779e+00	1.275718034583266736e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	1.664168285028690297e+00	9.614287987907914612e-01	8.102040633487309407e+00	9.731560756426821612e+00	-4.583062391730212126e-01	8.887776054055661845e+00	2.877794684489599675e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	8.879978176403339196e-01	1.800759786008362795e+01	6.909932214287501040e+00	7.536688535679299861e+00	-1.503809156311761985e-01	2.191993290467379563e+00	2.550311340704740193e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	1.477586539407657273e+00	5.228985586672978414e+00	6.204188022273414482e+00	9.273221366136400690e+00	-1.416576332390733495e-01	8.781802124628240946e+00	4.714022648585281416e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	1.125501768792197099e+00	1.459266828848687414e+00	8.869771948003423390e+00	7.821633477665600687e+00	-5.576506608447272528e-01	6.338416576472635455e+00	2.382633739846982568e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	1.663484485138654767e+00	2.743869981222639254e+00	3.615456538279133714e+00	6.325070888267616986e+00	-1.069371117689322387e-01	2.180366884245275472e+00	2.186576303839179047e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	1.001863423120312513e+00	1.266916359783988755e+00	5.237906500248103114e+00	2.715837456534998307e+00	-1.792923336006654100e+00	4.838493793742288496e+00	1.559701789172808661e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	1.399387468212225372e+00	5.541430847113108626e+00	6.558297286126775205e+00	6.978671816767043623e+00	-1.056929783991186339e-01	2.431459912508629806e+00	4.057193439699578619e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	1.598886236281175321e+00	1.536425125196410724e+00	4.696438991050873923e+00	6.539165987900105392e+00	-2.186790774812710780e-01	7.262042124529465070e+00	5.099732953949231984e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	1.562010989573352937e+00	4.338598403543527660e+00	4.844715772553706223e+00	6.333449996558639938e+00	-1.156559190190809966e-01	7.787780869844892706e+00	4.016164650732795494e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	1.420376045090964823e+00	4.831388972129039949e+00	3.988538247872420062e+00	5.392244275679462184e+00	-2.113892501736831242e-01	2.097350018587914811e+00	1.895241105118817160e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	1.346725580911838582e+00	1.861185576823363519e+01	6.061965150485963072e+00	5.735849722315372823e+00	-2.566370727824687226e-01	5.544585732211449347e+00	6.162712815864602733e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	1.419794390178227061e+00	2.737885056869291844e+00	8.728159845663622463e+00	3.999172942385535112e+00	-3.860074905457751560e-01	8.405881663466562514e+00	7.227337116658715921e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	1.253317580089778671e+00	8.932423106400214863e+00	2.793429229396792834e+00	5.667855042211201066e+00	-2.650155178410509293e-01	9.517072895256159626e+00	6.941366631141344667e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	1.184490284575984154e+00	4.335512101361791437e+00	9.316904814784900069e+00	2.749337728916342094e+00	-3.741483201589631546e-01	5.611674328152359337e+00	8.212806164014814669e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	1.455798008636728369e+00	5.454363749691276908e+00	7.351187582128305031e+00	8.234916525540754151e+00	-1.173198109493807373e-01	9.572554779388124047e+00	4.207727160188958315e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	1.242438253237722279e+00	3.950080092180147329e+00	8.391627307953200443e+00	2.625166487229926737e+00	-3.703536893209492531e-01	5.826775333512339117e+00	1.878636288315151148e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	1.276901498418241632e+00	4.330428201843315783e+00	6.077243904182246581e+00	1.848303026329017440e+00	-4.359278525015103933e-01	4.460015284124216883e+00	3.979881149893310877e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	1.563232076159182693e+00	2.560371878452048833e+00	8.092168535309207655e+00	4.882339052720232608e+00	-2.598804931166814880e-01	8.549404249404352285e+00	7.459187811531695189e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	1.652652098370861689e+00	8.995740208771648483e+00	1.197288911161017655e+00	6.904414289019775275e+00	-1.120380022285476403e-02	5.439501638914841841e+00	1.418718555154093730e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	1.495081976102902610e+00	8.405112001822793166e-01	8.354637380514551737e+00	4.899743061295201763e+00	-9.941860503496577905e-01	5.224008240206843290e+00	1.581372255896909707e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	9.163830872652511950e-01	2.408306535257648040e+00	1.376865302784680223e+00	3.450157550675783114e+00	-1.608614538815936190e-01	5.515710200485393067e+00	5.667290463436065462e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.980750529938191784e-01	1.104092632143204966e+00	8.939798482879341535e+00	6.024892540799791973e+00	-1.131173244392894350e+00	8.608195973651847410e+00	1.284679103560855573e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	1.655878615677533139e+00	2.363414390924444941e+00	1.003606704243478553e+01	4.117412266812614519e+00	-6.625726896681853884e-01	8.593600116685228940e+00	1.266543326511776790e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	1.316592298152839735e+00	1.942491886243639554e+00	3.600209731043423567e+00	9.370602384105387372e+00	-8.583519008104410764e-02	4.605765288238528044e+00	1.631413594504062914e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	9.658289719837244158e-01	1.417857273516387240e+00	2.879037156834009625e+00	9.288254255705187035e+00	-9.277065665147753160e-02	4.103718227501651938e+00	2.297711476649592299e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	1.544483483211014363e+00	4.272059058057013914e+00	7.893662012380200821e+00	5.481856110029931450e+00	-1.719681250042814080e-01	5.454900596238705823e+00	9.089876797915215079e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	1.527844249280443600e+00	3.530037985013101398e+00	3.271384882526801707e+00	3.972995343209273056e+00	-2.168323221222844543e-01	6.185594427372515192e+00	3.199911473790027827e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	1.545362708115914918e+00	2.915399080537300236e+00	8.754281904524029656e+00	7.746943311480285921e+00	-3.411614424388019207e-01	3.117196068919573904e+00	6.251099203757912193e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	1.245782643793677869e+00	3.086193405048621496e+00	2.001532251758136649e+00	1.282421119294313128e+00	-3.072642169216914243e-01	8.176978782820055969e+00	8.703813226311704065e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	7.150679921459556221e-01	2.909032637821537204e+00	2.185357987505653465e+00	5.294534583174097087e+00	-1.932241385160486935e-01	5.470424769231594375e+00	6.197084270886478174e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	1.644920331506559918e+00	1.661673796017214855e+01	9.829905743443044130e+00	4.029376530871257245e+00	-3.923449217865623839e-01	3.998531643590313767e+00	1.408032654173483778e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	1.221264465836259250e+00	1.600681150602336622e+00	7.042786633194572765e+00	9.321505204756823204e+00	-4.787873684419547970e-01	1.942926501432558295e+00	1.987116791419846962e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	1.578486577823970949e+00	1.110758906531992807e+01	8.679955572284738352e+00	1.146254568845640698e+00	-1.589652054995808639e+00	3.136183101865465339e+00	1.748771154177400433e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	1.543825212839498473e+00	8.692141128424957230e+00	3.893665035546318709e+00	5.986603191139323599e+00	-9.126572293055314200e-02	9.631661049832533905e+00	1.535339772910959022e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	1.547729920838528006e+00	3.589714919851818120e+00	7.173892175417890371e+00	7.663787601356959023e+00	-3.614774191808958204e-01	3.792426400068804160e+00	6.537366504313511406e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	1.329421764904748393e+00	3.053242151026180462e+00	6.354234595323744905e+00	5.341327168287700822e+00	-1.548783115853455961e+00	2.598484200121324417e+00	4.700784565732318399e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	1.271570658471449677e+00	2.866786034653265958e+01	6.495336639096273679e+00	1.726660165019864968e+00	-1.684185775471168967e+01	5.163115504079961227e+00	5.846920736674188213e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	1.507268556534990589e+00	2.994212016396834208e+00	7.136592406129630639e+00	9.746839382328065682e+00	-1.024244936251313826e-01	3.765928576330556332e+00	1.321417960565606187e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	1.607664522209437452e+00	6.127713392080209154e+00	6.182128935159206584e+00	5.591619019276389047e+00	-1.553701755671653140e-01	1.339494871155519240e+00	2.256286921015049529e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	1.645243679571364082e+00	7.077168582048693146e+00	4.928309366811390646e+00	6.495096189050331148e+00	-1.094778011910395310e-01	3.966521225144687524e+00	1.657224614192531220e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	9.967580533806371657e-01	9.425684394083734263e-01	3.602806210052015068e+00	3.190212026631614073e+00	-7.345127895589413924e-01	5.883534932366811354e+00	1.544524327484442905e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	1.089597510598842689e+00	5.767707702833997807e+00	8.002224347646906821e+00	5.356887328167069029e+00	-4.024474125116237477e-01	6.039864361237670565e+00	1.013339905763599003e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	1.637882873494433955e+00	9.334185923187386935e-01	3.084228935757653556e+00	4.911318610412893193e+00	-3.195599307270179934e-01	4.228930665843614989e+00	8.257589429750449739e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	1.600392725688692508e+00	4.329259051394684477e+00	7.263286721594858442e+00	1.754689894898304292e+00	-5.730163249087147914e-01	4.894828583847815828e+00	7.125859273928585935e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	1.657797558766920254e+00	1.465840342321256351e+01	3.072382168946059977e+00	1.945731024682718857e+00	-5.433625721829293820e-01	9.737721354803918317e+00	3.144003845156111865e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	1.167639360631268497e+00	3.397672529532826946e+00	6.644052540192499023e+00	8.548626949285120347e+00	-2.018874741861632349e-01	4.326925712030801563e+00	4.034075664444935150e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	1.518896123026206357e+00	6.333129734442183301e-01	7.673971086617926929e+00	3.141819759708848192e+00	-1.680746930269840123e+00	3.370778424164127429e+00	1.417827790236260554e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	1.549587320308587257e+00	1.621074552778130951e+00	2.988893657051004737e+00	2.710043422018145076e+00	-3.088562182441619286e-01	3.240243991739011786e+00	1.105241341726548754e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	1.555745241776074650e+00	2.971666750663509937e+00	1.563459040235270381e+00	5.491921502113221720e+00	-7.301254350331205789e-02	5.137826940060754133e+00	2.134980960870718647e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	1.407631736810527334e+00	4.632158412937024572e+00	2.071957476683564003e+00	7.964980930506090573e+00	-3.542211778219798990e-02	7.865256382373216226e+00	4.240804826791986670e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.726472970283202457e+00	2.500827409825008729e+00	6.928718187250962224e+00	1.108743608349972654e+00	7.304146269289873983e-01	1.074164373018350638e+01	6.456082781861062436e+00	1.568964338976543749e+00	-1.257773259348624606e+00	2.913669808436192277e+00	9.571176422166193243e-01
