G	c	dx1dt	d2x1dt2	Fc	m2	Fg	m1	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	4.263441967398248877e+00	9.729854619157896067e+00	1.459253036537212722e+00	4.058076333093464605e+00	8.392634173437190981e+00	-1.893101682088701310e+01	9.774651622350266633e-02	-1.020072186958804888e-01	3.770589442908276023e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.130554962037783717e+00	9.553804923821877182e+00	4.770132253204566020e+00	1.488004795339384012e+00	7.038827393454035963e+00	-7.521008959206549882e-01	8.137615321575938920e-02	-6.579017800301183334e-03	2.948405132076230006e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.020386005323471679e+00	5.308885429422792512e+00	3.490396512298240772e+00	4.425230263008266718e+00	8.475397128975496130e+00	-6.637800854079902280e+00	8.075133076553608902e-02	-1.502020051808249275e-02	4.639282240064402374e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.811342744064965871e+00	8.703692300775923485e+00	7.594596040043624541e+00	9.472201152280677050e+00	4.534040816821932829e+00	3.740072756814482258e+00	1.856360952647496121e-01	2.834921297369385335e-02	-1.096155048413142374e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.641157732261509850e+00	8.544723860787096115e+00	9.867304859410387152e+00	6.829742847369007386e+00	2.436546279705495088e+00	5.093341935316535896e+00	7.084575046289802447e-02	9.777670335208116931e-03	-2.612382843534901689e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.321606082489852341e+00	3.857753015001637031e+00	3.332956697127173573e+00	7.154846362905879609e+00	7.588960097204020983e+00	-9.220551243880876768e+00	1.539619420030147734e-01	-2.894765253396308982e-02	9.326706857422893959e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.463105799099039261e+00	8.501230666811782299e+00	6.873059580842231675e+00	6.632721978632038606e+00	4.233948606797307335e+00	2.546248200407259965e+00	8.563234378377189149e-01	2.291668101919328571e-01	-8.285711799829366342e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.455544078312374090e+00	1.341305374528941829e+00	2.854328265258195163e+00	2.806738240006683149e+00	7.059076786126669667e+00	-4.261411874628905139e+00	4.122660090886259288e-01	-9.827474062541119437e-02	1.146433069643623348e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.547248828059612169e+00	6.330649451000815553e+00	6.071895241200947702e+00	4.913806691924012426e+00	3.381515096307099899e+00	2.108907971720249908e+00	3.041296592864677351e-01	5.174563757055900687e-02	-8.194436892840282205e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.647514940377535098e+00	3.084628226841840792e+00	5.233648815696562373e+00	7.762062893194614510e+00	1.659617981384905683e+00	5.160109930401449496e+00	1.676785712447825372e+00	6.995233159438867254e-01	-1.958324325198949367e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.582764220748217099e+00	2.066698465573269861e+00	9.729594224161253635e+00	1.915700911039165621e+00	9.960028506608813004e+00	-3.344141298817122215e-02	1.645539533153477507e-01	3.366097939905776334e-04	8.499459408395789728e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.733229984414460745e+00	1.741561643108849200e+00	6.423739112661296602e+00	3.543359388280841404e+00	2.466987174262124327e+00	2.245123511888354795e+00	2.052397221664644111e-01	1.247075649651706482e-02	2.476749407554044713e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.213378979193810991e+00	7.285127539469535840e+00	4.165733255340832386e+00	3.489095841403292209e+00	9.891482319578939197e+00	-4.862937385410505797e+00	6.437890432352226522e-02	-1.056447749484061387e-02	3.276454847412368920e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.769927315689811653e+00	4.041335253397389415e+00	1.965866122758849643e+00	4.795751797477223022e+00	9.770609794225659783e+00	-1.870918386180612814e+01	2.648794563950257475e-01	-2.754550674971152358e-01	4.649805864869194671e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.831501961047868887e+00	7.535780689871259597e+00	2.390797646706599888e+00	9.884613636545278581e+00	8.152842497265352151e+00	-2.403566365795783710e+01	4.583346374464304929e-01	-5.909708780792307659e-01	3.822347378159541620e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.088743101979433803e+00	1.661365241692262851e+00	2.961915090235837322e+00	1.499095802690450174e+00	6.937828622271837276e+00	-2.055288346898975327e+00	3.096776293027289073e-01	-5.431180953775232439e-02	8.455011157014624690e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.957491470980846415e+00	3.805923631662988527e+00	3.241085438188686219e+00	5.645746453163444478e+00	6.213494224847871727e+00	-5.088001157569523869e+00	1.971165187584329181e-01	-3.538155723906302036e-02	1.198515742853266453e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.049400860407871949e+00	5.877822065013067032e+00	8.576489395235077140e+00	2.679644628839011222e+00	8.657201716522980206e+00	-3.586757844030580983e-02	4.608610530906090963e-01	-4.347497020965736605e-03	2.063201585691315287e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.499382863793615073e+00	8.112588661520383937e+00	6.206945751025084945e+00	9.716787929770717369e+00	3.546722136230276767e+00	3.922765033867379181e+00	7.884621533664391835e-02	6.221807456303359886e-03	-2.887462790072791163e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.353581865829722730e+00	3.892526297345264119e+00	5.619192316588497604e+00	1.982179144518923186e+00	5.163091666495452259e+00	2.016261464830582106e-01	2.507120949932696075e+00	1.681183882266213125e-01	5.738461316939677204e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.080907609351307030e+00	6.596607922837239180e+00	2.033461730547236890e+00	4.680006876206177502e+00	6.582727401127682398e+00	-1.032376700451855811e+01	4.722739120132450619e-02	-1.438081819017246292e-02	5.201134009660531854e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.284189537269574632e+00	8.979937861990197945e+00	8.804386518013034291e+00	7.594890821249347113e+00	4.710838951484308090e+00	3.556476546855495968e+00	1.442779029643060651e-01	1.880415981442238108e-02	-4.636973942802262161e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.883692394868107023e+00	6.604398624596503176e+00	7.562554348429811668e+00	7.274826183197812490e+00	4.882030509788370054e+00	2.600739035465511328e+00	7.995362398397680426e-02	3.217068424654979594e-03	1.322855987427288271e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.780360754119223898e+00	3.044508112277982459e+00	1.656023405356904288e+00	4.819418202750572533e+00	3.986592353687411716e+00	-7.073501508822716666e+00	3.508952774150035370e-01	-1.312262203306134578e-01	3.579859854338192093e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.705247703654721114e+00	1.145650153600505261e+00	7.352999633832376425e+00	4.108815185108188217e+00	6.007235988358520906e+00	7.264694527432207227e-01	5.176348366217538022e-01	1.580139478028773359e-02	1.712066880199704100e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.907279129505013771e+00	8.759044185551136508e+00	5.966446383544361964e+00	4.511186715208353348e+00	8.733988337675453906e+00	-2.126450889831166258e+00	7.647547670730456271e-02	-4.212245086073445124e-03	3.420944490787677372e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.631770507657464897e+00	1.126298920179397145e+00	1.785962383185649260e+00	3.412967002300142827e+00	2.883036127357536671e+00	-2.076210013042942837e+00	1.523073074608538802e+00	-3.534799540087156799e-01	4.423908087471329686e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.796631220915518412e+00	8.905433811700474322e+00	5.136428215097306627e+00	2.873140907915202380e+00	9.341363999093891479e+00	-2.390982062658499885e+00	4.106474438220317907e-02	-2.424861420688548177e-03	1.913961881666824960e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.851449418273240610e+00	5.682224046098469650e+00	5.375550611101877152e+00	5.327882390323273931e+00	7.219911164055449859e+00	-1.827408452248794779e+00	6.879112748673762989e-02	-2.290419430085965241e-03	3.199640257549609124e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.522433798562994767e+00	9.435036908010433265e+00	2.475189310462794001e+00	3.401032904761026376e+00	8.377026453933400063e+00	-8.142662747232414233e+00	3.568563642557211202e-02	-8.455860600235306709e-03	3.020865520054092368e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.023987585832891511e+00	8.223445516906938479e+00	9.461055504952613049e+00	3.612619105119909690e+00	6.013280079147934387e+00	1.343974676946564140e+00	4.522017795775354343e-02	2.247372153174500078e-03	1.233689837742573819e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.376872309031539565e+00	1.000458638247009624e+01	8.718089505827538943e+00	6.975243302623748143e+00	8.073023572190194841e+00	4.892569574826033940e-01	5.738185182020937719e-02	2.046316242706225190e-03	2.500042511085778241e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.268325586715768338e+00	4.134957093450186250e+00	7.093656592820829054e+00	9.701527331846543589e+00	1.261829249668426023e+00	8.148553988382126079e+00	8.711808436626382324e-02	8.216135259235679209e-03	-2.297621671685193823e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.879938391486211335e+00	7.915315984554509576e+00	5.111842624043422489e+00	6.468175556022820238e+00	8.406345525206798897e+00	-4.020227742439792529e+00	4.781143790078626332e-01	-1.629804282107492619e-01	7.100229289628401830e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.697221400276524683e+00	4.623338881568369807e+00	4.697398389068133895e+00	1.723411609681342771e+00	1.377314671369624488e+00	1.226033524190385471e+00	3.678413870126061580e-01	9.307181962000925235e-02	-7.729900292321253419e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.407680808592376875e+00	5.306405706395481481e+00	6.850841869766878034e+00	1.727852724936738804e+00	8.990710507998507239e+00	-5.196747215468211500e-01	1.387161118669166138e+00	-3.084149673572859074e-01	7.032509670260950863e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.956519589518187274e+00	6.635820106233613735e+00	5.907083674789861405e+00	9.564936944506465366e+00	9.937585521537375399e+00	-6.521240425708388244e+00	1.515313447691004345e-01	-2.639885362839893695e-02	1.534508599242007110e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.410903162526991217e+00	8.987454339794847868e+00	1.564008089150444647e+00	3.626229504780914326e+00	3.720673226630725416e+00	-4.898525255435319359e+00	9.485211154758423080e-02	-2.971371759639808777e-02	1.716179038110946076e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.392353558714822803e+00	9.901774446058862367e+00	5.664806230431119971e+00	1.803566054477223624e+00	2.890431747311176913e+00	8.729826706711315554e-01	1.213754675103557723e-01	1.813566578536628116e-02	-1.115619775239405087e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.450617699925160764e+00	8.052463194067437158e+00	8.216373824016304894e+00	6.409961225277149843e+00	7.840004175518226148e+00	3.025213474850871331e-01	6.164750310299954572e-02	-1.250814868742221222e-03	2.081546691278546857e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.162790888705966807e+00	4.732254206913095729e+00	5.086426568351884114e+00	6.711279303860611556e+00	3.189013406833356878e+00	2.384824826200812709e+00	2.045633029202819642e-01	1.618773795780718491e-02	-1.640951884135634364e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.484268243326817505e+00	4.787486195882637574e+00	1.535891032973903281e+00	6.810341580642046644e+00	8.818006900055852526e+00	-3.414827280143286714e+01	2.507282959464978145e-01	-3.521486564519862861e-01	1.040242308967989970e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.865329101668926626e+00	7.564132478938804915e+00	8.050958159508407874e+00	3.450184415730752185e+00	1.939052985373520110e+00	2.572616148246063883e+00	8.789751853223982947e-02	1.199712046098783125e-02	-1.449840604168176617e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.303475368744569707e+00	3.103956847928040386e+00	2.742533629011871810e+00	1.118237232702894879e+00	2.098414488300473391e+00	2.645939946553478306e-01	7.556494990060669270e-01	7.967788286222518557e-02	3.821847237877525894e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.201223884986241330e+00	2.100073410622686154e+00	3.300800325105394784e+00	9.691118418488844810e+00	9.868250454905826530e+00	-1.884395684297006213e+01	2.093836763277053814e-01	-4.718947707563207750e-02	1.229018443180974085e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.729323547765268865e+00	4.162557839406124671e+00	2.464132818078156539e+00	3.340071525289987076e+00	7.041576113929434833e+00	-5.994024599178477963e+00	1.058210958056555295e+00	-1.177578397048284931e+00	1.713659518739045140e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.827980695931277211e+00	3.691923527939910521e+00	4.057795203323836475e+00	7.125610616815085230e+00	8.614651026463688410e+00	-8.257662956423065026e+00	9.273104793547580493e-02	-1.070434872693285140e-02	4.538582542148190124e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.882445019074777903e+00	3.597602900945547244e+00	7.861829230751597564e+00	7.292472640158037755e+00	3.918056713340756225e+00	3.703736127487001983e+00	1.158251787679435429e-01	6.779833048639860235e-03	1.276566879261963050e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.892700895378121029e+00	3.043863636893670677e+00	5.737834829742485709e+00	6.459076527718726979e+00	7.069237536971201941e+00	-1.628966613975963096e+00	5.342799214311074740e-01	-4.938014881985341997e-02	2.404351597666474216e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.014088323172246175e+00	1.359855485718885815e+00	2.889207557209072519e+00	3.884170527605022460e+00	6.361023897253015313e+00	-4.706400026775470202e+00	4.376998539170665481e+01	-5.138846968360831369e+01	3.507638014585440374e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.268202251722383878e+00	1.157318902568734709e+00	8.952718978218397794e+00	3.447546671100059967e+00	6.491073510095390908e+00	9.463004988476773072e-01	3.549046377033099331e-01	1.165518118344753030e-02	1.311683100961070547e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.267430748074432678e+00	9.940854293754874504e+00	8.878243192695753905e+00	6.316823511235996058e+00	7.080561746207027163e+00	1.253886481991848489e+00	4.951647481037427245e-02	-7.742504926595882367e-05	1.361958780508882305e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.619252430773930662e+00	4.875035260367083900e+00	8.824239711040419820e+00	8.750527729561309087e+00	6.204841997438879986e+00	2.603971299173760467e+00	8.768536393405231000e-02	2.202836827639774973e-03	2.571693534441988893e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.922960665104181288e+00	4.435779553837634559e+00	3.094506225923432829e+00	9.558686305509313641e+00	4.870938713044149715e+00	-5.177265722983232621e+00	9.271404571585251109e-02	-7.614336335615422800e-03	5.493128067852732777e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.652670315226070219e+00	7.109408974048735175e+00	5.049531684430903056e+00	2.006983401835735314e+00	3.491679685689127233e+00	5.803775832825665004e-01	6.391130981885638773e-01	1.201979504892502909e-01	-3.970802228719745308e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.217575071467610570e+00	2.946535022843142393e+00	9.902680803732822667e+00	2.394424084503369077e+00	7.964720899517135244e+00	4.717931714977776636e-01	3.087411843013528889e-01	1.691204591761102938e-02	1.302898264239770398e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.097645138708442936e+00	9.498767048162923388e+00	7.955543510011661823e+00	9.636624359112550664e+00	3.039137075069153315e+00	5.919252998221398165e+00	3.022122341486210839e-01	9.133827180513254262e-02	-6.186147897158006614e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.758214120674084668e+00	8.027706368865922926e+00	1.316922190771089296e+00	7.673431521548165435e+00	7.257346597711493708e+00	-3.670961853324513413e+01	4.674287616660687678e-02	-2.608135328991988133e-02	1.775661520896420376e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.736550573165912326e+00	1.861881801773317191e+00	1.523816317387981512e+00	8.933763875600059023e+00	3.138988173429531958e+00	-8.527157599664375809e+00	2.991911705327171545e-01	-4.309405927178393964e-02	1.659262611150886135e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.985321755561129553e+00	4.656523317757072178e+00	5.203003808569888200e+00	2.779536479212063593e+00	6.600499020293852048e+00	-7.724123875775216197e-01	2.068745773239226982e-01	-1.589006065482968105e-02	7.373081719480623075e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.629492222289507852e+00	9.002040953317948180e+00	9.114054919179382708e+00	6.235498692582816638e+00	7.740000767245248880e+00	1.005496784350488504e+00	5.889834024240854227e-01	6.088943355652279288e-02	6.938447524796320653e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.842422969139255517e+00	9.483506897028348703e+00	5.853516276455716927e+00	7.328413965349497516e+00	2.954764729687780811e+00	3.606286827976790565e+00	1.137507130626234098e-01	1.653224961150515787e-02	-8.222204297472212042e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.924677258412734293e+00	5.163637743071519459e+00	5.521191201790559333e+00	7.094547633543714760e+00	1.532262602581738076e+00	5.112582313790484001e+00	1.981769067458591660e-01	3.514299823286775454e-02	-1.474248438903136504e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.534686926614090119e+00	6.561856461490470416e+00	1.937419215726378985e+00	4.763971253137457396e+00	2.161221173517796412e+00	-5.553741150319013720e-01	7.051068243245561806e-02	-1.174702361254895914e-03	1.290265704813192971e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.755984153515901980e+00	2.585930421748505736e+00	6.941452230594251205e+00	1.217930992864732609e+00	6.479632214192918127e+00	5.399031040057392095e-02	2.108013444107825207e-01	1.591137725317973281e-03	7.297870644713623234e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.012522799435588539e+00	9.982693273399503298e+00	8.345935374801998208e+00	6.280604778937067145e+00	8.649464804765869985e+00	-1.642413815826017087e-01	5.024886119912536087e-02	-5.520530133795378694e-04	1.695869720506730516e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.218944203899479106e+00	3.112964121122742345e+00	4.331916906781611232e+00	3.214090360853807837e+00	1.426461998004057818e+00	2.198214353557127243e+00	2.432750445939899642e-01	3.095105901861481754e-02	-2.454123762555267541e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.085350983378944534e+00	9.545049878684743305e+00	8.011263894700391575e+00	5.015898488718164572e+00	7.606407168369069716e+00	2.577821483401320224e-01	2.902568269780707033e-01	5.279639891305374158e-03	9.875350022873471412e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.486110323048562165e+00	6.751328406399102811e+00	9.776588057860049474e+00	9.686203678657120619e+00	3.984492174147900467e+00	5.541313307162428536e+00	5.516643930697923831e-02	5.805931233937901455e-03	-7.003094472078756627e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.959097407361318766e+00	6.440600904244366376e+00	2.778899999272018473e+00	4.560836972686276525e+00	5.308463951282981874e+00	-3.985016627874964801e+00	7.108594826925190846e-02	-6.788220350149496395e-03	4.089505287138244238e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.097735887446952496e+00	5.563506790445613248e+00	5.777451983706303196e+00	8.618960204912541556e+00	9.363196829316091652e+00	-5.478201017354512814e+00	1.068342498983421707e-01	-1.131830014342997265e-02	7.239558563449873807e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.039522929780289928e+00	3.144156869949094268e+00	3.586639309319451741e+00	2.722557542158857924e+00	4.000957614311809962e+00	-3.309435182515291229e-01	1.465487550252420057e-01	-1.082468059915936203e-03	3.244944724687194304e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.410096693049571748e+00	2.567418810553786290e+00	8.061937538589837970e+00	7.054944163269335711e+00	5.155692290134382461e+00	2.567932634973868478e+00	2.623687992466304797e-01	1.750429901818617226e-02	6.075577620238825638e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.742583496156670186e+00	3.031407163444654884e+00	6.135862510159507899e+00	9.755015611191348412e+00	1.058025117335772869e+00	8.039168311016945623e+00	2.140018724153414653e-01	3.191010707516087064e-02	-9.127680727819709183e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.920313981560925143e+00	2.707754916288915403e+00	6.712113340180561494e+00	1.911936136930447061e+00	1.768410478546754705e+00	1.411894666273967758e+00	2.975133184733135816e-01	4.298258319327016158e-02	1.600039273779787774e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.180259810529540543e+00	7.968288782128600367e+00	8.158894441870424785e+00	1.085145835792486801e+00	3.312421113406090356e+00	6.537163289482516015e-01	1.643025516608330960e+00	7.894997246708505001e-01	-1.455360663016857625e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.944741202760184473e+00	4.118473930612326583e+00	4.491239770465877967e+00	4.958140337024689259e+00	1.259997744064578651e+00	3.508093684209195651e+00	7.364318897656232377e-01	2.740485723327555911e-01	-7.922550343979375853e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.376923445487266529e+00	1.592561183215404963e+00	9.142271674025053585e+00	1.785681156621503840e+00	6.667046946080432690e+00	4.776365087096299811e-01	6.970243457426774647e+00	1.500432134104912274e+00	2.465720106554874036e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.674918337065146368e+00	9.678782362466835210e+00	5.750506919232573289e+00	7.721231887621078371e+00	4.837255025508135020e+00	1.309205874081339926e+00	5.327895851142861600e-02	2.182021975671495119e-04	4.728602765923006768e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.756617728810170753e+00	8.961019539632069097e+00	2.432294868083444417e+00	9.233364414410928589e+00	5.908834481161630237e+00	-1.339136019650568876e+01	1.189789705693819200e-01	-4.567796813221999125e-02	4.163511113812442765e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.659835303921614269e+00	9.306236559461231295e+00	7.262738632745638689e+00	4.942062017394181161e+00	2.519093661240233484e+00	3.127602821242498443e+00	6.882522855860842559e-02	9.085612887276925398e-03	-1.883777496104853122e-01
