G	c	dx1dt	d2x1dt2	Fc	m2	Fg	m1	d2	d1	W
1.000000000000000000e+00	1.000000000000000000e+00	2.807971331577355567e+00	8.756745756760093258e+00	7.579254752804300388e+00	9.499720935829452984e+00	4.570724560656878488e+00	3.767980074751644093e+00	1.906405458147633902e-01	2.708177769675940497e-02	-1.120589736575560602e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.635095316605735150e+00	8.609026495359083597e+00	9.828403662430162058e+00	6.780083211413217015e+00	2.413023068169909635e+00	5.120213079376351395e+00	7.495397644303496143e-02	1.016111959031493900e-02	-2.953662445128806269e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.329581376223640810e+00	3.880408922389640303e+00	3.314158109269508046e+00	7.037541507634638371e+00	7.650259469836747428e+00	-9.223985089277778826e+00	1.448056673785861614e-01	-3.001580509168499250e-02	1.009924600519136906e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.412087885585436631e+00	8.459788398675630816e+00	6.887575581648896161e+00	6.690260362674321115e+00	4.247782141772155740e+00	2.570967722866587035e+00	8.486121982294019261e-01	2.295404358656008004e-01	-8.282093857493675770e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.469784780843464311e+00	1.327458552638508760e+00	2.786665757876897409e+00	2.801279653427985128e+00	7.037870933143645757e+00	-4.272340862310682219e+00	4.120512646705935533e-01	-9.718947385218187907e-02	1.150063557922762270e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.535186344737078823e+00	6.354824735234937627e+00	6.076080140271290730e+00	4.771306274628922317e+00	3.433014222105440716e+00	2.078785246939744091e+00	3.073824194243020003e-01	5.282153955142118718e-02	-8.407858050981359410e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.587389330244187491e+00	3.061890368498174197e+00	5.177860457283835594e+00	7.765761802713776696e+00	1.731502004278255180e+00	5.165221132915124969e+00	1.669912755218680100e+00	7.005101199638557041e-01	-1.958323082484620414e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.541006716061771087e+00	2.077459112899164406e+00	9.744521921598371605e+00	1.912488338723326686e+00	9.934984249327850847e+00	-3.835719742297800938e-02	1.681698948334997279e-01	-3.101734383015210673e-04	8.255828528110980002e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.693428232652424370e+00	1.700247451229346840e+00	6.485874449695923971e+00	3.502412660324312199e+00	2.400432715852210297e+00	2.201016376497355154e+00	2.048928693264283618e-01	1.330493101314562596e-02	2.789289442754845361e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.283409395633507089e+00	7.267243330218014385e+00	4.148997821210897996e+00	3.492297460639776752e+00	9.899727299988864360e+00	-4.836694110079070796e+00	5.623560281764589802e-02	-9.570988658187999654e-03	3.162378738603479067e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.744598670078639113e+00	4.061042100647052955e+00	2.028186470890545490e+00	4.896616598947913346e+00	9.795985176651569759e+00	-1.873423311093844745e+01	2.690304210601789370e-01	-2.760718391031447561e-01	4.625219803881298830e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.873367970117427284e+00	7.510548392104560378e+00	2.363906694321258328e+00	9.812753910742499031e+00	8.135017566171447001e+00	-2.405992521704800424e+01	4.526581293065471967e-01	-5.912663769346119258e-01	3.827176437699688449e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.165471851163441208e+00	1.581542596175221860e+00	3.022339327532126863e+00	1.600401942348954165e+00	6.929746845844216629e+00	-2.074930495876386338e+00	3.064862628886019236e-01	-5.553232385302826063e-02	7.702367609702924778e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.970251952934555462e+00	3.842548002955914477e+00	3.267663007796920649e+00	5.675397462525348047e+00	6.197517487378155110e+00	-5.113631024547657056e+00	1.970552163041024984e-01	-3.587373642587888406e-02	1.163839809593641528e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.115404014969417101e+00	5.857016999051240624e+00	8.666540173527565116e+00	2.612783233964683038e+00	8.794517057964542417e+00	-4.231360538470465421e-02	4.667680045490823493e-01	-3.620894335274367232e-03	2.055986803232194404e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.450511493155010712e+00	8.115689554107969883e+00	6.053174621488633278e+00	9.732452633183683588e+00	3.615246493173560616e+00	3.937536377602528059e+00	8.307487703410149082e-02	6.198980238328787896e-03	-2.660435283665005812e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.310811242500834251e+00	3.871914836013095940e+00	5.719299854305652353e+00	2.012942295727871311e+00	5.210428216696557868e+00	1.768336379404536751e-01	2.504812733929509427e+00	1.680870692204309569e-01	5.745268231635449752e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.172614658491649919e+00	6.642122587965267222e+00	2.029777211975168694e+00	4.629404506224682692e+00	6.569930079317322758e+00	-1.034520979650749695e+01	5.504324807377008327e-02	-1.342357554833449595e-02	5.197795791825332579e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.332013644146306408e+00	8.972570036348759714e+00	8.736855856653500396e+00	7.633373308577481531e+00	4.701916044496882385e+00	3.530440340324421555e+00	1.433298221487395163e-01	2.010045443243727373e-02	-4.760091013038462715e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.959733530603437579e+00	6.543154605016288983e+00	7.505554702201637340e+00	7.352309728357593777e+00	4.845460286382295756e+00	2.598388382621823922e+00	7.589538775860589503e-02	3.893031094288541740e-03	9.213819649225710173e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.815809962947720457e+00	3.097706716655192594e+00	1.611416852852129988e+00	4.804436275227464748e+00	3.974330951211844987e+00	-7.054223237927329748e+00	3.447777620876974480e-01	-1.332393702754647857e-01	3.600639869404083537e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.676419734441787490e+00	1.232914708463660691e+00	7.368340422836752168e+00	4.118403801961072475e+00	6.081248671945512108e+00	7.212349707255565345e-01	5.250961249531908015e-01	1.630438980150696396e-02	1.700933852271736102e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.911250129474881376e+00	8.819210824133708826e+00	5.894813328553811793e+00	4.581694889824245109e+00	8.661757366338273201e+00	-2.143808901129630851e+00	6.985215686505492905e-02	-5.479426175407002206e-03	3.773630406100341173e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.661139475024285161e+00	1.195225576040843007e+00	1.737219885953992460e+00	3.383695905694381167e+00	2.813623112723336206e+00	-2.096964626612614513e+00	1.513607412862493007e+00	-3.529226050880904242e-01	4.431543509465038611e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.715569699796118286e+00	8.871676387210108317e+00	5.119193467861833824e+00	2.853116897706116983e+00	9.418824682609090004e+00	-2.381789281305530803e+00	3.912253361995570583e-02	-3.391925831924086105e-03	1.795279543219827079e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.980260592322443003e+00	5.763587249385458300e+00	5.365131174261149383e+00	5.353169198652139471e+00	7.206734832137677849e+00	-1.838431996761536347e+00	7.380673819999063190e-02	-3.253855847792323699e-03	2.976125971169000239e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.444313602484466941e+00	9.447952224098672858e+00	2.496738962045817356e+00	3.413388796195293118e+00	8.405605523654807953e+00	-8.113659294013539025e+00	3.821285753060384149e-02	-9.561139232103589569e-03	3.247908000251980565e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.053600171222184301e+00	8.188776719907203017e+00	9.512230113820676181e+00	3.585542515156666887e+00	6.017753198684724580e+00	1.322340772317108337e+00	4.622369790613172630e-02	1.876491699182759312e-03	1.325452532838969355e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.369854050428808812e+00	9.985364677853253212e+00	8.656142861168666158e+00	6.914967627068378420e+00	8.017431432078385711e+00	5.092317547462416050e-01	5.472606318347583015e-02	6.748727367688522796e-04	2.082613330058918077e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.295134569316257256e+00	4.173723944273182163e+00	7.014478960474947122e+00	9.713981035011727272e+00	1.141254700334252581e+00	8.134651764892089076e+00	8.659565907644459215e-02	7.950556127615691568e-03	-2.604217591686192601e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.805326990350065275e+00	7.909189831170428064e+00	5.163243909166658874e+00	6.432707165883654987e+00	8.374427151278423409e+00	-3.996240913989595356e+00	4.768065904846404690e-01	-1.646471740580646437e-01	7.094014747536594001e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.765797697821407386e+00	4.612660298994932795e+00	4.699427987741167101e+00	1.694973857964667818e+00	1.372567276260825642e+00	1.204920930050228378e+00	3.687177253245804143e-01	9.469473989475984954e-02	-7.120746885198486753e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.402372105807744740e+00	5.316523138889833078e+00	6.852609630958220066e+00	1.684503021632495212e+00	9.009040503109032372e+00	-5.251186673022560925e-01	1.385280901746243964e+00	-3.088902915072939126e-01	6.964438177521344642e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.927804097076609935e+00	6.645026756697413717e+00	5.905403039793426068e+00	9.553185735556121827e+00	9.924921373270345626e+00	-6.501517115133219171e+00	1.539594194268671112e-01	-2.664364034522925112e-02	1.529731907927665890e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.498193122878356043e+00	8.853104587365573153e+00	1.555256221941323735e+00	3.679486296539729917e+00	3.645668242586948882e+00	-4.912762084222652703e+00	9.642452020788497280e-02	-2.864540011951823353e-02	1.724135734895401839e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.444699311464991087e+00	9.854914876853182903e+00	5.609497998046284906e+00	1.827337633927851313e+00	2.896760116484488723e+00	8.817737672901955204e-01	1.246906544420675056e-01	1.762162921680425834e-02	-9.682539653918449674e-02
1.000000000000000000e+00	1.000000000000000000e+00	8.451239720206135786e+00	7.918537562317717438e+00	8.256450096608144662e+00	6.395231014189679541e+00	7.895230688627592919e+00	2.855411867476961851e-01	5.149672483872030221e-02	3.793358362841770122e-04	1.974966526020771329e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.213987097177450458e+00	4.752812288264420815e+00	5.137781375354466995e+00	6.617044822934096793e+00	3.280344484770598257e+00	2.388343394285019183e+00	1.958611959034931294e-01	1.683325451155784011e-02	-1.745756589698033989e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.513773586887055878e+00	4.798045892285266234e+00	1.465835871700958082e+00	6.845247627885212793e+00	8.790615531017081707e+00	-3.411052645243992743e+01	2.481576976974152471e-01	-3.501576099084006688e-01	1.037712479022155776e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.880855620180928334e+00	7.640954277298898312e+00	8.067748517382312912e+00	3.413945002721527899e+00	1.933742922071093773e+00	2.596594339101667259e+00	7.997204125466453317e-02	1.033251521189491526e-02	-1.187490719200200301e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.265675331097839695e+00	3.144909655675626858e+00	2.818569097374581389e+00	1.143285657952960666e+00	2.131892766029095831e+00	2.748236244801182671e-01	7.506619030654410052e-01	7.990831238542422943e-02	3.900248659169622822e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.223200590467969917e+00	1.993479668584748010e+00	3.322965389978807860e+00	9.692953459434635377e+00	9.817979363928394321e+00	-1.887177368840142577e+01	2.088222951311034248e-01	-4.940723843880439475e-02	1.170113953091536985e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.671078275167166227e+00	4.200491133148887002e+00	2.482032946263543316e+00	3.259614753837189127e+00	7.062981016944556600e+00	-6.013265629586793004e+00	1.067233590569969692e+00	-1.178376153411405891e+00	1.712846914986234736e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.874375088461770034e+00	3.589231760734015619e+00	3.974401198988973594e+00	7.084410819959373384e+00	8.624332779597329690e+00	-8.296583505302578487e+00	9.469229045166020764e-02	-1.117449620695341005e-02	4.610042063943496360e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.944871832859980998e+00	3.666821944840221725e+00	7.811865729173171680e+00	7.364393716552866564e+00	3.918345830625843185e+00	3.661441596683968402e+00	1.169741137830671573e-01	7.364029720133704639e-03	1.525961245792680776e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.789516447599803772e+00	3.101147490689408315e+00	5.680514418178115754e+00	6.494029779035178862e+00	7.088049526070814288e+00	-1.616768381775824048e+00	5.404153109172883385e-01	-4.839230687148957100e-02	2.392371737450770475e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.049271113115608056e+00	1.379264898190514677e+00	2.846576358441974541e+00	3.814493458427832717e+00	6.346120845300047719e+00	-4.702691626982779205e+00	4.377884254442279399e+01	-5.138890697549700803e+01	3.507345350302581437e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.336018461380930944e+00	1.158018389621799260e+00	8.895714848637172878e+00	3.442057741094687096e+00	6.435676429845128332e+00	9.532600447628007956e-01	3.521456938169291173e-01	1.173591296539016650e-02	1.285328907253866504e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.359113668963175314e+00	9.877792460692379706e+00	8.928265951172070558e+00	6.378824549649031894e+00	7.138799930053590259e+00	1.265015348639709769e+00	4.707767004260719756e-02	1.270547701790722883e-03	1.453143961822359609e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.564832386302557943e+00	4.861319153778304702e+00	8.836278871666138457e+00	8.790238040574566369e+00	6.174200553484165077e+00	2.643209800123150988e+00	9.453650757997483778e-02	3.673478576719084367e-03	2.448271749528804220e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.938631207839022430e+00	4.459803917161867304e+00	3.148352338611510870e+00	9.527589308470604479e+00	4.873114261455989471e+00	-5.177370064022057683e+00	9.652239263940327885e-02	-6.772494587246420325e-03	5.035884582124438014e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.665925092968889132e+00	7.119040495245907429e+00	5.066476560291821585e+00	1.953451054223261041e+00	3.488630534741855360e+00	6.103865537059491864e-01	6.335690112107168481e-01	1.184743466824875469e-01	-4.269293919774810320e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.237935927281525572e+00	2.963962840168507196e+00	9.866284291198496703e+00	2.404547936945240050e+00	7.904240389940225597e+00	4.729702017557335658e-01	3.145699431638289134e-01	1.471154849284840929e-02	1.323502710883440292e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.035116129679836572e+00	9.545561090745721344e+00	7.950316688964350398e+00	9.493826930083024251e+00	3.033372935095743461e+00	5.875865568630449509e+00	3.015888628461699250e-01	9.096362376960445695e-02	-6.112240359726286876e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.757908084954497241e+00	8.076070803155399602e+00	1.258267761601326029e+00	7.625803007471205319e+00	7.221318948477309263e+00	-3.670061276437477460e+01	4.858312565857928617e-02	-2.615541851024297607e-02	1.768776211079040372e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.613924169379362006e+00	1.795801337837824585e+00	1.585322195343369600e+00	8.947121106276602731e+00	3.094817037320995556e+00	-8.529524934914546108e+00	2.963683068930856868e-01	-4.265701333759901182e-02	1.639844444951342295e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.974409194065197770e+00	4.770894766836854650e+00	5.173627825071792863e+00	2.829850780888325978e+00	6.610876204119876753e+00	-7.924290856936979655e-01	2.121412911246135791e-01	-1.492440676133426243e-02	7.710314838419078942e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.570302750170851080e+00	8.905196987481890147e+00	9.183625555919798344e+00	6.290435317686638328e+00	7.722958224907031877e+00	1.000817860581575180e+00	5.893091716152601967e-01	5.965002458740137348e-02	6.954918143324660962e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.794613040319919417e+00	9.496847210837852771e+00	5.854232717610456938e+00	7.311937055579132760e+00	2.962204902402645335e+00	3.598826812208011372e+00	1.129365649303789854e-01	1.464371295390046526e-02	-8.179279457911489137e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.925243781365139739e+00	5.204164369477181751e+00	5.471994014059699651e+00	7.114904667882382405e+00	1.539816010812892655e+00	5.123003710229312446e+00	1.967329629469269925e-01	3.590960495104698197e-02	-1.470250792235047621e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.575107392178843213e+00	6.527868265870600872e+00	1.938410185294739740e+00	4.667102261866415525e+00	2.169911739166630049e+00	-5.495727329266250072e-01	6.910154395342246736e-02	-1.052986134883639310e-03	1.405251818702932254e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.742358607059627751e+00	2.503386225822623601e+00	6.907779094064769865e+00	1.140299868804038441e+00	6.454424326544779156e+00	7.378834766049865990e-02	2.088083782187322712e-01	2.074876917641151671e-03	6.957866069894365069e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.989581300056082469e+00	9.913640824042895261e+00	8.389906496785071610e+00	6.238950092129297964e+00	8.642757632648926602e+00	-1.830447384880820871e-01	3.833685033866925801e-02	-1.850243128096233603e-04	1.666054810816366416e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.242269271588328117e+00	3.092023389659664723e+00	4.421434299337827944e+00	3.275034596054878566e+00	1.413152449554303969e+00	2.236332432511082491e+00	2.293453123734680854e-01	2.980018293132968149e-02	-2.237536523596287130e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.070117810294386462e+00	9.488652640337575050e+00	7.983281288218458727e+00	5.054999873561679458e+00	7.615048917298625319e+00	2.373159883253635749e-01	2.941513186470603447e-01	6.447487831157281031e-03	9.610903996198164601e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.403837119076567497e+00	6.849815237526339473e+00	9.675371485170284558e+00	9.612911449920272133e+00	4.076145546585532742e+00	5.569847906443730956e+00	6.795196188254321035e-02	5.431250487281045689e-03	-3.430349362671455266e-02
1.000000000000000000e+00	1.000000000000000000e+00	7.842684820913878418e+00	6.473612891056714780e+00	2.826019690842165311e+00	4.600008254522877316e+00	5.304976281752300515e+00	-4.006445361601259414e+00	6.660684851874702772e-02	-7.620412788980571867e-03	3.761344880291986326e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.056672753246792773e+00	5.627516808166353357e+00	5.710349535645416807e+00	8.564840086933646290e+00	9.370550213580838061e+00	-5.469471256179881280e+00	1.055028263704474861e-01	-1.127378001882631091e-02	6.937432213830347916e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.941502494269323087e+00	3.088184333221902111e+00	3.589004284555812330e+00	2.688358763590958045e+00	3.979284237749914244e+00	-3.035307918343747025e-01	1.403851514288482760e-01	-2.004809152208254005e-03	2.842266255812078146e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.442961471777752358e+00	2.584931985593382109e+00	8.126330717311464724e+00	7.047097204420622596e+00	5.180387299265806433e+00	2.558065319515415936e+00	2.605833269609213465e-01	1.739788024968890595e-02	6.054146311251693557e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.704474763974178408e+00	2.993409805129363832e+00	6.202869327481146833e+00	9.780688819626449870e+00	1.122685367819743263e+00	8.020273564837403057e+00	2.140202348528681409e-01	3.068561796195065985e-02	-8.937260295777268437e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.844140708591782030e+00	2.680075984316721893e+00	6.715754640054420577e+00	1.912801449146337651e+00	1.746666108150917829e+00	1.421600547518942381e+00	2.922596631403168166e-01	4.445916404110118042e-02	1.545702517747314375e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.229880358337941626e+00	8.019036807757585095e+00	8.186495565468824509e+00	1.079028228548827961e+00	3.326222190515506050e+00	6.382043912189123702e-01	1.635930427355284600e+00	7.898037889836775349e-01	-1.452029739390669372e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.975168009889558762e+00	4.141712963798359404e+00	4.570462273148789833e+00	4.900004561288933580e+00	1.249672042706746256e+00	3.559463814346139010e+00	7.441394518305379790e-01	2.740062605121583728e-01	-7.904275987151482497e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.274116991429964374e+00	1.519636207450163923e+00	9.247969373567144657e+00	1.836123818476751657e+00	6.674523919409304895e+00	5.078401796185476602e-01	6.974708476571322535e+00	1.503134287574085626e+00	2.467266650140512141e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.729315485871693703e+00	9.717401805772553303e+00	5.795293593793148013e+00	7.727218182805335012e+00	4.842737639170978881e+00	1.276471072074539359e+00	5.394548599575198222e-02	1.435264593871964957e-03	6.000818148588926704e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.834250455625258347e+00	8.958679580154488065e+00	2.422198426083327139e+00	9.235257709636814027e+00	5.938498721399813718e+00	-1.338706539136923901e+01	1.179553497308212934e-01	-4.484870992621375896e-02	4.201536884943241290e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.574889568978475651e+00	9.355729137640748760e+00	7.260792632085831144e+00	4.903183735344627259e+00	2.576122721513661062e+00	3.165637305152295689e+00	7.016923982993923670e-02	8.206291999187998940e-03	-2.069427014593468173e-01
