G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m2	m1	W	Fc	Fg
1.000000000000000000e+00	1.000000000000000000e+00	6.477486768205534595e+00	7.323288718880913706e+00	9.605918154393366493e+00	3.528722318970904936e+00	4.690641480885077819e+00	7.370219695567036267e-01	6.927259266062385734e+00	1.241896779733045880e-01	4.756907324666449277e+00	1.457981919501933010e+00	8.258918965719047600e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.306131381137167757e+00	3.731495447658788045e+00	6.098483947037141917e+00	4.857349444663392468e+00	3.133469285610020805e+00	1.415958749913469372e+00	4.974827338159967027e+00	1.815530049810978874e-01	8.696176422645386594e+00	3.075547319895340692e+00	-2.988358628212277324e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.508077396458197939e+00	9.345200161291145946e+00	9.459600068391155858e+00	7.156998726524049559e+00	7.164650698279015906e+00	1.950035531430949876e+00	9.605496914855276458e+00	2.224779914754963506e-01	8.599773736950128367e+00	7.802374149478183973e-01	3.706559794858678369e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.219150731613230398e+00	9.717639175981688027e+00	1.381461684875688434e+00	4.085800934397087580e+00	8.405402063031177207e+00	1.953259871093849132e+00	7.519167079250179242e+00	3.488196852943818982e-01	1.805585612551872332e+00	4.454642462793089591e-02	3.038505339242497660e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.098819918288827857e+00	9.548283650301360836e+00	4.767055899530318719e+00	1.473200657514446288e+00	7.081843739005361016e+00	1.385031058491933642e+00	9.424594302026681802e+00	2.705692094183127505e-01	1.865960514112680046e+00	3.042989327888965256e-01	2.606297959002757958e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.150549005706675842e+00	5.230690063603534945e+00	3.362731306051983449e+00	4.455111970452214187e+00	8.427080564338005786e+00	1.036474029110255657e+00	5.720984563549126989e+00	1.356310974832642124e-01	3.328152946511027110e+00	1.138884108316038923e-01	-1.695347855522004288e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.809287297864017319e+00	8.855817474530459421e+00	7.544807806628886837e+00	9.545987962553420303e+00	4.592143580997953833e+00	1.620379188542867333e+00	3.258332935639002059e+00	9.708106763856710897e-02	8.839368002452916429e+00	1.149102681198319820e+00	-1.115358751624354605e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.554960025764976272e+00	8.596234216100159031e+00	9.749960826729342500e+00	6.797061247458810129e+00	2.430224961802974093e+00	4.228756025846539535e-01	1.472646741456665964e+00	2.581934773868743357e-02	2.169177151909301049e+00	1.380222403788759378e+00	1.558919243559835577e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.266936764999224252e+00	3.786252484718652500e+00	3.324146084021809777e+00	7.083810886012008368e+00	7.689565831013511321e+00	1.216705754252769278e+00	7.546999502283570749e+00	2.113984704158622385e-01	7.458991480918427897e+00	2.142886432649042938e-01	-1.631372284127592565e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.508601081920214249e+00	8.393777167996910649e+00	7.009668540306413398e+00	6.691278612350965105e+00	4.258783728928828616e+00	2.993642572155427395e+00	2.065840732863302609e+00	7.836626651948362665e-02	1.933206467402270867e+00	3.693485716090049720e-01	3.226140959788302287e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.434285935507342735e+00	1.335496673493035358e+00	2.761510776548731005e+00	2.860547970338617407e+00	7.053687386783742852e+00	1.109114338738881766e+00	3.740203261517631717e+00	1.076604037721649587e-01	6.605459767389131542e+00	4.897754176406152737e-01	-5.764955932019666385e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.483681018715544919e+00	6.374207607616792615e+00	6.174620319773945099e+00	4.795697550264026887e+00	3.438980695454725289e+00	1.366284500919818790e+00	5.810322021293373496e+00	2.022271107040864158e-01	4.215409252676504792e+00	1.327565824597262800e+00	-8.894669153702396613e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665424307765898115e+00	3.179654609054587411e+00	5.133853612725724602e+00	7.668343570576892532e+00	1.723527161694437870e+00	1.101116746250362821e+00	6.029823597430960191e+00	2.786633797473893059e-01	8.062046120793288750e+00	5.196054992048818377e+00	3.420022146371678451e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.594693534029087090e+00	2.027328634422461473e+00	9.759949648864109761e+00	1.928393309291505764e+00	9.883571004404283045e+00	1.018553238366167291e+00	6.426917607052119230e+00	9.590520951075184874e-02	3.113745171613412577e+00	4.316012474744362337e-01	-2.263168722237225428e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.759644344482065748e+00	1.694774153608260114e+00	6.519346235668837863e+00	3.543114389499698369e+00	2.402498101192453106e+00	2.442424551488410756e-01	2.481638236322593283e+00	4.211429731521905417e-02	6.812930870193302901e+00	4.883768522267833312e+00	-3.485646766221213722e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.224156928001372435e+00	7.207661717112581634e+00	4.145092776683743985e+00	3.471227259040158941e+00	9.908930658237913747e+00	1.180785468402463900e+00	4.379234425030889000e+00	1.003098634900203290e-01	3.090258558624629170e+00	1.222321503857097813e-01	-1.439300251788206753e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.658980490438113353e+00	4.031467513223194743e+00	2.010422134973366859e+00	4.895005054392289168e+00	9.817425083881294867e+00	2.615477548680843700e+00	6.597944860528425437e+00	3.084580156079359536e-01	7.472733847747373481e+00	1.130660749992676573e-01	1.184199033842790572e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.886256411862021976e+00	7.616582926759750016e+00	2.401315691428555166e+00	9.790142365896180365e+00	8.154182957662019504e+00	4.324532126590646008e+00	9.685742640413911531e+00	6.664323129935694201e-01	8.860297542346181388e+00	1.316968866221081835e-01	6.875774904554043943e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.176235301794404720e+00	1.524990916102277216e+00	3.132291930405720848e+00	1.532946871218794360e+00	6.922117721779774691e+00	9.634854196736666321e-01	7.523626632177484730e+00	1.997726145764650019e-01	2.181170372945875791e+00	2.780157493376535505e-01	-3.327067797293755680e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.981105816162866518e+00	3.870271124348746206e+00	3.275297312538285599e+00	5.584381229398310609e+00	6.197154337409773284e+00	1.264659107220594825e+00	9.307386649622868546e+00	3.131364273175366031e-01	8.806366075846506547e+00	4.767794034450736351e-01	3.220985375533352624e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.178347991888324842e+00	5.877279678321312595e+00	8.627049475341191709e+00	2.531074879247309006e+00	8.764757074419119220e+00	4.198055473435085894e+00	7.935305734803399957e+00	2.275611797081363297e-01	6.340359809599886987e+00	7.878360969471834840e-01	8.753815372368772829e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.362755358096586100e+00	8.115163785905549432e+00	6.040527670225922741e+00	9.772306813703870887e+00	3.622016837610169571e+00	6.748508874056937668e-01	6.336029202291501683e+00	1.582059870008538649e-01	2.163018943738005628e+00	3.600068792750060753e-01	3.576219184845141896e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.356026042461316861e+00	3.897669598352361042e+00	5.849647675892786225e+00	1.884923241863710963e+00	5.197086170626446844e+00	3.955410538475390592e+00	2.757193170965606122e+00	1.215761114966265322e-01	4.913893732055528041e+00	1.307041904642587404e+00	8.818060790944499683e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.124530884259563379e+00	6.568488649461698969e+00	2.040368950860081299e+00	4.596329959388610220e+00	6.584344780236983219e+00	7.166915417114091413e-01	6.983841663520268916e+00	1.627557693225022140e-01	2.460585812337007461e+00	8.862745963628734791e-02	-8.697678807369008114e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.375334869615298494e+00	9.065943530772949899e+00	8.708435786888337304e+00	7.599517173178381491e+00	4.755227500385786676e+00	1.425662417124658354e+00	6.606110007609367507e+00	1.649675662024865652e-01	7.329162022296804579e+00	1.204872776025203152e+00	1.002977901724447740e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.936994435630457367e+00	6.649850842772632831e+00	7.442102069812977838e+00	7.325715495005762357e+00	4.808739679745708706e+00	7.174159535749542460e-01	6.419541036793300570e+00	1.247480082164750259e-01	7.809768443013632933e+00	1.113612313011286492e+00	8.620313685611652232e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.761345011397001503e+00	3.099255777700254733e+00	1.508195364209714784e+00	4.704062120603027530e+00	4.005063696538457840e+00	1.022115098284843926e+00	5.424164119240058035e+00	2.692552437907317353e-01	2.037621441220607288e+00	1.934678893511719011e-01	6.046144433422834252e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.647602371023013212e+00	1.354408197948294701e+00	7.390591736637774467e+00	4.140581488884938821e+00	6.079895291196885765e+00	1.065017894135117826e+00	5.741672125009286809e+00	1.277411901423181062e-01	5.590091597233632470e+00	8.285668112123353302e-01	-6.380411653198088118e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.842151619288730835e+00	8.808691324695960390e+00	5.927991009645418252e+00	4.509590403905702871e+00	8.765264112390157791e+00	1.476497418048480892e+00	4.083497551112260204e+00	9.662374117027314191e-02	8.335852668919756070e+00	5.191747719024346619e-01	1.346585360337389625e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.665878239141093342e+00	1.213701355476920041e+00	1.713623929289744163e+00	3.439787733307468454e+00	2.801973633794336838e+00	1.053628167789458336e+00	5.653341656954063765e+00	3.575279701493085938e-01	9.418795280615109178e+00	2.094231994123259000e+00	7.034448285229980335e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.684442178691831771e+00	8.951973268734446876e+00	5.123879155683001230e+00	2.814337939036579694e+00	9.447762602685109812e+00	9.546453972633909268e-01	2.684340821414725298e+00	5.028834580831575279e-02	5.674856854083611069e+00	3.808148524074054242e-01	-3.569047400935179137e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.018752299759967173e+00	5.734899076994555145e+00	5.297637763062711613e+00	5.342181388082844151e+00	7.202625174518476392e+00	8.810707922628210342e-01	8.397044349792947671e+00	1.714712285026845084e-01	9.519536844564591149e+00	6.540812249434055925e-01	-5.947749158538131020e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.490132282750270321e+00	9.374751564140646920e+00	2.499310706618572908e+00	3.417008093023518711e+00	8.333838686695635545e+00	8.760058955131323488e-01	2.654032553033097486e+00	5.753073331108831540e-02	5.724216259400947138e+00	2.225334406992084402e-01	-2.094808943764127740e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.144814425769409283e+00	8.099386789447187596e+00	9.537869813758952375e+00	3.600376665145259114e+00	5.977354566229897692e+00	6.395658196121045691e-01	1.836739473512663645e+00	2.985538287491074083e-02	4.551652828606285617e+00	9.031322484977586385e-01	1.514045155746508997e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.400926585287608717e+00	1.009605398141453136e+01	8.620228434027273678e+00	6.912808297216902709e+00	8.063609112414621194e+00	1.256978688074864126e+00	5.003283599869537746e+00	9.433881856053562276e-02	8.698561785453632567e+00	5.582659004754296772e-01	-5.999706080114900475e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.325048809544121298e+00	4.126975874747746076e+00	7.114541945778297460e+00	9.693714892496439361e+00	1.122234938151024375e+00	1.358752041677280253e-01	6.976623122361535145e+00	1.182449009097672199e-01	5.523408081343390563e+00	7.341097557046270872e+00	-7.136074740568099095e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.872210247843399733e+00	7.894361774572576707e+00	5.114437955659764334e+00	6.451305314873190255e+00	8.244487615215176035e+00	4.638919790511821795e+00	4.928587289486574541e+00	2.166719046940952520e-01	5.241286046002971766e+00	2.130843271269198258e-01	1.324972808382190337e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.729874715539339469e+00	4.555473421232227871e+00	4.721542460257123430e+00	1.718049494229351160e+00	1.359539224028117443e+00	4.961515641032346324e-01	3.506515236405260971e+00	1.374078963761808103e-01	5.415183472830940481e+00	1.070593294747698643e+01	1.496884572276907965e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.326496467102982191e+00	5.371638171114033966e+00	6.905602320783319037e+00	1.638832907925117155e+00	8.949721400923847270e+00	6.414844062247148315e+00	5.953618730667594505e+00	2.299089961476368793e-01	8.649326330242056216e+00	1.189905149445401600e+00	9.704954487453133494e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.938802688730492108e+00	6.604069777779444372e+00	5.904619163128623782e+00	9.585889880753272863e+00	9.934844773221604086e+00	2.527388779663677365e+00	4.232204117150596190e+00	1.231269736128004777e-01	8.473093854362931054e+00	2.300841424493818288e-01	1.054335179352879681e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.421098290994361690e+00	8.835764302646376578e+00	1.550050916836430925e+00	3.740129404043224248e+00	3.731097333424361118e+00	7.880055448252729633e-01	9.349077596259274259e+00	4.136073815688884880e-01	4.659771275193484108e+00	5.225479629658871250e-01	5.633115048320649354e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.574956033156470259e+00	9.873414007424599959e+00	5.533626830270886643e+00	1.866815572972943427e+00	2.934778948856105352e+00	8.458682963779909914e-01	9.289876795140020960e+00	3.035012846221212257e-01	3.995053073007083011e+00	2.876161413846914261e+00	5.575526040743471468e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.537413644764770382e+00	7.855266187853358062e+00	8.332580227533137318e+00	6.441874252245706423e+00	7.971971112441569751e+00	9.317998613257260088e-01	5.526776957253253464e+00	9.298069994334080823e-02	5.482368423664917501e+00	3.950328141317016595e-01	-1.543702874749394605e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.327901025410625380e+00	4.749966230211343010e+00	5.123777989422293899e+00	6.622145720993613871e+00	3.246651802722218871e+00	7.760917708638691570e-01	3.945061611225500808e+00	1.232238777115518269e-01	6.194281136127067988e+00	1.447197014823566885e+00	9.044438226866262642e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.531790413325627043e+00	4.870220123356004294e+00	1.497280646234365520e+00	6.785866041765377332e+00	8.782263254392079332e+00	2.483519150980311174e+00	7.598154476716707961e+00	4.157988410040693306e-01	3.189109507958111323e+00	2.632553911212417996e-02	6.080330607611398319e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.914063494052979486e+00	7.662065169124969266e+00	8.113649071144054759e+00	3.362789155748937553e+00	1.868693434478656767e+00	3.284656451896317275e-01	1.406912445820041269e+00	2.635967421721498866e-02	8.134426932738390903e+00	9.345942879748895038e+00	1.694494743555858607e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.243449789935901162e+00	3.156256581042801823e+00	2.777581586671245883e+00	1.153312896655005027e+00	2.096337279914027185e+00	9.477907574061849028e-01	5.325055085820986633e+00	3.018083153131598251e-01	5.483111090595374826e+00	5.441441119556627015e+00	1.355098249798162691e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.267559448538712275e+00	2.006220278431674942e+00	3.316680668789129260e+00	9.736173669859310209e+00	9.761877066063544106e+00	1.227435481948395912e+00	4.044578640610934528e+00	9.402761737179077262e-02	4.032733682898358651e+00	5.304611738990005348e-02	-4.329583011356025191e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.605166835579352691e+00	4.169951228546648458e+00	2.556042645203866037e+00	3.408849281050532642e+00	6.993373560629052577e+00	4.229432539301033245e+00	9.262902768543797904e+00	6.581993086701004581e-01	1.974841191358523762e+00	1.029453538461796019e-01	6.526874691199374690e-02
1.000000000000000000e+00	1.000000000000000000e+00	9.744342368938323062e+00	3.696199982484740243e+00	3.910247817940881720e+00	7.137386297905507604e+00	8.696382518812974638e+00	8.937874670985045400e-01	1.166415344311050761e+00	2.272759596234448509e-02	3.108212819329552623e+00	8.545957951546448439e-02	-3.722378327504119455e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.907407218136238924e+00	3.621591513922328254e+00	7.928259771037950543e+00	7.296308748280983636e+00	3.805016412576164520e+00	4.979796845823957763e-01	5.949852292892193972e+00	1.085344320426290254e-01	9.538250056975376978e+00	2.100451490477937888e+00	-2.180040320907367324e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.709666408378810232e+00	3.114203910900104955e+00	5.633343460418143600e+00	6.448531405087580382e+00	7.162984502344945881e+00	2.540646555458127231e+00	7.752126759389113886e+00	2.719951711431328745e-01	3.752119186836009757e+00	2.451323238802717575e-01	2.474512258670388265e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.129689011457801096e+00	1.385237761403909529e+00	2.778802626250052032e+00	3.939511246547751089e+00	6.416048630482458215e+00	6.049708705270392173e+00	5.371263670068877616e+00	4.206972447183949804e-01	2.476885691481785390e+00	1.888486908034584244e-01	2.204330059496395489e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.437422933947695824e+00	1.216984439383811845e+00	8.907776343071764913e+00	3.428260602231965493e+00	6.455574526656900680e+00	7.536495325756700225e-01	1.836095303127941225e+00	2.814335217848922682e-02	5.130153711673165695e+00	9.237476538878958143e-01	-2.038390649001792787e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.285785233831876262e+00	9.950872794369558960e+00	9.038173985835626922e+00	6.381586685563769734e+00	7.082085509730541517e+00	9.745714034604723297e-01	9.745908121570707294e+00	1.733742583655444591e-01	3.754770534515582625e+00	3.455519443993351203e-01	-3.858900894787018476e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.630976149820900112e+00	4.848176944038225855e+00	8.729688950084428356e+00	8.742869726406059527e+00	6.092052305943715496e+00	7.890432681242408597e-01	5.666018319414507509e+00	9.758083960512749233e-02	1.319475210679066590e+00	1.256591376872549515e-01	-9.357448579437919189e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.992925014895623015e+00	4.475110049714682070e+00	3.141379503415450802e+00	9.605328483209726542e+00	4.831690057182836284e+00	6.000218535042539658e-01	6.594905010123445877e+00	1.573745545805234070e-01	3.812419585568130209e+00	2.211495721839867312e-01	-1.493244367226215008e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.581440705528269763e+00	7.135102440041515059e+00	5.087451794635919455e+00	1.980237154912675379e+00	3.517354235588519451e+00	2.091862349629577178e+00	3.249850731726665831e+00	1.451207751494578424e-01	5.889619200784901309e+00	2.884889488521768630e+00	8.164440428401472660e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.205069075377676491e+00	2.837882210920184889e+00	9.866764943451997283e+00	2.351525430953980145e+00	7.917398854735334446e+00	1.890195935091427692e+00	5.437087308551094011e+00	1.152550173700334496e-01	5.944884549487018610e+00	1.052676196451702628e+00	1.370262038282578843e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.011421286769216277e+00	9.461252693618945386e+00	7.969200673754142095e+00	9.448826835996968043e+00	2.979612996132972924e+00	1.506558453579739165e+00	4.910466617592991412e+00	1.533973453081541038e-01	4.207894238298789169e+00	1.203038601809309993e+00	2.308281896947364409e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.808414652129288314e+00	8.043444494519796706e+00	1.204859505296570488e+00	7.645447162926887863e+00	7.293730876441255617e+00	8.213985587295540292e-01	1.706391732214864954e+00	4.564783996651705644e-02	5.082041572968940102e+00	2.468810441791930571e-02	-4.274025903461738274e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.543177804847564616e+00	1.773456410963040630e+00	1.553726769488519510e+00	8.949337466209472680e+00	3.191742882374718704e+00	4.712022286663224424e-01	1.927631060303587107e+00	6.237388021315384834e-02	9.801307050336749427e+00	6.900709383848265821e-01	-1.156526165960010344e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.972730928002749184e+00	4.691509031026098064e+00	5.167187008624876121e+00	2.868738960048653031e+00	6.615628791587242041e+00	1.679991981205098961e+00	8.553449516199261637e+00	2.719080485247140633e-01	4.433038524201671216e+00	5.553537093616628395e-01	-1.672344292582232661e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.534900255246365086e+00	8.953765215893909613e+00	9.120593367050760847e+00	6.317882296933512443e+00	7.729659924177821217e+00	4.894486780153612493e+00	3.108288044601198230e+00	9.282582233106617675e-02	3.256891475080435416e+00	2.868121630493867813e-01	6.203209439593715402e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.824459587374013925e+00	9.502706051060567205e+00	5.845848752628950429e+00	7.295939035782872395e+00	2.886238798265940098e+00	7.871057169981769963e-01	2.775240525774798961e+00	8.274896821751161202e-02	3.172414023257949633e+00	9.266326985802385563e-01	2.097263304246572632e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.914916445401203315e+00	5.194669807949691354e+00	5.458847409524825167e+00	7.091568948043944332e+00	1.516918281456132611e+00	3.803968571273296795e-01	5.568345033108614395e+00	1.708351082083230388e-01	5.152300600219977156e+00	4.438726904581016264e+00	7.237735954638417901e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.537486458700998426e+00	6.450820625661656038e+00	1.923309042818796444e+00	4.664706951041952543e+00	2.206567089678360016e+00	2.855293534207698491e-01	7.811148678122849631e+00	2.207112689942775097e-01	7.861971277608609476e+00	2.319734485478177177e+00	-5.853102120992652146e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.726472970283202457e+00	2.500827409825008729e+00	6.928718187250962224e+00	1.108743608349972654e+00	6.473301560878620187e+00	9.513768525312226165e-01	1.559643939985726924e+00	3.301855524814392012e-02	2.907602003483323649e+00	8.740034325363830181e-01	4.226775392692259659e-01
