G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m2	m1	W	Fc	Fg
1.000000000000000000e+00	1.000000000000000000e+00	4.326623629825025574e+00	9.852695128530893243e+00	1.213850516486768560e+00	2.685364339420334368e+00	4.809031540199660171e+00	8.794610756720440126e-01	6.369165497886906557e+00	2.528360715164509331e-01	6.043523085526992134e+00	1.339154085575105624e+00	-3.116698614125649192e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.284185464224782969e+00	7.708082942330187759e-01	7.650391596962792029e+00	9.089556699691586417e+00	2.916575152001810611e+00	8.770884984960770625e-01	8.247295764988306743e+00	2.489867732108969889e-01	2.397679148739650490e+00	3.771231013427934764e-01	-3.284543407821828520e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.707238537658107624e+00	6.940890305842947861e+00	9.709317784380148808e+00	2.718847206431151076e+00	4.567146030359245046e+00	7.289176744268257568e-01	6.375891711391722616e+00	1.441006994282913456e-01	5.015561087170889998e+00	1.458132990806411122e+00	1.037095177365928267e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.925304740351355459e+00	3.297950870146092228e+00	6.440080257602020630e+00	4.734789823664779185e+00	3.246492379239191095e+00	1.432350104722062811e+00	4.802454340387859233e+00	1.903603975892954880e-01	8.478960168024448407e+00	3.152819109973710177e+00	-8.557593966391889573e-02
1.000000000000000000e+00	1.000000000000000000e+00	3.185234133194305262e+00	9.043503051936964354e+00	9.582245515672116909e+00	6.705042845320061673e+00	6.951800828225354500e+00	2.226144318791657639e+00	9.631454105818162859e+00	2.108297724888258395e-01	7.936303931041003068e+00	6.437345081425892568e-01	4.310115513098999429e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.778848200772478627e+00	1.039521885625289066e+01	1.155351653604765882e+00	4.066241752686308608e+00	8.865164697964923235e+00	1.970678872256191871e+00	7.617481002056354811e+00	3.210864910172749331e-01	2.169452788577007851e+00	1.151122836579826780e-01	9.614857477477511960e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.366619127823767155e+00	9.316436127256585209e+00	4.666079453147342626e+00	7.887177203327335739e-01	7.858118710391465811e+00	1.423957548860549593e+00	8.842461796886738057e+00	2.787338603456047115e-01	2.837048885283376176e+00	4.820345035064255157e-01	1.122785027546864267e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.833918425881662984e+00	5.100112132720772351e+00	3.992800789515933424e+00	4.069817440780129303e+00	8.284794852861727676e+00	1.333687980980034382e+00	5.656564869156488484e+00	1.158272977983376278e-01	3.724301445610156414e+00	1.157581488504157846e-01	-1.788667290321840575e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.074933129166125934e+00	8.345710842533714313e+00	7.973111120033188115e+00	9.030556237304478984e+00	4.106243055412300613e+00	1.625943378366433656e+00	4.189920348319518872e+00	8.916491544644192246e-02	9.502668129406572461e+00	1.048318416076696513e+00	-1.131371870033065496e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.158021451380236044e+00	8.456417434176572101e+00	9.490658930042938479e+00	7.059056400039802170e+00	3.482574807901907654e+00	6.708867615117970473e-01	8.199710343109631872e-01	3.179860266960087695e-02	2.667663808224838728e+00	1.302681570838378100e+00	2.036887368940155874e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.463656110029602608e+00	3.992317936940330103e+00	2.542657120884839195e+00	6.764599903590294616e+00	7.706818127545378871e+00	9.099890990639779575e-01	7.518783301962476351e+00	2.332962954425391033e-01	7.266144982940724972e+00	-1.811211666655015706e-01	-1.700202123921614117e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.306975461230408975e+00	8.340541925186959915e+00	7.001784885564413585e+00	6.489606958707331508e+00	3.315823168773424978e+00	2.829316267667964180e+00	2.366025613211772516e+00	1.013683425208424527e-01	1.959714055336286398e+00	5.046904335333993741e-01	-3.640209151479851246e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.307934237633795682e+00	1.249459108499102022e+00	2.461584927790785304e+00	3.067508598444274259e+00	8.055808445487462777e+00	9.945565595388413671e-01	3.193981287424887405e+00	1.098884843823827728e-01	7.080698150969955584e+00	5.059355261385842795e-01	8.431465405434618310e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.178516068731286115e+00	6.931662442276911307e+00	5.989998860598137576e+00	5.654162974818502718e+00	4.049224034394549143e+00	1.437779116562575288e+00	6.127616248705910706e+00	1.952383323015459970e-01	3.345272752565412677e+00	1.300006053836471054e+00	-9.071230123308497184e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.578093771171446447e+00	3.222314992442191439e+00	4.372310911154679403e+00	8.903806903236819892e+00	2.603309639624581173e+00	1.341791112837611655e+00	5.345020617433794641e+00	2.575327694422258618e-01	8.454759521302021241e+00	4.952578230314393259e+00	9.142703951878210500e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.051746362352689168e+01	1.444846819598326837e+00	1.032271543132120684e+01	2.159212861262514327e+00	1.071446331436970745e+01	9.579765689645428628e-01	6.753356407710504605e+00	1.284487855162817216e-01	3.788037582585002561e+00	5.926835971165479444e-01	9.580389177724232819e-02
1.000000000000000000e+00	1.000000000000000000e+00	1.007614849554987302e+01	1.645144428660064495e+00	6.423197684164419385e+00	3.452726552901237866e+00	3.846524787875568840e+00	3.860961455910412732e-01	2.520084138454773637e+00	3.795041550237180511e-02	6.724878152436009060e+00	4.814158937901219737e+00	-1.334840048027821302e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.752362959317471436e+00	6.967106389445300252e+00	4.175738681351818471e+00	4.199406063023955582e+00	9.330974930343428397e+00	1.511007584096034195e+00	3.638916802308941101e+00	1.085739477207406656e-01	3.563951628565570129e+00	2.213941667564672811e-01	-2.054699198195478083e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.788314253876388094e+00	4.348729524975619931e+00	1.566947019763204940e+00	5.520000338143107754e+00	9.362134028787393092e+00	2.838530902622562024e+00	6.932013831126813130e+00	3.147963074910625769e-01	7.121376569605879503e+00	1.213637240696407299e-01	1.002079389405039045e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.029568235335244886e+00	7.580167958098844139e+00	2.208059291311025962e+00	1.030067603358519612e+01	7.876229477995955186e+00	4.277394611581358141e+00	9.236884611828335423e+00	6.578763550683741634e-01	8.883900938766112532e+00	-1.211380359447410543e-01	8.627778486738886254e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.171145014671003182e+00	2.217016577982337644e+00	3.095470391193076765e+00	7.525666514233595450e-01	6.651104444795805648e+00	1.091186414624464085e+00	7.464571157420271774e+00	1.909661742588683597e-01	1.992649096462211000e+00	4.569829038635017104e-01	1.247658855924807519e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.817353310292710411e+00	3.425916548538353368e+00	2.920080679408562752e+00	6.322339654251797114e+00	6.267234318332401521e+00	1.297529735024198771e+00	9.649154733746000190e+00	2.904751567616492003e-01	9.049489167583512739e+00	6.459489716893672684e-01	3.185222983753801973e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.245684343111523873e+00	5.748375296847639149e+00	8.536353183640089881e+00	2.808189983365823927e+00	8.528068638337057195e+00	4.098442513195997172e+00	7.330797375197366073e+00	2.479041460747767045e-01	6.285317663078892281e+00	9.052410390740609492e-01	1.098395099476339398e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.690465727733953649e+00	7.524525202847567762e+00	6.816466907231448324e+00	9.252294297229807896e+00	2.957013674189905128e+00	7.208662582978531130e-01	6.035624667479696726e+00	1.561611878420047783e-01	1.232189782117644405e+00	3.977714360562618623e-01	1.013596457496367398e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.218508321015319362e+00	3.845516907165322795e+00	4.744206007208376263e+00	1.656019805853356175e+00	4.732829346518428792e+00	3.911204335475458205e+00	3.346041588257105737e+00	1.463544720878156291e-01	4.457231203478189130e+00	1.127308595842885008e+00	1.347631626006033700e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.872286021385470178e+00	5.778198438710215434e+00	2.134828389996383358e+00	4.947484949198663884e+00	6.414503945074219615e+00	7.333961122323953141e-01	5.864637259191840535e+00	1.557669018685356177e-01	3.504424492314606177e+00	2.255174592018672486e-01	5.000312581496232367e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.374992925905970331e+00	9.152646600991017678e+00	8.307550248574258944e+00	6.281320567695955148e+00	5.324008774069013405e+00	1.217825246398226202e+00	7.388725818559550795e+00	1.620983628774949892e-01	7.611857628304437462e+00	1.552167545986077535e+00	1.090533356744114357e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.721427395745940281e+00	6.511915658916981542e+00	8.243291930385442612e+00	7.273066515489072792e+00	4.534009625249582953e+00	4.477951901519587885e-01	5.618906155009017134e+00	1.081716184556481553e-01	6.688590170731946394e+00	1.143065201483554283e+00	8.591393010360832250e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.246404560797037320e+00	3.182966956723578544e+00	1.509223942191905810e+00	4.449947773708280430e+00	4.413747261359129759e+00	1.003554610136230707e+00	5.024440416680842958e+00	2.644332868714232565e-01	2.609195455079753145e+00	1.734878824024623234e-01	1.056288181218975275e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.196479089736977919e+00	1.658058607205927348e+00	6.792313613694963337e+00	3.708956976748513323e+00	5.358392603691819467e+00	1.114796459037716403e+00	5.912845948316546085e+00	1.072665309105332448e-01	4.928149265943522650e+00	6.637592794840434518e-01	-1.591430271359916548e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.517084462190813277e+00	8.955950996014571786e+00	5.772791610445586308e+00	4.331015606755098446e+00	6.912747849029598157e+00	1.303009121335954923e+00	4.340876142857247544e+00	1.038307705519608409e-01	8.817601702354080473e+00	1.830924436272984845e-01	1.410337467493991914e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.943516355224373271e+00	4.811334711502012196e-01	1.928583963590578820e+00	2.577631407840232036e+00	2.741215618289287725e+00	1.130492392775768851e+00	5.837296934514069946e+00	3.595529199405949061e-01	1.012841427410245920e+01	2.013898500985769502e+00	6.269260838444525419e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.000730851135530486e+01	8.563074367444677648e+00	6.657307770340477049e+00	3.417743410964240169e+00	9.077628771928514695e+00	9.734965940564777043e-01	2.803933792618531040e+00	7.634647011563008845e-02	5.676977931201132144e+00	6.092488806034168647e-01	-1.809889370727945646e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.344301251707506140e+00	5.715827953013683960e+00	4.197303000199267942e+00	4.195447913071602919e+00	6.721511222150111209e+00	9.945307763456794348e-01	8.007347430019629897e+00	1.469592474943808291e-01	9.010225254510086046e+00	8.531070726323464193e-01	-7.662626990611356881e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.656302221537790942e+00	9.269082444801332699e+00	1.829860715264392201e+00	3.508445501937133226e+00	7.865390370852415991e+00	1.022613614959976935e+00	3.528544867372568561e+00	7.973640519904039159e-02	5.432167384773456398e+00	2.110120209614795850e-01	-1.205272595216280385e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.527036837363473509e+00	8.074471454983127572e+00	1.023197970348212849e+01	3.128340080394581779e+00	5.620336415263302854e+00	8.526724547083710526e-01	2.188754419546932617e+00	1.055931648040929829e-02	4.890017005999878208e+00	9.931865958200780664e-01	5.405469931911146553e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.054711165715455756e+00	1.088344627383541940e+01	7.816583407303413722e+00	7.984590178956811002e+00	7.477845946092182672e+00	1.341156037944138513e+00	5.571172296065380891e+00	1.015772529408599245e-01	8.016149713140450217e+00	3.963601237672009781e-01	-7.854682261445425917e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.439392827914490525e+00	4.212235637658712228e+00	7.026519452158465739e+00	9.729117010868190363e+00	6.573561262073659428e-01	8.164343233647577969e-02	6.693602743966910573e+00	9.933272851303930062e-02	5.120307344589773102e+00	7.357291936754972284e+00	-1.253046084774134261e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.174301676409318151e+00	8.117351578244418775e+00	4.893762807370301893e+00	5.283295043493383858e+00	7.625266746761941050e+00	4.683297699742789533e+00	3.662152369184810130e+00	2.213669709809628627e-01	5.526125619577920034e+00	1.396913204950526732e-01	1.373905088509611438e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.496107417156585573e+00	3.499850661639843707e+00	4.352270027908760497e+00	1.988829978017190303e+00	2.013762997412662514e-01	8.207018390549579712e-01	4.050394225642509838e+00	9.583201820080368416e-02	5.058587701747944365e+00	1.068545238814742682e+01	2.990225534432318533e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.430776124590521059e+00	5.733894586796263404e+00	6.763682437971317185e+00	1.088799727716196930e+00	7.805767641535141799e+00	6.541786208028925742e+00	6.219086544945224837e+00	2.184244779130792014e-01	9.393938771413335331e+00	1.151681781682711847e+00	1.363515725687109770e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.812260214207321418e+00	8.234139981897870442e+00	5.725191014204985329e+00	1.009596641444531073e+01	1.126820715860214861e+01	2.537506374424006950e+00	4.223342029106275319e+00	1.251118432438745320e-01	7.922781549394845690e+00	1.558293073799909556e-01	2.659875522818961890e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.468198613516118911e+00	9.611702384103569585e+00	2.144130538472583947e+00	4.010013580008444656e+00	3.612156962365445700e+00	7.894900145985969120e-01	9.084537140747105610e+00	4.443454527860226100e-01	2.842995154470007169e+00	6.815410473251855006e-01	1.353585752055157077e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.796131821702353193e+00	9.611866564882916464e+00	6.345961891025862833e+00	2.625774098371612464e+00	3.723277338109877377e+00	7.561346228783931700e-01	9.112822123180526646e+00	2.676736059609709506e-01	3.576363797915966813e+00	3.146120409643158311e+00	-1.300909212751097943e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.875182023277385923e+00	9.183448491434655026e+00	8.493022753531544566e+00	6.492648588215571337e+00	7.791537307433824111e+00	7.652935125929025695e-01	5.192696880625049971e+00	9.417008615271824090e-02	5.596052520157674515e+00	3.615148062556285402e-01	-1.267959305995271180e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.422035001874593085e+00	4.775197696983301654e+00	5.002807870907815868e+00	7.056274994861985839e+00	3.198650380250228409e+00	1.018970165379617709e+00	3.975735836715539762e+00	1.136867935761516901e-01	6.624585030429280152e+00	1.654657330426106743e+00	1.300868609901250084e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.740012442569548679e+00	4.962749487978900476e+00	1.610327255889537845e+00	6.859687810001103614e+00	8.957103341306364541e+00	2.558644625351571555e+00	7.011138581363967504e+00	3.795973896850204921e-01	2.922880504093765097e+00	-1.549546737355220194e-01	-1.983777302861663427e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.930038932260459639e+00	7.489461777932581832e+00	8.521010855631255154e+00	3.087416515960876406e+00	2.274226477475397967e+00	1.484612086135125852e-01	1.748798576742489175e+00	8.658946001300061451e-03	7.994788659329090663e+00	9.323110490133412753e+00	1.246686041368069819e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.428883745658279025e+00	2.985816455279572956e+00	3.365376939114351096e+00	1.712929316212091768e+00	1.454542413754585484e+00	9.229472084654198882e-01	6.390252508464460135e+00	2.930972778406329415e-01	5.361543375367062936e+00	5.218270335395895465e+00	1.308054697832031010e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.411203039808052395e+00	7.436166509724038143e-01	3.531914484066930093e+00	9.019031160491895349e+00	9.605502619294444600e+00	1.372763116837088626e+00	3.699027554267281026e+00	1.019208854261121899e-01	4.953971800665792458e+00	7.682797146763932494e-03	-2.334274101900432608e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.208911587471050098e+00	4.629694614879997339e+00	3.325878655376642179e+00	3.238382948368406122e+00	7.230563117663357353e+00	4.164875893597202783e+00	8.410989324972378611e+00	6.585582460658393478e-01	2.167425460683400917e+00	2.171053120915534818e-01	-2.271431516282980123e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.695830404663091429e+00	3.419926191540778149e+00	3.631519107111220279e+00	6.776450700128467730e+00	7.568803622969115352e+00	7.577342774748819787e-01	1.052059954412613463e+00	-8.569523735109559059e-04	2.881548702586969490e+00	2.595705123523825431e-01	-1.222354486272476948e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.751484051066745096e+00	3.562151990357025344e+00	8.440207693042999892e+00	7.815525963172616386e+00	4.625617824666660383e+00	5.432076510877782427e-01	6.148271089149317525e+00	7.688885955315323539e-02	1.065964553297236961e+01	1.957220298358728794e+00	-1.897056315484676237e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.728507836488570426e+00	3.254531748571549699e+00	6.063395711739057781e+00	5.977592975643532647e+00	7.667232178808771614e+00	2.634782325792862423e+00	7.914635493235233632e+00	2.791896713050772694e-01	3.751994214599355892e+00	3.018638910400714970e-01	1.507605592253277393e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.594850118814565398e+00	5.203349805175777831e+00	5.984818931266407738e+00	6.244328052322380529e+00	4.181066237434917787e-01	1.390807027135345875e+00	3.541141999244498684e-01	6.709410706106944122e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.463638307299726993e+00	5.949564100498475838e+00	6.863887919005150495e-01	2.216191480265557345e+00	5.694519225408777030e-02	4.391651934312882588e+00	1.084618014027446176e+00	-8.409452909265722198e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	7.184374881625971376e+00	7.199903248011612966e+00	1.035158574558174394e+00	8.758285996351112601e+00	1.675236697590411217e-01	4.067458171316213900e+00	3.843888656914521418e-01	1.645344227027785378e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	8.506589630678725200e+00	6.636779680522733038e+00	6.586207206988711205e-01	4.984016557829226812e+00	1.192803235327612316e-01	3.496608181546674299e-01	2.947812828493413806e-02	-1.469401195595900322e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	9.303585629153991121e+00	5.692834853126043981e+00	5.363441474922624463e-01	6.750225184297280023e+00	1.676676644923981718e-01	4.179235770665960636e+00	9.995198820454416488e-02	-1.673124683049418415e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	1.223320048218518030e+00	3.136147724360211164e+00	2.073356037041768296e+00	2.880331437384293647e+00	1.572515909729310934e-01	5.472692243308520332e+00	2.760328407802104422e+00	1.405676197283072248e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	1.861325539816426788e+00	9.190821365970272439e+00	1.977502366350770480e+00	6.182708807987217448e+00	1.224653930964271081e-01	6.606062963467653759e+00	1.027019066615403320e+00	1.620010395065051156e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	9.726188586483038634e+00	3.009892919984512805e+00	1.426141794841695676e+00	4.348217531851533479e+00	1.596266416475745076e-01	4.300153596637154685e+00	1.072111885859823532e+00	2.644209312805684498e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	7.646176947976944582e+00	7.109107459285995745e+00	9.040986488521207676e-01	2.201125391736405312e+00	4.032995013017549868e-03	4.135220706988650186e+00	1.645888723733099357e-01	-4.853050099037603538e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	8.972984460056691702e+00	3.405963947046549034e+00	6.333025508657794678e-01	1.599203441707915951e+00	5.863339532495935591e-02	1.018697844329119562e+01	7.113891472143688555e-01	-2.506527975579067480e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	3.766278722857238748e+00	6.797257505322792603e+00	1.594765168975203595e+00	8.681096593078976298e+00	2.602306246869975914e-01	5.137903308162997007e+00	6.026002503460012871e-01	-1.765648027506223405e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	5.383006023289437003e+00	7.862538318788600655e+00	5.367330098795785709e+00	2.704164506994399808e+00	1.150226843048421654e-01	2.629472146883466088e+00	-6.551788953456816333e-03	6.316110178527307717e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	8.564980223573428475e+00	4.055723574455642577e+00	9.814215490070248293e-01	3.061224886286127322e+00	6.704347925515365125e-02	2.754504054669649538e+00	9.171342908478770095e-01	4.781170558563325734e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	7.758851290537665868e+00	1.674231191767175497e+00	4.304505522474212365e-01	6.132711834027976927e+00	1.676786399505119651e-01	5.393167430463723377e+00	4.363785480058541388e+00	-6.073252062601938173e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	4.497001237383742023e+00	1.642634617425745347e+00	2.623366406318276001e-01	8.057521918282732898e+00	2.329381346396513508e-01	8.206519214640026760e+00	2.641371480386097481e+00	-5.824867889395515874e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.786212859418897736e+00	2.049097684846502787e+00	6.796103199093779246e+00	1.350343025570756250e+00	5.996562598648011111e+00	8.795998975124414976e-01	2.604903221262602653e+00	3.779808824238178183e-02	4.134007410950538031e+00	6.623501436790493191e-01	-7.524139514333918477e-01
