G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	d1	d2	m2	m1	W	Fc	Fg
1.000000000000000000e+00	1.000000000000000000e+00	3.622631541337138827e+00	9.316691754751460053e+00	9.427337872997981094e+00	7.170792631623955415e+00	7.044430750299156330e+00	1.940360116378653910e+00	9.581515006398303669e+00	2.235361318302187261e-01	8.699912597188085073e+00	7.741845247373347894e-01	3.755572864426935720e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.302411608476164773e+00	9.733831692950284165e+00	1.468604021385557123e+00	3.995603152512712253e+00	8.432939470498331147e+00	1.965415755568928446e+00	7.480722154201193241e+00	3.458568287324585988e-01	1.891142458951462491e+00	3.563859826036587519e-02	2.547400828084313007e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.113772272434384369e+00	9.499956335857499212e+00	4.772507415098722561e+00	1.507534386523945003e+00	7.059619286887226508e+00	1.380669010366531113e+00	9.367967907262835681e+00	2.697233387059240761e-01	1.799719481307355817e+00	3.188727907752594848e-01	2.706818357509894191e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.075621788065570072e+00	5.253048916511689370e+00	3.341199659982228010e+00	4.357916167881770164e+00	8.416028462823163636e+00	1.043966944307224809e+00	5.754385138143895517e+00	1.358000134056819297e-01	3.366442978853183554e+00	1.352831905031900706e-01	-1.611098606746752315e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.803688428827614043e+00	8.748642910171319897e+00	7.581777968431921977e+00	9.496335309164278371e+00	4.577195268058329880e+00	1.635000721064682416e+00	3.331649343422714793e+00	9.811979847959755030e-02	8.869392038198922634e+00	1.152733531164410907e+00	-1.205604561322392021e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.627040366967531959e+00	8.599957175006828436e+00	9.839123263924044238e+00	6.775559998685835694e+00	2.403754096752821479e+00	4.236883165572932763e-01	1.480452966960736694e+00	2.832429658947981446e-02	2.166167655022605221e+00	1.350583944564452743e+00	1.520909450235964355e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.329754322977696468e+00	3.872362896387803843e+00	3.314613406522834094e+00	7.043641394041995518e+00	7.649231206996105037e+00	1.206490540205495288e+00	7.535784599884196133e+00	2.136214907971893950e-01	7.482093781785086328e+00	2.285660823370197492e-01	-1.631012605265475912e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.409008822833359487e+00	8.458184692161516693e+00	6.890169401421000650e+00	6.700967088517618464e+00	4.243585616468531718e+00	2.993657044451126570e+00	2.098838478157797116e+00	7.929848768464821396e-02	1.916605413864137519e+00	3.491192100166584655e-01	4.576347255034586836e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.478922446616445896e+00	1.324282059878606033e+00	2.782944191580707383e+00	2.791369233822048379e+00	7.045093803463547744e+00	1.089173052062847979e+00	3.726202441685577238e+00	1.088139383738155191e-01	6.602346153672079332e+00	4.664341043615757298e-01	-5.121770067083764033e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.537255364263748536e+00	6.361878850298415600e+00	6.082556720387852778e+00	4.771386302135574908e+00	3.439859033606369465e+00	1.356767711011426236e+00	5.784096793166036754e+00	2.039606620521310920e-01	4.210254281133550158e+00	1.326855780303155763e+00	-8.912425956306459796e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.582801717226041127e+00	3.072255898416893505e+00	5.179478093207097622e+00	7.756102953550346513e+00	1.727648532297935358e+00	1.091289814579497364e+00	6.087714821436261303e+00	2.779659527271625685e-01	8.111681064284612219e+00	5.207270200066306920e+00	4.668547700093977904e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.547157694226108049e+00	2.088338512600462771e+00	9.757322949711422666e+00	1.910668861417909259e+00	9.922050925749733352e+00	1.042226939049066159e+00	6.400050445417988954e+00	9.522540139644943002e-02	3.107370892695584086e+00	4.230554074456861491e-01	-2.061525232650529282e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.685423397870591700e+00	1.692488558270120569e+00	6.478634440338962186e+00	3.493480562710518100e+00	2.407778587801400860e+00	2.472890750623548684e-01	2.503172473396394704e+00	4.298358246860282256e-02	6.757115784377589307e+00	4.879553470520431979e+00	-3.625809555739893941e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.277776894087255144e+00	7.273034626496686528e+00	4.156143786919860972e+00	3.482853479774175032e+00	9.896182700860791215e+00	1.193795130835880069e+00	4.417141551272364630e+00	9.673636155004575188e-02	3.122065383972369101e+00	1.355291353343600902e-01	-1.464744190066483043e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.740589597786282194e+00	4.061085451534687252e+00	2.018438384636462413e+00	4.891023098116018097e+00	9.798546945415395726e+00	2.616227560190182100e+00	6.561199848420269376e+00	3.115279143093643843e-01	7.420088467495136619e+00	1.256102625830955999e-01	1.290727451587649677e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.882505748019443814e+00	7.518742727783450874e+00	2.354848571974814231e+00	9.823359596094791257e+00	8.143129056659308418e+00	4.332240275773203919e+00	9.734595325336401928e+00	6.664363920230359506e-01	8.867243028705280139e+00	1.261005213480976272e-01	6.697171206791198150e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.157753160362977596e+00	1.586646593389666515e+00	3.032574494717975799e+00	1.612627400756846185e+00	6.932462142748576639e+00	9.702283820398994729e-01	7.551040081956018390e+00	2.000714079803586343e-01	2.133023430978164381e+00	2.630275475757303805e-01	-1.763689278740041277e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.953519569945722623e+00	3.829808677076000922e+00	3.260159268444573044e+00	5.669290145670541570e+00	6.211203497855619204e+00	1.247573285308946067e+00	9.306223726493611181e+00	3.138209828965598525e-01	8.797088704213098964e+00	4.796529463124274417e-01	3.203104114055808527e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.098753152680472134e+00	5.854820035954187318e+00	8.662798767371896247e+00	2.612374175628978890e+00	8.786894074132018062e+00	4.191745320838073496e+00	7.862227136837232955e+00	2.287530134718327168e-01	6.332543131418612248e+00	7.863273447109415670e-01	9.390449074510960337e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.462268966813788040e+00	8.122695268950474556e+00	6.050919660991232796e+00	9.747718447458533220e+00	3.608953480019112980e+00	6.602859537022577330e-01	6.314404514087759601e+00	1.582165476339288390e-01	2.140166684426012544e+00	3.518286490569310643e-01	4.439180603889396060e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.309338561784235466e+00	3.872584905472758798e+00	5.705725542175871468e+00	2.019223204728349597e+00	5.206001083613444713e+00	3.977819538118205767e+00	2.728859500927958148e+00	1.217695488470706827e-01	4.851369283763287577e+00	1.308214186967449733e+00	7.793167366710734845e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.188078782533047217e+00	6.640821986238091057e+00	2.031740462546316905e+00	4.638704780874340905e+00	6.572680751362189433e+00	7.177960012342478047e-01	6.994047940589156909e+00	1.631768191477596663e-01	2.450491868554423025e+00	9.269009695606594823e-02	-8.503824296166069274e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.323361101375915005e+00	8.972114732215437982e+00	8.732794293199308555e+00	7.638792963939045499e+00	4.698987037391040289e+00	1.411423795661049807e+00	6.611355253553199418e+00	1.671686972969042007e-01	7.303407959279964778e+00	1.218387638455500799e+00	9.962840579720969814e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.962558428472766181e+00	6.550257252807173636e+00	7.499097045577529208e+00	7.344831178386757031e+00	4.843001825365016444e+00	6.970539848492902646e-01	6.415952141000700770e+00	1.274693028634933667e-01	7.830740153843390061e+00	1.122921513182254971e+00	8.574710098436947092e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.802019636455869822e+00	3.095559888481819399e+00	1.614384756893786133e+00	4.809581427167804790e+00	3.975673438514151670e+00	1.043980596777393188e+00	5.401571949881986967e+00	2.696763539067703053e-01	1.941909992211129810e+00	1.550968819606148852e-01	4.928870960766164599e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.684655081108726193e+00	1.227793687008518209e+00	7.375335107966817461e+00	4.119846155310843194e+00	6.085661113218933771e+00	1.069756105300055937e+00	5.766714400211026437e+00	1.284130742057547070e-01	5.553232013323755822e+00	8.311684403936326904e-01	-5.536301259565754584e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.920562952065222539e+00	8.830768277509868369e+00	5.893848343166403936e+00	4.565765709996178146e+00	8.657730889926559925e+00	1.465165817432893203e+00	4.015849921302370618e+00	9.677178280689141543e-02	8.327919097462588738e+00	4.966376136927685980e-01	1.282702971765819822e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.667424991955243296e+00	1.195359138281263167e+00	1.726024919664568946e+00	3.378585177423133690e+00	2.814318516347486643e+00	1.054306518893319389e+00	5.673791503031663019e+00	3.576391213663644431e-01	9.421882230571021921e+00	2.068210337504602148e+00	7.035515725783718644e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.732148674907046271e+00	8.880521329826198240e+00	5.122726790347127412e+00	2.854657392190005361e+00	9.404524259991887902e+00	9.692895732811135368e-01	2.779016824148016429e+00	5.127092183911709233e-02	5.624922375560278631e+00	3.825101474088022369e-01	-3.311223363311660561e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.979938663424809064e+00	5.759358141976532508e+00	5.355502557484429715e+00	5.350212731781249786e+00	7.204604000297956112e+00	9.038351641180883966e-01	8.245209467958069638e+00	1.717739528405627103e-01	9.547832039839665441e+00	6.491418398017722025e-01	-5.833813252313019504e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.456968671354509581e+00	9.452824221951022565e+00	2.498467266646732021e+00	3.419217293212855502e+00	8.421204434104920367e+00	8.886974530872835398e-01	2.675119034605820456e+00	5.870185460668115446e-02	5.817911399475102385e+00	2.199858106855421269e-01	-2.163933622753793085e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.048043516829391564e+00	8.196219267970350941e+00	9.508060209785211825e+00	3.577831756629756832e+00	6.003642606217193922e+00	6.656581614545939996e-01	1.760987653783127715e+00	2.717433943323248335e-02	4.536361253390513326e+00	9.247724606942687720e-01	2.216859061682076859e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.381084730708218800e+00	9.980667072684283880e+00	8.643783219486161684e+00	6.906904476222067935e+00	8.013602347030845507e+00	1.253550992099025763e+00	4.931666078355450900e+00	9.552084896539496384e-02	8.632228194737187721e+00	5.815644936564187129e-01	-6.657188532924973590e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.293982870030060184e+00	4.149058010508108296e+00	7.021365564040879192e+00	9.719062823293372233e+00	1.142747356734545194e+00	1.225110205673829306e-01	6.923378479932665641e+00	1.189235068132258460e-01	5.430926793550450604e+00	7.338287822684148587e+00	-8.672813030446905325e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.794570339557462813e+00	7.916616482010439881e+00	5.157125340160794380e+00	6.434956368747395850e+00	8.362758006161667979e+00	4.654984178082046675e+00	4.937148063639368090e+00	2.179613468337878723e-01	5.247553446472061012e+00	2.198663459517926078e-01	1.316648305051592160e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.761818665452608013e+00	4.614764847120735425e+00	4.714082586839293931e+00	1.699390647303075097e+00	1.346296226352715397e+00	4.931007767698195599e-01	3.490906311536493334e+00	1.383885429218111862e-01	5.407638581894189223e+00	1.067531885872331188e+01	1.380336708813637570e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.401741940011952847e+00	5.319763764637060355e+00	6.854703830279710530e+00	1.679468301867084179e+00	9.011426596645671694e+00	6.401365882228145843e+00	6.020297521846585731e+00	2.299964632102825535e-01	8.621633706769811667e+00	1.192764661542560001e+00	1.036362639429867283e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.917379258777286211e+00	6.653980215146114041e+00	5.901160769134665252e+00	9.565005868139659029e+00	9.923059051346035275e+00	2.528037127277317886e+00	4.124824230664498437e+00	1.231116430435222620e-01	8.486686821357034560e+00	2.006521508907236628e-01	9.923147121265516457e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.494479413379664834e+00	8.859708883642765542e+00	1.548570311781038322e+00	3.675705749918954268e+00	3.637836140681641517e+00	8.104375450141836357e-01	9.392861141893401822e+00	4.146574331359687005e-01	4.640775468649542823e+00	5.294792226780299371e-01	6.646063976281745278e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.443187919344181225e+00	9.851144293826875398e+00	5.612353847661691653e+00	1.823260178439514156e+00	2.896969596417338977e+00	8.397511640995869442e-01	9.306376665007954685e+00	3.039766710600474986e-01	4.002403496203687183e+00	2.847422521943947515e+00	5.804644093841163643e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.451340829270510113e+00	7.915872300100646797e+00	8.254529777724263440e+00	6.379189834633293366e+00	7.882376575494637549e+00	9.331174411279323788e-01	5.528017611243245533e+00	9.399627569275118000e-02	5.417344995515047223e+00	3.883566306854888683e-01	-1.695863066014469567e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.210864817109280622e+00	4.749925876733094299e+00	5.125268986686114303e+00	6.615172217277421218e+00	3.275392357307099545e+00	7.779184340224786220e-01	3.947009621458646311e+00	1.223435301586100754e-01	6.148071873528437870e+00	1.436855451303395093e+00	9.525388695038284892e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.538695429857156682e+00	4.790611353654028903e+00	1.474175694115231972e+00	6.837485021544120301e+00	8.798049085307715345e+00	2.489690203062797202e+00	7.633475369485123174e+00	4.123513592548115336e-01	3.145335219398504467e+00	3.402095322845950093e-02	5.099039284180523213e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.889801848180957755e+00	7.639603898253493064e+00	8.080188085192510528e+00	3.403271836415723950e+00	1.917907404963920870e+00	3.311899456832184119e-01	1.332947433516986191e+00	2.778569052676560860e-02	8.140537592142498724e+00	9.332086809468872701e+00	1.607596758528257785e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.277213374468684659e+00	3.147492525553906795e+00	2.812118230705452415e+00	1.127230968359117069e+00	2.125248787259747640e+00	9.399210022407195053e-01	5.270529857920759120e+00	3.011195834560513318e-01	5.362197620106037732e+00	5.416040005654161327e+00	1.345745483474861182e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.221889734920619475e+00	1.985680562016021611e+00	3.335120844100339266e+00	9.688547346414530637e+00	9.813830896784532243e+00	1.190626627902973356e+00	4.029457896361345881e+00	9.422611552310154737e-02	4.013751174444453618e+00	5.479354727160408445e-02	-3.345472628721916641e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.677274713899094438e+00	4.200468080257952153e+00	2.486015473105795071e+00	3.256597884804035115e+00	7.070811277787047544e+00	4.226663262603248761e+00	9.287869988344951366e+00	6.569390764595766097e-01	1.965306799881080035e+00	1.066162520832883709e-01	7.262770075604914680e-03
1.000000000000000000e+00	1.000000000000000000e+00	9.878064109188144926e+00	3.585726918876121161e+00	3.967392056448313387e+00	7.087251161939594368e+00	8.613409662681821288e+00	8.707098886300008722e-01	1.113970219528023886e+00	2.154885476475467548e-02	3.152440439344251111e+00	8.969824270143229861e-02	-3.489472630201953529e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.946715551386672516e+00	3.674734802127999078e+00	7.805025338386317735e+00	7.369759624514654384e+00	3.921185064757184868e+00	4.941029535094381697e-01	5.972009309284979750e+00	1.084262012240519990e-01	9.540226846514896053e+00	2.077565212114254045e+00	-2.278448852942899450e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.773616056865062074e+00	3.101023137840518196e+00	5.678989349050518776e+00	6.478474380687670120e+00	7.091518424225902173e+00	2.542502118728353633e+00	7.660799994952963488e+00	2.721092780783079257e-01	3.748223647354433918e+00	2.313815534135105212e-01	3.981132338341630272e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.056118835800650579e+00	1.373943066287094394e+00	2.846120070213593145e+00	3.812379348171439641e+00	6.336960310121185991e+00	6.048177456500092752e+00	5.363474464953084109e+00	4.211644262744176914e-01	2.515902035110027857e+00	1.653636274551619212e-01	1.784914273682030872e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.347489569307965596e+00	1.162362905383357514e+00	8.901407988023574802e+00	3.438732851199278961e+00	6.432700475188143585e+00	7.703424411949485462e-01	1.763318006080177414e+00	2.953487967535560130e-02	5.147169498553102684e+00	9.192229094803149314e-01	-2.366968084121709448e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.358722123827519113e+00	9.888301052608152730e+00	8.911562624107432384e+00	6.386890060265886682e+00	7.147566966559060653e+00	9.698682263881349686e-01	9.755249448984365301e+00	1.733410619582574641e-01	3.758781920190827019e+00	3.429192120548342215e-01	-2.183209484683024670e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.559690044898999872e+00	4.843406129577004116e+00	8.838562704616544252e+00	8.786002236102428142e+00	6.176534280225532747e+00	8.165888309239599518e-01	5.655720302784241760e+00	1.000128489620639993e-01	1.324681524910497288e+00	1.181973621875519187e-01	-8.598487080341429278e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.937352985312449150e+00	4.467116458745345575e+00	3.144994298432267410e+00	9.531083102512100780e+00	4.868382785392086021e+00	6.120624247704882226e-01	6.540475548952832341e+00	1.582474709514778144e-01	3.899765218755016249e+00	2.067140395718247148e-01	-1.338171436298957406e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.668472909252860070e+00	7.113363753833650271e+00	5.060590965232115934e+00	1.953887678999544519e+00	3.489494464307546728e+00	2.091491645150608036e+00	3.136597734037388285e+00	1.437387973802337071e-01	5.903680972379844683e+00	2.888747460679827128e+00	8.916881905423320598e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.232280042516749496e+00	2.954047301486388832e+00	9.872896431366928738e+00	2.392937822376516976e+00	7.917793657969259158e+00	1.873846250393082391e+00	5.351551762940728985e+00	1.153373067637242788e-01	5.965623043525555502e+00	1.028970892307128127e+00	1.365590740996902319e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.033389119595810701e+00	9.557039454615338769e+00	7.944463393627471781e+00	9.501554158144141837e+00	3.033992870477800974e+00	1.487105609180600085e+00	4.867104112668835469e+00	1.517382169805467085e-01	4.206367697446640186e+00	1.194730911222195102e+00	2.307361141565051899e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.770146837836119147e+00	8.074299641595398924e+00	1.235821291454176629e+00	7.626455404420627637e+00	7.225889817150408234e+00	8.254353797051620090e-01	1.665082789689029896e+00	4.314352755646148202e-02	5.026633269078810251e+00	6.157934830730437542e-02	-4.285365015652272014e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.608185706885433497e+00	1.801317601018953551e+00	1.581029521182371500e+00	8.952618269512283788e+00	3.099790793521424614e+00	4.702543507544485468e-01	1.969286861319243576e+00	6.280455262381712256e-02	9.693650511495025768e+00	6.779298169086880321e-01	-1.086316383010297093e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.978695945485914098e+00	4.748405853900467655e+00	5.180872561642608787e+00	2.817909406003522577e+00	6.631074977152961125e+00	1.666528313525875493e+00	8.534014656161199142e+00	2.716879979381076060e-01	4.403571100953041828e+00	5.722657971132595334e-01	-2.564676951673602878e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.574509367356991207e+00	8.921749898635431109e+00	9.184388386575720986e+00	6.290142696644046794e+00	7.721938625526517441e+00	4.913724967080541184e+00	3.157718499449297944e+00	9.341635526639749387e-02	3.325744749014553747e+00	2.744129593640326492e-01	6.087025536563243078e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.797822290250587152e+00	9.495414618661301986e+00	5.847604564024138973e+00	7.308176630410248009e+00	2.956455326507305692e+00	7.830778514779670463e-01	2.744442455171238304e+00	8.434922061014174521e-02	3.186358209647034645e+00	9.149297168552381621e-01	1.160792422208353899e-03
1.000000000000000000e+00	1.000000000000000000e+00	3.926089255943110423e+00	5.206938763564465944e+00	5.477501531408452529e+00	7.116881255515516536e+00	1.546400328487710363e+00	3.911248210307023410e-01	5.546870919881317086e+00	1.724402231885990289e-01	5.120184125609817727e+00	4.436578037626963678e+00	6.342746428780557943e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.565298051510062294e+00	6.525779548991685886e+00	1.951943288278558786e+00	4.687364074478352904e+00	2.179799825979350736e+00	2.867446273563582504e-01	7.912654576366879411e+00	2.192099841151388673e-01	7.845564294701678598e+00	2.311959358118274022e+00	-5.842501390045479326e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.743268891092299988e+00	2.505651586979220191e+00	6.906332478896171523e+00	1.140822508951391923e+00	6.451904915143857444e+00	9.561735279837945134e-01	1.558076371846918162e+00	3.260337684877508829e-02	2.861224731694231416e+00	8.580408878054304189e-01	4.152398994746091532e-01
