G	c	dx1dt	d2x1dt2	d2	d1	Fc	W	Fg	m1
1.000000000000000000e+00	1.000000000000000000e+00	1.184736819084898363e+00	2.988470154506534637e+00	1.304034686436583712e+00	6.330261147607938454e-01	5.934985041587109933e+00	2.629894509379739898e+00	-3.156916795692089384e+00	-1.524243190405147530e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.726934427917292680e+00	9.893441480240165120e+00	1.552386790352730417e+00	1.357013966748501499e+00	3.592267661284544555e+00	4.954636426949237560e+00	-6.412638056353058502e+00	-4.759427409617867255e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.486858505402411268e+00	9.494874737742961202e+00	9.157427704410789460e+00	8.947798842600580116e+00	3.758903874012568203e+00	3.099083282927178118e+01	-6.475970855811073790e+00	-2.766050342602507328e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.914348257634490569e+00	1.353466510660528588e+00	2.253297108738750776e+00	7.691462810536592309e-01	4.165420338869231465e+00	3.767675206183219050e+00	-3.594088482352023384e+00	-1.915729434276006415e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.629286790702569210e+00	7.355680410613923748e+00	5.796187664572591380e+00	5.520405665181828958e+00	6.597949546700087708e+00	1.860512712418503156e+01	-3.363629170367462784e+00	-5.746163986570521587e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.654846104100299087e+00	9.323262136217330465e+00	4.705253599197063430e+00	4.489820795510941487e+00	4.002256681562360363e+00	1.520709069842412831e+01	-5.900853242788586250e+00	-1.620035043516843487e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.732748893355294140e+00	2.616569456187707310e+00	4.123300520186965024e+00	3.357939852814937343e+00	7.589668633621998062e+00	1.256730692139009165e+01	-2.927363311884473074e+00	-5.986083618630868841e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.718730221266595137e+00	6.110610767942080912e+00	9.097665814798791217e+00	8.763535753855002497e+00	4.638565875755473300e+00	2.855634273043551374e+01	-4.943115574037038051e+00	-4.172165452719914924e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.879556247427495386e+00	9.236693048397249584e+00	1.192166802020669270e+00	9.878951465140799471e-01	1.616651606018751242e+00	6.334299319257619132e+00	-1.454471932791460631e+01	-1.370832277828891943e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.618345020373651799e+00	1.300122273369923143e+00	6.967858510655036142e+00	5.439064434803973391e+00	8.053528745955187418e+00	2.111596493642608863e+01	-2.804313355909896277e+00	-1.165635622819132067e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.511961543244710882e+00	7.275803819603561706e+00	9.672266508073242619e+00	9.401420142131627244e+00	3.574789972802543403e+00	3.338138030915637700e+01	-6.884275097070733374e+00	-2.673739722272505759e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.258239084015282394e+00	3.678883611572315804e+00	6.034458886111430331e+00	5.496689852745083371e+00	4.887655256278548244e+00	1.807898370313273873e+01	-4.533965654654959820e+00	-3.226444627075154159e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.634604185334201709e+00	9.319513930959194781e+00	9.429105419990184700e+00	9.215984796105178845e+00	7.164978625188223482e+00	3.188974831783567154e+01	-3.136834525817415287e+00	-1.118317550601084633e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.300086227697457630e+00	9.741237126949119585e+00	1.464808349557650713e+00	1.267178507186575764e+00	3.991477863565670692e+00	4.450472021294207714e+00	-5.605362693513476380e+00	-5.568355299884130361e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.098648761970973275e+00	9.508516993811880980e+00	4.772184726387595610e+00	4.554129083150891155e+00	1.519538517444138037e+00	3.063670391790288150e+01	-1.781029624635569775e+01	-4.066298725374971390e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.064791009912807951e+00	5.266014727766730630e+00	3.351398769668324729e+00	2.962431029735679733e+00	4.364673691936920008e+00	1.001578844083187292e+01	-5.116185143897092225e+00	-1.439069885226085610e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.792835920907873692e+00	8.759937011436583987e+00	7.570178802415416186e+00	7.347116095509357514e+00	9.505908313712341240e+00	2.982293385886097781e+01	-2.611449636935788021e+00	-1.682671365549543339e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.635320710619067697e+00	8.598103241535479668e+00	9.821409397144183373e+00	9.592495459415273373e+00	6.775818164218647688e+00	3.253417419631690422e+01	-3.293674621050145301e+00	-1.026772555449729083e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.325245384837851148e+00	3.867181675976955280e+00	3.308078774913482345e+00	2.793927334976509247e+00	7.040695737293725109e+00	1.002360193029387148e+01	-3.107479351452622662e+00	-4.015945334827895863e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.422896909796146137e+00	8.456975556623664403e+00	6.887658364695877999e+00	6.649846308221723845e+00	6.689204596030747574e+00	2.247927065611712649e+01	-3.317236250203730030e+00	-7.018023686751267576e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.472742838829713463e+00	1.330397295555718618e+00	2.784089908031572858e+00	1.281790667681032225e+00	2.790018096057583996e+00	6.399521079302359361e+00	-5.623603458433316327e+00	-1.042368557916644001e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.544632337814937806e+00	6.368434741112087849e+00	6.085499989763024864e+00	5.767733949248971648e+00	4.768270515276773480e+00	1.881869538133404163e+01	-4.755811094463139099e+00	-2.983581481812596081e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.583244132825397665e+00	3.083187096419007567e+00	5.174280980077520020e+00	4.531952637093167091e+00	7.765894863894366118e+00	1.671591615869915515e+01	-2.922025523003731973e+00	-7.640126711244754176e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.543830114653307106e+00	2.081106534947379849e+00	9.750083717952552576e+00	8.793274574663927368e+00	1.914301960434261263e+00	4.873207622804563499e+01	-1.327136910675024772e+01	-1.168678611206992635e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.703053214714230990e+00	1.690254091602297448e+00	6.482508701866410483e+00	5.299968969994485413e+00	3.507097093503876550e+00	1.988407615398035588e+01	-6.344012651027110650e+00	-2.024019504267458203e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.272228955581475418e+00	7.266246761284717692e+00	4.134727761457297923e+00	3.868788192254187130e+00	3.481652448613477446e+00	1.403816934829233887e+01	-6.913251317510574090e+00	-1.136147790553626713e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.733205104026550369e+00	4.061083179307964031e+00	2.024818396239512097e+00	1.525412042994839235e+00	4.885927190822248356e+00	5.347886090295276951e+00	-4.236910671869073219e+00	-1.219574507492364290e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.868860725474787321e+00	7.524371521390575523e+00	2.362405809618457919e+00	2.105195184773208883e+00	9.819400179096559711e+00	8.893359143547858281e+00	-2.552144327990483852e+00	-5.769789763245997705e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.161959627464884015e+00	1.595372167934206775e+00	3.022767431119754988e+00	1.768263239332357184e+00	1.609224071398465128e+00	1.212508088432495157e+01	-1.103781286803972961e+01	-4.570795336309407375e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.951167117985553645e+00	3.824074068145949745e+00	3.268289406331879032e+00	2.733774121057106488e+00	5.666366978102058027e+00	9.296558859395688046e+00	-3.774616549833905488e+00	-2.491389891982290550e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.096326408060407154e+00	5.842102852411413139e+00	8.652024798311559906e+00	8.316078403024571131e+00	2.618230225889929486e+00	3.586933752369002804e+01	-9.908911860497518376e+00	-1.467602619119379703e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.458962113480239964e+00	8.113741540272735975e+00	6.050776357695773378e+00	5.810467588870205091e+00	9.731052172496228891e+00	2.402639843074401682e+01	-2.577244214912715492e+00	-1.420416157104660044e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.310500208452463511e+00	3.874895331230273410e+00	5.713598169472307475e+00	5.193442361489807091e+00	2.019964338408899884e+00	2.743690031416744546e+01	-1.260459724669997073e+01	-7.233373331856073563e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.186189225691894222e+00	6.624286264915077993e+00	2.029644550134594994e+00	1.737832964885305254e+00	4.636124934758191429e+00	5.863367474807339441e+00	-4.701474777473296562e+00	-1.015412198190762183e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.330224481412980442e+00	8.957017508326540423e+00	8.731028530299571599e+00	8.523836716657644530e+00	7.629791531515515146e+00	3.039525635033500350e+01	-2.991827132547899559e+00	-1.197729252587904938e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.969631094474775246e+00	6.545955801431134091e+00	7.502954286853643850e+00	7.194230544098646263e+00	7.352467916947981408e+00	2.530468495193172274e+01	-3.074339118631896461e+00	-9.456841542734619566e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.800238808985312744e+00	3.097994847594160106e+00	1.614717633167931599e+00	9.597619087578534991e-01	4.803025872754177250e+00	3.659860475979433758e+00	-3.946291203560706506e+00	-1.116769199393556278e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.676943362436155383e+00	1.213523800041434120e+00	7.368649719083446570e+00	5.735462479390297297e+00	4.107762004384484023e+00	2.046948794322019793e+01	-5.142885765635760720e+00	-3.165686185538731223e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.916205250580784281e+00	8.825390679214947909e+00	5.887155312150188280e+00	5.651714212144017146e+00	4.579366701089296221e+00	1.851967581726485790e+01	-5.022740223364317913e+00	-2.625228541907462088e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.668189143537556873e+00	1.186013648305094037e+00	1.740655679862462391e+00	5.611340091720671414e-02	3.378667299817090353e+00	1.378558427631094707e+00	-2.247521080762320711e+00	-9.382467324543905818e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.731141163857472520e+00	8.872931823591676093e+00	5.122873510836663868e+00	4.892084393118036445e+00	2.847553399801717067e+00	1.995238651884587711e+01	-8.950157320322192689e+00	-1.002451738467080666e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.978640727248199838e+00	5.756939447138310406e+00	5.359440649626129094e+00	5.012672136819112723e+00	5.352719643344238776e+00	1.635550468370731991e+01	-4.138621043923536469e+00	-3.384477164881291600e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.461904155918938741e+00	9.454366106416580706e+00	2.492798741115206607e+00	2.278862782514167851e+00	3.420847491942294649e+00	8.422689675791893649e+00	-7.008536349374271168e+00	-6.695269626878984859e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.047062014339282143e+00	8.173120651343918297e+00	9.515552731467426639e+00	9.265251752799906981e+00	3.588766496030598496e+00	3.281451783524026666e+01	-6.855418521844729440e+00	-2.640207482584129650e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.390134967607618677e+00	9.976625861086032998e+00	8.662971349794354126e+00	8.446626377440178857e+00	6.913239920800866578e+00	2.879529722233918676e+01	-3.237406697710528913e+00	-9.444063738528956264e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.305122979635141789e+00	4.150123096220871943e+00	7.025783343423632310e+00	6.534494441074619964e+00	9.716271408743539340e+00	2.720626868644487573e+01	-2.563009091579638188e+00	-1.653077912703920447e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.800419063044031764e+00	7.903264250275535474e+00	5.167084743747830444e+00	4.919180548363543792e+00	6.442340250286772374e+00	1.643516553547392434e+01	-3.441226321623043205e+00	-4.859630209877704488e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.773501830743153374e+00	4.614375979122775639e+00	4.703087174826998229e+00	4.282142176162911262e+00	1.684812720554472287e+00	2.619272180967104546e+01	-1.515873562292438237e+01	-4.884496710098991556e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.398067891679862562e+00	5.323332450994432641e+00	6.853078615680161079e+00	6.476893801699437958e+00	1.681008038294111495e+00	3.976919935402001016e+01	-1.579714369952783137e+01	-6.697882016442309627e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.925130847658388156e+00	6.637174297561039715e+00	5.909232091626946293e+00	5.615986514640544769e+00	9.563160774528949304e+00	2.303241719213221828e+01	-2.593869838860074939e+00	-1.337399091596786320e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.494110793195432940e+00	8.863347866890219251e+00	1.561051595592906960e+00	1.332792695771995106e+00	3.680016972933790154e+00	4.885413773198064469e+00	-6.166344545479413242e+00	-5.104320384880055350e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.446051189908249324e+00	9.859866669152157925e+00	5.606549641604356538e+00	5.410267402874842091e+00	1.824037603987035183e+00	3.081668985597228172e+01	-1.471812399450623943e+01	-5.974852593019300606e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.452946571198754810e+00	7.924820586277077972e+00	8.256661552186042030e+00	8.004612115716295051e+00	6.381967977052159569e+00	2.652651007347433065e+01	-3.460756496475484223e+00	-7.577275982207791571e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.214885019823313428e+00	4.757212844632861426e+00	5.135370837313344872e+00	4.709661726439819951e+00	6.613687415590183249e+00	1.610712834784788328e+01	-3.318345545231591753e+00	-5.222081085289853775e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.535837911847226955e+00	4.794023459444423985e+00	1.469605524716195211e+00	1.055216998054848032e+00	6.838064842473873917e+00	3.896351518441877104e+00	-3.110460167060344894e+00	-1.810710184671938094e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.888032250558571157e+00	7.628175375599330010e+00	8.079297188324455092e+00	7.815296949937183157e+00	3.414677011995188138e+00	2.845181012932981091e+01	-7.281181527270262244e+00	-2.062913788859002295e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.269855746813295383e+00	3.135647486080001212e+00	2.813885778978416408e+00	2.174752248788156095e+00	1.129123476435463402e+00	1.919927152456374131e+01	-1.960002066802395149e+01	-2.142683002874649301e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.214419265791347513e+00	1.998980757996270397e+00	3.324779040333748270e+00	2.318147060837848716e+00	9.691385245905227208e+00	1.030210994386727386e+01	-2.532977345863239194e+00	-8.470100692398511910e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.666366465807712860e+00	4.191568394239523876e+00	2.479510533705065356e+00	2.000715077748825621e+00	3.270845168101057965e+00	7.844226445836918415e+00	-6.835836801137334717e+00	-6.871639465230502175e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.888754467232780954e+00	3.591726877088955661e+00	3.965294236561361707e+00	3.405818295544126517e+00	7.082192874555850892e+00	1.214295501848264713e+01	-3.108485573405760150e+00	-4.843438156044057052e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.954426432023871563e+00	3.659109659366610146e+00	7.820649942405705879e+00	7.265386358500276032e+00	7.352684807295337244e+00	2.574807707431597237e+01	-3.059205669956099882e+00	-1.001886900350776273e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.788229672221224309e+00	3.105370750536285307e+00	5.674547245514536264e+00	5.023802468459826365e+00	6.487865010702881463e+00	1.724297338773367727e+01	-3.370021153918980605e+00	-5.633589044539166935e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.047434280323528810e+00	1.389266485647110860e+00	2.842685942975919033e+00	1.392098980836876443e+00	3.816242317147919394e+00	5.993720842946012262e+00	-4.432739610065930869e+00	-1.571628546210430777e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.328174435870034031e+00	1.163207316111357637e+00	8.895325848251767198e+00	7.184513529084679995e+00	3.442916383451731566e+00	2.729022481313202420e+01	-6.431285855690430431e+00	-2.718225258531927224e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.355912838769238959e+00	9.891044801071966930e+00	8.932498160131594034e+00	8.720037847800389486e+00	6.375815082922650312e+00	2.886310094098061185e+01	-3.481065919133811359e+00	-8.118875048204138523e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.571423029041839392e+00	4.850005941887581606e+00	8.829260351228935377e+00	8.422668697307310381e+00	8.803274354545287395e+00	3.267138472631457802e+01	-2.710667079874717889e+00	-1.665010043061249121e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.934493970180006350e+00	4.450174493038893786e+00	3.146790385561580639e+00	2.700190511231238322e+00	9.514573918335516467e+00	1.127335471853141691e+01	-2.593724360172205756e+00	-7.262348219787352832e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.667428714583361504e+00	7.124389471668572504e+00	5.063457542198603001e+00	4.789590935843813568e+00	1.943743106045413782e+00	2.586717364248388762e+01	-1.349079803613181383e+01	-6.022096378257217886e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.231651182983855897e+00	2.960876478864234329e+00	9.868231665656068685e+00	9.192828803981683450e+00	2.399444835082407579e+00	4.253587012646383414e+01	-1.068892275503113609e+01	-1.531350655752905787e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.036020760181488143e+00	9.552465615048671310e+00	7.953418556609483048e+00	7.737030760320027234e+00	9.490320585647873841e+00	3.138072821036912075e+01	-2.605126087703989679e+00	-1.763967354595938275e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.768931828150074992e+00	8.068383589182024807e+00	1.254519663685111253e+00	9.897164813411418738e-01	7.627712713950287160e+00	3.740018025975908600e+00	-2.919549130917523883e+00	-1.836147551585044368e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.614765968784282357e+00	1.798117778907649900e+00	1.589645075706557664e+00	4.806055675196233001e-01	8.963811136002856728e+00	2.685837945187996123e+00	-2.424024241637922295e+00	-4.963698767992912053e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.978149957350148647e+00	4.766234592678146420e+00	5.169532725671576401e+00	4.759231568864658257e+00	2.823628554142482372e+00	1.959111992721028273e+01	-8.774429413421788837e+00	-1.026972973055729632e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.587569835030982812e+00	8.910126865581275979e+00	9.181558555591507798e+00	8.955388003208561543e+00	6.282209465047256636e+00	2.960314679380313407e+01	-3.528281932100980622e+00	-8.103518412389225034e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.789798290081233478e+00	9.510697299928759563e+00	5.850021353796716284e+00	5.639312771076373743e+00	7.309945828596157824e+00	1.976101332922584319e+01	-3.089328812087656750e+00	-7.294046931278394652e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.932387448458487089e+00	5.206177082462715155e+00	5.491769080642014522e+00	5.094355953502328838e+00	7.120732136738079809e+00	1.782781056282124865e+01	-3.134748157463398410e+00	-6.539184335992959518e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.565519148656003168e+00	6.510424935047105066e+00	1.941520445487165736e+00	1.641621684363802292e+00	4.674234339325394672e+00	5.586892386273984989e+00	-4.629278569233945539e+00	-9.958339010287009074e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.742200492995877426e+00	2.508283138418483382e+00	6.917682363970814485e+00	6.099556634600561189e+00	1.142136885711138472e+00	5.312224636718661230e+01	-2.205834465337405348e+01	-4.784417222017245841e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.987306247901006628e+00	9.917226112804540250e+00	8.399925048460707089e+00	8.196209881711798317e+00	6.240712898216786542e+00	2.700742468097974580e+01	-3.547775553947706495e+00	-7.292751756085121428e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.245961149822244707e+00	3.088943908374029768e+00	4.428421059065234644e+00	3.780369998011491983e+00	3.287043518047894075e+00	1.453459999906081990e+01	-7.037775738878449872e+00	-1.185154698793010297e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.077589206026335678e+00	9.484726643566396831e+00	7.979941681350123162e+00	7.766460486215931880e+00	5.053614293081697184e+00	2.499726295705860579e+01	-4.489183197017252880e+00	-4.337846404819232049e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.409134598117892878e+00	6.838209428471997420e+00	9.675623408581364160e+00	9.388447823957443816e+00	9.622161110033234266e+00	3.847825376473032577e+01	-2.590887132242547519e+00	-2.207600610272179438e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.850334608317744767e+00	6.470547894754951734e+00	2.838057434551521929e+00	2.520956962055779016e+00	4.587919559438154771e+00	8.435431897160913906e+00	-4.842261048582092720e+00	-1.357447482742618128e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.053110584806087324e+00	5.626451257302873543e+00	5.713591765399776534e+00	5.355540955732094766e+00	8.565173812568993128e+00	2.048052758539464691e+01	-2.760138885607596126e+00	-1.019042521712114961e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.942165699552184321e+00	3.078779114318603849e+00	3.589626128631625779e+00	2.932962835136930124e+00	2.695474791431142325e+00	1.275871378462727712e+01	-8.517735111202636489e+00	-7.374573118695310292e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.449894611586619142e+00	2.588431347952543593e+00	8.135616071722470366e+00	7.358389818558397799e+00	7.053646044536898252e+00	2.582121355328796142e+01	-3.143303807557853435e+00	-9.601039619807033887e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.706587695580669362e+00	2.990376165044338119e+00	6.195017699888681229e+00	5.534889866037394413e+00	9.788014467837342636e+00	2.335055278667294942e+01	-2.557148044864516745e+00	-1.503086895708204622e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.848671708326207863e+00	2.679119864344725155e+00	6.702607181651821122e+00	5.969075365800275534e+00	1.911644490365368210e+00	3.307489171011049933e+01	-1.306981273246802644e+01	-8.177408412918296676e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.223997382227686836e+00	8.017429435452077868e+00	8.185766188849418867e+00	7.928690173858520041e+00	1.078602684193928907e+00	7.210961706016605888e+01	-2.539262293094684253e+01	-4.747158796709533668e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.967163114839835192e+00	4.145036194663501483e+00	4.566082298167463804e+00	4.084442681910075201e+00	4.899845208355692705e+00	1.348502421630884207e+01	-4.494034968260686824e+00	-2.475087430470559369e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.289293919558731183e+00	1.521888933466040594e+00	9.230460866738397385e+00	7.923231249469587567e+00	1.829010150365149245e+00	4.579546983335223587e+01	-1.328478014118248751e+01	-1.099544833920271358e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.735477606601423695e+00	9.727701317990845808e+00	5.794276492463228401e+00	5.594771764502668887e+00	7.731979515515861934e+00	2.010821272390231940e+01	-2.963181565227367198e+00	-8.199872665194783394e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.827913442399921262e+00	8.949407835149413515e+00	2.419007896043081196e+00	2.189704543070052800e+00	9.234719319814621130e+00	8.895486335973030734e+00	-2.631941248576501469e+00	-5.150680218202242600e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.577385521859862472e+00	9.357719062964692469e+00	7.254877374280938263e+00	7.054249105055404812e+00	4.902785642844310843e+00	2.274804197346055901e+01	-4.644677915158230697e+00	-3.727311118853950234e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.163195909606121958e+00	9.953658691568859851e+00	8.134822767383932174e+00	7.935564167177688866e+00	3.327768264514475494e+00	2.922805744069898637e+01	-7.533106914274985577e+00	-1.994958042008096655e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.249985560054846179e+00	2.560103594389480985e+00	3.844574471108104685e+00	3.069344528675681527e+00	4.909711170423535442e+00	1.056576922346953928e+01	-4.301506577384194507e+00	-2.265431756940522945e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.697052391411108196e+00	4.571744835327562484e+00	8.712328467775568797e+00	8.289886153692538784e+00	7.500657464954461950e+00	2.946273063124120739e+01	-3.009238434178492128e+00	-1.159617851293601518e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.810480254699780467e+00	7.822546003139258630e+00	9.151197427901271553e+00	8.901189614048748311e+00	1.073528627318848461e+00	8.039105213676543826e+01	-2.530078148975073660e+01	-5.313437954811392139e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.054423609562963993e+00	7.268423560449011056e+00	3.483127932552674721e+00	3.214872741750726348e+00	6.306905179970504705e+00	1.080884603825466961e+01	-3.477315925849612466e+00	-3.198660593584426692e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.690770658599277443e+00	2.383435182412085851e+00	9.862896970500532490e+00	9.002042265906592178e+00	6.515637816713392816e+00	3.063630935707830361e+01	-3.373887914417347478e+00	-9.724481820607468308e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.609017350720517214e+00	8.342164297414926821e+00	2.273341940471746092e+00	2.033661795128964389e+00	6.744911122477527776e+00	7.083287086396010679e+00	-3.258762249337174399e+00	-2.426070857781856205e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.454495099111078105e+00	3.022719155750310360e+00	2.813825802942544474e+00	2.149111567938206679e+00	3.183429165379473957e+00	8.671102079946603425e+00	-6.789081609087050495e+00	-7.983192090047526612e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.366110106255158385e+00	3.015981700106333374e+00	2.659532572015602447e+00	1.989482376985632239e+00	7.430365226577757554e+00	7.536285019693400145e+00	-2.940429778012735529e+00	-3.808413209800058752e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.268352597681081662e+00	5.821634986021021696e+00	9.048219851572490313e+00	8.701349494870973089e+00	1.832368381029470195e+00	4.970350579922209988e+01	-1.474367260447757388e+01	-9.562371693269085426e+00
