G	c	dx1dt	d2x1dt2	d2	d1	Fc	W	Fg	m1
1.000000000000000000e+00	1.000000000000000000e+00	3.101405098095483037e+00	1.586786857737730649e+00	2.846461843712761564e+00	1.184199926972129724e+00	4.431871268816671261e+00	2.944193048537933510e+00	-3.452769066085311866e+00	-1.746253396345297304e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.166068076302308132e+00	7.197784384669575708e+00	5.602167877783977623e+00	5.691658455128726146e+00	6.993434337015565383e+00	1.929518850863386703e+01	-3.314840099185927702e+00	-5.984351595545250291e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.313443096690297462e+00	9.182482488672556897e+00	4.627285922644201577e+00	4.478016748139271641e+00	3.996973526955033496e+00	1.697988216276736395e+01	-5.786989422815539186e+00	-2.126762243413849163e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.713419149038892808e+00	2.653251065377645990e+00	4.007176864408535266e+00	3.770566201301143838e+00	6.840327074716206823e+00	1.024789808579699013e+01	-3.022787177590651186e+00	-6.071212758110844732e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.961386703002933274e+00	6.254949271436710312e+00	8.801287274871601340e+00	8.599890580605160650e+00	4.586903444026685150e+00	2.848393923143906648e+01	-4.304300738103665758e+00	-3.953526164180647839e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.896018177412642558e+00	9.588577696236798786e+00	1.729598880872640576e+00	7.607157672594797582e-01	1.623950096641953778e+00	5.323706636187703012e+00	-1.482772096064021561e+01	-4.246738032045836775e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.665798311330870973e+00	1.178227304610692583e+00	7.192603116895528892e+00	5.290779361005064629e+00	7.990873153534031381e+00	1.959098538046670868e+01	-2.509382115825485204e+00	-1.151488707330857153e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.400729238345208572e+00	6.827104205180479113e+00	1.000719230113472946e+01	9.527278113056365072e+00	3.662804830473765705e+00	3.219989355325591163e+01	-7.199407268853596165e+00	-2.489095026967317636e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.139430860208452412e+00	3.719934359827091086e+00	5.702600500365154979e+00	5.305689282141955232e+00	4.765897317310396453e+00	1.848873608859999962e+01	-4.376183693616955139e+00	-3.530381967886830807e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.605810836724675728e+00	9.191945345529333622e+00	9.481515544586946120e+00	9.177701931949316716e+00	7.395910339735875638e+00	3.231286959911314938e+01	-2.961869786481226008e+00	-1.123613848011322602e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.308548049383117196e+00	9.376655337016622127e+00	1.614627446237555608e+00	8.618823451815096348e-01	3.676508326585040010e+00	5.947420824465118550e+00	-5.591999022462234237e+00	-1.679521439440969655e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.784501692210882062e+00	9.581446212329781886e+00	4.844129859759178203e+00	4.679641133742439507e+00	1.843839697198939698e+00	3.062940595599872751e+01	-1.797105197090337114e+01	-2.493915342488506770e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.048694062017874629e+00	5.208470512073720471e+00	3.020037676203062738e+00	2.580001389630293573e+00	4.784587260642792828e+00	8.191950339339337361e+00	-5.080146240878409714e+00	-1.507533764837151757e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.222080426547802912e+00	8.843898896640430607e+00	7.875264182732754747e+00	7.114467706325867447e+00	9.253053686242237674e+00	2.961250549201522730e+01	-2.526095282394604347e+00	-1.672078880845932360e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.514539738967262572e+00	8.351400112040145984e+00	9.865338887922334266e+00	9.905428290584097795e+00	6.528479932032748678e+00	3.103358966881429382e+01	-2.743166700271798319e+00	-1.043071967769551236e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.996479437468770435e+00	4.007693530233093604e+00	3.044279266071603818e+00	3.089243320300168349e+00	7.154405824774523026e+00	8.735225526201118029e+00	-3.379591300773351570e+00	-3.748577663672159588e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.377025391458278181e+00	8.092776904139386218e+00	6.373732566386125065e+00	6.745363359152419136e+00	6.369395095930520334e+00	2.306665035619529291e+01	-3.494578747645049610e+00	-6.754199414951395397e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.274269252730233504e+00	1.102136699384254293e+00	2.950903877490884231e+00	1.351948727295352315e+00	2.657679690716408860e+00	6.616629446690817318e+00	-5.541899838016012936e+00	-1.005843266174932893e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.172074522213741865e+00	6.298657320701295248e+00	6.766661940755589910e+00	5.640214122703086197e+00	5.063239401973057774e+00	1.943069879753850415e+01	-4.834080159900207896e+00	-2.926873089713784992e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.623173996939706099e+00	3.556036256999250078e+00	4.894202820601686099e+00	4.329450532755938497e+00	7.957981542495311977e+00	1.635626564026419771e+01	-2.945053946108917575e+00	-7.883465878271867666e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.347508907271844691e+00	2.304063462335797841e+00	9.795255780166012727e+00	8.697708017276433168e+00	2.448001130615854670e+00	4.952608671242100513e+01	-1.293641182709158421e+01	-1.495726873886453845e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.521413188210146927e+00	1.993108950486706776e+00	6.784313956549178570e+00	4.914221722028975670e+00	3.546872259259512106e+00	1.944969030027856860e+01	-7.212093616307500454e+00	-2.103254829332755094e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.317149441995116632e+00	7.661954831645648945e+00	3.793908535839011442e+00	3.933851404496930382e+00	3.321639701887006968e+00	1.521308955888819092e+01	-7.099048278412422697e+00	-1.159749494698153249e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.326088646088119827e+00	5.064042867546322491e+00	1.893930994381894717e+00	1.546402479454222378e+00	4.902031770110339082e+00	5.715245414551950454e+00	-4.765428410174527230e+00	-9.695050807310968466e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.407146177658706865e+00	7.534504036258587334e+00	2.122987872116731456e+00	1.860481107515126853e+00	9.782584376644084756e+00	8.655316926922582255e+00	-2.919781458079635517e+00	-5.546888755374174451e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.339879520195497165e+00	1.984490266628652799e+00	3.300573020615832576e+00	2.163312730358859071e+00	1.570584088162417347e+00	1.231193975999636336e+01	-1.030297350659583344e+01	-4.073062463251996945e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.438185851713554619e+00	4.120132101413327419e+00	3.625822863967839815e+00	2.890266003625772573e+00	5.661870023637321836e+00	9.246311637316583898e+00	-3.583781758075489599e+00	-2.200485135353078903e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.833699517596129258e+00	6.133308625093610189e+00	8.699591945735894782e+00	8.488075308617984760e+00	2.362238332315626188e+00	3.750971579126940725e+01	-9.623373628168877758e+00	-1.704746004505502910e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.968900290692981336e+00	8.611510514969731744e+00	5.817874495818031733e+00	5.681959848245089262e+00	9.812429089235438440e+00	2.428630192124415288e+01	-2.599663889391439220e+00	-1.394757614135351673e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.177771159930041112e+00	3.751786751125378849e+00	5.587880756346482514e+00	5.193223670113146895e+00	1.638686745868405792e+00	2.750249362368698058e+01	-1.237924193352494306e+01	-9.179266993982880152e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.299872173175062429e+00	6.493892309064198010e+00	1.858294040410458425e+00	1.889269781717930918e+00	4.438506720216879309e+00	5.609747632396702599e+00	-5.240898312131466952e+00	-7.168121510585365286e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.359459381140164957e+00	9.063012358484478170e+00	8.470588297422953161e+00	8.556832255998447323e+00	7.608808038093720860e+00	3.127016522008226218e+01	-2.666546766087172671e+00	-1.197732249875173949e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.610812379565397023e+00	6.491796567649505079e+00	7.477067753924152349e+00	7.602748912112402557e+00	6.729778465024947032e+00	2.603629668622216187e+01	-3.323386186138648668e+00	-9.939972304103531542e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.099914791821665183e+00	3.185495065920823876e+00	1.768221884527235499e+00	9.118719912322374999e-01	5.012570694036273977e+00	3.374609473872710375e+00	-4.108930586870110702e+00	-9.395046400147194277e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.428301841455785315e+00	1.655604412136123749e+00	7.506299868710756940e+00	5.603676147171508859e+00	3.563337203413293963e+00	1.929793969945689724e+01	-4.985312899498302919e+00	-2.972229372879687759e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.596033578328476921e+00	8.697489849874671108e+00	5.889563885907351803e+00	5.824969151925035504e+00	4.759635536447421877e+00	1.757224477240595562e+01	-4.924198392070241681e+00	-2.743150063367789215e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.397105361089295172e+00	1.106421127222747547e+00	1.751330006785944748e+00	-2.613693591269084515e-01	3.028780190384822379e+00	1.174355597631383086e+00	-2.223577131154419906e+00	-9.477826775856379982e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.001418051689761590e+01	8.920946757118894510e+00	5.102119081382284982e+00	5.131874881477076045e+00	2.738465547426915059e+00	2.133784684243603280e+01	-9.367858373101118019e+00	-1.034225821588615801e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.135893415023039310e+00	5.696734761315394024e+00	5.002984821015312278e+00	4.687760339266566767e+00	5.487782628642047911e+00	1.607628348112832128e+01	-4.107551373232021241e+00	-3.851947458570718652e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.475772623907753101e+00	8.917613334675129622e+00	2.536322568048955173e+00	2.441059670370305135e+00	4.011402693747914583e+00	7.793703979006151528e+00	-6.702943361569563052e+00	-1.245972958159224397e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.127560675278795443e+00	8.027197045027529398e+00	9.349639655416673634e+00	9.103923624728070152e+00	3.618655354069041596e+00	3.099613979349912185e+01	-7.021408981399717142e+00	-2.327875684150537694e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.979511159222748340e+00	1.017317993331142567e+01	8.276611877075367829e+00	8.569333085176895182e+00	6.374502205652320619e+00	3.036718723173833112e+01	-2.832900636411350703e+00	-9.640652647335269876e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.339420097369654172e+00	4.557473118038585014e+00	7.123873383097028444e+00	6.768339262457707228e+00	9.974811457804829473e+00	2.779478981429841156e+01	-2.841000110335182516e+00	-1.609544441361670692e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.815733671482697265e+00	7.582563059968034480e+00	4.991232445578997812e+00	4.946252650322779942e+00	6.370000654252867989e+00	1.725885447162706043e+01	-3.433441941237788342e+00	-4.521450592337370722e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.518856592377205050e+00	4.293945499363466922e+00	4.768969658434603076e+00	3.970871878468636318e+00	1.711725018525385167e+00	2.716983530401375901e+01	-1.467596163441687196e+01	-1.035345508678460646e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.261124264345372836e+00	5.327315626606886845e+00	7.093526923234169779e+00	6.257078346431735660e+00	1.831155016176667871e+00	3.958492144091752607e+01	-1.601027208449141881e+01	-8.284606652111550673e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.338531387332778877e+00	6.068470802883753734e+00	5.645704271217061532e+00	5.424664792925709023e+00	8.960842072240172484e+00	2.307707853349922900e+01	-2.272207136463766375e+00	-1.377389656705144034e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.464177700417559791e+00	8.738950056581785475e+00	1.585972290000686291e+00	8.579449355025838830e-01	3.677385333717149152e+00	6.384169336711853937e+00	-5.553521383504914866e+00	-7.696873476273210279e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.003354357310785261e+00	9.372406070938222200e+00	5.111100673603976574e+00	5.693334955034334399e+00	1.717780271351285748e+00	3.100136650461110577e+01	-1.465617904927768400e+01	-7.043548675567648409e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.986975943629737174e+00	8.296420474775906939e+00	8.682090073575789546e+00	8.032637954427189086e+00	6.721908819223672005e+00	2.721573117749905890e+01	-3.632105835217458889e+00	-8.157431484958964063e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.069301404164300529e+00	4.545262338949171976e+00	4.756745503389925744e+00	4.427241148174306140e+00	6.809523985406420898e+00	1.698472794576907674e+01	-3.564424879193837548e+00	-5.337170604499647908e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.109153650379675948e+00	5.253343679797288779e+00	1.325022344825314891e+00	1.416570463950873382e+00	6.396437765757315042e+00	4.574657758276432951e+00	-2.694393679544877518e+00	-1.857947250139580220e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.556554683626905522e+00	7.948906377894945585e+00	8.447187731281559309e+00	7.638181686583098262e+00	3.748159780176410383e+00	2.833545645695842552e+01	-6.886156629854895073e+00	-2.379239271863572114e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.043904006601454881e+00	2.968675724875770694e+00	2.747319476414506134e+00	2.240204512615903365e+00	1.257593136790303268e+00	1.917238270888809737e+01	-1.916500766146017654e+01	-4.676553858713534240e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.305210419143939760e+00	1.695196817616431373e+00	2.995950661306330698e+00	2.117042288018674334e+00	9.266607961907489255e+00	1.111824251611543346e+01	-2.540140524154315127e+00	-8.528535286532401472e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.743256103222605935e+00	4.137601336131528917e+00	2.679853268683778822e+00	1.497338803042741917e+00	3.273118679121473029e+00	8.636685768206293190e+00	-6.514000759230325066e+00	-6.071077836822612817e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.697919140108682612e+00	3.555955149916958824e+00	4.163188671841256294e+00	3.070732159945451123e+00	7.364158067716687128e+00	1.338745035547044893e+01	-3.121752067238451112e+00	-5.060735284734086292e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.346549218639155221e+00	3.763345966724430891e+00	7.635393307827757603e+00	7.152467027529780808e+00	7.031268772953342960e+00	2.634224860198127871e+01	-3.323599514458282833e+00	-9.949481728857918483e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.188842848970999455e+00	2.885818917210160706e+00	5.529086642182132749e+00	5.255871814626603467e+00	6.862702769091203692e+00	1.785487823783940087e+01	-3.014191690895331899e+00	-5.601474298143072872e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.722670709938139311e-01	1.587078328554216045e+00	2.723338570447225493e+00	1.480636844157963594e+00	3.406998984530602570e+00	5.517791029090642674e+00	-3.937270075929745872e+00	-1.562639957311357364e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.036678299002858239e+00	1.234890319501562361e+00	8.843132378144600736e+00	7.212899218052461592e+00	3.225838553475621762e+00	2.667392280204166255e+01	-6.733498752383077601e+00	-2.876448739601036664e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.436212461571866328e+00	9.794533336842919269e+00	8.391950590401535237e+00	8.208200111173193037e+00	6.123967055205841170e+00	2.968939982499903607e+01	-3.801905751650386467e+00	-8.441895062091930413e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.616461811568372653e+00	4.651303198821280738e+00	8.784957831137610640e+00	8.742434713255706313e+00	9.167322623509148727e+00	3.209592246752814049e+01	-2.703831616321753284e+00	-1.624491785210381636e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.853999382167618393e+00	4.407358037055549183e+00	3.643247097745842655e+00	2.756915389452573972e+00	9.387783213967704654e+00	1.126238925716626049e+01	-2.291078333105358578e+00	-7.116996905018974928e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.706648442930498888e+00	6.888915071812714785e+00	4.813002078446794840e+00	4.750079752634379204e+00	1.638609101456537376e+00	2.729304256921737348e+01	-1.383343649540665865e+01	-3.512579186079243687e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.913219939169758188e+00	2.980589029541346857e+00	9.703299802532509233e+00	9.475170094537105570e+00	2.513887488962174732e+00	4.377148318924810155e+01	-1.062663585600403060e+01	-1.551659238423868636e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.248730639400104536e+00	9.573487532212169526e+00	7.620292020784804166e+00	8.052599726667352797e+00	9.681476435777941703e+00	3.173634579703254843e+01	-2.789783596574315627e+00	-1.767607330942079216e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.497815635150850255e+00	8.150119866324219586e+00	1.414054012683613859e+00	1.287433592253615533e+00	7.809386227691131666e+00	3.437330051695930422e+00	-2.700456771465457706e+00	-1.715774206733482288e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.445595503546403648e+00	2.297469882598114133e+00	1.920084472860755342e+00	4.164466180206845558e-01	8.873546909949284967e+00	2.585477683928280701e+00	-2.676527518797396699e+00	-5.410118457341466325e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.153884219995803484e+00	4.721275710788289892e+00	5.502288724562282241e+00	4.502543633229318942e+00	2.892545487822231642e+00	2.052567324232844115e+01	-8.544739186023276645e+00	-1.300248727045505248e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.898254807027082380e+00	9.192341449371054907e+00	8.837327015710279454e+00	9.207418828254164467e+00	6.112384153079081450e+00	2.954520998672525067e+01	-3.578539741669098273e+00	-8.296243137312607985e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.228528878154329540e+00	9.566641683842226129e+00	5.986740829054816082e+00	5.294345882557940364e+00	7.763291844845909395e+00	1.917044896200331650e+01	-3.371694313455173564e+00	-7.394899183276677945e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.212733319148608935e+00	5.140144892469985294e+00	5.877410667483712992e+00	5.586192038281520666e+00	7.430515586504819581e+00	1.907994743799252291e+01	-3.112641864113810275e+00	-6.747622553668161061e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.478643682479053645e+00	6.487457790259766099e+00	2.090421971734745199e+00	1.649593665602860471e+00	4.966306103332471800e+00	5.756204267440867106e+00	-5.226397312966976294e+00	-9.195521399108811167e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.320452601826668904e+00	2.486893300537384111e+00	7.043523517534524991e+00	5.845117151784251064e+00	1.353363168373907133e+00	5.253325231624637581e+01	-2.222894371668271418e+01	-4.454325624200209610e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.365634301778239745e+00	9.998571124566675294e+00	8.268300121352059051e+00	7.887339534748202041e+00	6.386922878504357470e+00	2.751334126914521505e+01	-3.449892638931211231e+00	-6.961071299540233781e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.621343734593010844e+00	2.817400665982499941e+00	4.484742713543259818e+00	3.453995802378161617e+00	2.941312578815868051e+00	1.549695921442072510e+01	-7.572672220340276539e+00	-5.883901857553897052e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.894266796588185198e+00	9.075764937962738088e+00	8.322923110099685218e+00	7.804959021837542643e+00	5.223596824913288472e+00	2.395683847518633414e+01	-5.269873701331266425e+00	-4.650160113847977073e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.668812248285606259e+00	7.029364823187171041e+00	9.771192176891020154e+00	9.386574911134733412e+00	9.649137996688764929e+00	3.825501166712523826e+01	-3.310668657395068326e+00	-2.203935801328687205e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.757057183127958666e+00	6.720202222961165539e+00	2.488170130748016184e+00	2.213754924862553874e+00	4.933059082818534336e+00	8.179345788888287672e+00	-4.431537628049063926e+00	-1.312204683061550803e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.458286919137861126e+00	5.822224450821769537e+00	5.583659250594082302e+00	5.264028649848663477e+00	8.776622139940680967e+00	2.098816593051078527e+01	-2.779867122962918824e+00	-1.019595000756937253e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.799194780285552575e+00	3.119264558232105244e+00	3.919169322011861301e+00	2.589826264108848974e+00	2.845743906437077531e+00	1.345690217411448408e+01	-8.670449064362994562e+00	-1.006441547030422612e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.980303834746455216e+00	2.802803282891125125e+00	8.225632194833236710e+00	7.511408306565554582e+00	6.596560022071061624e+00	2.526103020516844566e+01	-2.853065663799857710e+00	-9.827719227135558810e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.917605906433893281e+00	3.183418228110254322e+00	6.231316278578576728e+00	5.514445609413535010e+00	9.768987857645022643e+00	2.177978852191991166e+01	-2.681073720112399528e+00	-1.496941772111946989e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.334939290506744314e+00	2.897688148561809562e+00	6.557799033598072036e+00	5.869179313025736811e+00	1.766127507075353043e+00	3.412910695340969625e+01	-1.299135440089329485e+01	-1.047180603378314778e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.103099730387026689e+00	7.776453611913830777e+00	8.510427413494403126e+00	7.607595273674977676e+00	1.143144709758691091e+00	7.092861590149028927e+01	-2.538513407358395568e+01	-4.335491546154276676e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.080771322119173483e+00	3.845084467280569296e+00	5.024163797741887372e+00	4.006406478623202538e+00	4.789838915422153676e+00	1.378688225532789069e+01	-4.637914591568889300e+00	-2.530701443576940335e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.020222804664822291e+00	1.412175639465291344e+00	9.585669371904049996e+00	7.816164741434933561e+00	1.758985747196142091e+00	4.562499718447144659e+01	-1.320164809889521074e+01	-1.069855984125773674e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.956384487855089560e+00	9.717073609437575143e+00	6.196806714726563747e+00	5.671491720709573414e+00	7.859628271036931402e+00	2.029678431592798660e+01	-2.717566250148052642e+00	-8.425015853172351399e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.072811809536133865e+00	8.886578440649264721e+00	2.322244456301913562e+00	2.240259655011710205e+00	9.114044186872369835e+00	1.060435691687507820e+01	-2.692041523785658974e+00	-5.108201207810044764e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.226643647949456017e+00	8.826185390715597379e+00	7.124562893654644569e+00	7.248496509738104443e+00	4.939079380589697088e+00	2.590071645248071519e+01	-4.775896087536960266e+00	-3.935380449744469900e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.298713749672128159e+00	1.043451214072870137e+01	8.096050061444994839e+00	7.816492843857038686e+00	2.917402374804526577e+00	2.753684392474774967e+01	-7.633178140243254362e+00	-1.948807602125097915e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.439833593678453649e+00	2.488600080102074674e+00	3.861538515030182417e+00	2.602992775145309690e+00	4.684464454952612655e+00	1.155887245947126019e+01	-4.999990862894563293e+00	-1.941660641345609406e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.565868180920280572e+00	4.614361649156148104e+00	9.110955223575425421e+00	8.526008165305549724e+00	7.688490787717385366e+00	2.931524326606743358e+01	-2.927084900343544405e+00	-1.153858056152389508e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.946654624301062064e+00	8.171367859759181229e+00	9.478198719870130518e+00	8.664127795347187799e+00	7.487192770960611199e-01	8.150629128486322372e+01	-2.567182716090409400e+01	-4.524720972879020309e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.956246610654863272e+00	6.609952595321439084e+00	3.641277383289884817e+00	2.938273201466471196e+00	6.642055764048288680e+00	1.180166793852566087e+01	-3.283778903074205502e+00	-2.993389496718430465e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.724213296209925472e+00	2.242303689800805078e+00	9.455305087280175158e+00	9.002291223308459323e+00	6.783201140321778233e+00	3.210732914599611121e+01	-3.394866914858836626e+00	-1.006857588259042444e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.655050559113920627e+00	8.234494761126972762e+00	1.798881345812068933e+00	2.102730546509723020e+00	6.666637759679920450e+00	7.308874841883310935e+00	-3.224626943808777568e+00	-2.017814474910488087e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.355529617173797607e+00	2.926136697976863044e+00	2.884740703485831670e+00	2.022302425091130562e+00	3.989359233686652573e+00	7.734056871782345688e+00	-6.569244683266107110e+00	-1.050914032695012068e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.384334731414892161e+00	2.965956829028951969e+00	2.901825353583237455e+00	1.858976227458193131e+00	7.762735245796106298e+00	8.507289868132918542e+00	-3.227420450324604673e+00	-3.592988898376613349e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.171391902217674641e+00	6.236511594831166683e+00	9.023870128956721359e+00	8.604619536006845593e+00	1.565742343335659648e+00	4.984785370236775037e+01	-1.462414746013102551e+01	-7.777901068971373455e+00
