G	c	dx1dt	d2x1dt2	d1	d2	m2	m1	Fg	Fc	W	p
1.000000000000000000e+00	1.000000000000000000e+00	1.828020824758155083e+00	2.538290297361574410e+00	1.861693680433464504e+00	5.740608791589111526e+00	1.845860323939269243e+00	1.398145456749977145e+00	2.342612104229090164e+00	-1.411876861291722074e-01	1.013247788313450926e+01	-1.991739415416253962e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.142817415764783817e+01	1.031555197377842070e+01	9.030458316716563072e-01	3.783660147696235487e+00	4.416365041328848662e+00	6.901931885464127170e+00	7.246162372559552090e+00	2.716515491917112612e+00	4.635729676115039943e+00	4.495687434125409254e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.019307313345253263e+00	9.895896863649646491e+00	8.558502721029334737e+00	3.304349940874462987e+00	7.541864615632919211e+00	-7.417764143900687657e+01	6.038228934048076368e+00	6.720563905358132750e+00	-2.159854316351542458e+00	-9.676658864784974867e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.096361286816243119e+00	6.465164597075199193e-01	1.623315192884680513e+00	4.216872678695136045e+00	3.674118384254634773e+00	4.395212618890167455e+00	5.939674828114747562e+00	2.867535552789560072e+00	6.421556381125312463e+00	-8.497334493837604441e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.565196744687734398e+00	7.567605712432913911e+00	6.024616790686194712e+00	6.557839967923939639e+00	7.074651134546206421e+00	1.762774122379048336e+01	2.329501945780887429e+00	1.151673084171302985e+00	7.230811816672972014e+00	2.854076418217731771e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.749816437686273041e+00	1.009062993275299291e+01	4.979486624955653085e+00	4.766651241189309829e+00	3.464116052642443044e+00	1.285978458310347250e+01	2.224801634848715182e+00	1.965945479292370290e+00	3.633728848835202641e+00	7.573737354077276223e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.586281612802257879e+00	2.494258897854792156e+00	3.865146607157690983e+00	7.861471356407803590e+00	8.692956727515497306e+00	1.620673113262925824e+01	1.164859365100241018e+00	9.138174078847065562e-01	1.000122852715144539e+01	1.346624908819732354e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.857407391700071742e+00	6.286175292308112006e+00	8.970155753462224268e+00	4.223491587024232885e+00	9.018682967612877022e+00	9.102011850783126192e+02	3.399806963100098667e+00	3.726919658819011438e+00	-1.399275279776665881e+00	1.170544009849472641e+05
1.000000000000000000e+00	1.000000000000000000e+00	5.010293314295051204e+00	9.645775253538188210e+00	1.896594967934400522e+00	1.203461919286135995e+00	3.056783997794349617e+00	8.158970944894257116e+00	6.760310458679285261e+00	2.953336090805085412e+00	2.174059249500871260e+00	2.295671479420677770e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.566723343583837469e+00	5.708666941940705453e-01	6.590663711266993019e+00	7.873523627992289775e+00	3.360375132131355969e+00	7.519913554123733412e+00	8.401381476493492428e+00	4.682054365313864430e+00	9.666569545575248057e+00	-6.252934515644483326e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.915561795791972166e+00	7.361335790008674884e+00	9.833677602530713102e+00	2.724920737064966847e+00	3.539160199265290352e+00	-3.161549730197498675e+01	5.697461303360167761e+00	7.890407704148082679e+00	-3.434600030133312387e+00	-1.984820052519296951e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.305993767687504192e+00	4.383839119113778438e+00	5.662885240822298272e+00	4.770383253656615530e+00	3.692270281142089772e+00	1.353958023025990265e+01	4.735091047822415966e+00	3.481010733469942053e+00	4.027361332810356132e+00	4.719811372169252195e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.890094888881145074e+00	8.989554456216186651e+00	1.003656099136045476e+01	7.091226826421213936e+00	7.449998812915778146e+00	3.385488640997051846e+01	1.002106564117720566e+01	7.567364745707114260e+00	5.538034388135963937e+00	8.070965147274051560e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.412864973763254817e+00	1.020263809030489277e+01	1.817315950501080080e+00	4.244653924397982614e+00	8.488061343329743380e+00	1.242140120692872074e+01	8.367601492940487162e+00	2.509511264664907149e+00	6.511564407476533312e+00	2.152490923987216320e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.777435363843589577e+00	9.513508825083935250e+00	3.996704206078535826e+00	1.840637344133535303e+00	6.767497654573977783e+00	-3.092116750055140528e+01	9.245582709233028496e+00	1.136834135627773534e+01	-1.272560419602327686e+00	-1.485673208092527148e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.921013072889146578e+00	4.892690512409336279e+00	3.197414879432005641e+00	4.418836586019414980e+00	8.410297335004942809e+00	1.912324761835060372e+01	5.464711057661976845e+00	3.253966270264128546e+00	5.490171871150653971e+00	1.778454455921228146e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.097676049355350791e+00	8.704694650095330388e+00	6.429433576089358837e+00	8.617661003924499852e+00	3.606624546579226376e+00	1.079912801468078598e+01	3.322209863148763098e+00	2.082304383107276280e+00	1.128319650230854876e+01	2.198341690906935128e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.926523181316287747e+00	8.308251431574133150e+00	1.032887400410697509e+01	6.114611250953243093e+00	2.855572636853205282e+00	1.520585944327269168e+01	1.703147465870874733e+00	7.628372581517419704e-01	4.155102239283121612e+00	1.245263733028908973e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.005568485496518782e+00	3.377721323389692110e+00	4.439223221143363318e+00	6.715746327408143479e+00	7.552324156939746125e+00	1.222629484800534705e+01	6.915437528282330604e+00	3.599282497552099169e+00	1.179261221810916638e+01	1.068513070985490231e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.424334089721093655e+00	8.318743311754289493e+00	5.683607804281544773e+00	7.043649230116746374e+00	5.069609077120263763e+00	1.321597976532196128e+01	1.957617101740799725e+00	1.133478068345274758e+00	6.197567083268372023e+00	1.595204157801993460e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.185885093655165257e+00	1.371135333296060743e+00	1.994884522261950233e+00	3.125759496781355118e+00	7.254952496159862818e+00	2.088552785233195763e+01	3.697800594745736635e+00	2.679270727798346741e+00	2.752437289248719221e+00	2.089419406857527122e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.607715171801604281e+00	6.274050270749673253e+00	6.180360609627645552e+00	4.629974478115459036e+00	3.561856249000548313e+00	1.522262020476619426e+01	5.817366662485533801e+00	4.074247771408489704e+00	2.916468786199366559e+00	7.808453352580942237e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.480787140019405923e+00	2.922448083718176992e+00	5.165200068183133375e+00	9.035868852139625318e+00	1.949461072012360852e+00	3.473568955637406752e+00	6.000450401000816392e+00	3.084036468470126469e+00	1.042386632699496474e+01	-2.759887460235009371e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.940660733057205434e+00	2.210826999499863721e+00	9.521193582646313658e+00	2.757691239710727160e+00	9.401880625748878728e+00	-2.245192839360814574e+01	5.891861880031484588e+00	9.257605769367073023e+00	-6.006307228938003284e+00	-5.649675548208837199e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.996242984741115833e+00	1.988208230342431326e+00	5.517292226453330173e+00	4.171889900337550472e+00	2.160159560157440595e+00	6.145034534998269748e+01	2.682138303425188219e+00	3.043859970762169631e+00	1.139174777339734934e+00	5.498668183550830690e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.696565636766438345e+00	6.630120983091867259e+00	4.324153418521658132e+00	3.866164543882382620e+00	9.968205541515132495e+00	3.929651919014963823e+01	4.393183216441531869e+00	3.203618246174293027e+00	3.581377105196391408e+00	4.735917597771810506e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.158622991521567336e+00	3.918462916886997771e+00	2.516916282291904672e+00	5.136396216382540736e+00	9.630714210183398905e+00	1.525915346706597653e+01	6.528960495843146639e+00	2.756153438767279695e+00	8.167512739673707500e+00	1.461112122884539076e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.676358416360731463e+00	6.424989394567409029e+00	3.933227617317952785e+00	1.003204545402380710e+01	7.830339599976037235e+00	1.048021001376237038e+01	9.134475310072659227e+00	2.200383939343908413e+00	1.784073478173351646e+01	2.956848172033989613e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.902587803842951786e+00	1.497981941420706509e+00	3.749691206192759196e+00	6.303928866286858668e-01	6.780986855530725776e+00	2.313886726522885908e+02	7.899898828574873022e+00	8.042060281789163767e+00	-1.867291427690417893e-01	2.201371640486589058e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.144966383320126013e+00	3.921354692766398475e+00	2.541594234959459797e+00	5.099209259309981590e+00	6.224300785011360304e+00	1.115077147687129333e+01	8.783379409168631469e+00	3.462614314310819008e+00	7.571317082538820742e+00	7.591166681735026032e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.078655574928179206e+00	6.172399124890190159e+00	8.648978497130553222e+00	2.494031157654041930e+00	1.005792074294798333e+01	-3.562009551912690597e+01	8.746715513287442789e+00	9.987320898773802469e+00	-3.195244283467718827e+00	-2.308146921274835222e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.836752009043290279e+00	8.202239383981856591e+00	6.377929775946475921e+00	9.805311092481613144e+00	3.427716714113884677e+00	6.726226283864143340e+00	5.678492388923581657e+00	1.960576286352580411e+00	1.343179364532931785e+01	1.000158677541620250e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.395548988293183079e+00	4.173731178429529010e+00	5.330484212181543668e+00	1.952358551715436263e+00	4.840138602119938405e+00	-3.038450156091650456e+01	3.146375737191253741e+00	3.173234166799931089e+00	-6.104655614174643308e-01	-6.492788992733723035e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.329540504622963581e+00	6.669308063158683630e+00	2.463615296562212009e+00	4.779802663753715208e+00	6.491319033769753943e+00	1.030977558674344507e+01	5.953307101456629447e+00	2.915984471251186427e+00	6.212446714976387341e+00	1.045713294982902880e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.541735903939331909e+00	8.597998335256807678e+00	9.129637945347610639e+00	6.502369308234906775e+00	5.518625198370041396e+00	1.779014575550465693e+01	5.371468281829573144e+00	5.372396953264499508e+00	6.869366261708534260e+00	2.965324087619302645e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.201557758556528022e+00	5.921956575528487754e+00	8.188555647371517310e+00	7.614724921265463742e+00	5.704232954641715203e+00	1.514396173009330937e+01	6.117867293900009606e+00	4.631935546970334272e+00	7.496575411353589402e+00	1.635680982509413070e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.633992098816599459e+00	2.950322767761064835e+00	2.051985753000618029e+00	4.838195121790607622e+00	5.034225577632466475e+00	5.512090033000667688e+00	4.168360310165236449e+00	1.438446319588690292e+00	7.595874030905600094e+00	-1.446414546197251525e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.242947913048611852e+00	7.933156435633372805e-01	7.527962267330730484e+00	4.017243809892389272e+00	6.111299388944106070e+00	1.094018378599346732e+02	6.158248724806159480e+00	5.649932054385200075e+00	3.536098514572534324e-01	1.575070685318540654e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.509878715606387978e+00	8.764288261947841718e+00	5.539600278991591686e+00	5.080500228354937420e+00	9.004642716753556542e+00	3.969175195078165075e+01	3.998020968991372381e+00	4.117791602536479800e+00	3.085197085079091295e+00	6.833188742750564415e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.018285044400581540e+00	9.177858621492462898e-01	1.021535169386707853e+00	2.812499897133748039e+00	2.241812538933569687e+00	4.605724762281488971e+00	6.442444907509862873e+00	2.348294313590484794e+00	4.150606625918919157e+00	1.443781586976722622e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.654829170535021987e+00	9.105456344328214158e+00	5.245638849542316073e+00	2.719756372531621835e+00	9.217380002214801138e+00	1.784861433272007218e+02	2.686277835630466626e+00	3.004794380347782123e+00	1.344416650624619791e+00	2.116800345367857881e+04
1.000000000000000000e+00	1.000000000000000000e+00	8.585256940072442333e+00	5.787668652562784288e+00	5.139283466763028940e+00	5.501323644007291236e+00	6.594408011033017658e+00	2.154807762476297128e+01	8.379966192364317834e+00	5.341076596839627655e+00	6.765211501339324585e+00	2.505750949950891027e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.759493799484317833e+00	9.700557358826229049e+00	2.322347250106047589e+00	2.955036754055424986e+00	8.667240489472481713e+00	1.789070705076141010e+01	2.524856223353296958e+00	1.843981325334261179e+00	4.160582023975942789e+00	2.456623974298606754e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.009158726666057149e+01	8.435154631543541726e+00	1.013069693850065711e+01	2.502669673143195439e+00	6.026639461816150067e+00	-4.304512513126146445e+01	1.285242547637735377e+00	2.363951547412222354e+00	-2.676125792396705894e+00	-3.781379523047045495e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.331670031117309527e+00	9.881452077436318149e+00	9.405650478210210608e+00	6.286620669697856378e+00	8.138854639394599744e+00	3.462419944109978331e+01	4.703050492794404569e+00	3.555191889238549230e+00	4.476407424913745103e+00	9.648273952732626640e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.494742511594020939e+00	4.090573988273470185e+00	6.339074642710190055e+00	9.681800306320585747e+00	6.848769556831333372e-01	2.756588013553357364e+00	6.264256885032164490e+00	3.977767585776811554e+00	1.183095946376517560e+01	2.360453087939171155e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.980809006246543325e+00	8.183744989166012118e+00	5.044467602184163013e+00	6.297931073809789559e+00	8.828788773942058299e+00	1.961151783828749728e+01	5.151996247775245230e+00	3.148719252461344098e+00	7.392103439617996763e+00	4.185251990917416151e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.725053491149342921e+00	5.978092141769444368e+00	4.466689070647069215e+00	1.682927101823977312e+00	5.015379374793949019e-02	-8.421513591255918030e+00	3.321896543603412688e+00	4.347905504010156186e+00	-6.789960712323190872e-01	9.016943309941947859e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.696326742291768053e+00	4.768611517591285320e+00	7.032642778649251802e+00	1.323361213052663965e+00	8.871941952161655820e+00	-2.630997708267204516e+01	5.968543023688721583e+00	8.069527997362349936e+00	-1.804334070382136002e+00	-9.327271545444809817e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.286596462660173579e+00	6.670776173033223344e+00	4.657527251997385598e+00	8.852431311132361813e+00	9.869575977841391179e+00	1.886514232625378895e+01	5.672170389306188554e+00	2.423935225219778555e+00	1.283326484652659438e+01	5.913899517536680833e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.208781437154343052e+00	8.197902853703842752e+00	7.538341197531440718e-01	3.749784823867482242e+00	2.545450808286604083e+00	5.403412752884349857e+00	9.174688824710253598e+00	2.927144645289202707e+00	5.312227983042800972e+00	3.243706871342668592e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.896036251357420710e+00	9.845117354238471563e+00	5.547647232263611450e+00	1.738457721313567461e+00	3.102099747401289687e+00	-1.410218297417596389e+01	9.475939993549294726e+00	1.127010038383124702e+01	-2.574950089009507614e+00	-4.033753181053339745e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.379648529616835262e+00	7.539470141036440864e+00	8.691697982452355475e+00	6.736685248266875981e+00	7.793894204252563185e+00	3.705114341823183111e+01	5.491646735807747426e+00	4.377160392715612858e+00	4.764318279613272367e+00	7.473297624857252231e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.922005506801841790e+00	4.693195236031657558e+00	5.174731821603030468e+00	6.208089156679607257e+00	3.582874519904272859e+00	7.710490305452986526e+00	4.586033042495540890e+00	2.664581321817946602e+00	8.275131722721450700e+00	2.693116060320242013e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.572070202911417969e+00	4.878614577678821007e+00	1.838392006069898832e+00	5.742580328531365907e+00	9.879357667502672413e+00	1.100934694943901526e+01	7.765014273487301999e+00	1.104414569390866685e+00	1.225901974057822663e+01	1.482358980199982625e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.663746674717922147e+00	7.365984812064729326e+00	8.185450600651977382e+00	1.996726284452629674e+00	2.102404263114698413e+00	-2.243976968971169228e+01	1.181509094102432211e+00	1.536980364783906650e+00	-1.498974824973924758e+00	-6.021064177075202224e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.734683178108070045e+00	2.156661577025244192e+00	3.516996668394316572e+00	9.186658018470881260e-01	2.663400315292621112e+00	-1.954382698807771490e+01	6.530636999986790592e+00	5.641929992057338694e+00	1.807898702749730635e-01	-2.159035132545139390e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.144970244914363278e+00	2.787314719415063813e+00	4.148042836481687701e+00	9.754380361546628464e+00	1.056456195374222951e+01	1.373354608278700439e+01	3.555272044681359045e+00	1.223252006114968982e+00	1.644813716710866558e+01	1.243841200651516374e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.674390067721436504e+00	4.658502275305052009e+00	2.062456073178733362e+00	3.132277920155604800e+00	7.332554676034576779e+00	1.544709864994888093e+01	9.178479302648440807e+00	5.275170057018721437e+00	4.416143056445704929e+00	8.980303047930558478e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.073508371505425529e+01	3.512518787542982857e+00	4.459853744681585574e+00	6.778299432721293094e+00	8.150347101257585436e+00	1.552374546902201402e+01	1.610826046561911973e+00	-1.157903145225497310e-02	1.039295286903496063e+01	1.758519302813969944e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.315750987231918856e+00	3.169019177944858434e+00	8.091329458474644909e+00	6.498193784505091664e+00	3.025573799434360112e+00	1.237115537592115899e+01	5.526490815792701738e+00	4.634285352762696597e+00	6.808101458592277666e+00	6.247780524661234267e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.319211114861748690e+00	3.149770263802428083e+00	7.057463210791565800e+00	5.467284056287515348e+00	7.292275550406401408e+00	1.811032018918071174e+01	8.086000835479255855e+00	4.830020004465584549e+00	6.926256902431486395e+00	1.389038534695996532e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.233573329530992080e+00	1.579662415644056406e+00	2.403394774259989930e+00	4.014986177545440071e+00	6.130158099301609376e+00	1.380553295653937518e+01	5.102115185090302596e+00	2.579249679898282466e+00	5.064216404728404619e+00	4.845215575391169978e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.439879283303364232e+00	1.589234975769286518e+00	8.836013407589145885e+00	3.316657189484485180e+00	7.127521894352453202e+00	-5.001178177940613523e+01	2.319020781510175766e+00	1.862527323317425321e+00	-1.796246147056508313e+00	-6.063269681180490807e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.451846823900118544e+00	1.036916912886200315e+01	8.346251160808206393e+00	6.182228428656287633e+00	6.883995029458763071e+00	4.016296795259039243e+01	1.028815865697773191e+01	8.604214177856004397e+00	4.142692921630607650e+00	9.251439243420858475e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.782151573167618075e+00	5.434465792557546138e+00	8.297984346057631910e+00	7.960253026164221701e+00	6.170439578353476229e+00	1.898336127515177907e+01	5.612672431413314733e+00	3.947855007244613024e+00	7.924567812228431762e+00	2.560543458069806547e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.357864681710612587e+00	3.490472461458802744e+00	3.362060917194973353e+00	8.997532586307809055e+00	4.230254231605588444e+00	6.579890230381135297e+00	5.978798526686752268e+00	1.477810023038550025e+00	1.607203162474323221e+01	6.647729662711005858e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.597907019714289056e+00	6.947347775329517638e+00	5.174648014352482228e+00	1.977568917741720167e+00	3.296020385017980558e+00	-2.685107116247466053e+01	2.914717435118394206e+00	3.228041098185849833e+00	-1.318600448363478339e+00	-6.308817179997953417e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.656042498304345134e+00	3.516762443700964802e+00	1.016387733637946944e+01	2.547530810944245161e+00	7.403674667322138525e+00	-2.302999541413446138e+01	5.343354284666359533e+00	7.448980013750299278e+00	-5.544096424637054099e+00	-5.777534952124075289e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.861997284217525861e+00	9.035819958584772493e+00	8.235102186698071591e+00	9.413716980442243809e+00	2.572629524002975288e+00	7.554823187071440849e+00	5.349667041382169863e+00	3.157081329314163742e+00	1.144357812904574878e+01	9.294024564566735762e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.531750686607425749e+00	8.755402672848276779e+00	1.114395281876631838e+00	8.375456555527737379e+00	7.202421114359902177e+00	8.232474749980893236e+00	1.849938593926543362e+00	3.935076600211053766e-01	1.410717100280057323e+01	1.580648882622390829e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.368618405638335034e+00	2.811840283293714826e+00	1.452919697903017004e+00	8.635407968411982438e+00	2.769410344956610093e+00	3.696588933810092570e+00	2.250548961533556103e+00	2.053065706499466736e-01	1.755593333893013863e+01	-8.498045867203146031e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.651599238474751985e+00	5.420940311280643797e+00	4.639341158868981907e+00	3.520325794131650365e+00	8.060103881186005736e+00	1.523440049868031849e+02	8.728900821725302350e+00	8.479566549296739808e+00	7.290276216064954795e-01	6.505035387158111917e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.427864479989861213e+00	9.280117817508568123e+00	8.795828875948911829e+00	6.405670959713793522e+00	8.179011589377584102e+00	4.955647434198526469e+01	3.622630587663346891e+00	2.544605657372383867e+00	3.235885334731756657e+00	1.062710530362646023e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.755959837727664841e+00	9.253633515966525280e+00	5.816952218327925195e+00	7.368793041962840462e+00	3.559222709854192424e+00	7.256566824947631389e+00	2.644675359522052460e+00	1.241960025221779507e+00	8.714749985402344024e+00	5.070072804966899866e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.607150463345501823e+00	5.363291427687592261e+00	5.589105472431388222e+00	7.625816526120384964e+00	1.479086872121977425e+00	3.458013646808520747e+00	5.634664667029143814e+00	3.697731848160535684e+00	8.139996106491837580e+00	2.056641900956272480e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.956028967605158542e+00	5.771849081967734385e+00	2.341735605263532971e+00	4.335501655200671323e+00	2.236366350792367896e+00	3.186065286581097222e+00	7.934291250943163121e+00	2.922893231277187365e+00	8.050444324165781040e+00	-3.301293208412094771e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.659673121188150802e+00	2.068761481764737287e+00	7.247212579673039556e+00	9.603438382667462969e-01	6.219975670546546986e+00	-1.274895746415842446e+01	1.317248307503930294e+00	2.038063700293182734e+00	-4.466810067325891254e+00	-5.169298957287522001e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.600065110220715070e+00	9.525086592165543209e+00	9.258691981266771620e+00	5.583985524893987140e+00	1.007450426427516632e+01	4.429069471472152486e+01	6.746312160568899152e+00	5.030253655991841377e+00	4.269938674290170155e+00	1.191014427104428978e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.243505525357447183e+00	3.119521618098219484e+00	3.886695600100403158e+00	3.784179498564282262e+00	1.345673835154781006e+00	6.703607532146095949e+00	2.616378048388850353e+00	1.680980860426749768e+00	1.567469174344271021e+00	1.364986490136091106e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.780839857634042289e+00	9.266411649219771007e+00	7.852081101030321975e+00	5.233909911217665467e+00	7.278501306071714971e+00	6.491750569035900753e+01	1.989666950612219765e+00	1.036182330066254043e+00	2.537337634921649432e+00	1.157917733017312639e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.932316170731007254e+00	6.992351970194721211e+00	9.191455563834578513e+00	1.021250589582970569e+01	3.661165639140175898e+00	1.205913522233127289e+01	1.055716271134234496e+00	1.078107653181428649e+00	9.059930476858957249e+00	1.788176035312113072e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.528502857091210032e+00	6.957979884522143443e+00	3.539171540715318365e+00	4.702218111307804982e+00	5.489418742608763502e+00	9.712716115087131286e+00	8.699937198970483010e+00	3.651866585520166186e+00	6.054883092588538851e+00	8.426476978525685126e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.893466962001128628e+00	5.219364114144770639e+00	5.432518108395284706e+00	9.155332622584811730e+00	1.013375925359822993e+01	1.888080597591530818e+01	2.661044617155991165e+00	1.370980461414267548e+00	1.147300825200787955e+01	4.309235305846756091e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.212521659755514847e+00	3.158697412410447658e+00	4.222007530573495870e+00	2.292329791559981622e+00	4.579804719778972633e+00	2.015909677664465249e+01	2.230878370444010272e+00	1.120519032752039124e+00	1.501291938976224483e+00	5.492440638721369623e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.143813637792462146e+00	2.357342262394102494e+00	8.937867648528616371e+00	7.586574370245704912e+00	4.776065911612831449e+00	1.939184327122055507e+01	4.113436478073649205e+00	2.989611026622088996e+00	5.548260090405754852e+00	1.011840416548346525e+03
