G	c	dx1dt	d2x1dt2	d1	d2	m2	m1	Fg	Fc	W	p
1.000000000000000000e+00	1.000000000000000000e+00	6.102874119097513095e+00	3.887189557140842577e+00	3.180735140632572566e+00	6.686633140930415387e+00	7.256236136141097859e+00	1.233634609443000762e+01	7.897525994144001693e+00	2.919111417862016111e+00	1.067084769450343273e+01	1.235559109738092275e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.621535148923829439e+00	8.357729286359377951e+00	6.626685447848000621e+00	6.924663045396502348e+00	3.899489689616464361e+00	1.318550180094539748e+01	2.104730201518983268e+00	1.302271840759476440e+00	6.819790226397521415e+00	1.574799375447111288e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.487747881458390431e+00	1.877331278584705387e+00	3.059566620260921077e+00	3.026065506517309878e+00	7.025524238850276326e+00	2.113961698585228532e+01	3.789750977539052101e+00	2.672836986435748852e+00	3.341542875935019197e+00	2.808011859901862408e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.769789179225280673e+00	6.416406637414478809e+00	5.940721174758444079e+00	4.592259971502192784e+00	3.311073173290969507e+00	1.568048987084852186e+01	5.774736004289860780e+00	4.819319529841738614e+00	4.003052809061713013e+00	7.435682060459178047e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.856838252202445583e+00	3.280264877570393534e+00	5.235230541942566873e+00	7.920725160058455394e+00	1.469834367058665547e+00	3.493646962093839736e+00	6.025624347650199830e+00	2.983437950518625481e+00	1.024218296475759615e+01	4.359911950625090071e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.343516040551019586e+00	2.164325818252775147e+00	9.369876547275143963e+00	2.357182924099825438e+00	9.826507837677088020e+00	-2.252149932214632955e+01	6.525752732621586283e+00	9.379391778020538695e+00	-5.996026347138291079e+00	-3.892058093530031897e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.699368108553132473e+00	1.628174316387482001e+00	6.633907625504906314e+00	3.293621162573805883e+00	2.609402772369755485e+00	6.199507512206295701e+01	2.699374749164186404e+00	2.357884505833712563e+00	2.516140950323642600e-01	4.482721203623007682e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.272059839808930448e+00	7.261289295471599736e+00	4.280477565082692060e+00	3.552230313343598400e+00	9.992934202954177891e+00	3.904606895610826456e+01	4.174979780102400007e+00	3.112065583670772018e+00	2.859500565331332567e+00	4.954669645048600614e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.652819507196981785e+00	4.464579698412817876e+00	1.684072394034159759e+00	4.997737437876879518e+00	1.006837575004337282e+01	1.527756918175887968e+01	6.502821213681955648e+00	2.168463729942909701e+00	7.464563249060897299e+00	1.471912236736944578e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.734312290780492871e+00	7.825565900564725119e+00	2.646034627235426928e+00	9.967904204428617021e+00	8.082182526013223622e+00	1.034900060501560226e+01	1.018626699624922693e+01	2.104138239085268758e+00	1.714572376418059108e+01	3.054463374055091208e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.478710382506065457e+00	2.131167296723995186e+00	3.181008022180373818e+00	1.815746175793844230e+00	7.371258936469860856e+00	2.312108048950683781e+02	7.597284686144533339e+00	6.975127644529900195e+00	3.731716319659622583e-01	2.012442554432168663e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.975436792160212285e+00	3.899264514159086925e+00	3.463007752564282615e+00	5.713322473556619485e+00	6.295062099631313579e+00	1.132277465923097814e+01	9.382076520286181776e+00	4.275924468112351384e+00	8.181361394774537388e+00	7.705406550191336237e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.101901292858059378e+00	5.611494756182717758e+00	8.550997930745600328e+00	2.753253281799634689e+00	8.661758523306833268e+00	-3.566706603877821635e+01	8.180100809154483343e+00	9.816664129238379388e+00	-3.907283058735503634e+00	-2.466648414398049681e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.239348149071470395e+00	7.993975261478365901e+00	6.100411837153715489e+00	9.489381456871402776e+00	3.630270873244161756e+00	6.857245617745679311e+00	6.187956832554920794e+00	3.193666562104687134e+00	1.383770053062066374e+01	9.005312902554587708e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.492219605024030837e+00	3.538382776338196312e+00	5.728016001427775450e+00	2.064122164144225113e+00	4.869220675355943939e+00	-3.053088125700352506e+01	2.718894615083211175e+00	3.313960822519389726e+00	-1.959386230438490806e+00	-6.908706296623552134e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.911886002371472770e+00	6.846381687667428828e+00	1.992012582857509706e+00	4.503478314806120153e+00	6.491120995707587937e+00	1.035539832986058784e+01	7.224238793185373098e+00	2.542533463808269723e+00	6.977005704428971278e+00	1.068705255725028792e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.452124293939066391e+00	8.810822543963215736e+00	8.788330224380176858e+00	7.308088581093517888e+00	4.817816641586207815e+00	1.705998918291451716e+01	6.950258147100691453e+00	4.741492703233404882e+00	6.212042236416371210e+00	2.760255899555206270e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.093199274790381814e+00	5.692908210481984810e+00	7.852210743743881061e+00	7.203180320290792693e+00	5.013964687226697414e+00	1.497268202053334640e+01	5.773442390687941739e+00	4.640798061152774601e+00	7.001242290330984552e+00	1.816268176302064603e+03
1.000000000000000000e+00	1.000000000000000000e+00	3.693766734709695410e+00	3.781953666708864681e+00	1.905790402211363421e+00	4.877491160647588586e+00	3.860855397020733548e+00	5.568377838191760354e+00	5.205997915808033838e+00	1.972964043169794346e+00	7.762217864271790724e+00	1.102467958304332285e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.766573750573900092e+00	1.060889879873820218e+00	7.044224738806079245e+00	4.236674223415769269e+00	6.822654286576345761e+00	1.093686015840470702e+02	5.484048831082045439e+00	5.372198785617880112e+00	6.355018449802555258e-01	1.521471818036690138e+03
1.000000000000000000e+00	1.000000000000000000e+00	5.970637561085712974e+00	8.670506613976058929e+00	6.163896232744813908e+00	4.235179138048840386e+00	8.608270419726050449e+00	3.964561424185168903e+01	3.976016397220845544e+00	3.342447037718668135e+00	2.611518460025550326e+00	6.971934738745526374e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.653038506844238587e+00	1.656396509694498143e+00	2.064382041625772324e+00	3.124686565025082796e+00	2.356649154577801664e+00	4.512559734088062768e+00	5.420716764750634908e+00	2.181681011792910407e+00	5.055908515997433739e+00	1.268808355719430807e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.729764490998796589e+00	8.536230499915753001e+00	5.082968248393960664e+00	3.044138274980339176e+00	9.740327509371141446e+00	1.781279269748930005e+02	2.960173278834503652e+00	2.517149165837505809e+00	6.328435612625185058e-01	2.119141790065179157e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.992914525823306526e+00	6.076589988456930769e+00	5.502639966557056006e+00	5.484897099965609257e+00	7.367138419731240617e+00	2.176111647139859784e+01	8.293863291713661212e+00	5.432875328305723173e+00	5.927788003566980990e+00	2.322149185400536680e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.490646575629968495e+00	9.288207599757264177e+00	2.628356113227319213e+00	3.656914787725586979e+00	8.472558756873810992e+00	1.810332905476047571e+01	2.915905474066103231e+00	1.561047463806615632e+00	4.470641114933927796e+00	2.354235067615609296e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.069748574360508186e+00	7.820825108262008385e+00	9.276622346317930479e+00	3.957383961336677025e+00	5.879096236357780114e+00	-4.288208809630721419e+01	2.026115288964665861e+00	1.803003613156337614e+00	-2.468696053677871927e+00	-3.709773523522445885e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.082377106535135525e+00	1.045586566830333553e+01	8.544326863933696004e+00	7.056393813155614758e+00	8.122777209033293033e+00	3.470424951055984053e+01	5.112493660296653530e+00	4.093594527941982086e+00	4.853335188879145612e+00	9.579410953910119133e+03
1.000000000000000000e+00	1.000000000000000000e+00	9.255677485151508677e+00	4.413172944279990517e+00	7.228486665391684163e+00	9.604560519147112174e+00	1.586738437311890682e+00	2.489660619265070096e+00	6.832656582955593194e+00	3.857935233878744707e+00	1.238693309090287187e+01	1.500214591372663335e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.868131704673753557e+00	8.160600038188146499e+00	5.023772169246119468e+00	6.463820971725842135e+00	8.420338025262141812e+00	1.932070564537025703e+01	4.968055689478053871e+00	2.956741000559786503e+00	7.823835534892643828e+00	4.202298309386936126e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.790173592955910387e+00	4.719644473391976902e+00	4.975208301938652156e+00	2.142097509115296727e+00	9.608899118409477413e-01	-8.677095861979502445e+00	3.364365320627547451e+00	4.003276228704885753e+00	-1.453775191042041337e+00	-9.106151792325655947e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.665145154676266781e+00	5.485525364638783152e+00	7.219041354056233928e+00	2.428502534089772347e+00	8.068708400894202271e+00	-2.635205998214209089e+01	5.649181453286091781e+00	8.246686412934282728e+00	-3.482071345988674960e+00	-9.887231022935443434e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.095777990833792792e+00	6.304814820203189285e+00	6.224634689089243444e+00	9.688154714399052736e+00	1.003239852462200865e+01	1.872832836958916758e+01	4.384653629747964132e+00	1.379468351479349320e+00	1.372001379623130468e+01	5.877669564155537046e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.262549342861196244e+00	8.894139459092453848e+00	2.107047506302555107e+00	3.820574890820851444e+00	3.378096175189274852e+00	5.753285285125301129e+00	9.372749524466039261e+00	3.376122902396659686e+00	5.688889151206341310e+00	2.455517264689252102e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.397049420338954739e+00	9.598408558846657002e+00	5.587474237710751801e+00	2.025029462158470572e+00	2.865710511153376050e+00	-1.369239992771904646e+01	8.891626244483108010e+00	1.129742395872090555e+01	-2.455794676154976042e+00	-4.101164949702148874e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.374385071738476682e+00	7.528116098493467412e+00	8.306554689104068245e+00	6.397841260348284820e+00	7.667920086893696308e+00	3.690796226630614285e+01	5.668636490705068809e+00	3.967378470995787332e+00	4.756866718331172805e+00	7.364263498529750905e+03
1.000000000000000000e+00	1.000000000000000000e+00	4.209603172338931998e+00	4.874210909162968619e+00	5.221688380494496684e+00	6.927857905946157580e+00	3.037323802784979154e+00	7.358315170307386133e+00	3.889524741847393940e+00	2.288321464787396842e+00	8.175894434509180186e+00	4.524945863204237639e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.527603777144013630e+00	5.114361337791954121e+00	1.450934385238264124e+00	7.109389760994814900e+00	8.581641033219602477e+00	1.097184044625959309e+01	7.069168920607395989e+00	1.594796174516683429e+00	1.175215898168953821e+01	1.546043850380189497e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.049751961092124652e+00	7.531603686123910180e+00	8.226189958229111809e+00	3.502536887596356063e+00	1.741782783672092716e+00	-2.273145100802974738e+01	9.535901593442556168e-01	1.083111381022167308e+00	-1.149832680806359475e+00	-6.819173972514209936e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.316305814611166358e+00	3.090021272984168288e+00	2.339840422327099656e+00	1.049918102730663660e+00	2.345002619489255036e+00	-1.988522392501311131e+01	5.080737089574479448e+00	5.602661001030994292e+00	-8.049699850735847484e-01	-1.710469806621484281e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.552777319094296615e+00	1.677681554922887175e+00	3.384158317699986096e+00	9.273533307012504778e+00	9.968594392807869298e+00	1.385447258807889170e+01	4.084655906477607346e+00	1.581828831206699260e+00	1.615975205895557210e+01	1.250813104319008517e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.736174962307944325e+00	4.193606925386600182e+00	2.102070920391819975e+00	3.456278885158677650e+00	6.735557470730418217e+00	1.587882755712306881e+01	9.500983959943258839e+00	5.086516724687994540e+00	4.539628757811522419e+00	6.817274907852272463e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.657211803407108164e+00	3.796572009619409105e+00	3.706172065079531563e+00	7.141850688684638016e+00	8.330100858976253519e+00	1.518881596110638377e+01	1.314792866785215120e+00	6.747802857144779010e-01	1.014959560518707882e+01	1.695597183154330423e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.823749565166047581e+00	3.886942683853375158e+00	8.013101657502225805e+00	7.159978144695569924e+00	4.022217263128625930e+00	1.272251807306102833e+01	6.140704626440512293e+00	4.362009588515308067e+00	7.195917175367101848e+00	7.933738724283704187e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.951835780474952209e+00	3.254114758714988120e+00	5.619500215816425559e+00	6.184232619987164448e+00	7.375000027621365639e+00	1.808799919532979672e+01	7.656546321491779494e+00	4.740306837741939283e+00	6.979798407933802906e+00	1.339915359289077287e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.128801803457000208e-01	1.206817264921278277e+00	3.036530671756939803e+00	3.995195766768671497e+00	6.630639197780645588e+00	1.406507192181342347e+01	5.837585747559006499e+00	3.110549079549329576e+00	4.385368155580609439e+00	1.635335704292063497e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.974936827264787809e+00	9.800269538055597085e-01	8.839518126391906705e+00	3.006461611955563829e+00	6.155211469635081478e+00	-5.050636093814220118e+01	1.960608265159822894e+00	1.584575880884849131e+00	-1.485620603380505500e+00	-6.864276537682594608e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.364610919509197551e+00	1.011074945830391236e+01	9.221696196760639452e+00	6.460118052094568242e+00	7.412228531475584248e+00	4.025112886153122105e+01	9.813078016202798182e+00	7.978778750290747901e+00	3.923441851039825234e+00	9.048851669761888843e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.818398726063832349e+00	5.075822026294450673e+00	8.769199812741101496e+00	9.023183452943426275e+00	5.694470151999448504e+00	1.859745714118780668e+01	5.817514108101057069e+00	3.187696442914448980e+00	8.923395443771056534e+00	2.480845282734788270e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.295137100272150121e+00	4.411098075421527653e+00	2.609446966067149987e+00	9.669442392019952592e+00	4.806306277509673208e+00	6.498523562907370987e+00	6.418217299286216537e+00	1.513496224638924526e+00	1.619762083708929623e+01	7.957951126921255991e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.607649700790091396e+00	6.998282505172093160e+00	5.123381064821782793e+00	1.847391185300362837e+00	3.615944633016316523e+00	-2.711275263534663438e+01	3.113785603891303211e+00	3.426420184513722322e+00	-1.294855119572402735e+00	-6.831659218657374595e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.513268191436522692e+00	3.288963858772642190e+00	9.266122495191002173e+00	2.055290853150600672e+00	7.351074849661911159e+00	-2.305899238901749015e+01	4.780383997451792766e+00	7.076902358784406211e+00	-4.859125667818203098e+00	-5.482623878317820072e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.062378352850112506e+00	9.449528135845499222e+00	7.547041359931720095e+00	9.661514106479000219e+00	3.606436001707827632e+00	7.076621822946244755e+00	4.756257057667621524e+00	2.875700373915265118e+00	1.123580133405794790e+01	1.147386692879516659e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.353506276981045531e+00	8.284591987066830754e+00	1.000740637142489176e+00	7.953761170449810791e+00	7.592510737249030583e+00	8.478996640898406767e+00	2.156815737146153378e+00	2.484860322079588957e-01	1.366967389093066743e+01	1.875952203251159062e+03
1.000000000000000000e+00	1.000000000000000000e+00	6.607497504454572734e+00	1.766635025271148463e+00	1.308630290762817561e+00	8.791923386477776603e+00	3.276205246527667647e+00	3.662000473189737537e+00	1.996143856924363025e+00	3.445550718437409010e-01	1.670837436775334339e+01	6.989866199518982626e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.810596119968266748e+00	4.466847579477915886e+00	5.024903359457637109e+00	2.960897929833756326e+00	6.365148611418112168e+00	1.519409240442272448e+02	8.566532363737117350e+00	8.198870150325538120e+00	8.186562650922801776e-01	6.744965258769241700e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.820512612002476160e+00	9.360541947343810065e+00	8.895285080132309119e+00	6.716339594287117798e+00	7.705156555245769923e+00	4.955966198310468940e+01	3.432305680839702333e+00	2.730493012664704011e+00	3.053051457052411433e+00	1.072205411682586964e+04
1.000000000000000000e+00	1.000000000000000000e+00	3.791892777891081590e+00	9.535984907574107439e+00	5.460157145850147664e+00	7.401971677318329057e+00	3.183693874313326955e+00	6.803760350835389659e+00	2.852779179137521215e+00	1.387750442712502252e+00	8.825323493275288200e+00	6.924113768653921852e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.580826870891347546e+00	5.008914627200832470e+00	5.905986555359354462e+00	7.013583908755370189e+00	1.233735756586408883e+00	3.715198223056642046e+00	5.328463458305079392e+00	2.940347719528567438e+00	8.700406322178322327e+00	1.525281729596033813e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.160609613080029412e+00	6.133839072854666341e+00	1.762039406223843585e+00	4.955091768994596357e+00	2.129612003229634620e+00	3.322345191572269041e+00	7.925213648987676329e+00	2.725782016673427677e+00	7.773680240102785355e+00	1.650343624205613935e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.732339739404371137e+00	2.144481742316893591e+00	6.295144858190747428e+00	9.389193072224183423e-01	6.701913380087657579e+00	-1.261746840610904208e+01	1.246117824274897590e+00	2.338885942551925723e+00	-5.008084730110102356e+00	-1.501259007805586805e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.329966442292967344e+00	9.816789428969345366e+00	8.299285175583547058e+00	5.894954472121628264e+00	8.237968604454680488e+00	4.388376929723614950e+01	6.241637754607067379e+00	4.767864081754950689e+00	5.049299055755517962e+00	1.183711411996722381e+04
1.000000000000000000e+00	1.000000000000000000e+00	5.109710797439080743e+00	3.620534900556263924e+00	4.113261421350124181e+00	3.497783828866431133e+00	1.495506394131740802e+00	7.118884041502343329e+00	1.843091621440863914e+00	1.880520849034465591e+00	2.085764847537742384e+00	1.041737085104006297e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.138868585332591277e+00	9.321957715495571506e+00	7.736182517117550894e+00	4.942352779115478434e+00	7.129454392274690022e+00	6.486752332910110397e+01	1.582789045420327056e+00	1.312988514464090706e+00	2.319946017651328685e+00	1.193897894985074163e+04
1.000000000000000000e+00	1.000000000000000000e+00	7.133158094158877027e+00	7.249440673416128078e+00	9.876403072626072088e+00	9.532556785987429393e+00	3.814813604692183446e+00	1.228977004769969739e+01	1.334731965010619525e+00	8.203077079522085313e-01	9.924209213262022544e+00	1.573802968259550198e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.116053720762192114e+00	6.433258217279062663e+00	2.710169619816081177e+00	4.421624608375410936e+00	5.169330848229389375e+00	9.894602653364128031e+00	8.281253248786686783e+00	3.972206310500470128e+00	6.296747790837480707e+00	7.521071346855243291e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.373799552217960240e+00	5.285650420714868680e+00	5.391754840383626401e+00	8.430237556404147625e+00	9.499601483391446166e+00	1.847400742329561041e+01	2.030801517846789306e+00	1.421937363371168050e+00	1.137597329401283908e+01	4.074201760074748108e+03
1.000000000000000000e+00	1.000000000000000000e+00	7.663569635176370021e+00	2.944400932883914024e+00	3.707444438912281370e+00	3.076622784194414706e+00	3.796885453379074793e+00	1.988790517853503204e+01	1.506592551869537777e+00	1.154113319257518810e+00	1.676110888218111716e+00	2.599436807960267402e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.363505011979174952e+00	2.232435523545068357e+00	8.453168397623443298e+00	7.502130978545787698e+00	5.222225187344457176e+00	1.942236797130502524e+01	4.609916922973455122e+00	3.691925425233243629e+00	5.733725035202918541e+00	8.081865333573892940e+02
