G	c	dx1dt	d2x1dt2	p	d1	Fg	m2	m1	d2	Fc	W
1.000000000000000000e+00	1.000000000000000000e+00	1.179678840620538960e+00	2.935729501582681866e+00	1.300027412576123087e+00	5.854575132042141306e+00	3.598099499439374460e-01	1.439049172829825807e+00	2.534829736885894302e+00	1.280525754232459512e+01	8.307175163799769280e+00	-5.228693888180069393e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.701097394406897223e+00	9.840078201065431074e+00	1.619237793704127126e+00	3.592109191383432432e+00	4.373862425029707346e+00	4.621183166844911483e+00	7.358043046436238299e+00	9.061752161097906821e+00	8.300857771842148125e+00	-2.359436172705432710e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.443760884915374021e+00	9.518498512653774668e+00	9.178027080924996639e+00	3.669153751088829463e+00	2.059323483174750180e+01	7.282162482060938302e+00	5.898733609803107569e+00	-1.460778279213549169e+01	9.786637117935988783e+00	-2.043303481061005584e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.946600360837056787e+00	1.325569900923929900e+00	2.272315154361615352e+00	4.106317417522418189e+00	1.617150690409534075e+00	2.651169081558188978e+00	6.760565648132291550e+00	6.759649189432943572e+00	5.452764614831227874e+00	-9.389007449433362851e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.709943186898110756e+00	7.360575593065892264e+00	5.822390140783213930e+00	6.632589320115219955e+00	2.282524974855740130e+00	6.770521410218030667e+00	2.710825605222531465e+00	-5.370124397950716499e+00	5.021784194226484033e+00	3.112680995362160274e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.708197017070309798e+00	9.398553312935060688e+00	4.744533578572236898e+00	3.995363895180734204e+00	2.978452943380981655e+00	3.317382214550583797e+00	2.875460161112637358e+00	-2.618821026879903613e+01	7.747128494224779338e+00	1.452688974625134222e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.770986884631785774e+00	2.620293194640144652e+00	4.107933047616258548e+00	7.663879694689988753e+00	2.148775103610770731e+00	8.905365218824428553e+00	1.385887111917115444e+00	-1.945943520945569105e+00	2.212178807905623490e+00	1.599646785625529422e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.642943158818672700e+00	6.227173795348871721e+00	9.155638112074662160e+00	4.575525346491900791e+00	1.119683550749872047e+01	9.077060642789202660e+00	3.807197672552654399e+00	-2.229313515000562518e+00	5.964201776745769124e+00	-4.433427085020525027e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.868471473374500924e+00	9.173982483879635552e+00	1.136529881166755018e+00	1.610092805723061460e+00	3.537260471270033513e+00	3.630721427809218582e+00	6.056155087414038185e+00	3.873970069690539475e+00	5.864640027213500417e+00	-5.177825353956459153e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.726456381646557681e+00	1.297136612675341860e+00	6.973812844316114479e+00	8.075469592024985488e+00	3.102972545393948955e+00	3.031003240954921907e+00	8.624770640099782781e+00	1.353835053861800120e+01	1.761235284006016588e+00	5.113578218585423940e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.567399477224184601e+00	7.246779592098680389e+00	9.716709256155551699e+00	3.508460552369207619e+00	1.755384327797415622e+01	4.690641480885077819e+00	7.058494435673138945e+00	1.015964064336062656e+01	4.665038312820835031e+00	9.373719601227395515e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.172230325252923144e+00	3.728240391070931636e+00	6.096455053458181617e+00	4.950755065433147806e+00	2.729165247528087868e+00	3.133469285610020805e+00	4.968341581093262072e+00	1.426137498474041010e+01	8.691223477598263969e+00	-5.174892974369032572e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.626293109120901637e+00	9.194962663206332820e+00	9.456845314513040890e+00	7.196639915186946901e+00	4.757200042027215581e+00	7.164650698279015906e+00	9.605774246098651048e+00	2.743656143423154248e+01	8.665555857707596843e+00	-8.073666617642226129e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.316908599076862529e+00	9.659241458861918872e+00	1.448599150411121972e+00	3.904988658252869893e+00	1.718961909448820879e+00	8.405402063031177207e+00	7.436126903629286744e+00	-3.059670997780069612e+01	1.983604220879758406e+00	9.138398350875228004e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.063379489064411487e+00	9.492426529078166197e+00	4.818652948808580305e+00	1.507227804877244282e+00	1.607764888979476936e+01	7.081843739005361016e+00	9.380824464008670205e+00	6.616809858235810360e+00	1.838780635291659582e+00	6.688041260080012762e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.941602393384615155e+00	5.354233508835794630e+00	3.304460048783061321e+00	4.386182707130630298e+00	6.305203276947147550e+00	8.427080564338005786e+00	5.720126944888456855e+00	-9.653969209480449010e+00	3.354933019502143843e+00	-3.938627679419218452e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.802412702662744337e+00	8.770947792968179613e+00	7.674095386004435859e+00	9.468095257012805632e+00	2.297806438426714504e+00	4.592143580997953833e+00	3.273586084261218332e+00	-2.613672994431357210e+01	8.838019457251682809e+00	2.315104959585206075e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.585474039082747311e+00	8.525755900131828824e+00	9.826998578088527836e+00	6.695498936809621604e+00	8.197802015040247525e+00	2.430224961802974093e+00	1.456856127272918355e+00	-1.075965091950436481e+01	2.078816504970069534e+00	-1.049868476805141739e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.289307183167157866e+00	3.805304017903934355e+00	3.223757794222930073e+00	7.058386359690315359e+00	3.033380466118345442e+00	7.689565831013511321e+00	7.573071767021349210e+00	-4.968151423578734693e+02	7.405562010760036173e+00	2.270233090218201141e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.398857313029454819e+00	8.553310292791671543e+00	6.821605151950111079e+00	6.810242262565770588e+00	1.460889458590978629e+00	4.258783728928828616e+00	2.094130705660706582e+00	-6.746929541385650708e+00	1.876647483559422014e+00	6.395289877569086734e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.460668716467147910e+00	1.298514013747442020e+00	2.785288539545682784e+00	2.769980347858616465e+00	6.550485971751927039e+00	7.053687386783742852e+00	3.804564713556870981e+00	-2.990346140215373261e+00	6.570221903925029139e+00	8.870574962798215557e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.534225521119531255e+00	6.313970388958453306e+00	6.095692954240464978e+00	4.849953696543382264e+00	3.283095438064231875e+00	3.438980695454725289e+00	5.834250271884121375e+00	1.188403610079469530e+01	4.150252944388834742e+00	-6.498369398487796822e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.537620075319058754e+00	3.152268076503506933e+00	5.284149958578438167e+00	7.717733971760955214e+00	9.265627475777314936e-01	1.723527161694437870e+00	6.115886256346414029e+00	1.037351209424831033e+01	8.120738791880622642e+00	-2.250656997219035560e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.528051419852975101e+00	2.141350871168699044e+00	9.690705655383867523e+00	1.924024374445828967e+00	4.865238397171756191e+01	9.883571004404283045e+00	6.316980156951604641e+00	-3.266547929113852611e+00	3.131188954546714864e+00	-2.449180628035167899e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.595571117108478987e+00	1.763456732257852044e+00	6.478924415133602288e+00	3.542440391122513077e+00	1.799086361167934811e+01	2.402498101192453106e+00	2.480653658602193445e+00	9.643818971285404018e+01	6.727867868625991399e+00	1.041444586495013482e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.292410525265974997e+00	7.213746670544121109e+00	4.087059791613946835e+00	3.486416516673553012e+00	9.816118182255635816e+00	9.908930658237913747e+00	4.359243249407757759e+00	-3.175929126492428978e+00	3.226410827417607319e+00	-4.292482140858644613e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.586933469312489464e+00	3.974030667892171298e+00	1.999659375735388656e+00	4.872052801537440025e+00	1.561348288523033201e+00	9.817425083881294867e+00	6.544708171881824299e+00	-9.477221792087453522e+00	7.327924323065801993e+00	8.773773817388452301e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.863380932380713562e+00	7.530309199205354354e+00	2.454204527446957496e+00	9.862626678830451965e+00	4.034203264198908956e-01	8.154182957662019504e+00	9.690335401153214789e+00	5.992696455980129855e+01	8.866266297883793612e+00	-4.248985889165767276e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.207846434737638752e+00	1.606850658730010206e+00	2.965107843491573636e+00	1.709914486477381645e+00	1.337419732197400357e+01	6.922117721779774691e+00	7.527964151065975607e+00	1.952986046204351567e+01	2.129325908750092200e+00	2.067502113344905581e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.904037648854678189e+00	3.857896406194538663e+00	3.291114387019525189e+00	5.684580848723876478e+00	2.730236169950764680e+00	6.197154337409773284e+00	9.361651111863507069e+00	1.703130178100529690e+01	8.769404286021966755e+00	-6.721497941969458623e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.137119526247408974e+00	5.937655304558897562e+00	8.677239495220067766e+00	2.586345865200259109e+00	6.826341889647949301e+00	8.764757074419119220e+00	7.885981588468631287e+00	-2.126154362514776963e+01	6.304225969150425435e+00	-1.491737985488906304e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.519144015361992395e+00	8.020056316501801064e+00	6.049670428065465622e+00	9.725816945821470938e+00	3.443954453988963493e+00	3.622016837610169571e+00	6.380704834434849815e+00	2.273774280822465244e+01	2.143615817712388072e+00	1.646862251838327751e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.130462923824214538e+00	3.916598704648389884e+00	5.739199680277715210e+00	2.156132774594426316e+00	3.506387397042580734e+00	5.197086170626446844e+00	2.640393956964956601e+00	-1.946273112747527900e+00	4.835608483361967025e+00	6.165255580388107504e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.175691391977501610e+00	6.572015430839289074e+00	1.968867566774347377e+00	4.639712048689021096e+00	3.977855831055042923e+00	6.584344780236983219e+00	7.003351466444212470e+00	7.602704050219047360e+01	2.426425420803282496e+00	1.134870553398419020e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.173374086534321847e+00	9.021405618677043492e+00	8.832713597176354625e+00	7.608787014889280442e+00	3.748122777288610763e+00	4.755227500385786676e+00	6.663451269240628250e+00	2.640830822185101567e+01	7.232483514838947691e+00	-6.521395255915912514e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.956302753685339901e+00	6.516346108799174530e+00	7.611611990827480412e+00	7.279003024753580853e+00	7.096358966892782227e+00	4.808739679745708706e+00	6.504860641288155776e+00	2.991116620332189058e+01	7.741791494182463040e+00	-1.646798666159005720e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.805011551904088574e+00	3.051352751262272012e+00	1.611616217266874873e+00	4.705714848797215133e+00	1.128263405403692632e+00	4.005063696538457840e+00	5.323141888149300449e+00	1.825301175976844448e+01	1.936474019773919197e+00	-7.318873029172587863e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.546249238920083258e+00	1.185677192510479205e+00	7.504311356855217774e+00	4.138399691747333797e+00	1.019734780659054074e+01	6.079895291196885765e+00	5.738626413634474233e+00	-7.422299949997525914e+01	5.533385528322297908e+00	-3.597787208167925996e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.024570709519793787e+00	8.750468323043941510e+00	5.869811028092574823e+00	4.613949638793304331e+00	7.518415081382127774e+00	8.765264112390157791e+00	4.066722281108020809e+00	-3.255450194773657824e+00	8.320907129161861704e+00	6.166165943723483700e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.679170159240599869e+00	1.193673824889582402e+00	1.757638569335316259e+00	3.357011716462451556e+00	1.457481525966582314e+00	2.801973633794336838e+00	5.663265494884030637e+00	6.508181317843740210e+00	9.419558583647795302e+00	-2.691236485536368406e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.680309878543798874e+00	8.829330025866028109e+00	5.203769694469116303e+00	2.847186045068560656e+00	1.745256073422276799e+01	9.447762602685109812e+00	2.728055993977620552e+00	-2.080970595250164479e+00	5.593237824439856176e+00	-4.695253443075889521e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.055506272344402419e+00	5.804177205216720203e+00	5.336921953176474887e+00	5.283995793413098774e+00	7.990907589635933839e+00	7.202625174518476392e+00	8.161533828828424930e+00	4.363389224327389826e+01	9.540958514389085821e+00	-5.793640445528490801e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.358306334414546512e+00	9.487216606652614459e+00	2.415686535183881656e+00	3.423999716854301933e+00	6.896451522059805050e+00	8.333838686695635545e+00	2.619945112325859249e+00	-1.761512151353067157e+00	5.774770671612707851e+00	-7.304449663081957311e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.986919615774311865e+00	8.282963926098000584e+00	9.422289919906722488e+00	3.613220129379651091e+00	2.402429271920355802e+01	5.977354566229897692e+00	1.672040417639565790e+00	-8.096037535308749922e-01	4.630613742532827537e+00	-9.876100018996449137e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.256646172203147671e+00	1.000178635845151476e+01	8.763570001599006787e+00	6.881834119051595700e+00	7.989697171732930592e+00	8.063609112414621194e+00	4.929421486126116747e+00	-1.028884707948885335e+01	8.590324058940048246e+00	1.288394589389964651e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.394346250904716200e+00	4.185372455119907187e+00	6.991990142257581198e+00	9.808346539469280145e+00	6.684117626775484489e+00	1.122234938151024375e+00	6.973940153758965366e+00	1.213504135681250418e+01	5.416663857219186973e+00	4.182362429860381425e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.814420132507617467e+00	7.982584333138015076e+00	5.150404313151679681e+00	6.387419101785828168e+00	1.468192730466323814e+00	8.244487615215176035e+00	4.870272069894645561e+00	-9.377499841591211194e+00	5.207750085439474930e+00	5.966510645520199319e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.799534622285723362e+00	4.582460366657541861e+00	4.644446915188679803e+00	1.708160852831450249e+00	7.719964135059123933e+00	1.359539224028117443e+00	3.504926708554069403e+00	2.924015205135968465e+00	5.372526396799160331e+00	2.503795901954315894e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.423336716813039748e+00	5.236086457711023989e+00	6.911125190373898164e+00	1.726175115939015070e+00	5.683303123467817741e+00	8.949721400923847270e+00	6.069913753566567927e+00	-4.052781585139001663e+00	8.622405466903625637e+00	1.514922185201446148e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.959027064060314238e+00	6.658680714148745849e+00	5.865731808036338535e+00	9.558625019189028293e+00	2.460669784736517762e+00	9.934844773221604086e+00	4.122872436303206989e+00	-5.757299753580732649e+00	8.481912564354132655e+00	9.883396337470651360e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.502321417120509039e+00	8.783950714406191906e+00	1.533332117492349322e+00	3.665414152194927500e+00	2.003449048004305233e+00	3.731097333424361118e+00	9.307443615245970747e+00	5.563940103669679615e+00	4.606686297628075799e+00	-5.789675359849664638e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.456804390159874618e+00	9.993267650297697813e+00	5.629062313836270981e+00	1.751252980885543042e+00	1.062051985273752308e+01	2.934778948856105352e+00	9.324994522624587390e+00	2.521678739870044872e+00	3.984278270972432257e+00	5.325214613881766645e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.464461410441396438e+00	7.995432356875562974e+00	8.198879651725352602e+00	6.464879271028807217e+00	1.100188068500296090e+01	7.971971112441569751e+00	5.518348350025695126e+00	-1.485779809655431905e+01	5.388195949629961845e+00	-1.160881151056053397e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.177841071056116462e+00	4.880286413738317286e+00	5.123298209374165246e+00	6.603642043163873154e+00	3.282115184718930045e+00	3.246651802722218871e+00	3.942369822639254728e+00	3.872444020162534883e+01	6.176805579102074617e+00	-9.206829187415182503e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.525887113645419735e+00	4.795687042570731862e+00	1.545034327322444057e+00	6.865632987882145599e+00	6.837534788312564782e-01	8.782263254392079332e+00	7.604191252188807759e+00	-4.549508944776303565e+01	3.256832854595849369e+00	1.250035823599494762e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.899072533657215622e+00	7.668869976516556441e+00	8.100150505514109867e+00	3.443035135601657082e+00	1.388683981457125149e+01	1.868693434478656767e+00	1.335177804772193388e+00	-6.889806024953648134e+00	8.098006323075752633e+00	-6.420175376245791199e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.274301279924742847e+00	3.123432976103708736e+00	2.819482130493668581e+00	1.101984003806741441e+00	5.640633925970642615e+00	2.096337279914027185e+00	5.300890580182315404e+00	2.402328068355080504e+00	5.399775620892906858e+00	2.258236239261252720e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.139791237509314215e+00	2.043385502059008374e+00	3.339451590528241809e+00	9.674445365068294223e+00	2.898337497633075799e+00	9.761877066063544106e+00	4.158065819441773669e+00	-6.573743301435565733e+00	4.008855064173510563e+00	1.994213025438444475e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.598160955756180224e+00	4.123976857947956098e+00	2.460870495999864183e+00	3.330277949691367478e+00	1.492441201712026988e+00	6.993373560629052577e+00	9.290985709921727675e+00	1.341676742260553645e+01	1.997760924871312405e+00	-6.868399932926765317e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.940589154166152852e+00	3.443674685091646204e+00	4.082156155204286208e+00	7.023758486059501926e+00	5.617844402796916548e+00	8.696382518812974638e+00	1.190931180176690862e+00	-4.910980699728982879e-01	3.187510440995083627e+00	-2.025567804421499218e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.933587453686832269e+00	3.622784616733973451e+00	7.765919063335416261e+00	7.474861024227098305e+00	8.345355174335381321e+00	3.805016412576164520e+00	5.994960969276378115e+00	2.114391070861342925e+01	9.554704547903531520e+00	-1.561768227167185685e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.820088272465494317e+00	3.021499503702848699e+00	5.686119347659755796e+00	6.449743989657917176e+00	2.377622655259829632e+00	7.162984502344945881e+00	7.660511926393524185e+00	8.695094750412685869e+01	3.743731028442416786e+00	-1.040411695319534999e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.905901460546006065e-01	1.461058076151275698e+00	2.850282780949586758e+00	3.752314841810959312e+00	9.616372275042102125e-01	6.416048630482458215e+00	5.373311475353888866e+00	-2.077027690799209125e+01	2.496100466869513923e+00	4.196984729969722139e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.259421653430939259e+00	1.261874374679660793e+00	8.956171050459419192e+00	3.447028664017480981e+00	2.156023667196117799e+01	6.455574526656900680e+00	1.701600608714126439e+00	-6.659769372050593494e-01	5.104442963119444343e+00	-7.828837747397706437e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.316058034785645425e+00	9.811454380689152543e+00	8.977150110724897658e+00	6.498560722348177165e+00	1.029354340331402895e+01	7.082085509730541517e+00	9.768932556233430375e+00	2.378155417750404865e+01	3.758521499537121890e+00	1.137769055301338170e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.549018600688473413e+00	4.921818351047867246e+00	8.833437863190557238e+00	8.691412939569083562e+00	7.520144723789494279e+00	6.092052305943715496e+00	5.552805596806130950e+00	-9.644331187352828749e+01	1.246554449402381914e+00	-6.609971728418753401e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.905433671852763133e+00	4.511866848380676309e+00	3.165215490878649174e+00	9.512969849742995976e+00	2.750024378745435705e+00	4.831690057182836284e+00	6.480348767333437898e+00	3.793817748554364044e+01	3.876002503272533151e+00	-3.749932722249831585e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.736433550265245929e+00	7.029496418157314963e+00	5.079294644282432714e+00	1.978934253425327805e+00	4.357491859911696963e+00	3.517354235588519451e+00	3.135514230249149659e+00	-1.613441615431760567e+01	5.957188017150900627e+00	3.021390324875622113e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.235907915770161125e+00	2.942573799426371206e+00	9.739447165398265938e+00	2.395279108587530903e+00	1.735775094614313829e+01	7.917398854735334446e+00	5.416986791482013786e+00	-4.180534287144796579e+00	5.970770197659962086e+00	-8.499603212338122660e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.142891810885632076e+00	9.517375248553694433e+00	7.860373821224113655e+00	9.523301183845369167e+00	1.630405790979511993e+00	2.979612996132972924e+00	4.940832065303370157e+00	2.576167019233415800e+01	4.257589266542358253e+00	-3.953570813900832803e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.789818648838334525e+00	8.118717279002060749e+00	1.211097281433643591e+00	7.589947233551204597e+00	1.454516516076876265e+00	7.293730876441255617e+00	1.661085207904647421e+00	-1.991647604584885434e+00	5.105670197655266307e+00	3.680684404597374026e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.479108435436592650e+00	1.736340110928690894e+00	1.555831798065409277e+00	8.914479224944667379e+00	1.175781677782568035e+00	3.191742882374718704e+00	1.963986113067579753e+00	-1.554934372735188042e+01	9.680031247853525755e+00	2.086092871495412453e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.035238454698047761e+00	4.752726541843938612e+00	5.109162193738872482e+00	2.815659034886291767e+00	7.356697934099814873e+00	6.615628791587242041e+00	8.591256580897054462e+00	1.277955923173052177e+01	4.407414368337526867e+00	2.910918723797514929e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.490323551980530681e+00	8.873905165226506853e+00	9.224371187558194407e+00	6.227107755864218497e+00	2.338740528352821535e+00	7.729659924177821217e+00	3.085441154188126589e+00	-4.825252071020860178e+00	3.307621568766889730e+00	9.610236724426655996e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.811318094372218468e+00	9.528920907243898952e+00	5.848433151826628595e+00	7.307837307323935327e+00	3.018310271585499027e+00	2.886238798265940098e+00	2.776829618316753123e+00	-9.399050528328815801e+01	3.146999437991328641e+00	1.506265489608829355e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.884721605181051363e+00	5.194553121631264148e+00	5.468457885228696469e+00	7.099962727787533012e+00	2.979133181673915942e+00	1.516918281456132611e+00	5.498783363755805453e+00	1.008734394095480447e+01	5.068042137477776876e+00	-5.100865837634027677e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.682425751732042229e+00	6.490925947863505741e+00	1.879902783003430500e+00	4.647919909437445263e+00	3.143382131517324929e+00	2.206567089678360016e+00	7.909297548072135697e+00	5.427378990478634257e+00	7.881546861573509588e+00	-7.780626919692939403e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.815932727901042654e+00	2.491439489295700582e+00	6.908561327819673359e+00	1.155904245390836582e+00	4.085640270959748932e+01	6.473301560878620187e+00	1.532335826387865696e+00	-3.420148550954316691e-01	2.865242524146819125e+00	-5.603226767056968072e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.944765054794274306e+00	1.003378587385573439e+01	8.253892070851316376e+00	6.147775376333188824e+00	1.207102116718394491e+01	8.617365256732709256e+00	6.215155812247371792e+00	-1.554490757824888902e+01	7.484116276348813379e+00	-1.034852360800425259e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.243041339491664843e+00	3.061852533936211707e+00	4.414782190363042425e+00	3.265512342631146758e+00	7.086457517639755288e+00	1.390033488965626951e+00	2.103084642318439279e+00	1.012944712419124826e+01	1.243225896648127327e+00	4.025351078792827764e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.089586613288335393e+00	9.426673228377993041e+00	7.983995442018580135e+00	5.177735279371425747e+00	3.209077461256142794e+00	7.583001994163304005e+00	1.377035643771390427e+00	-8.824045151090158523e-01	4.730620425302884513e+00	1.101227940004712025e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.465933727329021607e+00	6.879277158129335490e+00	9.693647592445133299e+00	9.559433945098794183e+00	7.516722619212478307e+00	4.056699982115214986e+00	1.493798385889403724e+00	-6.159178374568304193e+00	8.028498352099159519e+00	7.839897343701388799e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.848643231568584788e+00	6.461646649105394324e+00	2.747533880968197284e+00	4.660906828027801652e+00	4.814282040646258309e+00	5.329808709200992922e+00	8.516894205488409142e+00	1.180011379705512731e+01	4.032001163201276661e+00	4.955181826156763059e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.996024301326066563e+00	5.535464932249007930e+00	5.722380276792416787e+00	8.561173201020420009e+00	3.971230945599629525e+00	9.252565229985574291e+00	2.163467440399758246e+00	-1.879478011109073421e+00	6.139828395651614201e+00	2.393798697673866371e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.899868129334383759e+00	3.200169926604083503e+00	3.526737414301762463e+00	2.664225080121410461e+00	1.052317578388099406e+01	3.983693760662197381e+00	1.322733191425129462e+00	-1.468981879767457421e+00	2.818357609184136248e+00	-3.371651762055890345e+01
