G	c	dx1dt	d2x1dt2	dx2dt	m1	Fg	m2	Fc	d1	W	p	d2
1.000000000000000000e+00	1.000000000000000000e+00	3.796173143517171944e+00	2.359723228895613367e+00	4.313930555482381912e+00	7.908085778137382782e+00	1.854275988678814002e+01	8.937724123988225244e+00	-2.946379333626901698e+01	1.360155452486372374e+00	-7.081906056873511091e+01	1.871546791059899073e+00	-1.680507524453556556e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.341759324064843106e+00	6.261905546944643852e+00	8.732859623666460180e+00	4.612599843992571280e+00	2.860658451592454554e+01	9.381957939166282401e+00	-1.070157426045338553e+02	4.108081868915450130e+00	-4.003175773021919781e+01	5.461798367153706479e+00	-5.100632763779267265e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.350609527317827130e+00	9.426174773531482032e+00	1.067969424779148691e+00	1.483007662675307481e+00	1.460151031088638263e+01	3.898625851596634995e+00	-5.245163373253058126e+01	6.481536844829658861e+00	-3.146642221002629469e+00	5.737935643448245138e+00	-1.360917318271191050e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.076043199927218197e+00	1.212501808027201422e+00	6.905882647281369913e+00	7.888882033648143555e+00	9.811530199143494002e+00	3.595398147575121772e+00	-4.157938282095902771e+00	8.042481497438741300e+00	-1.502485195788722194e+00	1.705217583455932662e+00	-1.541132443088458501e+02
1.000000000000000000e+00	1.000000000000000000e+00	6.410674727048990995e+00	7.293847046819565527e+00	1.045777388007206632e+01	2.871969338128672611e+00	2.631694584228051070e+01	4.295876532866399700e+00	-7.288962382827378406e+01	7.299867528255854943e+00	-6.078504110957300810e+00	4.683949311768055956e+00	-3.375909956919624051e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.003310010447237222e+00	3.515762780911627416e+00	6.103182545009770088e+00	4.990669964922727075e+00	1.618436831664227427e+01	2.804268498867510395e+00	-9.279116267830795906e+00	5.342932033862680008e+00	-2.711643147991566583e+00	8.666724352648198959e+00	-3.023206665898894130e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.811886195797741461e+00	9.014916941014439189e+00	8.905306496162474161e+00	7.380204177555448553e+00	6.422259640320558560e+01	7.351604006656833334e+00	-7.657592432260281612e+01	9.715527198555518495e+00	-7.867624169748901330e+00	9.176736383819536158e+00	-2.416732284843389209e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.817906086001858768e+00	9.601261818863479292e+00	8.759562856629943273e-01	4.029431206353923045e+00	4.209745397001535849e+01	8.829175509433268232e+00	-1.221131068529363262e+02	7.287400187553934039e+00	-1.366380843621549523e+01	1.800777731811487259e+00	-1.723872608896863667e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.281860003485584265e+00	9.518963258936555150e+00	4.970817869371346731e+00	1.485902333311669654e+00	1.449233263263791827e+01	7.066851537643472625e+00	-1.165582568077881831e+02	9.055408103891977589e+00	-7.176538811761031589e+00	1.803221917891846493e+00	-1.368374519474639612e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.867952767255024682e+00	4.857620396051355982e+00	4.027494151236781228e+00	4.401392170379690327e+00	2.325796539214400838e+01	7.202958449971573529e+00	-1.156782588438525892e+02	6.396167336078986132e+00	-3.205757942478296485e+01	2.869894343896408628e+00	-5.296505970181744516e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.424172140430902012e+00	8.640441361246349317e+00	7.499816520290711885e+00	9.269095611981155614e+00	8.202900837177701021e+01	4.370431229534724515e+00	-3.855356003850874913e+01	3.081893281687489772e+00	-6.589882174880044019e+00	9.478878240925432408e+00	-4.155137543732631400e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.275989421749311070e+00	8.625375224786010264e+00	9.737579458817943845e+00	6.640395580314017110e+00	5.962661223496203178e+01	2.498223562254092034e+00	-4.480301618241954742e+01	1.891742952267270628e+00	-6.896490075309887224e+00	1.802210961371944142e+00	2.028966589670649512e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.090040611206680943e+00	4.204208217204424614e+00	3.427699804561560093e+00	6.998291183589441466e+00	2.646876979573897160e+01	7.396605745936525977e+00	-5.840717410612017346e+01	7.641884438767203136e+00	-1.693501122783274226e+01	7.287714531562236253e+00	-4.087198977087007279e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.450864397655884597e+00	8.373289272254442750e+00	6.667175680574610297e+00	6.879107972620610134e+00	5.241372340602215729e+01	4.294689176617136006e+00	-1.397836723187260866e+01	2.652916823752762276e+00	-3.682981927104286513e+00	2.099719308273130913e+00	2.860704325152578775e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.190002610328684263e+00	9.865112690724702205e-01	2.080481926744178089e+00	3.164143151964692535e+00	2.867789270775681132e+00	7.558504061058563650e+00	-1.826051445115144034e+01	3.637674516181270246e+00	-2.823866975205003271e+01	6.675202309581907301e+00	-2.361820835913252736e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.331305556250175215e+00	6.308110344777782430e+00	6.374342915361209450e+00	4.702981614851895031e+00	2.991287201146839436e+01	3.824199038562467123e+00	-1.821874477833909367e+01	5.351264222060559739e+00	-8.794651688086677632e-01	4.651534243785775402e+00	-1.824435129246809026e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.753376767422203164e+00	2.912483876008885364e+00	5.006103477974386706e+00	7.475667372071947980e+00	2.356331004057188494e+01	1.951366405988040675e+00	1.809288239850375124e+00	6.080344772967174016e+00	-1.684175351849022562e+00	8.296061448132284966e+00	-8.001083182579823188e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.204630784467934035e+00	2.238694735082243703e+00	1.003796721628612509e+01	1.922004553063659138e+00	3.688181427188206740e+00	9.915683566788777270e+00	-6.236357971861318106e+01	5.997502774970754125e+00	-5.013674770388392687e+01	3.081105674002654116e+00	-8.575967846194228628e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.384027952149619267e+00	1.598587812094257377e+00	6.266650256059076440e+00	4.045122808316548024e+00	4.955338381081944021e+00	2.271092012964198048e+00	-8.849552741315804383e+00	3.230639821148268975e+00	-7.558357060727243670e+00	7.036795764092369510e+00	-1.586259453575095790e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.167725386417284739e+00	6.512633766148575809e+00	4.179178445303549871e+00	3.227623688872825802e+00	2.422259259331026016e+01	1.010216054689147391e+01	-1.964281173155634406e+02	4.590313681022143655e+00	-6.208759227038717654e+01	3.437005770960850803e+00	8.988515795623506222e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.659136921691096056e+00	5.085728772882400328e+00	2.262866266750044542e+00	5.127939776766208269e+00	1.939236709044424245e+01	9.802435557459316939e+00	-4.924469765072123550e+01	6.768196241096904764e+00	-1.926596067131800538e+01	7.243386643389468915e+00	-2.313219481182411030e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.152374886808863241e+00	7.562500398185023620e+00	2.656726708597664910e+00	1.018492147249027369e+01	7.142536763790829468e+01	8.160623288542284470e+00	-3.948590088592151659e+01	9.941993493244407176e+00	-4.023414818826857697e+00	9.125035688212349783e+00	-2.334274128828263173e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.914370210217256840e+00	1.613016383155475353e+00	3.092176481671587762e+00	1.510078140171271066e+00	-3.907763203772818272e-01	6.512337128507309281e+00	-2.980796815913282671e+01	7.358422334334895787e+00	-1.603403731727742354e+01	2.080763603581136323e+00	-4.611702402983691229e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.766453548694291165e+00	3.408857852830927460e+00	3.309289071729344833e+00	5.478644689392785594e+00	2.190023326142725324e+01	6.005662961641314190e+00	-3.795463927118170488e+01	9.267216654970166445e+00	-4.780787572453167655e+00	8.771216349704026527e+00	-1.505111707789511399e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.255753029684399280e+00	5.448040283598116318e+00	8.826634599051129015e+00	2.769904959005029088e+00	1.548026380938565438e+01	8.999681149794131585e+00	-3.439245560500300058e+01	7.890182533885473859e+00	-7.368190544307404721e+00	6.381053567526549841e+00	-2.163961847974244392e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.673461874753486178e+00	8.090932161386968247e+00	6.179154211103921490e+00	9.831693659966154186e+00	8.034550079820130009e+01	3.305083004030026750e+00	-5.419194928350558627e+01	6.858678859645518600e+00	-3.982602513371626962e+00	2.040426219814414743e+00	-4.218604743304088345e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.696131603163032464e+00	3.962281203957398912e+00	5.354045751077833870e+00	2.207785211417533588e+00	7.429559878414347729e+00	5.281495546178704537e+00	-7.090309209653538502e+00	2.410809602528685591e+00	-4.070900024884592128e+00	4.729672697996849529e+00	-5.435189726292816914e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.310834835464888215e+00	6.828320905401949581e+00	1.681720075786860669e+00	5.193697404257903827e+00	2.893188251570776615e+01	6.686853999553528105e+00	-1.344232640300044466e+02	6.800313737117764212e+00	-2.027389109779614174e+01	2.715575856808943200e+00	-3.104995481158765713e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.364298358619511209e+00	9.039844863386923279e+00	8.158982768322060153e+00	7.686179145384825162e+00	6.565162554979144716e+01	4.828959350031069242e+00	-4.439763898496715200e+01	6.510860813875900988e+00	-3.246923027117897487e+00	6.887276470208590240e+00	-1.712786011847934446e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.118314836631554954e+00	6.212889630873195124e+00	7.716948233970533977e+00	7.018291814787835925e+00	4.669171161222763544e+01	4.999964589923854064e+00	-7.606081005000581285e+01	6.237435175024501177e+00	-8.181005263184507825e+00	7.541062382433914912e+00	-1.838070965666725556e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.733033643467190466e+00	2.399998379592704900e+00	1.499761164377568567e+00	4.822595097519318585e+00	1.551335289858961097e+01	4.143521565443939458e+00	-1.853802601943905515e+01	5.007876123817367464e+00	-4.019132396597199453e+00	2.135688886267791187e+00	-3.848748582547420227e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.606255834078528899e+00	1.191729403056595693e+00	7.596958048945920972e+00	4.184099390733719837e+00	7.190884111909799259e+00	5.908197926266222311e+00	-1.470552320290286730e+01	5.015984593256999524e+00	-1.189997475577861152e+01	5.535430820630350190e+00	-1.193757182981901792e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.440290851274251160e+00	8.682360657136570126e+00	6.003301415380132511e+00	4.921494388277036336e+00	4.051366425911555069e+01	8.255458852598797748e+00	-1.485329535223002893e+02	3.508862824689070070e+00	-3.647757194956016491e+01	8.601306012574017501e+00	-2.397562589506507180e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.905462260259675134e+00	8.402305428837103518e-01	1.458775568749937523e+00	3.325228392815725798e+00	2.200201814553894408e+00	2.575850305861309142e+00	-6.198734007368437382e+00	5.975288053901616436e+00	6.608384594328153838e-02	9.522821004403144940e+00	-2.350935462899135189e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.783485707359398376e+00	9.102645893392246279e+00	5.091514450766682742e+00	2.737274561995753697e+00	2.394508718611990616e+01	9.608689486645836553e+00	-2.677551909241107637e+02	2.775748631325832161e+00	-1.010648552605410089e+02	5.258907833268333221e+00	1.908373421252934676e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.186474239955781940e+00	5.322175267689741140e+00	5.236698136014310556e+00	4.976217885576954991e+00	2.952680617472314140e+01	6.874741438198387122e+00	-1.148660865330907512e+02	8.475765441399389033e+00	-1.768700664206918205e+01	9.569603279462018719e+00	-1.627987336909668841e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.693488648749379877e+00	9.623223977230791704e+00	2.323774871752842142e+00	3.564971347928372225e+00	3.168376432158407496e+01	8.126051301962460727e+00	-2.512027762421225532e+02	2.512203856293100390e+00	-8.459845476934724218e+01	5.966591839935873942e+00	-1.431483681485506754e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.040699700169909647e+00	7.796808261048296274e+00	9.763978203287885904e+00	4.493410105618892203e+00	3.106100369377816861e+01	5.720801636436093851e+00	-1.523487565297703270e+02	1.737722251390344086e+00	-6.158768493654113740e+01	4.611370657459533007e+00	5.244476936564428371e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.149485051864244767e+00	1.001870480208697600e+01	9.342950866904526919e+00	6.850556141813902045e+00	7.078248677246877207e+01	7.512903975727078354e+00	-1.774357449305236969e+02	5.368717893405810848e+00	-2.963245555774496509e+01	8.506462746244167761e+00	-5.933748478630109702e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.703160008347685661e+00	4.416198570829665826e+00	7.329365417589176701e+00	9.839166082311308514e+00	4.012807832549109577e+01	8.334199286520189709e-01	-1.373957477940428618e+01	7.350692776493915837e+00	2.997323943704111038e-03	5.362335642386955037e+00	-1.710825863974439017e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.962649106364594553e+00	7.810695816669177560e+00	5.153217866640175338e+00	6.284453564608912579e+00	5.112410701458058782e+01	8.637879313465303355e+00	-4.009146695083695278e+01	5.197842872682565840e+00	-8.380902954771007884e+00	5.094785611074529541e+00	-4.640960747178178991e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.827233480867262561e+00	5.087442581920512907e+00	5.053618017804048179e+00	1.346011384770297248e+00	6.616991425995844445e+00	1.166040743893380416e+00	-9.675463523096125229e+00	3.546312214888820868e+00	-1.550583819977243705e-01	5.052373400559389438e+00	-1.159784508888262053e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.290157865565603190e+00	5.852355596665086424e+00	7.331663777417998240e+00	1.797786628202168169e+00	6.365682755855381458e+00	8.532901638774362141e+00	-2.391124291337354180e+01	6.165624346129106037e+00	-6.595934509696892434e+00	8.223215981154483600e+00	-1.731384812131310582e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.035463685191217564e+00	6.713521243213918410e+00	5.524477506629752455e+00	9.570438678048484249e+00	6.625856646384688986e+01	9.788319858866694645e+00	-8.517982838531828804e+01	4.224690448524624387e+00	-3.106677895161773506e+01	8.593555281119348521e+00	-2.155358049934317322e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.246914239154209625e+00	9.013684586772702900e+00	1.898619008660248797e+00	3.029922100762759030e+00	2.908475764780546058e+01	3.785653364352532968e+00	-4.948350926962241658e+01	9.350019684799045550e+00	-1.692610218638313624e+00	4.394652860074773848e+00	-1.436074356870074098e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.415154070259734276e+00	1.015179565124902084e+01	5.825019635011996044e+00	2.264387364560245697e+00	1.526332604190388764e+01	2.394260816362301814e+00	-3.326917709379761590e+01	9.192883973801643904e+00	-8.501712382406805268e-01	4.156255167833159625e+00	-1.503102221232915554e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.302123512347550971e+00	8.065897155131123597e+00	8.585651530646316587e+00	6.503989846728643442e+00	5.328594996469159639e+01	8.147901849639655580e+00	-1.771361755544165248e+02	5.829222031302556672e+00	-3.299901962888566231e+01	5.265500422441320438e+00	-6.147987660121043518e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.824127055627659644e+00	4.881523645929418898e+00	5.357693396494784821e+00	6.632840217765452628e+00	3.150144573459531117e+01	2.884789698467906227e+00	-2.351428146452103007e+01	3.595553626606923903e+00	-3.659120720923072501e+00	5.797790648365999111e+00	-9.275701084412210662e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.926201162042247006e+00	4.646439034519855404e+00	1.404737188799481951e+00	6.722327420597033587e+00	3.106900855193790179e+01	8.682352511095357883e+00	-5.119882974718973401e+01	8.042187521616551038e+00	-1.021775575491841970e+01	3.034078727706864154e+00	1.504670286693091441e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.171941822182081872e+00	7.168889449885923248e+00	8.637743955643378158e+00	3.516318708981121421e+00	2.704722768830878010e+01	1.814393390759819980e+00	-3.058578438623876750e+01	1.254860043578736928e+00	-5.247433900748362134e+00	8.715242667612951522e+00	-1.095648004742483721e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.865016833596065071e+00	2.762328445681978994e+00	2.906031298917735040e+00	1.258174947898037965e+00	4.739771797517107643e+00	1.980690019389306666e+00	-7.174259020104319262e+00	4.912464320726015465e+00	-5.281360785019113546e-01	5.352339811915441281e+00	-9.690065546871534252e+02
1.000000000000000000e+00	1.000000000000000000e+00	8.453627094943836795e+00	2.656941053104834971e+00	3.207677386975014144e+00	9.793763493201092629e+00	1.731064406338362360e+01	9.794715426216905385e+00	-5.644486990968438533e+01	3.877273647008269375e+00	-6.409236930088644613e+01	4.182078554833073447e+00	-1.678632973121949368e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.721741291555122011e+00	4.281293890205681407e+00	2.622048894170690758e+00	3.547109775320430369e+00	1.285508876009201273e+01	7.276588964376897728e+00	-1.754916067579298655e+01	9.044964999296738029e+00	-3.671917660943799344e+00	2.007301715688641686e+00	-1.696393691051348540e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.021306964498387160e+01	3.516812146434252551e+00	4.240397146169194720e+00	7.434826063613837022e+00	2.671576589986204908e+01	8.610872815613845432e+00	-1.036004510337202760e+02	9.501145825595566086e-01	-2.201882668440995872e+02	2.767408062714274308e+00	7.712330694122578656e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.037448013421885307e+00	4.018177395061699464e+00	7.836925431999486769e+00	7.902520240647482375e+00	2.575776344376502180e+01	3.754010756359302370e+00	-4.106135941383710986e+01	5.812407072285266985e+00	-7.293500364617807818e+00	9.937632581972318135e+00	-2.808882361520564359e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.786623225788839253e+00	2.894002188576797696e+00	5.783010845776598963e+00	6.263559704541828310e+00	2.055955684061739674e+01	7.212911472972423077e+00	-1.831056425430467982e+01	7.492144038201607792e+00	-5.103999080199566052e+00	3.678492379300791537e+00	-7.900274581402901219e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.112964692321331883e+00	1.541034815433691918e+00	2.868328081726966516e+00	3.660959253320110740e+00	7.404526927526675628e+00	6.404624186600556435e+00	3.648099184973476738e-01	5.280686488395992306e+00	-1.902518363816747105e+00	2.163288627293885824e+00	-6.035421721198636291e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.850520596065440060e+00	1.182336975254061562e+00	8.718235290756089384e+00	3.537627013438881640e+00	3.953758783740752847e-01	6.246013529406594600e+00	-2.074379067950250288e+01	1.750859360751674920e+00	-6.532255886719299554e+01	5.006733251708387122e+00	-6.325811692074516657e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.154044908941311398e+00	1.001746174181493743e+01	8.689345275826692472e+00	6.168138974382848971e+00	6.257210089463266200e+01	7.154312822116050796e+00	-1.731557333378507906e+02	9.961686098044497228e+00	-1.307972561403130918e+01	3.707693569456771421e+00	-1.371623297891220545e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.662094874432349378e+00	4.756383175123432672e+00	8.447912694897851793e+00	8.627583319595926170e+00	4.304815799156882861e+01	5.973334038986644501e+00	-7.744611328513239812e+01	5.594901163540986211e+00	-1.610162627884755793e+01	1.520283419384320212e+00	-3.174416253813162569e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.249769212191012002e+00	4.190602586040531818e+00	3.568264782556230141e+00	9.649233367004244499e+00	3.975689414328416404e+01	4.625779632435857991e+00	-5.441619880912736562e+01	6.617106648008496350e+00	-1.127172806441303798e+01	3.723146878468049703e+00	-1.983267873451050534e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.517429928159989005e+00	6.887937543042962574e+00	4.999472490446192907e+00	2.196982133532608295e+00	1.310380816536194715e+01	3.702762111686866309e+00	-8.936810694786320397e+00	3.131553946828339097e+00	-2.555470932193119271e+00	6.609682740890884034e+00	-1.449545273081433834e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.215148587883495779e+00	2.746241494781428649e+00	8.918613143906684471e+00	2.738811361494147611e+00	8.665619125480404250e+00	8.038960046710920793e+00	-3.351685279756141966e+01	5.499768951455854982e+00	-1.593647044141984637e+01	5.710511716540169758e+00	-1.658401388709672801e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.609568250744965345e+00	9.548824444496808894e+00	8.057588164293703059e+00	9.450491623256096929e+00	8.968760466554405753e+01	3.246262756937518201e+00	-2.119522594550070949e+01	4.875148896685304045e+00	-1.571376389680981811e+00	4.375486174118550231e+00	-1.212490369739937819e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.162842880980445415e+00	7.644254011423112338e+00	1.348266105424491768e+00	7.754178103654859378e+00	5.938661041688627051e+01	7.404164352877630861e+00	-1.697535341223383796e+02	1.496633532613084627e+00	-9.116744155453579879e+01	4.488825982108099133e+00	4.405728825760887979e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.911078858933848323e+00	1.457717036601436478e+00	1.071514504447774296e+00	9.012651358145152614e+00	1.784709956239971973e+01	2.858363545864836208e+00	-1.196757546859107535e+01	1.703572732999077299e+00	-1.268376677734451086e+01	9.656016586224556164e+00	2.430339688043831714e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.154551262915029852e+00	4.795924118729294250e+00	4.945572299927255777e+00	2.828473028994598515e+00	1.410422230432000568e+01	6.900668055469962425e+00	-4.321020132384722245e+01	8.594920555168329201e+00	-7.600314747884451272e+00	4.496019976199487012e+00	-1.696020674225235041e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.682113189120084451e+00	8.876550962149396540e+00	8.941053715361524823e+00	6.067404641724893466e+00	5.593794792538093219e+01	7.642651878734962878e+00	-3.475944630905620869e+01	3.507678775821173378e+00	-9.279651188946253626e+00	3.019527015372414969e+00	-1.205814625281296237e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.218984662353020276e+00	9.555502582647998011e+00	5.643389003288538319e+00	7.054958563225564916e+00	6.931839295088197161e+01	3.221495053698889777e+00	-3.311019902459246822e+01	2.691773488076964593e+00	-4.733510515124652152e+00	3.598927247874603719e+00	-4.020366232584103727e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.708801489138652929e+00	5.194084390156672448e+00	5.815138854918110667e+00	7.301455013677045081e+00	3.862267457995816500e+01	1.505414527183630780e+00	-1.267647139733740858e+01	5.351949837872602700e+00	-1.743875995058770112e+00	5.238054370178588215e+00	-5.924294358368259736e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.319339985428775286e+00	7.221368115926097175e+00	1.908160802909634635e+00	4.447947021569931714e+00	3.091653934632441292e+01	2.264052841242786052e+00	-2.876389818959304989e+01	7.848454253079831133e+00	-5.466011445202088037e-01	7.749286634698684395e+00	-5.153264358354940669e+02
