G	c	dx1dt	d2x1dt2	dx2dt	m1	Fg	m2	Fc	d1	W	p	d2
1.000000000000000000e+00	1.000000000000000000e+00	4.778848200772478627e+00	1.039521885625289066e+01	1.155351653604765882e+00	4.066241752686308608e+00	4.125874030132433035e+01	8.465106214221833625e+00	-1.162090218910129806e+02	6.672778641105133524e+00	-1.271231828610076953e+01	2.170149000714880927e+00	1.881345795357766448e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.366619127823767155e+00	9.316436127256585209e+00	4.666079453147342626e+00	7.887177203327335739e-01	1.875458796678606177e+01	7.217583008530913169e+00	-1.194308580471197274e+02	9.656475829601969707e+00	-5.632364059358142327e+00	2.401087692607823953e+00	-9.121488922718890535e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.833918425881662984e+00	5.100112132720772351e+00	3.992800789515933424e+00	4.069817440780129303e+00	2.225414368693605383e+01	9.540167519964441567e+00	-1.201848463525540325e+02	5.102163161441717776e+00	-3.195262793123414014e+01	3.301918307100395023e+00	-2.147993771038974131e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.074933129166125934e+00	8.345710842533714313e+00	7.973111120033188115e+00	9.030556237304478984e+00	8.062808640241742353e+01	4.538291668655766387e+00	-2.862665377057129490e+01	3.040449354598945497e+00	-3.749263013233290920e+00	8.500128515689789666e+00	-4.235267042643953062e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.158021451380236044e+00	8.456417434176572101e+00	9.490658930042938479e+00	7.059056400039802170e+00	6.421642057083755617e+01	3.347169130131166792e+00	-4.548064841705161143e+01	1.585682165021748968e+00	-5.668953346523673886e+00	1.990162721452136907e+00	4.065133934197701748e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.463656110029602608e+00	3.992317936940330103e+00	2.542657120884839195e+00	6.764599903590294616e+00	2.763137270719185423e+01	6.493880015077282408e+00	-6.260844249709833775e+01	8.163768674439277007e+00	-1.707156264149125136e+01	6.022976252626683902e+00	-6.597965401964520993e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.306975461230408975e+00	8.340541925186959915e+00	7.001784885564413585e+00	6.489606958707331508e+00	5.147698757334715225e+01	3.611400478057709584e+00	-1.419240428702329382e+01	2.797147508638063051e+00	-3.906166744656044632e+00	2.457799673597158119e+00	-3.521989681525491989e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.307934237633795682e+00	1.249459108499102022e+00	2.461584927790785304e+00	3.067508598444274259e+00	9.321518504779083614e+00	6.677596606142371272e+00	-2.562010871209511720e+01	3.758269313198014050e+00	-2.711779072908283794e+01	6.752171987823157195e+00	2.628608014955052496e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.178516068731286115e+00	6.931662442276911307e+00	5.989998860598137576e+00	5.654162974818502718e+00	3.372321185099583118e+01	3.753892763932264121e+00	-1.508156003417778734e+01	5.512721770146102429e+00	-4.594884826319965754e+00	4.108633664686756504e+00	-2.399909425164256618e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.578093771171446447e+00	3.222314992442191439e+00	4.372310911154679403e+00	8.903806903236819892e+00	2.863531791180909636e+01	2.697350051444415975e+00	-1.025652801336220321e+01	5.421055598618106153e+00	9.248079516322825766e-01	7.193528519951002842e+00	-7.840975398426728589e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.051746362352689168e+01	1.444846819598326837e+00	1.032271543132120684e+01	2.159212861262514327e+00	8.301132921401325859e+00	9.611420013191276368e+00	-6.233461606295745838e+01	7.479788587837552072e+00	-4.669639436232073848e+01	3.706506984659256876e+00	-6.820184003916475035e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.007614849554987302e+01	1.645144428660064495e+00	6.423197684164419385e+00	3.452726552901237866e+00	1.388029460558189321e+01	2.938662565913252589e+00	-1.291247018049500994e+01	2.337261331815664089e+00	-7.583043329183674963e+00	6.514773512841506076e+00	-1.967264986944587122e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.752362959317471436e+00	6.967106389445300252e+00	4.175738681351818471e+00	4.199406063023955582e+00	2.221898597722994140e+01	1.111439379279811490e+01	-2.062558614008288203e+02	4.789505668475230848e+00	-5.966837271125395858e+01	3.428622656973544736e+00	-2.986845733335477249e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.788314253876388094e+00	4.348729524975619931e+00	1.566947019763204940e+00	5.520000338143107754e+00	1.744746154457641296e+01	1.064783637695277640e+01	-4.576184336717714984e+01	6.662705198604114365e+00	-1.926507073277981164e+01	7.416744873862873177e+00	-2.775606807568025758e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.029568235335244886e+00	7.580167958098844139e+00	2.208059291311025962e+00	1.030067603358519612e+01	7.241930985370285612e+01	7.924375203417232782e+00	-4.335810197678497957e+01	9.456473481951388038e+00	-4.201086247577648258e+00	7.984633170248639722e+00	-2.966500594060042317e+01
1.000000000000000000e+00	1.000000000000000000e+00	8.171145014671003182e+00	2.217016577982337644e+00	3.095470391193076765e+00	7.525666514233595450e-01	9.865703570037187564e-01	7.407908314382147807e+00	-2.713214908924401314e+01	7.253547865052060395e+00	-1.569775985538309371e+01	2.831275674420790534e+00	-4.628941668962212930e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.817353310292710411e+00	3.425916548538353368e+00	2.920080679408562752e+00	6.322339654251797114e+00	2.212256707307729187e+01	6.385136500355265810e+00	-3.584611044459670381e+01	8.544626484315823944e+00	-5.997490119497646432e+00	9.386086889428263191e+00	-1.376474413303194240e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.245684343111523873e+00	5.748375296847639149e+00	8.536353183640089881e+00	2.808189983365823927e+00	1.383429371063425073e+01	8.435714331524748033e+00	-4.138367245273446571e+01	8.475691295793172486e+00	-7.073465596796591370e+00	6.757794710352180267e+00	-1.953264866678112526e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.690465727733953649e+00	7.524525202847567762e+00	6.816466907231448324e+00	9.252294297229807896e+00	7.544532873925726335e+01	3.837700023650731040e+00	-5.615729028911204779e+01	6.259327434130116607e+00	-6.785250568230392076e+00	2.315264351615905714e+00	-2.849957103118579127e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.218508321015319362e+00	3.845516907165322795e+00	4.744206007208376263e+00	1.656019805853356175e+00	5.183903705547400875e+00	4.951049124638062793e+00	-2.533843186131394809e+00	3.512500055929927534e+00	-5.647479717994512427e+00	4.196474656601047570e+00	-2.583831500897947109e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.872286021385470178e+00	5.778198438710215434e+00	2.134828389996383358e+00	4.947484949198663884e+00	2.984337423746015361e+01	6.642244504859839971e+00	-1.450103870649840871e+02	6.753968923602938546e+00	-1.536993822559318978e+01	2.920439946266869313e+00	3.361932583043613931e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.374992925905970331e+00	9.152646600991017678e+00	8.307550248574258944e+00	6.281320567695955148e+00	7.201011257559953549e+01	3.949908227886462342e+00	-3.891999773457283851e+01	6.446916665324132545e+00	-2.677172415809635275e+00	8.502601762767849181e+00	-1.654727493236498219e+02
1.000000000000000000e+00	1.000000000000000000e+00	5.721427395745940281e+00	6.511915658916981542e+00	8.243291930385442612e+00	7.273066515489072792e+00	4.630008257269479799e+01	3.887118765754808081e+00	-8.175112244856967436e+01	5.800493439289889253e+00	-1.230688522331504764e+01	7.892988514268528988e+00	-1.680589879616829876e+02
1.000000000000000000e+00	1.000000000000000000e+00	4.246404560797037320e+00	3.182966956723578544e+00	1.509223942191905810e+00	4.449947773708280430e+00	1.731404054439659745e+01	3.816486857262231691e+00	-1.949298064486040616e+01	5.237210906164585289e+00	-1.504906689970537670e+00	2.025980126680000382e+00	5.601103765916773725e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.196479089736977919e+00	1.658058607205927348e+00	6.792313613694963337e+00	3.708956976748513323e+00	1.049308291651012581e+00	6.251376401387398474e+00	-1.246598365350673809e+01	5.077557774981323213e+00	-1.424563656864069294e+01	4.955882447209938313e+00	-9.373418463693744229e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.517084462190813277e+00	8.955950996014571786e+00	5.772791610445586308e+00	4.331015606755098446e+00	3.081125254316668816e+01	8.040829278467644059e+00	-1.474832765463899023e+02	4.230890078795786380e+00	-3.524228684695678737e+01	7.205373600444803017e+00	-2.244837880826495535e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.943516355224373271e+00	4.811334711502012196e-01	1.928583963590578820e+00	2.577631407840232036e+00	3.624671646731246977e+00	3.100425683229809604e+00	-1.319357194219576090e+00	5.732960308495202995e+00	1.111148195731092025e+00	9.230116402371750794e+00	-2.635550497629237725e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.000730851135530486e+01	8.563074367444677648e+00	6.657307770340477049e+00	3.417743410964240169e+00	2.343364565776308339e+01	9.433182786763744332e+00	-2.704111396595784527e+02	3.587146710249961679e+00	-1.031534618873079978e+02	6.427655620966260308e+00	-5.478941655453475335e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.344301251707506140e+00	5.715827953013683960e+00	4.197303000199267942e+00	4.195447913071602919e+00	2.815116694008015585e+01	7.555977586944367275e+00	-1.127236060975799035e+02	7.446818441548133549e+00	-1.853475445093748064e+01	1.028348812755485753e+01	-2.156445725862593292e+02
1.000000000000000000e+00	1.000000000000000000e+00	9.656302221537790942e+00	9.269082444801332699e+00	1.829860715264392201e+00	3.508445501937133226e+00	2.929012979359749025e+01	8.924543304621240125e+00	-2.418338789135639502e+02	3.339113167538442450e+00	-8.471937669900373180e+01	5.785620068480736400e+00	2.856638420699079717e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.527036837363473509e+00	8.074471454983127572e+00	1.023197970348212849e+01	3.128340080394581779e+00	2.724744974296278954e+01	6.737555427803448183e+00	-1.441208642389413512e+02	1.227904660772623835e+00	-6.053671996343776840e+01	4.781695304092719034e+00	-1.479616408179220244e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.054711165715455756e+00	1.088344627383541940e+01	7.816583407303413722e+00	7.984590178956811002e+00	6.600997697763705219e+01	8.344249458696397781e+00	-1.636406704511087185e+02	5.115065908387565585e+00	-2.980709117207868175e+01	7.971066223166603848e+00	-5.398318587215327113e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.439392827914490525e+00	4.212235637658712228e+00	7.026519452158465739e+00	9.729117010868190363e+00	3.769007495481350389e+01	9.849746317221941272e-01	-1.710183512407163064e+01	6.296358708977090046e+00	-1.645788154054188990e+00	5.497349022666645268e+00	-1.735112830208825699e+03
1.000000000000000000e+00	1.000000000000000000e+00	2.174301676409318151e+00	8.117351578244418775e+00	4.893762807370301893e+00	5.283295043493383858e+00	4.676190388313504087e+01	8.468296378237841537e+00	-5.254489090442626775e+01	5.050696700809088391e+00	-7.550957494503893308e+00	4.961843619165433594e+00	2.963663082457955511e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.496107417156585573e+00	3.499850661639843707e+00	4.352270027908760497e+00	1.988829978017190303e+00	1.411934264721398158e+00	2.629942448900948193e+00	-1.179491105184631294e-01	2.113428792635969167e+00	-1.673296505650708754e+00	5.442552302727072799e+00	-1.129664359663064488e+03
1.000000000000000000e+00	1.000000000000000000e+00	1.430776124590521059e+00	5.733894586796263404e+00	6.763682437971317185e+00	1.088799727716196930e+00	2.291998290904576407e+00	9.545997884570326164e+00	-2.049249494905487978e+01	5.655647524937258197e+00	-3.735991842244816397e+00	8.471659603440233610e+00	-1.769830925582580221e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.812260214207321418e+00	8.234139981897870442e+00	5.725191014204985329e+00	1.009596641444531073e+01	7.097127057799353622e+01	9.966630051740425600e+00	-8.539144262695856469e+01	4.181228893983413464e+00	-3.318656918776383691e+01	8.328356988084379964e+00	4.894470824447002144e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.468198613516118911e+00	9.611702384103569585e+00	2.144130538472583947e+00	4.010013580008444656e+00	3.238711761172768178e+01	3.564612180084040904e+00	-5.161515034998788565e+01	1.035887889360683367e+01	-8.102020150551494382e+00	5.173698986858282112e+00	-1.319934905316487459e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.796131821702353193e+00	9.611866564882916464e+00	6.345961891025862833e+00	2.625774098371612464e+00	2.260933215432625332e+01	2.567009143634132684e+00	-3.465270296473985923e+01	8.136338998542141709e+00	-2.447364843176193183e+00	5.068029421136717616e+00	-1.549061707726380064e+03
1.000000000000000000e+00	1.000000000000000000e+00	8.875182023277385923e+00	9.183448491434655026e+00	8.493022753531544566e+00	6.492648588215571337e+00	5.005036728025208248e+01	7.241609403339278828e+00	-1.793596972275989287e+02	5.520096715406546117e+00	-3.121188622412467595e+01	5.335172079365569253e+00	-2.589213742091874337e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.422035001874593085e+00	4.775197696983301654e+00	5.002807870907815868e+00	7.056274994861985839e+00	3.104252983962755152e+01	4.207637523845139782e+00	-2.164391575750251917e+01	3.666363344292535409e+00	-2.245438407180159857e+00	6.926656246707434406e+00	-7.106583401728492788e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.740012442569548679e+00	4.962749487978900476e+00	1.610327255889537845e+00	6.859687810001103614e+00	3.368452174780461661e+01	9.050697388622568340e+00	-5.585923688494686701e+01	6.583010685527714401e+00	-1.264632222513687410e+01	2.469651289320996312e+00	-3.144845215825897711e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.930038932260459639e+00	7.489461777932581832e+00	8.521010855631255154e+00	3.087416515960876406e+00	2.794566124694781806e+01	1.234445084911490742e+00	-2.460762637546493892e+01	7.133153425106667500e-01	-5.970665963345349603e+00	8.095419993424261662e+00	-1.234426990025336153e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.428883745658279025e+00	2.985816455279572956e+00	3.365376939114351096e+00	1.712929316212091768e+00	-1.722659760854292621e-01	2.065325492618085068e+00	6.246240260389924970e+00	5.014461261504962408e+00	-7.089352656315218715e-01	4.673244128431838007e+00	-9.893027935884074395e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.411203039808052395e+00	7.436166509724038143e-01	3.531914484066930093e+00	9.019031160491895349e+00	1.817253242762780374e+01	1.050439244950317708e+01	-5.693985385655421538e+01	4.283157301505158721e+00	-6.234302608953976232e+01	3.836490896024616681e+00	3.687060567221918106e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.208911587471050098e+00	4.629694614879997339e+00	3.325878655376642179e+00	3.238382948368406122e+00	1.457305626152648692e+01	6.821104104590353323e+00	-2.535128078839099075e+01	9.333045596933175148e+00	-2.305084142988917506e+00	2.350713340601328305e+00	-3.977977903116155289e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.695830404663091429e+00	3.419926191540778149e+00	3.631519107111220279e+00	6.776450700128467730e+00	1.958274138728754821e+01	8.178338375800468185e+00	-1.023883748986298201e+02	3.879748790473137587e-01	-2.218934507362448869e+02	3.758118744253193366e+00	8.095884170078416986e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.751484051066745096e+00	3.562151990357025344e+00	8.440207693042999892e+00	7.815525963172616386e+00	3.088813985646267923e+01	4.113294501443473195e+00	-3.632830064280564386e+01	4.969149112770185894e+00	-3.079982663657293340e+00	9.120029861433479823e+00	-2.690186428363294340e+02
1.000000000000000000e+00	1.000000000000000000e+00	2.728507836488570426e+00	3.254531748571549699e+00	6.063395711739057781e+00	5.977592975643532647e+00	2.333160919394322619e+01	7.446844834961195758e+00	-1.791990297809475408e+01	7.895101903982774338e+00	-6.071670266751931777e+00	3.995075269328731249e+00	-6.117527632932400650e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.345474664934607434e+00	1.148202381348749856e+00	2.507110518346075345e+00	3.594850118814565398e+00	-1.059472320294085890e+00	6.105415296340837017e+00	5.849308864860859991e+00	5.258034698944620722e+00	-6.402467419004771898e+00	3.188823410330325903e+00	1.167688065709420187e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.024678825745725774e+00	1.307636355166951869e+00	9.028951736125700123e+00	3.463638307299726993e+00	1.349519958176068624e+00	6.101785535937572114e+00	-1.620659109710085843e+01	2.652683849982400588e+00	-6.746981066479472133e+01	5.737754954597694024e+00	-3.416118102104137932e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.942547386686162447e+00	1.055878280864733298e+01	9.082675599369384400e+00	7.184374881625971376e+00	6.340062246880128072e+01	7.393671543176359329e+00	-1.834152968171905229e+02	9.558733913845026464e+00	-1.182264631469506000e+01	3.904656599887804447e+00	-5.131416925559392439e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.557243575263453472e+00	5.075162173485622041e+00	8.756780465768756017e+00	8.506589630678725200e+00	4.518665088871697577e+01	5.565535170790692376e+00	-8.239394224930437360e+01	6.289290974113639798e+00	-2.022291904479741120e+01	9.959300134325308473e-01	-3.519169723366847080e+01
1.000000000000000000e+00	1.000000000000000000e+00	7.559581041559796155e+00	4.373546972109540576e+00	3.064720246201511511e+00	9.303585629153991121e+00	4.704181328419774388e+01	4.568405514605361262e+00	-5.512727542158823724e+01	6.826035585467369771e+00	-8.678745864097678009e+00	3.533595526454085700e+00	-4.015275571161255641e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.936397371310778492e+00	7.048123290317419354e+00	4.219197416692331615e+00	1.223320048218518030e+00	1.198336138243914029e+01	3.417745194596237823e+00	-1.629574785404736659e+01	3.580236509128887246e+00	-3.572100008451306152e+00	5.438594603281011075e+00	-1.292259663345208196e+02
1.000000000000000000e+00	1.000000000000000000e+00	3.855138909015308535e+00	3.075878322215138905e+00	9.484317573532088375e+00	1.861325539816426788e+00	1.412722551248246461e+01	8.319778889091496765e+00	-2.463534507863519707e+01	5.588712054732936529e+00	-1.435878195669544155e+01	5.948215414979307170e+00	-4.378304216215734357e+01
1.000000000000000000e+00	1.000000000000000000e+00	3.025049891764802101e+00	9.086712488964474588e+00	7.816491505039924625e+00	9.726188586483038634e+00	9.060011214615944652e+01	2.803500568391542824e+00	-2.495693247437422002e+01	5.111600117976740520e+00	-9.865613449066401586e-01	3.761251871278604497e+00	-9.570412349705853217e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.237610191125444459e+00	8.192740719161266227e+00	9.283544772334056949e-01	7.646176947976944582e+00	6.094466522091634886e+01	7.538008202598084573e+00	-1.653602717954562138e+02	4.167082947007223481e-01	-9.426723947626354061e+01	5.394563279258184352e+00	-2.069615845112083719e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.722636028066816927e+00	2.185536469433246420e+00	1.114373438316638154e+00	8.972984460056691702e+00	1.783599795260803944e+01	3.735128593224222637e+00	-1.593725343033253061e+01	1.825468652882136666e+00	-9.165053994124519932e+00	9.813871391375004194e+00	-5.973986383248164600e+01
1.000000000000000000e+00	1.000000000000000000e+00	4.255556020320818256e+00	4.806913547298719891e+00	5.761280059870361292e+00	3.766278722857238748e+00	1.437051623043425330e+01	6.352117365813401584e+00	-4.036131598613244620e+01	8.173179720056422681e+00	-4.343417673277634172e+00	4.495693447283909627e+00	-2.140422668314323005e+02
1.000000000000000000e+00	1.000000000000000000e+00	1.668519306819285619e+00	8.676113033159497334e+00	9.125598038580546856e+00	5.383006023289437003e+00	5.680808934232203455e+01	9.479216732167024873e+00	-4.067400663441519271e+01	3.855483187656816746e+00	-1.221960025082602819e+01	2.322863195812630011e+00	-9.395929398749856887e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.599489523644788580e+00	9.342868040382638739e+00	7.044715454710519964e+00	8.564980223573428475e+00	7.547005537458311153e+01	3.741662235852296181e+00	-3.261090242653250471e+01	2.205087671799158322e+00	-5.510590480227900656e+00	3.206315057935527069e+00	-9.257213062697829287e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.196512999208836803e+00	5.569425283163852214e+00	5.603305977013218531e+00	7.758851290537665868e+00	3.782032917157162899e+01	1.687893603817063770e+00	-4.525735998355878920e+00	5.390436167846614168e+00	3.541390814721216973e-01	4.870131269016977349e+00	-6.578724688156908087e+02
1.000000000000000000e+00	1.000000000000000000e+00	7.434995008676345662e+00	5.908657342534087142e+00	2.523600751630487249e+00	4.497001237383742023e+00	2.751329857699417758e+01	2.079745518458493425e+00	-3.442540885722684152e+01	8.358093563266780990e+00	-2.721481965380208035e-01	9.014164769597137195e+00	-5.110926737058367735e+02
