G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	Fg	Fc	d2	p	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	1.212530906463436642e+00	2.893880538829763704e+00	1.214831399563790271e+00	6.027139349348208164e+00	1.330374526231991039e+00	2.489979741518542067e+00	8.185787681523553516e+00	4.262297223382922162e+00	7.118087508056503143e-01	3.248280272154569825e+00	8.510842199528958929e+00	3.250248533854248056e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.733799736968334670e+00	9.928488279999106325e+00	1.682151647328733679e+00	3.551831268618987458e+00	4.501218034699014936e+00	7.262977949507293474e+00	8.330158191292531100e+00	5.038824669898406050e+00	3.037952544027840152e-02	8.195491115825960904e+00	5.020454861031159233e+00	5.120645925103739504e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.536239479749028192e+00	9.390300996553085255e+00	9.120134208295215927e+00	3.713827587186031565e+00	7.320166088755502898e+00	5.805063499241135183e+00	9.826015186614917241e+00	1.223720981158920651e+01	2.235804329209234165e-01	3.514920751000338406e+00	6.691589391637627671e+00	1.027233939142952135e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.898398488817123031e+00	1.310873934322885903e+00	2.238739668151004114e+00	4.144064453451488994e+00	2.677367825855670347e+00	6.641850863033933905e+00	5.502897018264193640e+00	2.244143163167787947e+00	1.148594480678131857e+00	2.728440953978640060e+00	3.047890115474701567e+00	3.046261676796850892e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.662036569251465146e+00	7.437018686858929861e+00	5.768079268688816263e+00	6.619937024693093974e+00	6.840910834729870160e+00	2.702175700579370954e+00	5.089169908084452132e+00	1.254707188303149579e+01	5.943606038316293638e-01	5.409937754509226870e+00	7.098054233769068411e+00	1.163567191935834577e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.710294806214111674e+00	9.373484948296979979e+00	4.640607167997436555e+00	3.965194074711236194e+00	3.422885225998300918e+00	2.937563277287990715e+00	7.839505230290308546e+00	9.011160801556394873e+00	3.884876899998585542e-01	8.778502122292440646e+00	7.896217894246541746e+00	1.133914326015426299e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.702936516970585235e+00	2.594791017567432245e+00	4.232387978357964542e+00	7.585880536831121290e+00	8.925041091743581845e+00	1.384129044788370511e+00	2.038819629393093358e+00	1.433907431795914533e+01	8.451195315614703496e-01	3.109339622504563749e+00	5.304140670715510986e+00	1.902867712404849865e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.735918886348375878e+00	6.082643357237450310e+00	9.142060122490086371e+00	4.554032029098449286e+00	9.011446193456498222e+00	3.930842728549369447e+00	5.889712493789613035e+00	1.385624882638716215e+01	5.127434746029798651e-01	1.733460189603135859e+00	6.508002235348412157e+00	7.982984840266873494e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.785328232606295806e+00	9.244992444741161108e+00	1.263524617843978293e+00	1.641222422814067050e+00	3.697955199781976177e+00	6.018089247472174108e+00	5.821447355084430342e+00	3.528979611613041190e+00	5.192953618489035833e-02	4.241675459947564342e+00	5.022809722691553347e+00	2.536604478416306097e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.659083893984975244e+00	1.334116274072463026e+00	6.906540426856177639e+00	7.971712079074876556e+00	3.005276512786215548e+00	8.764784107985638784e+00	1.740208331968258859e+00	7.184151063184739394e-01	2.944688476333245486e+00	7.706094179718443904e+00	9.046658680719225742e+00	9.122210749359936699e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.612468426366953089e+00	7.346409720349345918e+00	9.680540666302125175e+00	3.521363542488915144e+00	4.674903928241832318e+00	6.979667001210103194e+00	4.892663041457489648e+00	3.136486483735478448e+00	4.098845533463891244e-01	5.985540011964175733e+00	5.583404269239418127e+00	2.935493269531499472e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.188092026038336080e+00	3.650760061755272012e+00	6.070283038622153349e+00	4.960791746621191045e+00	3.224838338935903437e+00	4.979830144729438857e+00	8.712102217846135588e+00	5.680211391888183137e+00	1.451414115138711214e+00	8.382711198445768730e+00	8.477978008951660982e+00	3.167009850415232197e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.624356003835894402e+00	9.229899646619866616e+00	9.446352391738647825e+00	7.232890011766217597e+00	7.091631646190875493e+00	9.596988543957118978e+00	8.757145634231303433e+00	6.407939722164133656e+00	5.582445073889490406e-01	9.624059436185694594e+00	8.140581730895206647e+00	2.339293296063284178e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.344910958515891153e+00	9.748256619195819539e+00	1.406249131527603558e+00	4.012368382820372226e+00	8.542442423111122451e+00	7.461850588257415318e+00	1.888758344576436654e+00	1.982794906228953380e+00	6.820705783021495383e-02	8.215913705783322030e+00	4.735017758753949479e+00	5.393246046274191574e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.106330270737694299e+00	9.472950810077024997e+00	4.828525233425470020e+00	1.524193614602809665e+00	7.067131703546553290e+00	9.383122637024930768e+00	1.857760299512556390e+00	1.424256135078787011e+00	1.955750502775177313e-01	6.395499024562957935e+00	3.036213364751421118e+00	2.090193801789917316e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.075519347851274787e+00	5.195571671313761186e+00	3.348131692011875771e+00	4.336546580918320792e+00	8.385882002243508992e+00	5.747311889723341949e+00	3.268162075121055388e+00	4.989755762047525245e+00	1.727331292638498994e-01	5.518664869505347959e+00	4.687652661502291984e+00	1.492502161640972824e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.775901942114979093e+00	8.774943645367679679e+00	7.524658893667411697e+00	9.458197062970258528e+00	4.575720667383464502e+00	3.417703752848198384e+00	8.929375704707446459e+00	1.214905421316131573e+01	6.159000896273955084e-01	1.348593122811205580e+00	8.390912288474225988e+00	3.543344171587593516e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.604937027158392482e+00	8.589088739942667416e+00	9.729233340105064798e+00	6.756000076936786058e+00	2.398650271604253259e+00	1.488905330750598610e+00	2.115525557268252310e+00	3.495171259405118303e+00	3.916186498075246991e-01	9.813852919619844073e+00	3.056328213447498054e+00	7.407948452681040408e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.327038964540432353e+00	3.888956011427856296e+00	3.342268570854323606e+00	6.961372556826152191e+00	7.634120335403712154e+00	7.534675185883133786e+00	7.451068810695957723e+00	7.573703297455893768e+00	2.775904317405304411e-01	4.432552716256038750e+00	5.813753120718536671e+00	1.338071811778380971e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.420309096122508663e+00	8.410479946078320168e+00	7.022877036657677152e+00	6.704205368046973312e+00	4.242973974421017758e+00	2.078642941338414651e+00	1.937969684644726964e+00	3.728277198988133367e+00	1.155810625958044069e+00	2.311331862251546188e+00	8.190620081483737991e+00	4.346567403486935044e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.403960418507171681e+00	1.360145174836477677e+00	2.726819886831825190e+00	2.793572662112517424e+00	6.990684582790622770e+00	3.771234757394288373e+00	6.625454686070973764e+00	1.230965960405308657e+01	6.305924870433190499e-01	7.042285568348888525e+00	4.236359950382953876e+00	6.925891513316908110e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.531143796125921330e+00	6.293156685980572540e+00	6.097383782175455735e+00	4.714475182490538430e+00	3.451167734086577621e+00	5.831075572874756752e+00	4.209208834090649276e+00	2.594290731461001087e+00	7.492450995176218598e-01	3.472985330651374714e+00	6.816444557697064255e+00	1.001096840326047621e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.670358243217857641e+00	3.024031553628758751e+00	5.236710170056871227e+00	7.843376831567685059e+00	1.654337555674942450e+00	6.064725844143545430e+00	8.026076244143402150e+00	2.242890822183415178e+00	2.129795655939367816e+00	6.346228095808218228e+00	3.130585611326933471e+00	6.626446908762891219e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.517285024051707509e+00	2.071588272994274949e+00	9.677942196159909471e+00	1.945210597673312725e+00	9.894190988111613905e+00	6.341848191700107051e+00	3.108643683548128145e+00	4.955322123980590909e+00	9.840602563238095568e-01	6.230923362371560970e+00	2.013575308275655562e+00	2.959569975219179838e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.623724237457368602e+00	1.789478881244904063e+00	6.450243909692576771e+00	3.538126974231923239e+00	2.399338305703912599e+00	2.446814370754320400e+00	6.805068880105315188e+00	6.613575391576696383e+00	7.897028531297808351e-01	5.056256854052884719e+00	8.153373885965303103e+00	4.721494330422052244e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.267381024555328750e+00	7.310260037590159854e+00	4.098062379561647539e+00	3.460490440183751737e+00	9.772712258216653680e+00	4.407533150846649761e+00	3.092176685821497184e+00	7.112245537303225618e+00	1.380087939371855976e-01	8.526361524531207436e+00	1.895617074203038488e+00	5.198479233553444878e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.702846866597738096e+00	4.118800566701717791e+00	2.081232475834370099e+00	4.888098347882924521e+00	9.837405958364033864e+00	6.628752636486390237e+00	7.494472226533424042e+00	1.104288510584962602e+01	2.598527413308402978e-01	3.399168703011732351e+00	3.460532057124840133e+00	1.034903352588677494e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.806613835206075436e+00	7.601735142412335833e+00	2.434412197297244784e+00	9.857280707981772139e+00	8.032528683478252773e+00	9.714644638794295517e+00	8.815629792505369267e+00	7.296122361611931062e+00	3.159746658944512787e-01	5.006177123598622991e+00	8.677140477367718319e+00	3.798509556313852675e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.165629467151570786e+00	1.788638232999030464e+00	3.036633798352734726e+00	1.615793603121808530e+00	6.971278752688860436e+00	7.516085546942671947e+00	2.141572380874879666e+00	1.883390174839244535e+00	5.481296200384446760e-01	5.858073819175485752e+00	4.121993831637114525e+00	5.412760822521909709e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.922929781520513082e+00	3.839926704601780205e+00	3.212222327858937465e+00	5.755025853493947352e+00	6.129844801491046269e+00	9.206837572091231436e+00	8.882879644118975904e+00	5.829944439268254008e+00	3.349977758930732241e-01	6.979831919669375218e+00	9.770394596796469600e+00	1.156254895593343157e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.064532649048568036e+00	5.934440745578012155e+00	8.631095147379154398e+00	2.603250353788023386e+00	8.772858199867425100e+00	7.942944133625697845e+00	6.305110636871604335e+00	6.913878690222007073e+00	1.410261505116042757e+00	7.977874727702668700e+00	9.857735514129348786e+00	2.402067108477445867e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.464896153886254382e+00	8.172842956346043408e+00	6.016191159110068298e+00	9.708775154119008377e+00	3.633232465888413643e+00	6.356670630630284258e+00	2.201328906821288012e+00	1.185278258022586906e+00	2.720561121356899204e-01	4.501855195091510886e+00	3.332346278480492252e+00	1.977718100097013654e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.226516543697352191e+00	3.924183369444461889e+00	5.656556818901311345e+00	2.054066029378274649e+00	5.328862424463720160e+00	2.771880862977442295e+00	4.955293435452253981e+00	9.240802690050596624e+00	2.261150830711857740e+00	6.785530569073697116e+00	1.438233913625001081e+00	1.466452579942208700e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.089624489427896137e+00	6.731726103267149597e+00	2.027285656118241075e+00	4.563948915287268093e+00	6.580852798557860872e+00	7.052930811439383163e+00	2.457047060288759077e+00	2.199222021870921306e+00	6.761058937389213819e-02	2.315171682510893447e+00	7.283432612847327015e+00	2.059419849376343814e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.365329506026814244e+00	8.950472693021088944e+00	8.772997155402759262e+00	7.691000523032794689e+00	4.592721656789629847e+00	6.601378692472618326e+00	7.274462437677009063e+00	5.113183667687644984e+00	5.863664536673878214e-01	9.460749736508185848e+00	5.099842480194905825e+00	3.689746294726010678e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.858197879640697714e+00	6.515026065434097902e+00	7.532399037705640232e+00	7.270577436973073127e+00	4.899325367029166323e+00	6.426863324771117547e+00	7.787777922595395808e+00	5.892814480205080585e+00	3.096356354415090717e-01	4.447903911095993479e+00	1.911048531012285556e+00	5.408586558461682792e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.752538865392004208e+00	3.114424323538495631e+00	1.608560697515382554e+00	4.839126715411458335e+00	3.959929535309605342e+00	5.489740198012539985e+00	2.023136191110704640e+00	1.461424665036700432e+00	2.668011572713396284e-01	7.524101350423647361e+00	7.298798757523698555e+00	1.076336924604805567e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.583199313202021230e+00	1.209443157139539871e+00	7.373666194056832879e+00	4.083624028699942343e+00	6.081894129049179476e+00	5.767761571556694555e+00	5.624708020016015553e+00	5.795566876725130712e+00	2.133327951256582811e+00	1.156856076879499984e+00	1.308980326850514686e+00	1.119584111010784611e+01
1.000000000000000000e+00	1.000000000000000000e+00	5.894081302350074658e+00	8.848608568506124428e+00	5.887341009271136905e+00	4.604310699115549355e+00	8.685557258608689324e+00	4.042215437323985583e+00	8.410464721332385096e+00	1.800553594173909033e+01	2.303231918825889568e-01	2.819739223938338757e+00	8.780921795373854977e+00	4.025869821274921656e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.686857962038457170e+00	1.278362848838566768e+00	1.663900609135687825e+00	3.427604250106907280e+00	2.692540222040051834e+00	5.721574212842009288e+00	9.423681036115320708e+00	4.684811708448400225e+00	1.086555674792812010e+00	5.368357211125347028e+00	2.305357610736295637e+00	7.032908779784462716e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.732341726887099753e+00	8.845715003119206443e+00	5.133547860997293988e+00	2.856301715301652777e+00	9.410253408690641308e+00	2.813275522761739200e+00	5.678115209809683428e+00	1.904579596261303465e+01	1.068709621634937601e-01	8.846835258133307178e+00	2.107574869838328535e+00	4.734708603117085524e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.105650988245912458e+00	5.743484444784181520e+00	5.330040808902206884e+00	5.282417294152070397e+00	7.179473067252051699e+00	8.239537988098625476e+00	9.549856254787485454e+00	8.292068764795269331e+00	2.343689307301237423e-01	5.701821558166913384e+00	2.500643297822024547e+00	4.178652603182186454e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.514317701585747855e+00	9.461306482609419533e+00	2.417575262457833940e+00	3.368257989252513518e+00	8.476011620792133883e+00	2.670133661255884583e+00	5.773164478048879111e+00	1.821815967574437067e+01	3.384470998833664923e-02	9.409781387540927966e+00	9.724894632323687560e+00	5.310645022866621323e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.003049010058743917e+00	8.176347410362330592e+00	9.531752389636894307e+00	3.547709925091629746e+00	6.045321737885403834e+00	1.807359367311162313e+00	4.608867188901397682e+00	1.560768091949845982e+01	2.479159979063007835e-01	5.364071867085605128e+00	7.248276679674464873e+00	1.689675633340200323e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.316311494479198707e+00	9.874927864791096965e+00	8.616000739054161528e+00	6.808220732427256117e+00	7.927028362883491219e+00	4.968787156825587914e+00	8.722707101328001755e+00	1.409700308050461715e+01	2.848864255893572284e-01	5.405905010457503934e+00	8.258985436522138457e+00	1.134725421117931843e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.443362434487827528e+00	4.124132935708333392e+00	7.033776817889165756e+00	9.777870599382044503e+00	1.214578152388651189e+00	6.988858307904541434e+00	5.381325892562330182e+00	9.770539885122218049e-01	3.743002891284670786e-01	2.077861193473889756e+00	4.532918708498307581e+00	1.490258838736027602e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.853942200084422787e+00	7.942934244025233070e+00	5.207463656426851273e+00	6.438695346993778656e+00	8.389909217363495486e+00	4.969685594697829778e+00	5.190579847007692926e+00	8.880053667357493907e+00	7.305155700650400874e-01	8.221472647108257092e+00	3.925064083505982904e+00	2.625433990549805863e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.795744264179170546e+00	4.697351184682702296e+00	4.653420999067909847e+00	1.631345345139771696e+00	1.276972286251476296e+00	3.523518050253877654e+00	5.414987329083332135e+00	2.098121781368512462e+00	7.398187565058427229e-01	3.211518315938812762e+00	3.200456323644493395e+00	2.051876740943372912e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.411096811354178859e+00	5.254647350810215833e+00	6.863847816185625561e+00	1.759053665072737083e+00	9.012257232501617921e+00	5.999059492481475964e+00	8.673076308399975787e+00	1.293204037352867708e+01	1.818227560277014376e+00	9.124132704625278478e+00	5.325486585820322638e+00	4.433950257866738021e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.942776812358468330e+00	6.583056484589373980e+00	5.808921577161306971e+00	9.524843466944206583e+00	9.984031169309506737e+00	4.091138109413593682e+00	8.425796615324854244e+00	2.029537914371321961e+01	4.470045410888042747e-01	9.221088641905716088e+00	5.992885815344118683e+00	2.785973065130917359e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.417881225022069813e+00	8.864775983533245807e+00	1.645079086921703571e+00	3.689181539557643053e+00	3.580478822740027933e+00	9.438636017073189777e+00	4.644029085642086052e+00	1.711765217201907774e+00	7.605692524644316888e-02	9.405837875413633142e+00	6.721288398580210988e+00	4.181620564989275701e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.450640735110551471e+00	9.741282633874799757e+00	5.537480923913141062e+00	1.783927877076229684e+00	2.967902929808550194e+00	9.272305431323657032e+00	3.967580815274881711e+00	1.182206524063445396e+00	3.254200059968585523e-01	5.675047222182318940e+00	3.296027632064934210e+00	2.021954576351383537e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.462492843321197000e+00	7.889706334582442082e+00	8.229206012208855725e+00	6.282145280748426153e+00	7.805878168705821629e+00	5.520210685623855085e+00	5.465475778077048652e+00	7.718977107915930169e+00	2.440554095092754283e-01	7.013413192974263133e+00	9.550054418866276151e+00	1.551553652380951442e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.161845152203873965e+00	4.663322316402930490e+00	5.207059574500045862e+00	6.538976710031692008e+00	3.234139337892790511e+00	4.026611652793880225e+00	6.111549305824434342e+00	5.037663998252754460e+00	5.220161093394536378e-01	8.040591231170726161e+00	2.613556745642236834e+00	6.842506255035305074e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.499263874394268559e+00	4.868376032374882811e+00	1.454659661252169389e+00	6.812264909210068886e+00	8.738703766802705886e+00	7.701154418178960626e+00	3.187019281801982906e+00	3.646843693453241109e+00	1.695037362256276714e-01	2.220135216772754827e+00	9.689133728163008996e+00	8.213085777927851827e-02
1.000000000000000000e+00	1.000000000000000000e+00	5.966270778003972985e+00	7.595441619677371747e+00	8.010387662274585097e+00	3.455246432113339150e+00	2.000584193019983026e+00	1.346973169692521344e+00	8.136989223070578703e+00	1.179583084760333200e+01	3.568201609264346486e-01	6.375990999555655847e+00	1.184375738824708701e+00	1.200417320674949906e+01
1.000000000000000000e+00	1.000000000000000000e+00	2.261543166548273476e+00	3.240944050016940192e+00	2.851647459076080970e+00	1.154755300226337544e+00	2.106851376846301971e+00	5.256674298406731616e+00	5.327366511405517535e+00	2.283515732387523034e+00	7.930073235173377144e-01	1.302444622400821927e+00	5.223032604005735990e+00	4.461038888800967772e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.331871020396524941e+00	2.056213947163088029e+00	3.365716306295905902e+00	9.692728159851599301e+00	9.749025963656551497e+00	4.020141760399756237e+00	4.009874533172926192e+00	9.952908199040921389e+00	3.952851971303356637e-01	5.365315638610566928e+00	4.060751670939861668e+00	4.612957646713004678e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.576744840547372517e+00	4.155643782112716345e+00	2.447394836773156168e+00	3.149227068536326613e+00	7.088800484633427601e+00	9.332424370620024945e+00	1.855967463886757596e+00	1.395114504854097159e+00	7.025052852649388280e-01	2.445544098250827858e+00	4.960250181957237103e+00	6.083769058852946943e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.853723131044031192e+00	3.525516135862958311e+00	3.942950966707811755e+00	7.152991121456950374e+00	8.657999204102852175e+00	1.106024833793646911e+00	3.119192927782074687e+00	2.451963950571384032e+01	2.186593227842599241e-01	2.684212385838307569e+00	6.190271963083181284e+00	1.006014829651762588e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.866459424026486680e+00	3.656005828533134938e+00	7.786721783890425463e+00	7.371777451731743369e+00	3.955324743317891301e+00	5.944705500763337369e+00	9.561884424436708940e+00	6.270397643521841147e+00	5.362914918674173137e-01	4.346858013039748947e+00	4.941312403894690064e+00	3.686101681260792073e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.722983449922843135e+00	3.096648105309093069e+00	5.663041598297002821e+00	6.483602223199111059e+00	7.073574047029405065e+00	7.732671826426177120e+00	3.649517625792595421e+00	3.462556592195690452e+00	1.309255198103435935e+00	4.971335810762555596e+00	4.728462584994515439e+00	3.772523813401040815e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.004873998220392028e+00	1.398095403603718312e+00	2.739408203474419601e+00	3.877468864398535331e+00	6.362040800773027804e+00	5.375124801244060002e+00	2.379869423173039955e+00	2.897864075907989001e+00	3.927440396526647781e+00	6.543168035057736809e+00	7.589154417171367406e+00	3.566470052669421520e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.356218391244256694e+00	1.117665097364674676e+00	8.890453106587752785e+00	3.507397961122327601e+00	6.392933222544305849e+00	1.736957974275709971e+00	5.018798694856243969e+00	1.863350722113446878e+01	1.833805406569173346e+00	1.717289190718465974e+00	7.159293413385941385e+00	3.603616809267842225e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.376157546818160604e+00	9.931024619297708966e+00	9.014738215706705304e+00	6.441516844779981987e+00	7.234017714877571059e+00	9.778428032785541291e+00	3.835982557810370785e+00	2.775234424260653032e+00	2.368628433530474697e-01	5.612240464310117360e+00	8.455302074223419950e+00	1.186453823147804121e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.524299219031067132e+00	4.864718812938723325e+00	8.785733490551114855e+00	8.781484980296887954e+00	6.240556818896794589e+00	5.715376674251301026e+00	1.312257728918287514e+00	1.363636127764853878e+00	4.864595706901723160e-01	2.563795750723300237e+00	3.238552457176378407e+00	3.004346637672762999e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.820857724503654573e+00	4.440003107278456262e+00	3.116947417039666490e+00	9.466281606413803118e+00	4.920549414291017776e+00	6.472393437797032689e+00	3.879342016367493429e+00	2.923021335801065934e+00	1.753191257244171297e-01	6.156631614661323582e+00	6.604516390108647883e+00	1.384846792481140731e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.746379174062757222e+00	7.077213609360909707e+00	4.995798857131822146e+00	2.006686350217120385e+00	3.526559331246516216e+00	3.118490776689326616e+00	5.948391954059458087e+00	6.544742932886313369e+00	8.581882624189052233e-01	6.717230990648999978e+00	6.336797248721621756e+00	1.463732010152859697e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.210725090612521981e+00	2.953999550438385135e+00	9.898708358405372110e+00	2.319561988174204448e+00	7.945541582412658954e+00	5.337949275430815987e+00	5.943410178868971272e+00	8.836415140444893623e+00	1.566519208722269685e+00	6.056076398742579414e+00	4.280793653355013717e+00	9.294879298083646546e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.982404466870826942e+00	9.504205171065969182e+00	8.014548655394706955e+00	9.608038647847729763e+00	2.968672093762515729e+00	4.887158719852823907e+00	4.223634025537807979e+00	2.555056417587810991e+00	8.098297209659165441e-01	7.516791164570717498e+00	5.388915367239270005e+00	2.403595900827772969e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.782810933352418914e+00	8.080356165612577968e+00	1.309679828084594044e+00	7.630332780500043377e+00	7.265684348408597337e+00	1.708735696751727984e+00	5.027125844313448333e+00	2.172097111209023623e+01	3.347770557328886426e-02	4.117479594158528045e+00	3.829201500720110118e+00	3.100450628409079923e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.620748344323238221e+00	1.809452107126519715e+00	1.517930524161640315e+00	8.889514772362387518e+00	3.106219367552917721e+00	1.925188326353767687e+00	9.664039929812917151e+00	1.529333524722217774e+01	2.650946931423809327e-01	7.879948337773535982e+00	2.268946369530802087e+00	6.104740995930263203e+00
