G	c	dx1dt	d2x1dt2	dx2dt	d2x2dt2	m2	m1	Fg	Fc	d2	p	W	d1
1.000000000000000000e+00	1.000000000000000000e+00	8.910575650247771762e+00	9.048090333744509550e+00	8.620574642173769675e+00	3.840631434505819897e+00	6.644456192776605263e+00	6.564398907064711075e+00	1.003882631233821954e+01	1.205592170978338196e+01	2.091727987969931868e-01	4.462503952298630949e+00	7.184345062638598733e+00	1.019233854372632475e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.274173448480913073e+00	1.147715867443690252e+00	2.208179761932536511e+00	4.727657691936067330e+00	2.244578975581394076e+00	7.172678351806170305e+00	5.569799399357210135e+00	1.970560554608934423e+00	1.095998890280243110e+00	2.802869377959700259e+00	2.752280332140358610e+00	2.773986159980413202e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.564205643769806198e+00	7.576780653207171312e+00	7.274033066410900084e+00	6.900391347770696626e+00	7.462046533302825857e+00	3.727145140185647243e+00	4.871517452169481288e+00	1.367388141896785569e+01	5.218789900284607208e-01	4.180292902552011469e+00	7.428222939407004510e+00	8.865428234852963385e-01
1.000000000000000000e+00	1.000000000000000000e+00	2.760336342781593011e+00	9.902354914335861125e+00	5.131446909626260933e+00	4.312098698419836396e+00	3.617958142076415751e+00	2.608808640399770340e+00	8.277194534488986122e+00	9.615328740599339952e+00	4.373863111902422940e-01	7.494083644116587450e+00	7.933725550777628754e+00	1.279352905348745129e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.140301844924339392e+00	2.412421139226236910e+00	4.381219304073352916e+00	6.995487618836850885e+00	8.786586386941079851e+00	1.831453575274990975e+00	2.236390169205803691e+00	1.475163712425820961e+01	7.954558711327736065e-01	3.815748208272570885e+00	4.770504624740720345e+00	1.697304646141978068e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.015894812036020056e+00	5.779993184457404176e+00	8.808860765410225113e+00	4.923774985878202060e+00	7.467815662148741929e+00	3.141121686214733533e+00	5.962122777433375376e+00	1.438510401150342233e+01	4.899493197171826964e-01	7.272275639942971104e-01	7.044848334380096944e+00	1.148915216963764196e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.721543927544609609e+00	9.785978647785837481e+00	9.840572661374382690e-01	1.399072814974585022e+00	3.211160556202714123e+00	6.557283307821112572e+00	4.562433885472608530e+00	2.767433251639369818e+00	-3.062077950187636760e-02	3.916894386631490477e+00	5.860416664980791168e+00	1.823075872749980453e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.251979361636192500e+00	1.646360806604795002e+00	6.154982749513646212e+00	8.148971413650055950e+00	3.257302144972129554e+00	8.752380745097207537e+00	2.251293915586613181e+00	1.206626859019008569e+00	2.917913349134206413e+00	7.079464521030898183e+00	9.669929900327941752e+00	9.097807467732828002e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.974374137574541166e+00	7.359519609453239575e+00	1.066170622952197711e+01	3.870651293326475173e+00	4.893559614936204838e+00	7.516292734171834411e+00	4.669090219143590126e+00	3.044068753462646271e+00	3.551901907347026488e-01	5.794600717630167708e+00	5.966098080795777747e+00	2.931751917310008171e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.398112540021170691e+00	4.333215880775744822e+00	6.189996862473743811e+00	4.269003555244973214e+00	3.351864638023011267e+00	5.839976969158400699e+00	9.090229773273565073e+00	5.862684694210885894e+00	1.307825948975797070e+00	8.557374614912690802e+00	8.850928451576400846e+00	3.143191110970358082e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.779802372764190732e+00	1.040271525162774324e+01	9.531868162250225041e+00	7.254203490600582782e+00	6.317584690382928692e+00	1.001757714063796811e+01	9.600205301379521217e+00	6.782109576571195397e+00	4.944297842529873921e-01	9.281313918556966414e+00	8.407378310315570147e+00	2.479652904822235548e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.677192907944570877e+00	9.943089412919952963e+00	1.582878414417487445e+00	4.120003081208012397e+00	8.530993895315047482e+00	7.246767126592740915e+00	2.341032244118566474e+00	1.281502719275731561e+00	1.265388124432298700e-01	7.698318661633463122e+00	4.644082584800745650e+00	1.304576531061324651e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.728176321849058894e+00	9.170243549048086251e+00	5.923247570265504081e+00	2.049869399230928035e+00	6.526255818622566096e+00	8.774605724516405303e+00	1.845945067831614939e+00	1.825316473286605179e+00	2.984650813830854732e-01	6.823761172362925898e+00	2.714371191019502305e+00	2.308330212401213721e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.610611148439426543e+00	5.544588751380609359e+00	3.506793864765519242e+00	4.085485328468309696e+00	8.420184062828781180e+00	6.042356985012032666e+00	3.208449253576972637e+00	4.783905586893974160e+00	1.492197415997093546e-01	6.845849685218429848e+00	3.543603881353861951e+00	1.642475820601732472e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.660287925289857025e+00	8.302241868729831609e+00	7.471078753718654042e+00	9.466899626173074012e+00	4.154726807936388155e+00	3.173268251172989718e+00	1.024683229790153050e+01	1.122938183885523244e+01	6.211601949106434484e-01	1.649280989106381323e+00	7.592957694070600283e+00	5.762517134638402982e-01
1.000000000000000000e+00	1.000000000000000000e+00	4.890327480460664233e+00	9.291979083072142487e+00	1.082508050936363020e+01	6.867617626833321332e+00	2.989911439284550720e+00	1.839502614831277860e+00	2.423074224650398012e+00	3.410894372017859499e+00	4.277771914309697054e-01	9.370687297129810744e+00	3.056533296776199560e+00	7.352117349267611957e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.165039767619298061e+00	3.481565752018445536e+00	3.237179526091786386e+00	6.763556714058214681e+00	7.825364133292116442e+00	7.256756645488213309e+00	7.594005366732719864e+00	7.601410319003419680e+00	4.179501501812473707e-01	4.916634236435088567e+00	5.033422937349379289e+00	9.661878636877392346e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.157318912535814093e+00	8.352792242975962012e+00	5.953537613705012888e+00	6.400897943197901618e+00	4.166252453279154722e+00	1.581798659534404905e+00	1.810975318565634984e+00	4.333669376469786449e+00	1.072045127962066413e+00	3.301656771946821056e+00	8.477589142502051089e+00	-6.725189678331942034e-01
1.000000000000000000e+00	1.000000000000000000e+00	6.307999769052782035e+00	8.670562645064292528e-01	1.939718936985777242e+00	2.480394996039196887e+00	7.793321951674584191e+00	3.592353327025040066e+00	6.120533564501362989e+00	1.065259826836873636e+01	5.503262972844815692e-01	7.568346869840821611e+00	5.121125002658656555e+00	6.215695398418374040e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.653197169783109821e+00	6.467774735032639555e+00	5.982116814091658519e+00	4.695863507136984971e+00	3.232900748946839542e+00	6.067069571292394770e+00	3.143475055048431610e+00	2.792949792708224965e+00	7.506400102634236404e-01	2.734046145993155541e+00	5.045165398511914923e+00	1.286257436974328039e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.964155981657344618e-01	3.191052747152025582e+00	5.336425111996257797e+00	8.704222092296078017e+00	9.602838196908365376e-01	6.146789703836758711e+00	8.927712038367335623e+00	1.912179595873082283e+00	2.156240229600825398e+00	6.554266384536950873e+00	2.687630441827004724e+00	6.725419749201483555e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.983177306099999981e+00	2.498247480788756913e+00	1.020189765742138732e+01	1.862512195058594111e+00	1.050836497406730707e+01	5.959175273145319807e+00	2.679246832857447469e+00	5.436116143959989877e+00	9.775901058479473660e-01	6.035723278980786866e+00	3.159183312056144555e+00	2.955201453552778901e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.282715130604737297e+00	1.759137622547545687e+00	5.969690957679361532e+00	3.764598682060669610e+00	2.543190966089058591e+00	3.484092494301007648e+00	6.649288994689967147e+00	6.506607107469950968e+00	6.868240301256995917e-01	5.039618958689100481e+00	8.598143436381166183e+00	5.598328427854204037e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.855725557414264593e+00	7.292338059224568347e+00	4.021177355191902336e+00	3.503974395270312403e+00	9.722207149525901926e+00	4.341519781809127565e+00	3.063449336922407618e+00	6.734831000500397735e+00	2.046069929888175154e-01	8.325222210570631276e+00	1.830658545418742733e+00	5.131678959076362290e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.832262756918300095e+00	3.739616238846406482e+00	1.579801515754424734e+00	4.721694745198954379e+00	9.444874687825496551e+00	5.313870498238266293e+00	8.202521671849723361e+00	1.095627438897504291e+01	2.565131895520449401e-01	3.781430730967454412e+00	3.156357271306958090e+00	9.018855498107125612e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.245123969803098252e+00	7.363601472007654358e+00	2.976175553511609895e+00	9.810219545435797883e+00	8.422584074943564758e+00	1.023984494570811421e+01	8.446256406053835875e+00	7.676731804750228427e+00	3.758858724134359619e-01	4.849171472252462145e+00	9.011063321664272152e+00	6.470435523725609483e-01
1.000000000000000000e+00	1.000000000000000000e+00	7.672375220961608733e+00	8.133078845491708009e-01	3.735959786764475599e+00	2.023998582394648249e+00	7.377989429865094984e+00	7.542588438163982723e+00	2.281208237588586929e+00	2.666246563161971839e+00	6.497844847426248460e-01	6.596540857309465267e+00	4.644886018062208244e+00	5.844708480274287687e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.546699135240349854e+00	4.612950561530808180e+00	4.339984053498533889e+00	5.639365019707239135e+00	5.782637828083611709e+00	9.209882378760934074e+00	9.077966766265257448e+00	5.178102300765273114e+00	2.319415895104446068e-01	6.971035873131461891e+00	9.074671884642397046e+00	1.485500008839259589e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.715917069163700903e+00	5.802960057447667630e+00	8.849649905115658299e+00	2.527162237311080695e+00	9.102851773704205840e+00	7.755454768605257065e+00	5.589065659494728777e+00	6.831991316598554853e+00	1.279330704219284076e+00	7.936379378783625427e+00	1.061996634395124062e+01	2.869813843421171295e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.837680077114000277e+00	9.029253458168767565e+00	7.080956538089970387e+00	9.608997272649483889e+00	3.741459527726564538e+00	6.224088442134836363e+00	1.339742497627135709e+00	2.353396205139170583e+00	3.159093287035915631e-01	4.858669359635762852e+00	3.628796101796364582e+00	1.323416045421653253e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.124047225758105117e+00	3.801442185903630033e+00	5.327921574734955534e+00	1.481923441840940381e+00	4.757350459856316327e+00	3.643841013732341594e+00	4.458921830981280365e+00	8.978250336295520384e+00	2.100942770015103545e+00	7.005220295013681486e+00	1.873381207495090184e+00	1.473246325653903455e+01
1.000000000000000000e+00	1.000000000000000000e+00	9.371949806128606397e+00	5.574841006664500220e+00	2.152155400800741969e+00	5.195448870179792067e+00	6.576611386737062581e+00	7.255021579565695156e+00	2.580293725572921026e+00	2.581711962724557274e+00	3.658503000715640496e-02	2.676201829757849371e+00	7.896323660648075560e+00	-1.168549922403359087e-01
1.000000000000000000e+00	1.000000000000000000e+00	3.217722113575588239e+00	8.723238576238371067e+00	8.155509874223724864e+00	7.399021585524043765e+00	4.402955467186218996e+00	6.753264080754302512e+00	7.366499090436404273e+00	4.242888509737865910e+00	5.421216892986653324e-01	9.322666703158242640e+00	5.226832482163805693e+00	3.815083358806181657e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.997199546646789337e+00	6.541318803100333312e+00	7.821903827387910901e+00	8.136436394443361309e+00	5.522983848166703069e+00	6.278079161897726301e+00	7.765034920704527721e+00	4.589503081869919399e+00	3.566440502263034107e-01	5.160328414772946459e+00	2.146349275953816971e+00	5.925342379319666009e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.816473502800481477e+00	3.132990694033983115e+00	1.766240756497955644e+00	4.937026273381516006e+00	3.619100152163194473e+00	6.356344733564948335e+00	2.307052282136431653e+00	6.329522074458188152e-01	2.228480060073216584e-01	8.094626051287610480e+00	7.646175032334563859e+00	9.281238957957468338e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.550460715637974829e+00	1.596142120749129978e+00	6.015587198252217327e+00	4.879776052302374545e+00	6.899962045988537795e+00	6.220356353501009572e+00	5.089180745024642682e+00	5.332898300760147592e+00	2.164816235691606749e+00	1.176513303866187465e+00	1.088508578525827275e+00	1.141245354646509647e+01
1.000000000000000000e+00	1.000000000000000000e+00	6.383253635589177577e+00	8.927622291630077811e+00	6.504530310887249200e+00	4.470274925335461447e+00	8.726749871669102987e+00	4.552595616814489432e+00	8.238852884899868556e+00	1.878383985076729701e+01	1.449127690231721832e-01	3.286103765317996306e+00	9.180544887707254631e+00	9.914883716160560745e-02
1.000000000000000000e+00	1.000000000000000000e+00	2.174067349907210733e+00	1.003948430043542395e+00	2.207822587631963263e+00	2.981589822473769136e+00	1.862983533357709387e+00	5.826422197489812049e+00	9.363702760819387905e+00	5.559494933753362567e+00	1.000054830261885019e+00	5.243263074354786113e+00	2.108269518010196020e+00	6.971011370576015942e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.012302240408146581e+01	8.363292027939937867e+00	4.817899805757614118e+00	3.412734763883561673e+00	8.226210967048046996e+00	3.326586913919202360e+00	5.170274628325854493e+00	1.755954443666329823e+01	1.202268657916733541e-01	9.208871092525116708e+00	2.146160736279472570e+00	4.599524372850422260e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.166457881269239216e+00	5.534365162698783536e+00	5.517545281627548093e+00	5.043659222681137422e+00	7.088161655609906298e+00	8.462277542786738493e+00	1.080458432342998520e+01	7.925479409599248015e+00	2.413546468499400133e-01	6.186126162220732638e+00	3.422195372651259504e+00	4.824237312943708389e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.593812050277758630e+00	9.787916432076155360e+00	1.667178722252184109e+00	4.112713142846303072e+00	9.135878146340234096e+00	2.468296615979143294e+00	4.645970090226662741e+00	1.885819004383267483e+01	7.803242405398090609e-02	9.502216299791985676e+00	9.623014394681659311e+00	1.046149104191188006e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.195709797095164006e+00	8.666597479548215688e+00	9.085994396274235996e+00	3.900434459430461409e+00	6.676028448118881187e+00	1.967364791153162873e+00	5.222617472345042700e+00	1.539591159664322007e+01	3.681697927511379254e-01	4.916112872427714997e+00	7.460928313726751249e+00	1.751534558388808227e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.634795811937488352e+00	9.606529838096859564e+00	9.571385839790364614e+00	7.703573108174288642e+00	8.106240177470510844e+00	6.076713205366942816e+00	9.069049806399533509e+00	1.520708760430259510e+01	3.681954710024225585e-01	4.776587341736521886e+00	8.118341703462494507e+00	1.659657638674310931e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.751155031805868845e+00	4.716614152205497845e+00	6.383811135808754145e+00	9.188235145828432593e+00	7.443261702192339735e-01	7.036585374919229530e+00	5.876535028621516332e+00	1.418251324826733661e+00	3.974627205886595571e-01	2.234486072846904925e+00	4.381956135044243972e+00	7.986763349721639482e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.588056903650727936e-01	8.221273807239683151e+00	5.165931193903648300e+00	6.950530060318270920e+00	8.138123368249166489e+00	5.636289446735454511e+00	5.299262089973463041e+00	8.680356183324661856e+00	7.878855692704729297e-01	7.837264567445566321e+00	5.064166583006491251e+00	2.829493054298183985e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.156807495203300284e+00	4.123879462842550581e+00	3.934867983226221444e+00	1.290738272985665569e+00	1.474192164202674071e+00	4.144399596435025757e+00	6.138249745646674249e+00	1.973164160708973824e+00	7.572714732655485559e-01	3.785838968557360129e+00	2.322723066036112893e+00	2.153910242140043785e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.810413499622026912e-01	5.456126441968702778e+00	7.045362774342325274e+00	3.829777254592097169e-01	9.601470567105064191e+00	6.332341118679710057e+00	8.377167283111328189e+00	1.285052347178043242e+01	1.921894533519972859e+00	8.290630747574450510e+00	5.353856081343375983e+00	4.147757391857397558e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.510732833780115580e+00	6.853256346134376287e+00	6.219615057451678197e+00	1.004780233414405721e+01	1.023770488299492243e+01	5.031957327765658405e+00	8.700952148987514789e+00	1.978521328932321666e+01	4.800349061476407164e-01	9.900999920167068424e+00	5.320063998994378984e+00	3.199657648319054193e+00
1.000000000000000000e+00	1.000000000000000000e+00	5.251317246935195193e+00	8.270927921364236823e+00	1.960297422124440248e+00	3.672151501426828002e+00	4.174026718746227438e+00	8.203703591887165913e+00	4.671499347791510104e+00	2.520866410389126511e+00	3.663268599838076511e-02	9.517013663040019722e+00	7.360645120029380095e+00	1.147733837175514804e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.534090438002202461e+00	9.100919947581115110e+00	5.870928299194935640e+00	2.349593729422574828e+00	3.243473242427722614e+00	8.296336277137594806e+00	3.873326728931963725e+00	1.815367014059793727e+00	2.740945561530649943e-01	5.225776195364550958e+00	3.280946046967248897e+00	2.200994383473889648e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.658218634128967750e+00	8.178053634522528981e+00	9.045481425087848137e+00	6.441211366661018012e+00	8.399675987515838216e+00	6.469263190338419456e+00	5.493637025089026515e+00	8.103804674412852904e+00	3.335045698905252931e-01	6.852766286963956510e+00	9.285737069571071700e+00	1.439947774935685709e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.548906225154762062e+00	4.507180232718048352e+00	4.827243795002458704e+00	6.624464340536022178e+00	2.045573448367457026e+00	3.595766335148691262e+00	5.638848561036419405e+00	5.292207854835702108e+00	4.984089054057202484e-01	7.897906143178028415e+00	1.540870928187254352e+00	6.285205847796376588e+00
1.000000000000000000e+00	1.000000000000000000e+00	3.847260351638462250e+00	5.633418752020232567e+00	8.832668995021257796e-01	7.647306495856601494e+00	8.303889865632118727e+00	7.695511905059291280e+00	2.783815803895125285e+00	2.837126433385843693e+00	3.181560383758689214e-01	2.437132007971343661e+00	1.053867546125855981e+01	2.056898921616681086e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.872745643421180439e+00	8.595696685637689072e+00	7.752287474292764102e+00	3.470654992073257450e+00	1.323797560124209571e+00	2.290815283525038382e+00	9.005251604379100883e+00	1.217782535897518059e+01	2.760940998134342461e-01	5.754167496643504798e+00	4.195490193265017931e-01	1.189628080256813902e+01
1.000000000000000000e+00	1.000000000000000000e+00	1.780440738158222569e+00	3.411569302593747466e+00	2.068932294639525438e+00	8.785900314853869464e-01	1.480041036212837113e+00	5.382452768580717084e+00	6.945870573972324991e+00	2.275673291809624299e+00	8.818139879486894817e-01	7.963974055135034646e-01	5.591932784751297625e+00	4.034454280461390874e-01
1.000000000000000000e+00	1.000000000000000000e+00	9.672467851673859585e+00	2.523734864412971568e+00	3.371086910833000605e+00	9.637297562009765173e+00	9.815398055573311353e+00	4.953860401127021085e+00	4.289254177066323059e+00	1.130430749843917049e+01	3.738251481505117102e-01	5.304896529244391701e+00	4.501464895357798923e+00	4.382332978863603401e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.512572841664208578e+00	3.622013801520806542e+00	2.405262971713181042e+00	3.343373077191698961e+00	6.276224525400913912e+00	9.071827676093713322e+00	2.414826141153263883e+00	4.964323461349839928e-01	7.395583528156522979e-01	2.377171404508378050e+00	6.211334909801485615e+00	3.414483599190846208e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.006115503040980741e+01	2.844196049724877717e+00	4.235615059744549882e+00	5.544319059129103167e+00	8.107920442814389617e+00	1.445917993007139746e+00	3.286706011997295285e+00	2.395130423121820229e+01	1.260460448620444041e-01	3.029010078574300380e+00	5.839488068215033856e+00	9.665841423532766097e-01
1.000000000000000000e+00	1.000000000000000000e+00	8.188419835791778567e+00	3.588102095723421314e+00	6.918331329211287795e+00	7.625522492362184934e+00	3.865200020305659567e+00	6.007227903916135148e+00	9.791070198557614290e+00	5.037355812009302269e+00	3.972119736877921525e-01	4.429234514361679587e+00	4.460183123087775314e+00	3.245648651350705460e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.499991874902992350e+00	2.386736067024501473e+00	5.667287760149091191e+00	7.225692791842305063e+00	6.214876397492470339e+00	8.483760718723894811e+00	4.041707962888474448e+00	3.295758367007650236e+00	1.423478208585702953e+00	4.683898314038865252e+00	4.503812864614676670e+00	4.171722581592880452e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.193030295297061283e-01	1.549982358733446031e+00	3.514525483417481944e+00	3.789647079757193282e+00	6.083363217398156664e+00	5.221635078840342281e+00	3.082983841942915859e+00	1.640780684290409797e+00	3.896717831008690958e+00	6.734847866733413291e+00	7.278073246690614617e+00	3.301345073508340722e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.144630390112407525e+00	7.248940395271146198e-01	9.216435859580009549e+00	3.212094362820583804e+00	6.776325546320751236e+00	1.239593055100719710e+00	5.982121939215639728e+00	1.961706342814163051e+01	1.913136980103497198e+00	1.758246306985703944e+00	6.159788125812508675e+00	3.612123374069125425e+00
1.000000000000000000e+00	1.000000000000000000e+00	6.961758628876826727e+00	9.995455041714164324e+00	7.869587832212829426e+00	6.588927655807429673e+00	6.475313605127449357e+00	9.495608283082983547e+00	3.282687895218368013e+00	3.597825994784853876e+00	1.954296522252529367e-01	5.398768127163776853e+00	9.379064386644524021e+00	1.051434659405565686e+00
1.000000000000000000e+00	1.000000000000000000e+00	7.784284285707753881e+00	4.753658906930587236e+00	8.828740552247285933e+00	9.738708360696174182e+00	6.611972346768551390e+00	5.429889854786692283e+00	2.854693309165400983e+00	1.313506580210135333e+00	5.562849380539606203e-01	2.705725800838231887e+00	3.024783720757992622e+00	3.209489667459410445e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.426296931589698502e+00	4.813508871189529081e+00	2.744553101482337443e+00	9.774596353851972452e+00	4.422442756517698470e+00	6.172638014074442125e+00	3.983522226651282860e+00	2.130114431835813615e+00	1.455398750315962109e-01	5.016569708942672179e+00	6.399876139759399507e+00	1.567665188195452419e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.550501284302450378e+00	7.298372886145282123e+00	5.068255984930367219e+00	2.069200743700390976e+00	3.631270174036225651e+00	2.751642152459793156e+00	5.972370824712360360e+00	5.390009696910823322e+00	7.622247245853739361e-01	7.235247108379684100e+00	6.604229064633551083e+00	1.720408913042007937e+00
1.000000000000000000e+00	1.000000000000000000e+00	4.175378675479125334e+00	2.739576255644943892e+00	9.654723492723050526e+00	2.182022299181781033e+00	7.314688800527672896e+00	5.966877103630241486e+00	5.740797770207302086e+00	8.283477903201243109e+00	1.623661387500318520e+00	6.303061894006233068e+00	5.073147809040330358e+00	8.802504206196507752e+00
1.000000000000000000e+00	1.000000000000000000e+00	2.560728172023421845e+00	8.788396402382009143e+00	8.908491158703355950e+00	8.923667774033376077e+00	3.283394551872047540e+00	5.634700610340157567e+00	3.986498688673967727e+00	3.110050536170102742e+00	8.860892757366929384e-01	8.444782136216819168e+00	4.750310550356398487e+00	2.295020505102796982e+00
1.000000000000000000e+00	1.000000000000000000e+00	8.693593052002713151e+00	8.167512301071065295e+00	1.291834622694538970e+00	7.641488463436429512e+00	7.065828799099822533e+00	1.889081074957660533e+00	5.361016993946088327e+00	2.110275522918725954e+01	8.344758771075458381e-02	3.587327763136337833e+00	4.016383678520933032e+00	9.289956127318621526e-01
1.000000000000000000e+00	1.000000000000000000e+00	5.485433842847998065e+00	8.353321818587166048e-01	1.761744444210282090e+00	8.969451481439548957e+00	3.353930452486979519e+00	1.600306515423188802e+00	1.003626044404957440e+01	1.683092192736869563e+01	2.551417323841116414e-01	8.191216629816873152e+00	1.622693507005460223e+00	5.962437712533012579e+00
